"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70"
1,0,1.54534240676119,-0.191056546018978,32.0908446213895,-14.0454223106948,0.0245670376769542,0.405158886566356,1,0.842732341868782,NA,3.30754191901271,1.48548563935551,3.17143945811321,1,0.25,1.11537921790882,0.255551623927164,35.537138125991,-15.7685690629955,0.151173604586238,0.469460913907185,0.976424224668608,0.528425476050062,NA,2.71112242854885,0.690866993064118,2.81944667332436,1,0.5,-0.0776039582068164,0.829490006594296,35.7555134349914,-15.8777567174957,0.919753336912252,0.0590839549377944,0.874265531328353,0.140007115462694,NA,2.04831920036175,0.634508863185083,2.66383333899194,1,0.75,1.60641882804041,0.666924274513529,22.8660584917713,-9.43302924588564,0.00184966886363758,0.0111457755638271,1,0.874036646913915,NA,4.0628373040156,1.52730198868476,4.11375028261507,1,1,0.191434159702573,1.07244358228804,16.9102689132353,-6.45513445661766,0.634343909968781,1.30189818898785e-05,1,0.717578559764439,NA,3.34143864485417,0.957546202130882,2.78169436011554
0,0,1.24487710984564,-0.135246095444178,43.3949919030813,-19.6974959515406,0.00266144947662772,0.527845356065104,1e-06,NA,0.381334187427393,3.35484678255803e-06,0.265329184542477,-0.709841470617611,0,0.25,1.0995802417212,0.241000839898001,49.4395688989747,-22.7197844494874,0.209760794264007,0.363285883829223,1,NA,NA,1.20105678955688,0.73441675845002,1.87270482376754,0,0.5,0.88081595768998,0.582212738144053,51.9618182375907,-23.9809091187953,0.179681299397289,0.030650418586275,0.646614762526707,NA,NA,0.60264275229273,0.507016968549767,0.890153707984411,0,0.75,1.4755800706664,0.524687340761997,51.6105818583268,-23.8052909291634,0.00356211702603937,0.0560721026898485,1e-06,NA,0.599347742452466,2.83106376815746e-06,0.397892032631993,0.303195326134758,0,1,0.463082776753679,1.21083890699495,33.3398803253069,-14.6699401626535,0.184525010372937,0.000191329036115739,1e-06,NA,0.70176081816603,2.75731885581502e-06,0.34668220478885,-0.0103782007412035
0.1,0,0.950115499819834,0.201649491792395,39.8963659805766,-17.9481829902883,0.016143599732247,0.277962293246955,0.221286778071497,NA,0.839361917787354,0.530415029631224,0.143756941810154,-0.209979008907922,0.1,0.25,1.15340884328234,0.188975774954083,52.707025189,-24.3535125945,0.00740824308828536,0.571055047283647,1e-06,NA,0.754536981105746,8.96054290436084e-07,0.219041530597581,0.43139017603386,0.1,0.5,0.962759255380336,0.773215534301284,39.1183504252285,-17.5591752126142,0.0108579208804147,0.00799388852006144,1e-06,NA,0.685406080948211,2.41968430640512e-06,0.118964805031105,-0.576849387229149,0.1,0.75,1.20401272729293,0.660984534671379,42.7563623482409,-19.3781811741205,0.0027298489094072,0.017464383465942,1e-06,NA,0.415312352189971,2.97307107766627e-06,0.181167678657675,0.392247775171697,0.1,1,0.35456870371528,0.977099498460859,48.4386117972629,-22.2193058986314,0.459463726449391,0.0306340826313392,1e-06,NA,0.896122441892126,1.22443667555893e-06,0.0557927192523983,-2.08370834482938
0.2,0,1.58701940125976,-0.526791952831987,50.7471466373549,-23.3735733186775,9.51737656276208e-05,0.0968228445514705,1e-06,NA,NA,1.96966071627835e-06,0.667521964317439,1.53271326041098,0.2,0.25,1.33278392263649,-0.24692812793495,52.1700979572216,-24.0850489786108,0.0123359050784244,0.543547985215341,1e-06,NA,NA,2.20134083183043e-06,0.513040972146909,0.948676525729319,0.2,0.5,0.935962102117092,0.731823645053481,46.5557129423883,-21.2778564711941,0.0110538904042554,0.0167744041766427,1e-06,NA,0.968133841469366,2.22382046057911e-06,0.556945169405886,1.33206841239382,0.2,0.75,1.38313236881289,0.391185935617754,40.0395770749919,-18.019788537496,3.80302636318053e-05,0.164277440443194,1e-06,NA,NA,2.09381199720505e-06,0.664309962471991,1.50921418157955,0.2,1,0.874432181081615,1.04885101655009,51.7977752466406,-23.8988876233203,0.0270221304903524,0.00207475696085435,1e-06,NA,0.460880275017532,3.16634773857437e-06,0.437209180909111,0.742046612986742
0.3,0,1.37535844335514,-0.648101211760146,36.6848318618426,-16.3424159309213,0.0149644192083387,0.0167848290774248,0.760917415616791,NA,0.997097808924874,1.20014884444416,0.339905854382362,0.699237960178238,0.3,0.25,0.460552811392807,0.325889457436254,47.4727837106013,-21.7363918553006,0.341252831616906,0.310995081216447,1e-06,NA,0.749076215600642,1.4624409850103e-06,0.229173633649104,-0.0519235500237332,0.3,0.5,1.56069821697631,0.158963814929726,49.917031291602,-22.958515645801,0.00108830274198857,0.591271202297035,1e-06,NA,0.616686747952932,2.74828478894198e-06,0.207775012653781,-0.0846977623716703,0.3,0.75,0.93275175562199,0.529999260124666,37.5214250686249,-16.7607125343125,0.0479943180474023,0.0179772761940211,0.741526973057975,NA,NA,1.28759352384391,0.392841649688353,0.887993737321908,0.3,1,1.02555497447045,0.939808253487343,32.0280934710833,-14.0140467355416,0.00140045969328484,0.00145608648660356,0.0218130149639128,NA,0.794508501586889,0.0126763605690424,0.111169080859802,-1.26887490919156
0.4,0,0.248885819057745,0.637660258928076,31.9746767651395,-13.9873383825698,0.640273745138537,0.000290900225421664,1,0.150247433932295,NA,2.22684697062114,0.268027285912721,1.48851027095937,0.4,0.25,0.50782487048904,0.466643211213308,49.2077276466613,-22.6038638233307,0.185029433325195,0.127454964814417,1e-06,NA,0.683914459082762,2.1639031005706e-06,0.100268306128771,0.115671406749137,0.4,0.5,1.1544987297301,0.572065424219388,44.4192759458111,-20.2096379729056,0.00209362578886996,0.0334993484619028,1e-06,NA,0.45065637695586,3.11544760355281e-06,0.0465611037112602,-1.29205029534235,0.4,0.75,0.811704689724405,0.619006683219846,41.3874661565827,-18.6937330782913,0.084743311975163,0.0135333871015084,0.558794098331781,NA,0.984824856727991,1.3408488304253,0.577406667162579,1.87760972359506,0.4,1,0.607794228583602,1.36886042820601,37.393957089626,-16.696978544813,0.251184481243758,2.21461788152411e-06,0.927967789575685,0.286816414014452,NA,2.02895720709653,0.108323175017105,0.152787592660378
0.5,0,1.16301760348591,-0.542197399436999,38.2958202705816,-17.1479101352908,0.0633318113584385,0.0333432319486029,1,0.669449383183981,NA,2.78942917706653,0.74853747386553,2.00654025922486,0.5,0.25,0.061070408233872,0.71598195156667,39.8159293569042,-17.9079646784521,0.931251048778393,0.00146021946758479,1,0.449458726978195,NA,2.19717952299887,0.660029157555896,1.82892550704053,0.5,0.5,1.31471424251142,0.409379337637126,42.9482597965838,-19.4741298982919,0.00161296002041045,0.114278785956298,1e-06,NA,0.83306594104456,7.00196035174771e-07,0.270776603169428,-0.948562565928717,0.5,0.75,0.0851256913364185,1.40635546513163,35.2024076821924,-15.6012038410962,0.777351160089925,4.7449902206953e-05,0.219804687381759,NA,0.890238961548613,0.28682046382636,0.81588452937649,2.41779871032354,0.5,1,1.03094222696778,0.976455407274041,43.797518257385,-19.8987591286925,0.0091796843087828,0.000194285956846008,1e-06,NA,0.648428186517114,2.79697613874675e-06,0.686137543843981,1.91171945813627
0.6,0,0.435624572540489,-0.0253774730482996,35.6802306666943,-15.8401153333471,0.0568704367133219,0.865419824445216,1e-06,NA,0.577334887131486,2.66893067088581e-06,0.360493306590823,-0.0842189673267022,0.6,0.25,-0.104861072935098,1.12433067585601,48.4125151255877,-22.2062575627938,0.836423965118887,0.0143910503871687,1e-06,NA,NA,7.44461774635124e-07,0.786101874987209,2.2623797633951,0.6,0.5,0.536178305577445,0.509960524960643,48.4153842092269,-22.2076921046135,0.33073562872391,0.122894289779642,0.825055222944904,0.103402689565864,NA,2.17832270451812,1.27964238740812,3.41717403287688,0.6,0.75,1.42476062342628,0.75125750257885,44.4670187066594,-20.2335093533297,0.0024599466094215,0.03246713274077,0.27009461292836,NA,0.895407052514309,0.643987699180058,0.642904463689643,1.86242515026935,0.6,1,1.04026122730296,1.05173611008466,38.9445219991949,-17.4722609995975,0.00187381019819988,1.41648264211369e-05,1e-06,NA,0.599751149225105,1.3434204661351e-06,0.651233567524592,2.05105978510141
0.7,0,1.29363420161126,-0.223767828432011,41.0183692868255,-18.5091846434128,0.0124219408748614,0.249261510980917,0.779214812374512,0.0843113697924147,NA,2.17829840310843,0.410580614187673,2.41736723117587,0.7,0.25,1.29476453899016,0.124691167190994,36.4383599004759,-16.219179950238,8.42413907498063e-06,0.280193797265759,1e-06,NA,0.720347055331165,2.33601545599287e-06,0.0795093400481353,0.445100123967835,0.7,0.5,1.47449001812299,0.109998586720461,41.7459143451991,-18.8729571725995,0.00121644061902337,0.70435672261524,1e-06,NA,0.723195430505289,1.80396389370222e-06,0.198950697213238,1.59623225229288,0.7,0.75,1.00906553160858,0.642354460290048,38.8387879746528,-17.4193939873264,0.00391672936332643,0.00183580782570214,1e-06,NA,0.521885062338701,2.79316294523716e-06,0.0742990380574846,0.287260048897906,0.7,1,0.451402025768248,1.38590790732931,45.3844069154306,-20.6922034577153,0.623642492580519,7.94724236874433e-05,1,NA,NA,1.15736969122637,0.131543101814773,0.909706988584784
0.8,0,1.4968380196832,-0.224748909449137,20.1423992342064,-8.0711996171032,0.000185881232207752,0.210218299283457,0.89875771583703,0.348994394375073,NA,2.8826507488316,0.857565825337245,2.65869045821848,0.8,0.25,0.234603806764266,0.555043551900204,34.9849779177836,-15.4924889588918,0.679988307056175,0.0198886672717982,0.773301697076015,NA,NA,1.6340149063287,0.704823405498862,2.43603787267118,0.8,0.5,0.805782556591117,0.719339853502326,34.6848715337743,-15.3424357668872,0.0668375526376561,0.0039446190461434,0.490443910383996,NA,0.849210184088037,1.54393669850579,0.335323034644321,0.805911898056109,0.8,0.75,0.892343939528741,0.915929034201433,42.0719717111557,-19.0359858555778,0.0919018422453104,0.00856699944738848,0.80651417422038,NA,0.991412521530969,1.29928510276122,0.429406241011344,1.1771187934185,0.8,1,1.23354338225705,1.00679798668672,43.8154693283049,-19.9077346641525,0.00057506077333791,0.00226772949246912,0.171511763926372,NA,0.812539306310133,0.353931624508714,0.21427866683879,-0.106424071723303
0.9,0,2.25048364775836,-0.0229809743394598,44.8034181687046,-20.4017090843523,0.117233293994041,0.964598546823016,0.95144660100134,NA,NA,1.30056708121356,0.457928380027191,1.95359961760679,0.9,0.25,0.336514261419583,0.31112611143651,33.7676140982628,-14.8838070491314,0.316030067604014,0.169446449215075,1e-06,NA,0.72701941583871,2.33601545599287e-06,0.249716636384002,0.755705030958889,0.9,0.5,0.686432364099193,0.596112465593388,29.8261846841485,-12.9130923420743,0.218867587662011,0.0371692502424299,1,0.859441435444132,NA,4.4739903575651,2.62749713045789,3.46156074658265,0.9,0.75,1.13537564480783,0.543052056317787,29.0443945327117,-12.5221972663559,0.0566315664191839,0.00605285279406509,1,0.864175299399202,NA,5.21037914355804,2.0590981961069,3.51982951758443,0.9,1,1.05396002325829,0.821326238077473,24.4936023703677,-10.2468011851838,0.000473124012830617,3.38047238610528e-05,1e-06,NA,0.562706137028688,3.02812714478506e-06,0.372351373791328,1.75279357040182
1,0,1.20488908428705,-0.232227036667021,36.1030593424088,-16.0515296712044,0.0311789320424156,0.325496870119771,0.962260412733972,0.664759215608411,NA,3.91832973592947,1.63187413278353,3.75874513222887,1,0.25,0.665670790153267,0.320289165058306,28.9552771197771,-12.4776385598885,0.0279745361937449,0.101984405705757,0.667930026828477,NA,0.968706436161926,1.6529052610629,0.403503101485911,1.61266017258788,1,0.5,1.99632050701788,1.04788023742821,23.7955274538433,-9.89776372692167,4.29543289826029e-10,1.80432211394077e-08,1e-06,NA,0.839671447775539,2.53302208910892e-06,1.60932711476171,3.71241800245312,1,0.75,1.37423863894014,0.771650242732992,29.2612092699026,-12.6306046349513,0.0053854974182288,0.000378073586258187,1,0.793077546014934,NA,3.9548462406701,1.0751237610924,2.80454364202664,1,1,-0.0472402163312431,1.9362937822803,25.2140382411795,-10.6070191205898,0.912730308539679,7.46313272159682e-06,0.426033778758492,NA,0.996296860466096,0.207667220765532,0.685164899781195,2.55537173594008
0,0,1.28807798682359,-0.37428194864498,48.8668332845978,-22.4334166422989,0.00282956635345277,0.234202566785948,1e-06,NA,0.465004878613298,2.58164499136301e-06,0.115960723459827,-0.525429181250731,0,0.25,1.02633882353295,0.162002171640231,49.1458200375666,-22.5729100187833,0.0477825396946039,0.524650928004499,0.294158330274602,NA,0.806278133517064,0.877693256350863,0.12074023664008,-0.504405343032229,0,0.5,1.55130437651776,0.875003199320381,43.5385120434465,-19.7692560217233,0.000528668215115324,0.00913523319037357,1e-06,NA,0.687846323594527,1.05282793835734e-06,0.150503582690443,0.0186464082943377,0,0.75,0.383038386025333,1.20613689257568,41.6503502170571,-18.8251751085286,0.353678234820562,0.000260393656425162,1e-06,NA,0.817278994090415,2.77657859298041e-06,0.121071693649376,-0.425344120495802,0,1,1.41883664382889,0.542350700965615,45.9000457472426,-20.9500228736213,0.00138319014315891,0.106932485418839,0.0372206398673249,NA,0.6020109458644,0.0503485596261463,0.160433310978325,-0.0281619348421447
0.1,0,0.749688063841477,0.047910324957013,42.8058064495116,-19.4029032247558,0.0735371339161848,0.852389616564045,1e-06,NA,0.843200090239361,1.48414368605479e-06,0.0407198517283908,-0.531445546321496,0.1,0.25,1.05294760415576,0.161432445529132,49.423173906615,-22.7115869533075,0.0373278321436947,0.56783448736054,1e-06,NA,0.599875243492922,3.21644248085786e-06,0.073499456037282,0.0731820438114814,0.1,0.5,0.641503638753752,1.00009968017926,34.5501623102653,-15.2750811551326,0.0291906772629891,1.43787158284336e-05,1e-06,NA,0.839105261485931,2.8628849884326e-06,0.19756621965682,1.43487689664812,0.1,0.75,1.58673233258568,0.182299914565238,44.5078795875455,-20.2539397937728,0.00207570202186869,0.487798334211183,1e-06,NA,0.572354906613687,3.18536501309571e-06,0.0175794014908413,-1.55984980095584,0.1,1,0.29356067813406,1.14282827155005,50.6969198908293,-23.3484599454146,0.403872454262689,0.00938018376094041,1e-06,NA,0.850806260350847,1.35133076295312e-06,0.137109762192551,0.93761560927771
0.2,0,1.44225412138806,-0.244775844118991,37.8035156444574,-16.9017578222287,0.0149854051724132,0.403398685553005,1e-06,NA,0.760978001864279,2.52036744497609e-06,0.107312810342001,-0.938204120776664,0.2,0.25,1.59248679339702,0.027587002539446,36.9127695806256,-16.4563847903128,0.000125896535424941,0.901255251407186,1e-06,NA,0.833264256404101,1.47934837889562e-06,0.229229971299947,0.625857730628379,0.2,0.5,1.2289447689585,0.586754665217848,41.9412603656586,-18.9706301828293,0.000417634546721057,0.0423005955989524,1e-06,NA,0.515183939229726,3.38016674012132e-06,0.152125805252021,-0.22295483117559,0.2,0.75,0.517866301890501,0.893152436353053,30.7861031691972,-13.3930515845986,0.038482542377325,0.000378342070630477,1e-06,NA,0.84644294825437,2.32534518279209e-06,0.314124352416401,1.20204648187345,0.2,1,1.18389355446913,1.47865035111399,28.3291438511542,-12.1645719255771,2.97510355400377e-05,4.66406531174357e-08,1e-06,NA,0.548117240934265,3.26359243917556e-06,0.153978320175309,-0.226359620033955
0.3,0,1.14335685378694,0.105510457892614,42.3524393795012,-19.1762196897506,0.00335955987291614,0.670605526986834,1e-06,NA,0.641568209123232,1.79210858087217e-06,0.0363187931637641,0.0187189120017673,0.3,0.25,0.791440752437619,0.390755612810728,44.9602154038841,-20.4801077019421,0.167536292477364,0.0831386447613136,0.719697285554961,NA,0.950415662971459,1.71757421723902,0.0786464449361464,1.11023148385734,0.3,0.5,1.26691600933672,0.587048157303408,37.7655517370562,-16.8827758685281,0.0021690060700883,0.0136323652677093,1e-06,NA,0.524500969850776,2.39162476631866e-06,0.0446679177592222,0.225230384299338,0.3,0.75,1.76789492090156,0.625733291713753,26.7632291974212,-11.3816145987106,8.85433507846756e-07,0.000394389651924731,1e-06,NA,0.703747705545863,2.52318507296046e-06,0.0301903893651748,-0.418542997009303,0.3,1,-0.188172227588713,1.61962335785376,56.0773873381112,-26.0386936690556,0.806821377378324,0.000155971520475084,0.659339257261359,NA,0.943300245891014,1.05547630687796,0.0573287836053613,0.587416225994684
0.4,0,0.386090829366263,0.232572375993986,38.379911694836,-17.189955847418,0.195959246259969,0.210244302399279,1e-06,NA,0.924023953516032,1.8848643661549e-07,0.123235075960788,0.402404199256555,0.4,0.25,0.219064763613153,0.205603379556314,42.0180128545974,-19.0090064272987,0.608681883193148,0.421805580882872,1e-06,NA,0.344410448160616,3.29069465204293e-06,0.0182245594428274,-2.32489342918956,0.4,0.5,0.690444891538713,0.566015561984077,45.653652917003,-20.8268264585015,0.0810834289605578,0.0188199826161002,1e-06,NA,0.926141471597747,1.8078983888749e-06,0.269503579750539,1.41618041935471,0.4,0.75,0.814036151657038,0.535842933014897,48.0640924254304,-22.0320462127152,0.050524784153823,0.0707577082067332,1e-06,NA,0.682129333326825,1.16496207032752e-06,0.062836600649721,-0.588960465476363,0.4,1,0.954642544659548,0.965501995282382,40.1231229989751,-18.0615614994875,0.0132984792881961,0.00134705267167079,1e-06,NA,NA,2.0664853839111e-06,0.0861265196494507,-0.166048816592848
