"Rsq","F","P","lambda.input","lambda.est.x","lambda.est.xy","slope","beta"
0.343853450083048,15.7214931691664,0.000420323636492137,0,0.443337319952435,1e-06,0.677699165410198,0.75
0.727852890138318,80.234497861276,5.56995782829972e-10,0,0.443337319952435,1e-06,1.20516040046396,1
0.093234740021286,3.08463758382653,0.0892401188537417,0,0.138655369539652,0.268814904931681,0.366025799779496,0
0.0148229580093735,0.451379519951741,0.506821891212866,0,0.138655369539652,0.289793818052537,0.153856613234394,0.25
0.232196011875229,9.07247222467523,0.00522885615699775,0,0.138655369539652,1e-06,0.763729190525593,0.5
0.204207316672883,7.69826065071807,0.00941992390259894,0,0.138655369539652,1e-06,0.573555529245387,0.75
0.501728298440712,30.2081151831786,5.73988189289665e-06,0,0.138655369539652,1e-06,1.10050954590702,1
0.250937371307043,10.0500556974083,0.00349683461781014,0,1e-06,1e-06,-0.509952972360852,0
0.0209045628405792,0.640526818342492,0.429812642917974,0,1e-06,1e-06,0.158305621214407,0.25
0.162777873435238,5.83278445242977,0.0220325978111282,0,1e-06,1e-06,0.508503706444513,0.5
0.29270379391498,12.4150444211401,0.00138739784379616,0,1e-06,1e-06,0.541238069141896,0.75
0.393408488335126,19.4566762361393,0.000122128497838547,0,1e-06,1e-06,0.792972213081563,1
0.0652512973365676,2.09418736235664,0.158229762936179,0,1e-06,1e-06,0.329393301581039,0
0.143337020534157,5.01960598169651,0.0326199239243508,0,1e-06,1e-06,0.647676377384486,0.25
0.178103801268237,6.50095966655139,0.0161304654015222,0,1e-06,0.303322215658873,0.650953738677438,0.5
0.140709003054466,4.91250357171093,0.034390073617252,0,1e-06,1e-06,0.622092395635614,0.75
0.293987101266131,12.4921415087467,0.00134764148174882,0,1e-06,1e-06,0.838624895785124,1
0.0238585046301148,0.733249372451097,0.398620242319312,0,1e-06,1e-06,-0.206810295260573,0
0.0590317128780218,1.88205214838562,0.180273960952565,0,1e-06,1e-06,0.33020922931692,0.25
0.285261126800818,11.9733711498292,0.00164085674453274,0,1e-06,1e-06,0.719902798774679,0.5
0.154130839210988,5.46647802127758,0.0262435943714086,0,1e-06,1e-06,0.734142364458718,0.75
0.581254189660941,41.6425078395625,3.95844966361025e-07,0,1e-06,0.843446086487215,1.11756253747523,1
0.0135547708773984,0.412230820644389,0.52571558760736,0,1e-06,1e-06,-0.105756507739696,0
0.136003884689792,4.72237833989433,0.0377994194817219,0,1e-06,1e-06,0.238987172531338,0.25
0.24873943437873,9.93288264131218,0.00366714507297372,0,1e-06,1e-06,0.56500950175763,0.5
0.372754202292907,17.8281402755754,0.000206575704872369,0,1e-06,1e-06,0.685989692895375,0.75
0.582793751355797,41.9068808233125,3.74120685320278e-07,0,1e-06,1e-06,1.33600538487639,1
0.0283335055760356,0.874791064793254,0.357100550325399,0,1e-06,1e-06,-0.181491578504282,0
0.0546003464513841,1.73261158642607,0.198046619050627,0,1e-06,1e-06,0.271465923984444,0.25
0.224571931805086,8.68830808489523,0.00614664836938816,0,1e-06,1e-06,0.548289179390539,0.5
0.271632155886331,11.1879797309095,0.00222315195179035,0,1e-06,1e-06,0.542332868174924,0.75
0.579896325801438,41.4109441133345,4.15980927703785e-07,0,1e-06,1e-06,0.947683615160666,1
0.0230418849956071,0.707560067572707,0.406910089813114,0,1e-06,1e-06,-0.153515530544133,0
0.0371928798005755,1.15888880608419,0.29027734775838,0,1e-06,0.0884497373314837,-0.18267200489577,0.25
0.134905254065575,4.67828251297001,0.0386424541050929,0,1e-06,1e-06,0.574380563951594,0.5
0.298360297823344,12.7569875349595,0.00122013031744417,0,1e-06,1e-06,0.657162610637355,0.75
0.442921773009676,23.8524008774822,3.23305360803161e-05,0,1e-06,1e-06,0.795024648909737,1
0.110315575303177,3.7198215088716,0.0632795863954896,0,1e-06,1e-06,0.356849192738161,0
0.050240956313907,1.58695902864745,0.217473611744612,0,1e-06,1e-06,0.202879843773757,0.25
0.42704765603037,22.3603757201666,5.00732428894146e-05,0,1e-06,1e-06,0.634755582327706,0.5
0.291562768398419,12.3467297620401,0.00142367960451084,0,1e-06,1e-06,0.587978674738748,0.75
0.535054289104048,34.52366221895,1.97456238004712e-06,0,1e-06,1e-06,0.937025198551273,1
0.107265411058197,3.60461258206684,0.0672760043246983,0,1e-06,1e-06,0.373409940857517,0
0.133986437825613,4.64148982225635,0.0393617918080262,0,1e-06,1e-06,0.477675133172556,0.25
0.241195636385583,9.53588228868485,0.00431402888410171,0,1e-06,1e-06,0.789662601061041,0.5
0.360061939117092,16.8795369955175,0.00028318051164522,0,1e-06,1e-06,0.73868151722631,0.75
0.517129014489216,32.1283964044057,3.53607826419911e-06,0,1e-06,1e-06,1.2585084033127,1
0.0608758355382739,1.94465773031724,0.173405435262223,0,0.239162699398572,0.267121913880726,-0.233451227281571,0
0.0325633239092641,1.00978156133736,0.322991998463339,0,0.239162699398572,1e-06,0.144648055883229,0.25
0.227464161338964,8.83314986654367,0.00578163779449126,0,0.239162699398572,1e-06,0.392812397565497,0.5
0.344209384965603,15.7463088251522,0.000416732040986245,0,0.239162699398572,1e-06,0.624790377037988,0.75
0.620515630814187,49.0546394950739,8.77675914168208e-08,0,0.239162699398572,1e-06,0.957211630021389,1
0.0561455878355581,1.78456297216873,0.19163635675793,0,1e-06,0.666888496474104,0.258049816691242,0
0.00345567730232043,0.104029812531543,0.749283406009514,0,1e-06,1e-06,0.0836832460201488,0.25
0.403137442987386,20.26282792835,9.4814210398475e-05,0,1e-06,1e-06,0.883677030937958,0.5
0.582887468488924,41.9230369112116,3.72835029072149e-07,0,1e-06,0.0818279262495163,1.0011169726265,0.75
0.373002937710401,17.8471141323203,0.000205291217810544,0,1e-06,1e-06,0.773261566543626,1
0.00616396515875974,0.186065858230158,0.669295350172298,0,1e-06,1e-06,0.0777489101563395,0
0.00777457160761281,0.235064675379543,0.631315070580968,0,1e-06,1e-06,0.0948297150650795,0.25
0.206009811619942,7.78384221750602,0.00907313364959572,0,1e-06,1e-06,0.544286808621858,0.5
0.292170538871748,12.38309034521,0.00140424332295264,0,1e-06,1e-06,0.622408827612309,0.75
0.547275661174083,36.2654896748012,1.31083283916311e-06,0,1e-06,1e-06,1.24224096246227,1
0.00310665829532796,0.0934901909370451,0.761897845700552,0,1e-06,1e-06,0.0622283994085129,0
4.8260376088945e-05,0.00144788115795756,0.969899078842495,0,1e-06,0.119983879130499,0.0102741648562947,0.25
0.211458884359237,8.04494072020862,0.00809791670082483,0,1e-06,0.481823998606549,0.572622648766236,0.5
0.291799375259779,12.3608776270205,0.00141608282078964,0,1e-06,1e-06,1.03630296102749,0.75
0.181757145874094,6.66393155617315,0.0149690333056769,0,1e-06,1e-06,0.626335127953074,1
0.112421034864286,3.79980957008474,0.0606616552690591,0,0.334031331261593,1e-06,-0.27725661373358,0
0.00465325420577265,0.140250246221269,0.710666615445834,0,0.334031331261593,1e-06,-0.0485229509276567,0.25
0.379602422371979,18.3560882276485,0.000173839257622266,0,0.334031331261593,1e-06,0.743865575701476,0.5
0.351811200440012,16.2828114591998,0.000346608728143627,0,0.334031331261593,1e-06,0.597766413437152,0.75
0.526322380384377,33.3342145747654,2.62953165863777e-06,0,0.334031331261593,1e-06,0.836227024274125,1
0.0931508423184391,3.08157673840446,0.0893915170523902,0,0.579755693900049,1e-06,-0.274961719952503,0
0.133500117130748,4.62204738061894,0.0397478861147875,0,0.579755693900049,1e-06,0.413101931016091,0.25
0.332181818132496,14.9224067486561,0.000555704540733393,0,0.579755693900049,1e-06,0.620890905578851,0.5
0.302642028737812,13.0195125549383,0.00110644229226886,0,0.579755693900049,1e-06,0.69558736828809,0.75
0.645056664898339,54.5205333730454,3.16342667616709e-08,0,0.579755693900049,1e-06,1.23909847003173,1
0.0018645380301963,0.0560406307932391,0.814476032697796,0,0.174198865425504,1e-06,0.0358216639266949,0
0.108228094054166,3.64088933501589,0.0659878297312377,0,0.174198865425504,1e-06,0.207890890394792,0.25
0.460666073912521,25.6241663075614,1.95532297646572e-05,0,0.174198865425504,1e-06,0.664156992607692,0.5
0.654849735634633,56.9186644117497,2.06498096400054e-08,0,0.174198865425504,1e-06,0.998628042359937,0.75
0.731676553932493,81.8053619229842,4.49396964086191e-10,0,0.174198865425504,0.287368180478212,1.41315240495071,1
0.000387962827576819,0.0116434020344805,0.914789819332132,0,1e-06,1e-06,0.0191364383462079,0
0.0677652929324803,2.18073707464655,0.150168661211703,0,1e-06,1e-06,0.320002230181801,0.25
0.0758077810214775,2.46077967758477,0.127209550850718,0,1e-06,1e-06,0.301785138522967,0.5
0.23455869145045,9.19307681061477,0.00497216475141293,0,1e-06,1e-06,0.636281837073221,0.75
0.490781669499962,28.9138257661323,8.0302871197091e-06,0,1e-06,1e-06,0.974920265276901,1
0.0108012619091418,0.327576092443915,0.571354472906779,0,1e-06,1e-06,-0.0870922943566399,0
0.0991702568261759,3.30263041082914,0.0791705729401178,0,1e-06,1e-06,0.26215624791455,0.25
0.182683271205863,6.70547652225568,0.0146877532053651,0,1e-06,1e-06,0.431870940525079,0.5
0.426556970526272,22.3155718320131,5.07459201934957e-05,0,1e-06,0.0103400751165409,0.589360904547913,0.75
0.611783836187731,47.2765350762345,1.24256851474769e-07,0,1e-06,0.0318048430243755,0.981722034456292,1
4.94676674749796e-05,0.00148410343938482,0.969525070813472,0,0.265606888917323,0.830593663747694,0.00529943897176137,0
0.138187379258161,4.81035120392684,0.0361775920869323,0,0.265606888917323,1e-06,0.418219864395733,0.25
0.262189933068616,10.6608710623489,0.00273674035918337,0,0.265606888917323,1e-06,0.491088756825937,0.5
0.481792399513757,27.8918564140134,1.05266744987453e-05,0,0.265606888917323,1e-06,0.855204316819335,0.75
0.603950658339983,45.7481375281594,1.68651430154654e-07,0,0.265606888917323,1e-06,0.909154138320134,1
0.000956900637218495,0.0287345151924527,0.866531368165613,0,1e-06,0.591663188563023,0.0264939680134919,0
0.0348756471909773,1.08407731364784,0.306105884188681,0,1e-06,1e-06,0.205790084145725,0.25
0.274327203456424,11.3409461438983,0.0020943088826284,0,1e-06,1e-06,0.478532664711721,0.5
0.507269471150969,30.8852065044092,4.82977326887735e-06,0,1e-06,1e-06,0.821821158291506,0.75
0.357109897798999,16.6642741851086,0.000304496093684659,0,1e-06,1e-06,0.6795001334397,1
0.107090951229446,3.59804679021563,0.0675121618913963,0,1e-06,1e-06,-0.300520915486785,0
0.0130681068725272,0.397234306547208,0.533292875460677,0,1e-06,1e-06,0.0804140857592855,0.25
0.258592288629961,10.4635661862261,0.00296070767784951,0,1e-06,1e-06,0.401156967595146,0.5
0.616933635208135,48.3154115248415,1.01315614120523e-07,0,1e-06,1e-06,1.03327336528195,0.75
0.440835589404032,23.6514832337513,3.42660869772082e-05,0,1e-06,1e-06,0.791871590911897,1
0.000772037674143606,0.0231790253050937,0.88001176028656,0,1e-06,1e-06,0.0317780431407862,0
0.0133767513806407,0.40674344739067,0.528465239511857,0,1e-06,1e-06,0.142692769987273,0.25
0.148985974807338,5.25206296477695,0.0291132669501666,0,1e-06,1e-06,0.456928427963616,0.5
0.323498873675129,14.3458241717595,0.000682162966360478,0,1e-06,1e-06,0.796653074517167,0.75
0.63102408859521,51.3061207323318,5.71590954567824e-08,0,1e-06,0.0838908883410882,1.42160342902665,1
0.0509082250999941,1.60916656680618,0.214364437165421,0.05,1e-06,1e-06,0.248622660922296,0
0.0217976988546542,0.668502788098084,0.420020626106489,0.05,1e-06,1e-06,0.173337842653515,0.25
0.157567921105258,5.61117952602131,0.0244830266293385,0.05,1e-06,1e-06,0.51959124853479,0.5
0.177462082658316,6.47248274821832,0.0163433113973186,0.05,1e-06,0.00739326403809613,0.584997580406102,0.75
0.451601316700208,24.7047265312269,2.53282834421498e-05,0.05,1e-06,0.282791644077805,1.1387553774152,1
0.122632769459411,4.19320776491223,0.0494284965559739,0.05,1e-06,1e-06,-0.296663511456767,0
0.0580630519863373,1.84926556205634,0.184001827203908,0.05,1e-06,1e-06,0.244166266612986,0.25
0.503437439784369,30.4153482432759,5.44329038354441e-06,0.05,1e-06,0.45449932339415,0.633801283110762,0.5
0.321190439210063,14.1950168838057,0.000720110083500591,0.05,1e-06,1e-06,0.522217444866758,0.75
0.461726809840019,25.7337808169187,1.89649865856012e-05,0.05,1e-06,1e-06,0.805555336363123,1
0.0306092517603943,0.947272866467318,0.338197248497311,0.05,1e-06,1e-06,-0.184753102842514,0
0.119430414144241,4.06885779599719,0.0527062459629626,0.05,1e-06,0.158939104481096,0.450522036393412,0.25
0.180569888093855,6.61080983491623,0.0153372745151126,0.05,1e-06,1e-06,0.615049294310969,0.5
0.363658822487062,17.1445209899057,0.000259112059480815,0.05,1e-06,1e-06,0.714306776723066,0.75
0.349447349430507,16.1146380292787,0.000367120189881387,0.05,1e-06,1e-06,0.811940274067038,1
0.0314824927142876,0.975175744706501,0.331290887430228,0.05,0.399824959703108,1e-06,-0.206018093053712,0
0.0207957001071847,0.637120367306221,0.431029013797593,0.05,0.399824959703108,1e-06,0.182980857128407,0.25
0.0472573714879821,1.48804210309519,0.232023835124082,0.05,0.399824959703108,1e-06,0.336846255377246,0.5
0.429437720402253,22.5797114053007,4.69150043991284e-05,0.05,0.399824959703108,0.13988872177323,1.00552611243716,0.75
0.424265237163076,22.1073277774221,5.40018223957883e-05,0.05,0.399824959703108,0.00285312261695667,1.06199112803318,1
0.00316368505541191,0.0952117717216524,0.759785753520771,0.05,1e-06,1e-06,-0.0508843412222195,0
0.107278757958659,3.60511499804857,0.0672579717840669,0.05,1e-06,0.257337548869597,0.251705166003428,0.25
0.36675499620849,17.3750283387585,0.000239954131374898,0.05,1e-06,1e-06,0.617698328223876,0.5
0.428935398159454,22.533461018788,4.7562792691469e-05,0.05,1e-06,1e-06,0.703165253774238,0.75
0.659499030741274,58.1054760734172,1.67945359841326e-08,0.05,1e-06,1e-06,0.928971244938791,1
