"AIC","F","P","lambda.input","lambda.est.y","slope","beta"
2851.95791618657,4.8061534937406,0.0285831880995893,0,1e-06,0.0671097413598991,0
3002.47505389958,61.9187516538172,9.10382880192628e-15,0,0.00355848426084987,0.25941507936131,0.25
2896.80816561147,190.780606274801,0,0,0.0183390028179606,0.432660632879293,0.5
2894.33408190551,628.099055848241,0,0,0.00799002924561516,0.784026839684585,0.75
2870.13780240925,1128.84956948273,0,0,0.0157341521990854,1.03886761882791,1
2891.34966813167,0.279487979926215,0.597151795415128,0,0.0164981322466285,0.0164792227148877,0
2870.71976460372,67.6568421789044,4.44089209850063e-16,0,1e-06,0.253450806761432,0.25
2836.22642047719,252.147368310263,0,0,1e-06,0.481116721736263,0.5
2913.34058180058,571.602592519847,0,0,0.0108403882966862,0.753159687557025,0.75
2858.32391209285,1126.59959512269,0,0,1e-06,1.02800203340579,1
2972.02489216573,2.17787595041166,0.140315586466168,0,0.00964999057426107,-0.0478070112978827,0
2937.58701966246,82.5781558992309,0,0,0.00055284572811735,0.289499541177722,0.25
2934.2456205332,276.118434537794,0,0,1e-06,0.528508099620392,0.5
2910.74283297887,608.06451699597,0,0,0.0157699030856024,0.775134876659515,0.75
2842.25011129371,1056.00288210247,0,0,1e-06,0.988161951885854,1
2912.95026657004,1.0570221186155,0.304138615615446,0,0.0218262516344699,-0.0306806434808177,0
2879.91497629065,77.1450266406957,0,0,0.0124453568969797,0.257994848342733,0.25
2867.7069867776,283.167031677446,0,0,0.00620301536947077,0.491414917769258,0.5
2928.19705012816,604.252380575687,0,0,1e-06,0.739257848909284,0.75
2934.36775153848,1119.16644763512,0,0,1e-06,1.00911960978952,1
2845.02224249009,0.00796250216057139,0.928914339123192,0,0.0354043560817517,-0.00275678966782872,0
2909.70135188547,63.1923886707212,4.88498130835069e-15,0,0.00552646042735486,0.253965113702798,0.25
2898.83616945876,251.365768830023,0,0,0.00485845091843076,0.503858260976142,0.5
2859.43611560522,523.56856288742,0,0,0.00584535822645062,0.713281311471895,0.75
3005.52086474661,921.893061331589,0,0,1e-06,1.01682493150054,1
2922.48756245144,0.100492297552745,0.751304400286856,0,1e-06,-0.00987674631667768,0
2896.3193829204,58.3517278760242,5.01820807130571e-14,0,0.0254545317689429,0.235590497955755,0.25
