"AIC","F","P","lambda.input","lambda.est.y","slope","beta"
2883.3697215882,0.118981975352703,0.730212226505798,0,1e-06,0.0549722273671871,0
2892.98625541597,0.653727972811244,0.41897114512662,0,0.0102297666436875,0.129488661897562,0.25
2957.41572633842,26.220934214417,3.63770910949412e-07,0,1e-06,0.846113966536521,0.5
2944.75431965785,17.2991763125308,3.46134053694769e-05,0,1e-06,0.683018623012628,0.75
2923.33945711509,49.8679283210598,3.03534974932518e-12,0,1e-06,1.14759674093087,1
2953.98676564114,0.699373504649748,0.403189770596499,0,1e-06,0.12402100355305,0
2888.23484283479,1.76622701309973,0.184146325132442,0,1e-06,0.190862541877423,0.25
2910.01404581741,5.28774550972349,0.0216768927434048,0,1e-06,0.333772971853394,0.5
2835.57546993685,29.0301130031985,8.84559079317171e-08,0,1e-06,0.754145200914713,0.75
2952.20915718525,52.7730869580345,7.41628980449605e-13,0,1e-06,1.07639072585464,1
2894.30299222719,0.670476044625699,0.413076573131051,0,1e-06,0.134465264542634,0
3002.27517439831,0.867741983382912,0.351801177340939,0,0.00475301428069984,0.161198382726949,0.25
2867.60507423952,16.4948115655949,5.25140202736196e-05,0,1e-06,0.658310305743675,0.5
2892.30470328064,16.9240505981593,4.20342193927503e-05,0,0.00865252703469212,0.674567990679026,0.75
2960.42684145086,39.7802317201809,4.22391455145998e-10,0,1e-06,1.06973009368316,1
2931.22088870123,0.405076021144117,0.524621877892321,0,0.00598223932427233,-0.0891918202165267,0
2828.47653556621,1.24596700604421,0.264586527893697,0,0.00236039682594056,0.148809317278393,0.25
2884.50229647629,14.8030701955037,0.000126736532434446,0,1e-06,0.527233626140731,0.5
2872.38286427821,19.5340079040437,1.0937789098886e-05,0,1e-06,0.602078141801865,0.75
2838.62575326872,79.2880655199216,0,0,0.0250580951375208,1.19111233177895,1
2869.56629660071,0.258712313949829,0.611115974547189,0,1e-06,-0.0825242255969526,0
2900.41668815248,0.698777132356459,0.403390291869657,0,0.00461344029030718,0.137678416792695,0.25
3008.30296389946,5.56750282336477,0.0184840847632599,0,0.0264181086835325,0.409511767485994,0.5
2964.2885818167,15.5268018908248,8.68728603005131e-05,0,1e-06,0.669576985393318,0.75
2975.47289195348,15.8040091380338,7.51959266300783e-05,0,1e-06,0.679226886507319,1
2806.99675493185,0.374058037508565,0.540936577276915,0,0.00995488810996443,0.0763133297511304,0
2944.68799446374,3.20029479981131,0.0739210719637522,0,1e-06,0.238640946232438,0.25
2934.02352555639,11.8514410306348,0.000599511603790237,0,0.00278879786718541,0.456936266708789,0.5
2971.52956479456,25.0638420445215,6.52907227838284e-07,0,1e-06,0.676652604304669,0.75
2895.7624575577,59.9211323157281,2.35367281220533e-14,0,0.0146217323152892,1.00868343592302,1
2866.70348374801,0.217190903008137,0.641288003439706,0,0.0704219055524754,0.0617357556023814,0
