"lambda.input","lambda.est","kappa","kappa.z","CI.lower","CI.upper"
0,0.0171706254879332,0.064769694901463,-0.0274,0,0.442078849706647
0,1e-06,0.174113224141368,-0.9116,0,0.27254045327392
0,1e-06,0.371155946567221,0.9243,0,0.600946075318231
0,1e-06,0.0959295073748335,-0.3338,0,0.326864139846351
0,1e-06,0.103016222653959,-0.2793,0,0.442124723777348
0,1e-06,0.139284109011234,1.4817,0,0.547692521771664
0,1e-06,0.0774617350131503,0.0792,0,0.464541994183471
0,1e-06,0.343271744052231,0.6735,0,0.503482580615955
0,1e-06,0.101454552850076,-1.5083,0,0.325239150754514
0,1e-06,0.0490630026258029,0.9728,0,0.59295077898898
0,1e-06,0.0353278271432687,-0.9373,0,0.301531154504661
0,1e-06,0.262517043503014,0.6835,0,0.363125979133004
0,1e-06,0.111242498450613,0.4301,0,0.37237053624866
0,1e-06,0.0869355112402493,0.2149,0,0.3442671835099
0,1e-06,0.168331760744366,0.4111,0,0.494128950769556
0,1e-06,0.141022445730856,-0.1929,0,0.471710345372046
0,1e-06,0.0149369979513031,-1.7573,0,0.505127896875962
0,1e-06,0.0847137539544506,-0.9085,0,0.318615718183207
0,0.210682167931927,0.216122324070929,2.21,0,0.932966826506001
0,1e-06,0.0883140712735595,0.9791,0,0.768864913006497
0,1e-06,0.0377433275037959,-0.1802,0,0.317675415571164
0,1e-06,0.0149970165680847,-2.5688,0,0.236556673225856
0,1e-06,0.0803430499916729,-0.2438,0,0.274187720715078
0,0.355957618308196,0.186327184154106,0.7968,0,0.757031628313088
0,1e-06,0.0476529828748858,0.0023,0,0.220968574322636
0,1e-06,0.0947646019900894,1.3106,0,0.497621954931388
0,1e-06,0.144416147145139,-0.0386,0,0.502563044170104
0,1e-06,0.0362669151280272,-1.4886,0,0.322755204955971
0,1e-06,0.14103085216134,0.4658,0,0.600963219775865
0,1e-06,0.0846813839103065,0.9728,0,0.258072495735855
0,0.0283793385565031,0.0277731560037058,-1.6247,0,0.698185832844335
0,1e-06,0.124906060669488,-0.3359,0,0.365786169703959
0,1e-06,0.25259860131032,1.207,0,0.764699861678203
0,1e-06,0.0937948776298569,-0.4511,0,0.517385944039116
0,1e-06,0.208159776172653,0.5999,0,0.245026921963194
0,0.0896376452111706,0.327947506880048,0.5938,0,0.723662283820358
0,0.282137471941869,0.183005951021501,0.9887,0,0.7475361147765
0,1e-06,0.134417536593518,-1.4375,0,0.270670392669082
0,1e-06,0.138539375586151,-0.2233,0,0.310612718789208
0,1e-06,0.0259950567903007,-2.5437,0,0.329558184839456
0,1e-06,0.064548044282969,-0.7567,0,0.409159041768937
0,1e-06,0.0530290431158065,-0.2693,0,0.320617963356072
0,1e-06,0.0808818153410133,0.194,0,0.292928466973466
0,1e-06,0.213389960208171,0.8695,0,0.383223811888119
0,1e-06,0.133428515538941,-0.8333,0,0.27469430504515
0,1e-06,0.0427692895184357,-1.2716,0,0.286227226032855
0,1e-06,0.293429266848451,1.6039,0,0.825082596242256
0,1e-06,0.0947535080914878,0.1267,0,0.506458051360097
0,1e-06,0.088846897942159,-0.1281,0,0.310073606362093
0,1e-06,0.100474107713654,-0.347,0,0.379727222473419
0.05,1e-06,0.109879117859598,0.19,0,0.272348192745259
0.05,1e-06,0.0959889979892309,-0.4558,0,0.425547275182869
0.05,1e-06,0.0817671830190733,0.4887,0,0.73754329450116
0.05,1e-06,0.082537961074938,0.196,0,0.502245513418537
0.05,0.00183290659882987,0.156962465553172,0.3513,0,0.518566981204549
0.05,1e-06,0.0227099585119591,-1.0388,0,0.285982846491412
0.05,1e-06,0.0655307750578582,-0.4427,0,0.368553106333001
0.05,1e-06,0.168080670814549,0.5952,0,0.374462461084848
0.05,0.0477235087574146,0.0797589365143569,-0.3809,0,0.544658600183018
0.05,0.173531320262721,0.102353452675731,1.5515,0,0.708036373374539
0.05,0.124950682977706,0.057365130868342,0.5957,0,0.623974423152526
0.05,1e-06,0.111984045969534,-0.7321,0,0.441605527303685
0.05,0.161447189706967,0.0917454583575781,-0.2882,0,0.62044831307512
0.05,0.0109533750258801,0.0509588620302344,-1.3552,0,0.420564780267401
0.05,1e-06,0.159467711509443,1.4098,0,0.726021847491791
0.05,0.283375440280643,0.0992071466498714,0.3758,0,0.708341489770592
0.05,1e-06,0.0277444295009472,0.5706,0,0.404075782212148
0.05,0.820082754989067,0.201694487124036,1.776,0.190522991389768,0.971339614460539
0.05,1e-06,0.104388633644436,0.7744,0,0.392302675743706
0.05,1e-06,0.121352212263606,-0.7671,0,0.28441586698526
0.05,1e-06,0.172308972745279,0.4691,0,0.546660760452843
0.05,1e-06,0.0780796074278367,-0.5729,0,0.386784509535008
0.05,1e-06,0.0910542954471039,-0.0678,0,0.526583324684031
0.05,1e-06,0.348785438165574,1.1636,0,0.637339196413776
0.05,1e-06,0.0730697834539808,-0.4358,0,0.279030113305306
0.05,1e-06,0.0867648799380436,1.7236,0,0.355795656622318
0.05,1e-06,0.130309744851139,-1.2655,0,0.383719571837933
0.05,1e-06,0.210414500880676,0.8869,0,0.617177837306497
0.05,0.060930653416533,0.157549808467732,0.7236,0,0.570406777349352
0.05,1e-06,0.0381859310004952,-1.6189,0,0.263012765897705
0.05,1e-06,0.131451279298979,0.1285,0,0.361462299641282
0.05,0.531990784181927,0.261083632462185,1.121,0,0.920888478777916
0.05,1e-06,0.104116776454727,0.2502,0,0.456077556282622
0.05,1e-06,0.134775884563199,-0.7048,0,0.347549411758385
0.05,1e-06,0.0135893384749086,-0.855,0,0.258410766084368
0.05,1e-06,0.166058412851699,-0.2293,0,0.274795575063079
0.05,1e-06,0.0795248698924785,-0.5494,0,0.347790770123501
0.05,0.000652856550132491,0.13735151242047,0.0137,0,0.360410380019884
0.05,1e-06,0.168656276893411,0.9772,0,0.481982985982192
0.05,1e-06,0.0189206241081054,-0.3938,0,0.352449360666822
0.05,0.0603423821297053,0.0354952646258866,-0.0461,0,0.59412972128842
0.05,1e-06,0.0385267432987612,-0.0982,0,0.440111620914553
0.05,1e-06,0.144312905240041,0.4689,0,0.292992987116948
0.05,1e-06,0.0605596092490786,-0.3362,0,0.336914164502366
0.05,1e-06,0.127519898289009,1.223,0,0.630166075475773
0.05,1e-06,0.103506155612483,-1.1936,0,0.328238544744175
0.05,0.27670543487573,0.00496031175877412,-0.6285,0,0.788974727368067
0.05,1e-06,0.280409952279849,1.341,0,0.577986328483174
0.05,1e-06,0.125122496851046,-0.0233,0,0.415000091754739
0.05,0.28602538439662,0.253319567494663,1.2204,0,0.80450997999016
0.1,0.264696035483602,0.106989515027651,0.2496,0,0.762815244186453
0.1,1e-06,0.214925155683458,0.6763,0,0.398723780744501
0.1,0.137706623057033,0.0854318633767416,0.5802,0,0.666736496601279
0.1,1e-06,0.147684212466403,1.1987,0,0.593353411573744
0.1,1e-06,0.0630791271872689,-0.5252,0,0.473245721174358
0.1,1e-06,0.0133587605919927,-1.3731,0,0.275699752501829
0.1,0.289782982836712,0.272672633045542,1.5195,0,0.846984377526104
0.1,1e-06,0.127924684044503,1.0977,0,0.381986587298699
0.1,1e-06,0.133888157819304,0.0986,0,0.503575525580173
0.1,1e-06,0.173725600307536,0.6762,0,0.446583203059325
0.1,0.0880292368731658,0.0139269103515163,-0.6993,0,0.693129888880623
0.1,0.0105496324998967,0.100667180934073,1.1412,0,0.659284878224049
0.1,1e-06,0.0670274792253815,-0.8397,0,0.25922348456065
0.1,1e-06,0.153123238528295,-0.2359,0,0.32924316413206
0.1,1e-06,0.173770380175082,1.2643,0,0.879192213493438
0.1,1e-06,0.169865885099498,0.1358,0,0.653522798732119
0.1,1e-06,0.0374324160952128,-1.6401,0,0.390130515748265
0.1,1e-06,0.147130331911184,0.2198,0,0.664613504165086
0.1,0.26916479917158,0.0674366934883826,-1.7161,0,0.742340205107163
0.1,0.834044873463072,0.307141603274245,2.2384,0.298036444760242,0.975293631868291
0.1,0.410608571306076,0.363916775397424,2.192,0,0.896574966837719
0.1,1e-06,0.0540281803961725,-1.8375,0,0.358422625898892
0.1,1e-06,0.0847315474244794,1.0462,0,0.504451777832067
0.1,0.086218185319349,0.0385397197497724,-0.0184,0,0.495152097160522
0.1,0.193769255730008,0.0771315774583557,-0.6632,0,0.612132663630198
0.1,1e-06,0.0654423795631026,-2.7369,0,0.306844363540594
0.1,0.145626378607208,0.130638912564712,0.0195,0,0.609820200957396
0.1,0.722101689600048,0.204187504227269,1.1727,0,0.94985199030529
0.1,1e-06,0.104332019580608,-1.2186,0,0.311484412278768
0.1,1e-06,0.019322138716159,0.6568,0,0.403804564928888
0.1,1e-06,0.196274995450663,1.3238,0,0.643891000550459
0.1,1e-06,0.0885609334394809,0.5548,0,0.504617816305266
0.1,1e-06,0.0479096795837054,-2.7262,0,0.213723645052135
0.1,1e-06,0.136992659777259,1.3045,0,0.917426734512245
0.1,1e-06,0.0381666493455496,-0.9118,0,0.363414783643997
0.1,1e-06,0.00264138061094575,-0.5088,0,0.645558559688128
0.1,1e-06,0.0462110881429753,-0.551,0,0.415197507236074
0.1,0.0278724768570915,0.112965961897725,0.8349,0,0.566043100263183
0.1,1e-06,0.181966921044206,1.3336,0,0.734852271030552
0.1,0.423623317226775,0.195856046956278,1.2199,0,0.865133511713054
0.1,1e-06,0.261218803866056,-0.1385,0,0.369443338476847
0.1,1e-06,0.0893391773522085,-0.5498,0,0.386237807436661
0.1,1e-06,0.201002173303672,1.101,0,0.535714884178199
0.1,1e-06,0.148667730677332,-0.0072,0,0.545115914860185
0.1,0.0528937713500093,0.107684469257909,-0.2186,0,0.536974394624959
0.1,1e-06,0.120320848562108,-0.2879,0,0.362074276474332
0.1,0.119325488012585,0.160504527285187,0.2705,0,0.665036363701978
0.1,1e-06,0.153181949554091,-0.0079,0,0.26019767674218
0.1,1e-06,0.0453136388096834,-0.1724,0,0.34242388698433
0.1,1e-06,0.0260328162701142,-0.6137,0,0.388967089711146
0.15,0.0381032940532578,0.0316603324569392,-0.0557,0,0.535919893568516
0.15,1e-06,0.0584567581996051,-0.5577,0,0.700268871306393
0.15,1e-06,0.205424684153335,0.8653,0,0.365741846907024
0.15,0.712361350370057,0.510966419949428,2.0979,0.150310238769786,0.962559834957583
0.15,1e-06,0.165513096843666,-0.0239,0,0.59967430823786
0.15,0.221509469268253,0.134115233972407,0.7509,0,0.760481702304316
0.15,0.357994331040047,0.104025403650073,0.3892,0.00183746088183307,0.801526466205037
0.15,0.165734300682696,0.162570369134606,0.6009,0,0.740849291858772
0.15,1e-06,0.0916067575308393,-1.9423,0,0.280045381138141
0.15,0.362079220281496,0.137124926611941,-0.0136,0,0.803662416907356
0.15,0.105180871280962,0.213162516811402,0.6119,0,0.648926566896298
0.15,1e-06,0.154869470781671,0.7447,0,0.658803557780687
0.15,1e-06,0.0392591254569555,0.0307,0,0.636680675827903
0.15,0.6453708923324,0.0619474236474853,1.1129,0.141196387029102,0.884660669007161
0.15,1e-06,0.149124421651893,0.0328,0,0.262376645733713
0.15,0.359501214553417,0.127185726550553,1.5957,0,0.836439667165871
0.15,0.139912703915279,0.269935540321283,1.1398,0,0.717293213836061
0.15,1e-06,0.149699099644117,-0.1827,0,0.58118031062142
0.15,1e-06,0.0453935442920361,-0.8558,0,0.428436709604899
0.15,0.347377069652975,0.385230449518624,1.802,0,0.81989544831487
0.15,0.390829660325441,0.229511313977362,1.0135,0,0.860508955160187
0.15,0.496602691037023,0.290789802605544,1.4823,0.0129741262717895,0.946457877276775
0.15,1e-06,0.0248441518473409,-0.6415,0,0.468571782628115
0.15,0.090794205800596,0.129019637077698,-1.0327,0,0.531475615714797
0.15,1e-06,0.0387730272748773,-1.7774,0,0.428610802740035
0.15,1e-06,0.0305286503070928,-0.0627,0,0.352318300035321
0.15,1e-06,0.128002491985736,0.2838,0,0.409711450565116
0.15,0.31021902840975,0.182229748951515,0.6869,0,0.797503919198933
0.15,1e-06,0.199596145939137,-0.2465,0,0.500097753793538
0.15,1e-06,0.131093686088867,-1.2787,0,0.387610548108488
0.15,1e-06,0.169923721018593,-0.0047,0,0.308217420950781
0.15,1e-06,0.0225438659544421,-2.0325,0,0.505880670420174
0.15,1e-06,0.00548662004732969,-1.5877,0,0.525203903615985
0.15,0.394947067926059,0.380150155724506,1.6314,0,0.842204783638561
0.15,0.072067976598153,0.140765250875098,0.2945,0,0.493841587524124
0.15,0.506530210443144,0.366478124796012,2.6754,0,0.928771570566187
0.15,1e-06,0.106649639475768,-2.5788,0,0.288422595587627
0.15,0.91844852832528,0.444518688510687,3.5182,0.28679264863415,0.995570359422067
0.15,1e-06,0.130428687614355,0.753,0,0.660396542261592
0.15,1e-06,0.0821087213664787,0.0634,0,0.388708152588112
0.15,1e-06,0.193417900543968,0.5341,0,0.615062986420743
0.15,1e-06,0.138072172860805,-1.3195,0,0.301515282519199
0.15,0.156530187787742,0.111688826130642,0.238,0,0.759953524200609
0.15,1e-06,0.18502552961386,1.0283,0,0.605779112328053
0.15,1e-06,0.0541694817685496,0.2056,0,0.691300488693434
0.15,1e-06,0.00765866628267459,-0.4797,0,0.675112525912122
0.15,1e-06,0.156768515025472,0.9121,0,0.492061559494094
0.15,0.0227393501398312,0.0116198966875219,-2.2266,0,0.410915778224998
0.15,0.234542316745257,0.0813442459390774,0.5716,0,0.717959707081636
0.15,0.252188265520743,0.204307231838142,0.9004,0,0.794002694762097
0.2,1e-06,0.150094361443414,-0.8541,0,0.426994681057843
0.2,1e-06,0.216503130090927,0.2783,0,0.72302101226091
0.2,0.782978200874046,0.367925510730576,2.5584,0.180794089874412,0.972713912765822
0.2,0.24545632594546,0.130522312011372,0.1326,0,0.625468426185623
0.2,1e-06,0.227755690708368,-0.3773,0,0.497045503789954
0.2,0.703786825276557,0.204769849875632,1.9725,0,0.938672781253196
0.2,0.271527549413244,0.158687548475532,1.1213,0,0.8665373574848
0.2,1e-06,0.0231490170005585,-1.6606,0,0.356010298295056
0.2,1e-06,0.0370431645211465,0.6219,0,0.341907229742806
0.2,0.0650790341222625,0.0525160553370757,-1.8511,0,0.494038402787696
0.2,1e-06,0.180965218894544,0.7186,0,0.795103969594497
0.2,0.524715699617946,0.0633775302454871,0.3945,0.100783602497675,0.833233174854211
0.2,1e-06,0.0764306348109253,-0.7887,0,0.430603452689424
0.2,0.08584644746077,0.135298390931465,0.4995,0,0.53853302694709
0.2,0.0320340826098856,0.180650359489503,-0.3648,0,0.532252119607946
0.2,1e-06,0.0121445942248114,-1.6066,0,0.296581321833294
0.2,0.585721722889754,0.00104588989518588,-0.7182,0.0405239072404831,0.888168228246482
0.2,0.167861385465819,0.0889665505953055,-0.8309,0,0.630191204415755
0.2,1e-06,0.196731740531473,0.9307,0,0.711242526047856
0.2,0.0868697478173991,0.241985900450343,0.3584,0,0.541411890861319
0.2,1e-06,0.273427956254321,0.9378,0,0.541366389180731
0.2,1e-06,0.117537081278576,-0.8951,0,0.305070609004009
0.2,1e-06,0.12587310529571,-2.1961,0,0.241995331951537
0.2,0.477079086105554,0.285125682102297,1.1115,0,0.937725186637142
0.2,1e-06,0.189963442986406,0.8615,0,0.636134353034588
0.2,1e-06,0.0911103681756449,-0.4492,0,0.433998540645016
0.2,0.0846951831317885,0.420529558909012,1.6424,0,0.992584255421451
0.2,1e-06,0.086892960414433,0.1803,0,0.42328097394869
0.2,1e-06,0.130860047799408,0.38,0,0.72713911647422
0.2,0.0619366978394742,0.111826270880907,-0.1502,0,0.573845331751203
0.2,1e-06,0.288732537124589,-0.0975,0,0.305529880690009
0.2,0.702317177803939,0.279564211953225,1.8491,0.184612396491135,0.939485209619909
0.2,1e-06,0.122721280380142,0.6152,0,0.655578862731275
0.2,0.551961851180196,0.337165865319071,3.1067,0.0823162726799012,0.982680617034398
0.2,1e-06,0.0769986305630941,0.0418,0,0.406555557975756
0.2,1e-06,0.0755240958821413,1.8895,0,0.581016202294749
