"Rsq","F","P","lambda.input","lambda.est","slope","beta"
0.00318934443526946,0.403143161241875,0.526621740813638,0,0.01,-0.60613220013589,0
0.00883551145353939,1.12319847614655,0.291258157259286,0,0.01,-1.09860980911459,0.25
0.00140329665816594,0.17706385204076,0.674625598251456,0,0.01,-0.451247528170017,0.5
0.00232104432055089,0.293131956652572,0.589176487536764,0,0.01,0.553762416664364,0.75
0.0238290695379343,3.07575514501187,0.0818992017814313,0,0.01,1.5850221685379,1
0.00143289173439868,0.180803430275026,0.671409004820639,0,0.01,0.20479339118464,0
0.00414623753149542,0.524601049529042,0.470228314910483,0,0.01,-0.405190019041696,0.25
0.0387349358413825,5.07726962935673,0.0259703358664183,0,0.01,1.09831171247718,0.5
0.00119699392593283,0.15100198312414,0.698235497716793,0,0.01,0.201818790369665,0.75
1.27958393634266e-05,0.00161229639047737,0.968034374942999,0,0.01,0.0195105707724147,1
0.00684787782071001,0.868781917835641,0.353075323752113,0,0.01,-0.409522154003022,0
0.00451960921919189,0.572056232239303,0.450854802468896,0,0.01,0.30579567941945,0.25
0.0634848602752957,8.54133804717632,0.00411640856786977,0,0.01,1.29651797505844,0.5
0.0578356358359484,7.73462719723564,0.00624942990830557,0,0.01,1.09062728906524,0.75
0.0351000245593447,4.58348347709066,0.03420737987051,0,0.01,0.983824954865595,1
0.00141449309210602,0.178478586332815,0.673404046054444,0,0.01,0.158664161160791,0
0.0024841576450974,0.313783350591549,0.576362383677087,0,0.01,0.252419649698264,0.25
0.0839696222674881,11.5500235176622,0.000907449535151095,0,0.01,1.33915669760091,0.5
0.0393028331165384,5.15475338472042,0.0248808456287779,0,0.01,1.08246591986063,0.75
0.0690531769619109,9.34607657696984,0.00272920578241798,0,0.01,1.13610052788643,1
9.87073958974521e-07,0.000124371441594601,0.991119659143848,0,0.01,0.0113021347058241,0
0.00112516765888545,0.141930820989142,0.707002705599403,0,0.01,0.383341918643754,0.25
0.00225476028449937,0.284741820394883,0.594550052273828,0,0.01,0.521955743349849,0.5
0.0127836952273263,1.63160352078465,0.203830074275996,0,0.01,1.23134731435308,0.75
1.39446717483823e-05,0.00175705314182548,0.966631041630124,0,0.01,0.0428010551978257,1
0.0360123967098904,4.70707503909739,0.0319153807877564,0,0.01,-0.923976424009724,0
0.00743625809762126,0.943988260647579,0.333115735699737,0,0.01,-0.47190039823819,0.25
3.55134121964157e-05,0.00447484885390025,0.946771872172607,0,0.01,-0.0306501440756617,0.5
0.00375530598558131,0.474952144815535,0.491984880989632,0,0.01,0.346229357925911,0.75
0.0359554835665921,4.69935864180972,0.0320536154395301,0,0.01,1.00662843280556,1
0.00147522905736229,0.186153480250843,0.666874833351926,0,0.01,0.168890305449684,0
7.74243849930631e-05,0.00975622787906934,0.921474982465686,0,0.01,-0.0398087858903649,0.25
0.0133666688005635,1.70701740516261,0.193752606514327,0,0.01,0.454261843979032,0.5
0.0599405504625107,8.03407631505879,0.00534855948390822,0,0.01,0.964748523076379,0.75
0.0616546747291514,8.27892334160746,0.00471220547469531,0,0.01,1.01363565797373,1
3.29916686597151e-05,0.00415708740037421,0.94869381150042,0,0.01,-0.0220958175144066,0
0.0720387240778238,9.78152803282174,0.00218965112576175,0,0.01,0.963405759859101,0.25
2.96672740369455e-06,0.00037380876185421,0.984605136510623,0,0.01,-0.00582276654880798,0.5
0.07580665468595,10.3351084909446,0.00165818349779645,0,0.01,0.908403023455929,0.75
0.0818479774868653,11.2321760563322,0.00106148621127655,0,0.01,0.998857194822412,1
0.00618696765503027,0.784411050330457,0.377482620544343,0,0.01,-0.357313271274252,0
0.000735118281009009,0.0926930437581241,0.761283293938312,0,0.01,-0.117761591057687,0.25
0.00551646176324306,0.698929801694867,0.404726151231115,0,0.01,0.315817574633522,0.5
0.00989285109125571,1.25895388077145,0.263982863588756,0,0.01,0.4378413236339,0.75
0.0455092337901445,6.00756304885771,0.0156161445744369,0,0.01,0.908527410381545,1
0.0170109362061615,2.18046979455092,0.142266740474304,0,0.01,0.448308724216329,0
0.006753479945193,0.856724343768517,0.356426383113888,0,0.01,0.276039676142892,0.25
0.0107839092459804,1.37358518294807,0.243408137271094,0,0.01,0.373186549643058,0.5
0.0633873668089459,8.52733342995385,0.00414614994682871,0,0.01,0.913294867322525,0.75
0.0816791708955502,11.2069499097344,0.00107480687807504,0,0.01,1.07097954741191,1
0.00218958086308032,0.27649259163555,0.599933596160488,0,0.01,-0.179871907780109,0
0.0064464317093846,0.81752048536237,0.367631609765184,0,0.01,0.367500318615931,0.25
0.0111513556528155,1.42091595138136,0.235492950723286,0,0.01,0.469004846896744,0.5
0.108116402046275,15.2740410173318,0.00015094958996964,0,0.01,1.30810925468781,0.75
0.0641858129838752,8.64211351802141,0.00390878332261524,0,0.01,1.0499189760557,1
0.00112573813389456,0.142002862908613,0.706931831864805,0,0.01,0.164061992678548,0
0.00163526138038222,0.206380419858422,0.650400930242971,0,0.01,-0.17447140577165,0.25
0.00132850938833055,0.167614860845907,0.682935450139865,0,0.01,0.172928016802695,0.5
0.00408704511164124,0.51708101751174,0.473421011945424,0,0.01,0.267402118571016,0.75
0.0322341715624688,4.19678552137805,0.0425774216901482,0,0.01,0.946573318549287,1
0.00626108865023936,0.793867645636043,0.374631412427891,0,0.01,-0.636162737904658,0
0.000288032323001631,0.0363025289999642,0.849198737649601,0,0.01,-0.157733230029431,0.25
0.000153874653283057,0.0193911901263226,0.889473149702332,0,0.01,-0.107368909103664,0.5
3.39440192159294e-08,4.27694656638386e-06,0.998353184379267,0,0.01,-0.00160839212691299,0.75
0.0262654622201137,3.3987171157345,0.0675967597372162,0,0.01,1.39203795169221,1
0.0218045909425175,2.80861925267506,0.096238792530178,0,0.01,-0.547772614853526,0
0.0136601965705458,1.74502211297192,0.188897792128518,0,0.01,0.471678120148831,0.25
0.0674132330769679,9.10807194457969,0.00308026490217461,0,0.01,1.0162974280648,0.5
0.00590630091721981,0.748615463770006,0.388559302726286,0,0.01,0.29200952320821,0.75
0.0245703713851786,3.17384945434644,0.0772349705884303,0,0.01,0.631161690449984,1
0.0577075870640718,7.71645390565981,0.00630891894944829,0,0.01,0.8226282972342,0
0.0200565042276986,2.57884208997007,0.110804231546339,0,0.01,0.566030496771343,0.25
0.0134778289160393,1.72140727618419,0.191897304943331,0,0.01,0.430529430170484,0.5
0.114882881145419,16.3540425509508,9.0934657719588e-05,0,0.01,1.39187744166906,0.75
0.109589351329621,15.5077416113023,0.000135206883238759,0,0.01,1.17208532940606,1
0.00242001615226116,0.305661741536552,0.581334137737121,0,0.01,0.203699599073573,0
0.0139227996043104,1.77904199533177,0.184673001939398,0,0.01,0.599209158505863,0.25
0.0366896635046493,4.79897020352186,0.0303167149555359,0,0.01,0.969221406759942,0.5
0.0311473141191734,4.05073096891697,0.0462838754859722,0,0.01,0.915514730431441,0.75
0.0449014395100394,5.92355764347781,0.0163420067002056,0,0.01,1.06154182813673,1
0.0111861568294581,1.42540051420844,0.234759449763465,0,0.01,-0.552943865486328,0
0.000662345863999253,0.083510891957793,0.773069676609764,0,0.01,-0.115413624340289,0.25
0.00800427010600409,1.01667578091721,0.315241236876572,0,0.01,0.457802441705073,0.5
0.0508924976920529,6.75629967480552,0.0104564379207974,0,0.01,1.01377153082225,0.75
0.0191818530185279,2.46418103883245,0.118976304607865,0,0.01,0.806612932908908,1
0.000186546640703397,0.023509262302536,0.878385455765364,0,0.01,-0.0586732554791305,0
0.000617405965564192,0.077841211289305,0.780701943266043,0,0.01,-0.104311179642348,0.25
0.0217115087394326,2.7963633688908,0.0969598355586216,0,0.01,0.653936044381083,0.5
1.25134362296339e-05,0.00157671269502763,0.968388897869932,0,0.01,-0.0149006684549903,0.75
0.0900453521351378,12.4684393839289,0.000578875206793006,0,0.01,1.39963361204978,1
0.00514277930565991,0.651339889819463,0.421154869002979,0,0.01,0.371181472504574,0
0.0129949330429688,1.65891910612183,0.200109722235963,0,0.01,0.542257108503002,0.25
0.00021595355290566,0.0272160250634216,0.86922977134454,0,0.01,0.0643535704410136,0.5
0.0187171423061049,2.40334365578501,0.123584370016131,0,0.01,0.68249877635083,0.75
0.0121120274241042,1.54482643559049,0.216208781005312,0,0.01,0.52289472432721,1
0.000823229377048972,0.103812362895006,0.747835713471541,0,0.01,-0.114378408266674,0
0.0175957156808032,2.25676965295161,0.135533386853247,0,0.01,0.545964284605507,0.25
0.0177149369609431,2.27233635231413,0.134204421748572,0,0.01,0.509095063048892,0.5
0.0689786770223167,9.3352462401339,0.0027442488026419,0,0.01,1.04376387614312,0.75
0.0342345914480448,4.46646616689377,0.0365385316783673,0,0.01,0.708571042121713,1
0.00814256231387086,1.03438539911659,0.311079817194628,0,0.01,-0.345311292116298,0
0.0118100680404424,1.50585279708825,0.222060903259876,0,0.01,0.436460325705707,0.25
0.0157302825434044,2.01369153730604,0.15835463245268,0,0.01,0.484032181787023,0.5
0.081825881689228,11.2288735733598,0.0010632204050367,0,0.01,1.16922780362325,0.75
0.0639708335564317,8.61119003239558,0.00397131916229698,0,0.01,1.02535725946559,1
0.000294647669434266,0.0371365485461975,0.847497568415973,0,0.01,0.0801787768683857,0
0.00166800610333085,0.210519917526995,0.647150692312634,0,0.01,0.180648632615812,0.25
6.28857584417763e-06,0.000792365539217171,0.97758785830777,0,0.01,0.0124002793606617,0.5
0.0134789110026458,1.72154737012209,0.191879345746028,0,0.01,0.527509517071315,0.75
0.0254414665948965,3.28930965260395,0.0721121800886459,0,0.01,0.73565775098329,1
0.00149911950722851,0.189172650321123,0.664350148494044,0,0.01,0.130700969879588,0
0.0216956531388987,2.79427593700487,0.0970832367767867,0,0.01,-0.529646551412509,0.25
0.00155717754457024,0.196510372154645,0.658312654267072,0,0.01,-0.142025482545493,0.5
0.0119797334881479,1.52774843863846,0.218749981732561,0,0.01,0.375789620877095,0.75
0.017930657387905,2.30051253292041,0.13183623505782,0,0.01,0.502102132731475,1
0.00967156648955991,1.23051841838458,0.269418962721762,0,0.01,0.386870061855642,0
0.0124686100009081,1.59088093403883,0.209530548194837,0,0.01,0.447809474697734,0.25
0.0108883091341544,1.38702935530213,0.241127102422371,0,0.01,0.447123559912316,0.5
0.152309749684788,22.6391992277215,5.2635260532341e-06,0,0.01,1.63536760704119,0.75
0.0424140773538557,5.58088169447812,0.0196889018953699,0,0.01,0.972274453829916,1
0.00703790336692327,0.893061101968746,0.346457792895233,0,0.01,-0.351774178427695,0
0.0047941489042661,0.606972679343121,0.437390720807111,0,0.01,0.297668325078812,0.25
0.00860106242241908,1.093135996164,0.297779051439889,0,0.01,0.398145359226113,0.5
0.000270474701822261,0.0340890326505464,0.853814406385477,0,0.01,0.0636883468887344,0.75
0.12805430202028,18.5044115613385,3.36799785958242e-05,0,0.01,1.39546526540074,1
0.0034147200320762,0.431728957561414,0.512340186692651,0,0.01,-0.310716448145382,0
0.0261843144024298,3.38793435297936,0.0680278737433264,0,0.01,-0.744292148782343,0.25
0.00387609705261925,0.490288634962937,0.485089454921622,0,0.01,-0.274841025044642,0.5
0.0102680566840533,1.30719752042772,0.255070330619349,0,0.01,0.418145100412963,0.75
0.0733708894295002,9.97673390859186,0.00198467556830106,0,0.01,1.19801592706516,1
0.00125804559906756,0.158713414194753,0.691018087235727,0,0.01,-0.131029082370183,0
0.00170903300482162,0.215706808662894,0.643132278747357,0,0.01,-0.165747066789495,0.25
0.0425894794054456,5.60498792279165,0.0194314935288269,0,0.01,0.88555204006726,0.5
0.0433949463106783,5.71580007241029,0.0182927743702983,0,0.01,0.888211671424339,0.75
0.0519216835698142,6.90041320049358,0.00968681407985339,0,0.01,1.0166224751076,1
0.0279022214088831,3.61659081519003,0.0594890827334793,0,0.01,0.648129106248423,0
0.00803842951926115,1.02104975592557,0.314206654732307,0,0.01,0.35623537110216,0.25
0.0190373977322397,2.4452635693929,0.120388236771042,0,0.01,0.522171686567157,0.5
0.038859567351015,5.0942664775149,0.0257271193697659,0,0.01,0.729320451373799,0.75
0.161363862273871,24.2439429114458,2.60602555246514e-06,0,0.01,1.50076363990175,1
0.000807248771856543,0.101795519562071,0.750213811072489,0,0.01,0.111613202217958,0
0.000789563286174402,0.0995635858099701,0.752876001923794,0,0.01,0.112489909959492,0.25
0.0132485959614109,1.69173622080045,0.195746060275582,0,0.01,0.467379018913382,0.5
0.0529942312162797,7.05093184577655,0.00894555473285408,0,0.01,0.89549517838557,0.75
0.0485356624459485,6.42745421642469,0.0124603224747579,0,0.01,0.862185521213604,1
0.0239683182950856,3.09417016044549,0.0810006893231949,0,0.01,0.616563323634466,0
0.00758847955952902,0.963459618119186,0.328197739932652,0,0.01,0.325153761354338,0.25
0.0154252673853235,1.97403368801604,0.162481004354188,0,0.01,-0.505523509429004,0.5
0.0566957698902942,7.57302551833809,0.00679948932525543,0,0.01,0.991951610168156,0.75
0.108151975870184,15.2796761230024,0.000150548766815639,0,0.01,1.38997038025908,1
0.0266723148428343,3.45280599889077,0.0654783251700499,0,0.01,-0.664863725550856,0
0.000300610545095795,0.0378883183100901,0.845981069661617,0,0.01,-0.0710518958544141,0.25
0.0130449176919186,1.66538443202288,0.199240988829,0,0.01,0.534610094978183,0.5
0.0222046159460004,2.86131603280461,0.0932051070799842,0,0.01,0.685134992014362,0.75
0.00947916008605681,1.20580418171406,0.274258646057589,0,0.01,0.44992900879225,1
0.00644775508144728,0.817689401254341,0.367582283807827,0,0.01,0.317317165627985,0
0.000136965635875406,0.017260034151854,0.895686270348442,0,0.01,0.0453749372698732,0.25
0.0495672370822402,6.57118748010025,0.0115393306126257,0,0.01,0.974498863739199,0.5
0.0112132681568461,1.42889436342752,0.234189923952373,0,0.01,0.43106620803592,0.75
0.0353870095714922,4.62233377556663,0.0334686925089758,0,0.01,0.707781975023442,1
0.00779265166823854,0.989585606122471,0.321750245373001,0,0.01,-0.367861450639149,0
0.0275394444411729,3.56823727168425,0.0611933132116076,0,0.01,0.680962618267901,0.25
0.00019375885733576,0.0244183472953758,0.876075251617891,0,0.01,0.0540216727207097,0.5
0.0386608743679894,5.06717144916385,0.0261159810057385,0,0.01,0.843399748908246,0.75
6.62151356858474e-05,0.00834365957296752,0.92736460724644,0,0.01,0.0350224137087988,1
0.00204204701723419,0.257824413746569,0.612506464132208,0,0.01,-0.269239261482882,0
0.0335577870386531,4.37509983542017,0.0384756287520731,0,0.01,-0.958936746409021,0.25
0.00431925155487133,0.54658654067949,0.461090911881347,0,0.01,0.355795613573325,0.5
0.0069012717153632,0.875603010425499,0.351198782790157,0,0.01,-0.455995055653175,0.75
0.0149469755180381,1.91189597764367,0.169198508143534,0,0.01,0.773684791603217,1
0.00282210462132565,0.356591520865994,0.551476910992984,0,0.01,-0.20515680368476,0
0.00714143157873636,0.906292605553657,0.342922652667236,0,0.01,0.33390343279426,0.25
0.00876818418440494,1.11456390887331,0.293112070510341,0,0.01,0.380868018157764,0.5
0.049970777289501,6.62749922630095,0.0111980843255601,0,0.01,1.09152254474469,0.75
0.0495453307273978,6.56813194092651,0.0115581537270386,0,0.01,0.989976177106527,1
0.0506484955267331,6.72217867280798,0.0106477947645454,0,0.01,-1.16949814898719,0
0.0166784817423582,2.13713283043047,0.146259987285889,0,0.01,-0.670076620712258,0.25
9.56852178203184e-05,0.012057491169029,0.91273744753466,0,0.01,-0.0444283054398775,0.5
0.0104991870284057,1.33693428872108,0.249762968986878,0,0.01,0.555732492338606,0.75
0.0250832172669946,3.24180015322073,0.0741739502021588,0,0.01,0.830746042221271,1
0.000356022224476773,0.0448747767018977,0.832576735205491,0,0.01,0.0946086746644845,0
0.0182595724306613,2.34349738653381,0.128313663746566,0,0.01,0.705643852293409,0.25
0.0402854234124866,5.28903433771119,0.0231050414707812,0,0.01,1.08664527167762,0.5
0.0349493997197872,4.56310204191836,0.0346017913191621,0,0.01,0.98798399427874,0.75
0.101279764676976,14.199357984537,0.000251368317379264,0,0.01,1.67423604046452,1
1.03772929844827e-05,0.00130755248490005,0.971211929733732,0,0.01,-0.016349765344511,0
0.0334357147639032,4.35863410701415,0.0388361715901073,0,0.01,0.877757172315762,0.25
0.00138406690622012,0.174634135511393,0.67673702306162,0,0.01,-0.158537119497574,0.5
0.0117523757481207,1.49840921235121,0.223200233141982,0,0.01,-0.542031150823804,0.75
0.0965112796404019,13.4594057022103,0.000358351846398985,0,0.01,1.35139054580456,1
9.87815352589503e-05,0.0124477030458451,0.911342470480973,0,0.01,-0.0589536743851973,0
0.000318920794497969,0.0401968397148022,0.84141946315047,0,0.01,-0.0938904157247352,0.25
0.00485810333252377,0.615109284362222,0.434342513811703,0,0.01,0.401358075806262,0.5
0.0242699218220536,3.13407387757196,0.0790903764656603,0,0.01,0.899512218501798,0.75
0.0169713301417317,2.17530542437435,0.142736034952045,0,0.01,0.816677795276162,1
8.61144148353789e-06,0.00108505097077872,0.973774469073307,0,0.01,0.00975555270874491,0
0.00407450090379343,0.515487468032364,0.47410209660922,0,0.01,0.233627622169947,0.25
0.0302420819848012,3.929333557682,0.0496267555588294,0,0.01,0.616475691665206,0.5
0.0605544278807596,8.12166041270913,0.00511130163609419,0,0.01,1.03145514084543,0.75
0.0312736769023658,4.06769507108867,0.0458362355313908,0,0.01,0.754874087649101,1
0.0108592201723357,1.38328311764953,0.24176006620976,0,0.01,-0.452674917243373,0
