"lambda.input","lambda.est","kappa","kappa.z","CI.lower","CI.upper"
0.2,0.144259603308515,0.0634246406803506,NA,0.0491265003658715,0.288907803650601
0.2,0.252646244023774,0.00111276001478602,NA,0.142285211131019,0.391963180855019
0.2,0.146357702494021,0.00456883108530445,NA,0.0457400762565736,0.294492283645818
0.2,0.0449187570794024,0.0464922690261763,NA,0,0.136783109157681
0.2,0.147575487177706,0.0246485526187482,NA,0.0398258646495481,0.320423052025741
0.2,0.101996386836672,0.0416605278653864,NA,0.0327718966416145,0.227740796621096
0.2,0.126104147423812,0.049865661593592,NA,0.0404746905189307,0.26554217787909
0.2,0.263330149445137,0.0288571458251728,NA,0.147355786186693,0.408702276747997
0.2,0.0931051647327402,0.0274387652924965,NA,0.0183215477932124,0.218089940049084
0.2,0.184720263405267,0.0143705506429805,NA,0.0772281182264086,0.332914035331622
0.2,0.115377516200147,0.0657248553953353,NA,0.013836219998112,0.26302886307656
0.2,0.0623688826262063,0.0280929156515445,NA,0.00947750138096682,0.187717249063462
