"AIC","F","P","lambda.input","lambda.est.y","slope","beta"
1416.71778149679,1.74737059186017,0.186800227682245,0,0.0118550792278744,0.0562641306547703,0
1480.78560529844,36.1651991794345,3.45933326428849e-09,0,1e-06,0.272903618230829,0.25
1462.26665721738,154.096545940713,0,0,1e-06,0.553230529728578,0.5
1435.41936903416,376.537541394945,0,0,1e-06,0.842417676396236,0.75
1488.59646399765,476.345256201597,0,0,0.14636102950254,0.98741802497226,1
1479.73039733005,1.53283505818372,0.216257071040236,0,1e-06,-0.054782393707117,0
1421.27309865704,53.2527238932496,1.13087317288318e-12,0,0.0282599788202083,0.306651195661465,0.25
1445.84188671962,162.211331841963,0,0,1e-06,0.54520676732867,0.5
1496.70357781082,251.090298141657,0,0,1e-06,0.712864275386031,0.75
1480.35447432676,494.822031516635,0,0,1e-06,0.98487811523984,1
1405.53101850591,3.59409061954673,0.0585503738823299,0,1e-06,0.0792611796908717,0
1433.63922127911,43.3561907889069,1.13666853707173e-10,0,1e-06,0.282951962206934,0.25
1459.17174038166,109.138493233652,0,0,1e-06,0.460261734522419,0.5
1467.45016864037,378.508657411479,0,0,0.00790151081750666,0.863415062430997,0.75
1457.73731612568,502.040999015584,0,0,0.0643278177576476,0.980121857469429,1
1441.41580833219,3.53730123262629,0.0605725478184382,0,0.0320660216436954,0.0816308666849969,0
1452.01955917367,30.1789903160279,6.2277350831863e-08,0,1e-06,0.241191587584577,0.25
1485.87523796314,127.346562718216,0,0,1e-06,0.512108685892486,0.5
1445.73983060773,258.154968250223,0,0,1e-06,0.701110894433709,0.75
1489.41350011017,453.823218550475,0,0,1e-06,0.970091092163788,1
1455.21444274437,0.648200196597685,0.421132071752353,0,1e-06,-0.0348758009239069,0
1403.78811075549,53.5885674423831,9.68558566682987e-13,0,1e-06,0.301574745112638,0.25
1478.64847934721,113.908646388322,0,0,1e-06,0.473027837172199,0.5
1467.70128998885,292.342674684495,0,0,0.00662912266879836,0.749438862772327,0.75
1489.07193957933,597.22700439049,0,0,1e-06,1.09420532826244,1
1439.57771427236,0.153501857496349,0.695374726703528,0,0.0342941462375686,-0.0175856951485993,0
1435.96079394457,44.7290879888002,5.96014348985818e-11,0,0.00909317651214675,0.299522226300379,0.25
1524.38936530711,123.245317000474,0,0,0.0513156625323529,0.540814388183664,0.5
1475.90297030396,213.77108016083,0,0,1e-06,0.681137945600427,0.75
1435.42840435543,548.751444979921,0,0,1e-06,1.04901702984485,1
1488.13824692009,0.277005185011922,0.598899679064649,0,1e-06,0.0243636621605993,0
1481.57095415461,31.551021392888,3.19769553058791e-08,0,1e-06,0.258356884692647,0.25
1450.88663683456,154.1287903286,0,0,0.012825308614166,0.557012639744605,0.5
1406.2368961344,298.775770622973,0,0,1e-06,0.738644822574942,0.75
1422.4316374655,593.940325120289,0,0,1e-06,1.05804178797797,1
1456.20915396788,0.213693465724093,0.644084922141526,0,0.0211409803433688,-0.0210733944805793,0
1475.70341954228,18.6343817007778,1.90284706733657e-05,0,0.0529769456165587,0.200450748932834,0.25
1413.13366125224,112.927556641718,0,0,0.0100512288215725,0.464304448219981,0.5
1432.02405723629,272.957592592436,0,0,1e-06,0.734302940611997,0.75
1475.88125572879,525.977274501107,0,0,1e-06,1.06392666739078,1
1438.03061355154,2.16376533209949,0.141914783552899,0,1e-06,-0.0658896057240073,0
1479.49844710191,30.6489473536099,4.95504433040139e-08,0,0.0395895386646698,0.256909637337075,0.25
1495.23178970542,110.297212256028,0,0,0.0162754874884234,0.496291701554605,0.5
1498.12654862242,322.746207900389,0,0,0.038806151450102,0.84906575442558,0.75
1461.41792126871,491.130178549949,0,0,1e-06,1.01561490228438,1
1420.17201595977,1.50859085011397,0.219920749592325,0,1e-06,-0.0539071124888473,0
1459.27680666841,24.9332004402641,8.16243980406028e-07,0,1e-06,0.22768493973342,0.25
1447.1528338031,154.012954458146,0,0,1e-06,0.559219040004358,0.5
1453.56048138543,284.998370112774,0,0,1e-06,0.765494537060125,0.75
1412.52940522746,482.723687935506,0,0,0.0390440212825974,0.954707458115916,1
1517.50594922925,0.0864389020409478,0.768873747113147,0,1e-06,0.0134791062968849,0
1455.2132861245,20.4024651800016,7.80359289542787e-06,0,0.00122310460560312,0.194886918488452,0.25
1479.77406701816,140.736479935208,0,0,0.0604242309194036,0.523850595805526,0.5
1485.81696611757,292.946793953809,0,0,1e-06,0.760783450263769,0.75
1522.60655983817,478.044953827335,0,0,0.0191894567670645,1.00821017442331,1
1501.16913698675,0.472041709443104,0.492361673396323,0,0.012876912616439,-0.0317321158074244,0
1473.83263100824,25.346366773472,6.65510118125212e-07,0,0.00646513952525269,0.226367550826595,0.25
1429.39423932989,186.866910016283,0,0,1e-06,0.5884935330646,0.5
1434.24083445952,272.158082787233,0,0,1e-06,0.713578289419738,0.75
1474.62954102697,526.369696405106,0,0,1e-06,1.03230001532087,1
1441.38336945748,0.0430034811543604,0.835801492761909,0,1e-06,-0.00898619723326011,0
1521.97389327061,26.1493600305449,4.4788258746209e-07,0,1e-06,0.239736620489237,0.25
1396.45093125057,174.593793163285,0,0,1e-06,0.548001802874745,0.5
1404.36158996247,262.751357517833,0,0,1e-06,0.677477858289213,0.75
1496.41271957031,493.611693859707,0,0,1e-06,1.01591101989822,1
1392.76625260196,0.272837903941609,0.601661210287215,0,0.023836836818479,-0.0222763919459921,0
1501.79839260578,20.9526390766508,5.92085323702918e-06,0,1e-06,0.216540311730229,0.25
1467.20932286698,134.679632112616,0,0,1e-06,0.530762932146232,0.5
1452.80095734398,285.838254971116,0,0,0.0156135631753814,0.76412914386148,0.75
1437.0014522136,511.326159216752,0,0,0.0321535954855521,1.00728416440471,1
1445.18782486539,0.0783298806249428,0.779687068896724,0,1e-06,-0.012763124011369,0
1450.0575992664,40.3512692963926,4.70332661706152e-10,0,1e-06,0.291063136335311,0.25
1409.47881677254,149.860308038515,0,0,1e-06,0.539127910891258,0.5
1462.31260817745,204.665258470999,0,0,1e-06,0.663404190337204,0.75
1411.74575415092,480.84042061661,0,0,1e-06,0.967855301952065,1
1429.69002339585,0.288964577803905,0.591119289103457,0,1e-06,0.0240005117456489,0
1367.24021414581,56.4544454936472,2.59792187762287e-13,0,1e-06,0.315617681842928,0.25
1436.53483422309,113.608840391049,0,0,1e-06,0.47907913067045,0.5
1501.82241734938,285.616050117112,0,0,0.0421454000986881,0.805761312356311,0.75
1403.23073682156,502.534837113602,0,0,0.0215737948964278,0.972685261295865,1
1440.50790572459,2.29825006897764,0.130139389701714,0,0.0302260022037253,-0.0676274938635784,0
1438.5719589849,45.5059742540981,4.13984402314327e-11,0,1e-06,0.300363337726585,0.25
1385.53237600848,101.11310695201,0,0,0.00257815751890336,0.42516469887156,0.5
1425.6394334223,267.849188464786,0,0,1e-06,0.719569908728531,0.75
1427.46968062204,546.28786728094,0,0,0.00904762750003394,1.02967479520115,1
1425.13761555897,3.10103185637605,0.0788419341826825,0,0.0202273608736212,0.0796992983038026,0
1401.39501052087,22.3514782889433,2.9417472466875e-06,0,1e-06,0.20923414325982,0.25
1462.75614565003,116.085609271519,0,0,1e-06,0.506282414622955,0.5
1455.45576084408,203.533933296754,0,0,0.00683137621808414,0.665410415663581,0.75
1468.9655720036,400.298434590177,0,0,1e-06,0.945864903716422,1
1442.25986102707,0.478693354929463,0.489329624245188,0,1e-06,-0.0298937493614589,0
1449.10623230808,28.8580048180488,1.18605557153373e-07,0,1e-06,0.233662217503173,0.25
1464.35973624478,143.516095186323,0,0,0.0282681403094769,0.528987718820433,0.5
1408.88295738044,313.503804172383,0,0,1e-06,0.740486982315006,0.75
1461.01632494501,529.589905202853,0,0,1e-06,1.01268983230317,1
1422.84507371969,0.637775464273931,0.424889213796517,0,0.0110622761826719,-0.0337628862916926,0
1418.15798580818,34.9550769559256,6.18275586283801e-09,0,1e-06,0.249177748278907,0.25
1404.96465691085,143.479015034136,0,0,1e-06,0.49837106658662,0.5
1460.78730429205,354.224491207091,0,0,0.0303331834721222,0.823936553743509,0.75
1466.89424193047,452.387099654169,0,0,1e-06,0.94011080304755,1
1383.65277632831,0.230821683959254,0.6311212419144,0,1e-06,-0.019507150709423,0
1436.22553917461,43.4524145633042,1.08631104112078e-10,0,1e-06,0.281747082930363,0.25
1463.88436597831,117.39859096718,0,0,1e-06,0.475789064670548,0.5
1406.55688782597,314.713951463072,0,0,1e-06,0.736592899458713,0.75
1456.18373488215,526.297704134725,0,0,1e-06,0.999845262371174,1
1411.18968396041,0.0306545708911062,0.861082749832311,0,1e-06,-0.00750928875413082,0
1439.50476119527,26.6762721699259,3.45573097026985e-07,0,1e-06,0.227731246229859,0.25
1466.76016592125,168.622184880905,0,0,0.0292755480391338,0.588323533619233,0.5
1455.96636191602,276.98103820622,0,0,0.062341819985933,0.745042758313782,0.75
1442.18966412781,601.060449539465,0,0,1e-06,1.08382169057521,1
1408.12378967084,0.745720403273771,0.388240497810306,0,1e-06,-0.0355593001943401,0
1510.16140295118,36.6010622128341,2.8076718727732e-09,0,1e-06,0.275224943722871,0.25
1464.82439223046,113.117137115293,0,0,1e-06,0.462889160644671,0.5
1477.57049159488,307.35516792267,0,0,0.0430459532589751,0.771950815798689,0.75
1435.1433585669,521.421253618849,0,0,1e-06,0.965425978124733,1
1493.88931006768,1.70785015917283,0.19185349313331,0,0.0601821983645262,-0.0628032192536993,0
1464.95116989873,27.3483801996317,2.48395417123959e-07,0,0.00663899253014603,0.245890521475421,0.25
1430.11267751607,82.3399585696086,0,0,0.0103792942751578,0.412140411486603,0.5
1436.91300965638,264.33200770755,0,0,0.00530963580599995,0.743974065092141,0.75
1485.39846046866,397.083656220929,0,0,0.00662484743101797,0.95585064068583,1
1443.14628236602,2.03827701483875,0.153995316004226,0,0.00685077781786344,0.0627212378026496,0
1432.73563864173,23.8032491101192,1.4286163296795e-06,0,1e-06,0.212085644433502,0.25
1417.20456047632,128.785866972668,0,0,0.00809898440613179,0.48611609913919,0.5
1486.6517618537,232.261070177224,0,0,0.0426213452094405,0.699211080297843,0.75
1480.14769965446,460.087309525696,0,0,1e-06,0.976610702201779,1
1463.61566057738,1.24215760778581,0.265580572398573,0.05,0.0341324013774011,0.0498207703561317,0
1453.42163081167,48.8734790416507,8.59157189836424e-12,0.05,0.018499636284197,0.309243536608184,0.25
1416.84089891921,131.887753551171,0,0.05,1e-06,0.489320517538437,0.5
1448.18614512494,275.969488857588,0,0.05,1e-06,0.729819959838197,0.75
1529.80090876459,385.045793607597,0,0.05,0.0393534153866588,0.935823750686374,1
1448.62333942631,1.19867715046632,0.274103017438938,0.05,1e-06,-0.0504363842195859,0
1484.91424317726,23.7153207758015,1.4923492588359e-06,0.05,1e-06,0.232433581939681,0.25
1468.35318098286,133.027250365445,0,0.05,0.0971451848221713,0.537952328665616,0.5
1450.05586453415,320.837542213765,0,0.05,1e-06,0.826309941503419,0.75
1496.16995604459,477.767891605074,0,0.05,1e-06,1.05479139399353,1
1475.13426466341,0.253555049327687,0.614800326981853,0.05,0.00812560236784952,0.023842801906826,0
1469.52074074749,18.1543606704629,2.42653957280847e-05,0.05,0.0709328865187856,0.199816213710427,0.25
1436.26332690607,118.180020718782,0,0.05,0.0113557253638681,0.49544006278527,0.5
1487.11158598705,248.794048663446,0,0.05,0.149900718269688,0.749195147225344,0.75
1465.04381006046,441.539771193688,0,0.05,0.104901562928187,0.979245426084983,1
1485.72909488457,1.8559955389627,0.17368902128751,0.05,0.0496910151658162,0.0593848147743259,0
1451.15312136246,34.4805212636965,7.76768649402015e-09,0.05,0.109650251246838,0.248006260006362,0.25
1411.38734485871,135.750875789111,0,0.05,1e-06,0.470660012978353,0.5
1490.47329699549,255.42381254345,0,0.05,0.0352710967518602,0.699377522060125,0.75
1482.61143408175,498.868496255883,0,0.05,0.100223382138414,0.972510126111485,1
1472.14854740162,0.051468239848344,0.820618746799857,0.05,0.0279433330306818,-0.010395913415377,0
1452.59606413252,38.3448826488151,1.22084697906644e-09,0.05,0.102686337254749,0.277614426793222,0.25
1429.03836512869,144.722576265992,0,0.05,0.0438126025548069,0.528294969804491,0.5
1420.71966424572,295.819711065008,0,0.05,0.0179955955032789,0.749736692775525,0.75
1426.05172136697,453.089848759481,0,0.05,1e-06,0.933230047464682,1
1435.38127483824,0.374045374988265,0.541079930352603,0.05,0.00796270584870156,0.0261225037261879,0
1450.2611055404,13.211769610505,0.000306411880756308,0.05,0.0146404622977619,0.157503503548443,0.25
1448.98370475619,162.998033265987,0,0.05,0.0133617230038669,0.552551098614916,0.5
1402.11027572761,354.923873524512,0,0.05,0.0591886113767614,0.7772493919119,0.75
1374.77288308862,553.457309505396,0,0.05,0.0105177700524935,0.947052572888819,1
1457.37593830906,0.0625717760978078,0.802577098253002,0.05,0.00395320253895838,-0.0106658080334449,0
1480.49920705991,28.0552290861169,1.75649417233359e-07,0.05,0.117366072575615,0.232229916677938,0.25
1487.52216356902,142.804898718741,0,0.05,0.0150010171871183,0.526868263866716,0.5
1432.94720824549,248.014328629155,0,0.05,0.0293064648544488,0.659807673063513,0.75
1474.19645334537,493.057388855441,0,0.05,0.0232925161438314,0.967842493856772,1
1457.78490251264,0.349235380602511,0.554808086492731,0.05,0.042751547649386,0.0256610631172167,0
1450.94415327677,37.2441878848864,2.0643118325836e-09,0.05,0.0486929916424947,0.26305912221938,0.25
1523.02884641855,117.212517503682,0,0.05,0.0537340409503197,0.50042835169877,0.5
1532.44567328684,199.949163740508,0,0.05,0.0761960761424779,0.658069357386093,0.75
1432.63751911258,458.092745118006,0,0.05,0.0113295588782256,0.910428464680263,1
1442.51343321485,2.66770624299849,0.103020674438461,0.05,0.00572240781363527,-0.0728340085107063,0
1477.91217678443,25.6474469861081,5.73609577170231e-07,0.05,0.135156902598344,0.233512116995658,0.25
1441.71850800127,147.479667410691,0,0.05,0.0347404470537984,0.541961166828863,0.5
1453.74444957884,286.079058793546,0,0.05,0.100212866080548,0.762679533014819,0.75
1486.46745982109,427.064005402768,0,0.05,0.00385004539505047,0.961574902152162,1
1408.52798176891,6.55250029532737,0.0107608424331018,0.05,1e-06,0.107008404969117,0
1456.88964969151,34.0136817020553,9.72541203125843e-09,0.05,1e-06,0.255594868628965,0.25
1448.76754414623,104.614161097518,0,0.05,0.0315098272311904,0.445565767808729,0.5
1399.52359456449,265.418987469882,0,0.05,0.126976748283922,0.67514727343628,0.75
1486.81455182384,514.562275079389,0,0.05,0.0260599209371382,1.02542813879559,1
1476.5761376801,0.347619170700297,0.555725059915622,0.05,0.0253412551825357,-0.0265348968566407,0
1389.8170498125,21.5891556602817,4.30490305114439e-06,0.05,0.0458654539063467,0.192145238261863,0.25
1390.94762493071,144.433300784512,0,0.05,1e-06,0.497240693613321,0.5
1492.96066265628,286.660881476765,0,0.05,0.022074003951547,0.774252780579097,0.75
1501.15072179349,428.721367835934,0,0.05,0.0600409716990317,0.954545098996245,1
1478.21054382718,5.81963216688153e-05,0.99391625894525,0.05,0.113846123589209,0.000365411392780277,0
1418.72192198869,36.924757310913,2.40486874858448e-09,0.05,0.0683840807691387,0.275099817866455,0.25
1485.70491997927,97.0067161584491,0,0.05,1e-06,0.475809254643598,0.5
1387.44396369633,261.562652441916,0,0.05,0.0129700698557625,0.710175939830853,0.75
1462.87025139602,406.546056659368,0,0.05,1e-06,0.952581884665201,1
1483.94516658306,0.00215686590734143,0.962976084806196,0.05,0.0159166879581798,-0.00230489385180743,0
1444.95728987718,21.0797552634801,5.55539199753596e-06,0.05,1e-06,0.219156774503778,0.25
1442.7298866159,104.097517667015,0,0.05,1e-06,0.48595675988209,0.5
1425.49918285539,276.484889274891,0,0.05,0.0223569341967976,0.779231436956321,0.75
1422.47114024842,451.123459367966,0,0.05,1e-06,0.991820532006285,1
1515.51827299752,0.00548008524744772,0.941017451085282,0.05,0.0256715758572041,0.00334587854050056,0
1436.56937717853,25.0963974632173,7.52980897411604e-07,0.05,0.0899844493731718,0.209726345358964,0.25
1453.2515155292,112.513748059177,0,0.05,0.00165888428476714,0.448619996562524,0.5
1434.35052557473,325.244035438561,0,0.05,0.0100154151355749,0.751105207609204,0.75
1414.41411456231,662.867766452473,0,0.05,0.0292624851753111,1.05458063938288,1
1468.12998896583,0.0361562995628358,0.849268740012733,0.05,0.0770343886336533,0.00841473742775239,0
1463.73260478797,45.0972552437671,5.0143666996405e-11,0.05,0.0518557098315925,0.295885169516951,0.25
1485.83775984418,133.497926456767,0,0.05,1e-06,0.517368981977124,0.5
1486.73750734631,226.080396470476,0,0.05,0.0195986281735964,0.676858320845451,0.75
1427.83896714789,593.131440810929,0,0.05,0.0831851926657238,1.03616635002648,1
1456.59430543049,0.0082716940177407,0.927568940541776,0.05,0.0800967692723172,0.00403751908340017,0
1451.89045217683,19.9160349408747,9.96605207315149e-06,0.05,0.0283709466305348,0.197543835004982,0.25
1464.82928212483,166.549599016568,0,0.05,1e-06,0.578141608232935,0.5
1434.24066117748,247.92410602184,0,0.05,0.109764983586267,0.682778904950845,0.75
1495.88883588757,495.026123800061,0,0.05,0.106080560175426,1.024888065293,1
1427.09406904606,0.684349700143848,0.408479826722393,0.05,0.0250185483412584,-0.0352542844292139,0
1458.90270389947,55.0648749457139,4.91162666094169e-13,0.05,0.0302728228851706,0.32621231085448,0.25
1449.1058817713,141.64901116825,0,0.05,0.0324943693643859,0.518212983173224,0.5
1413.86453341064,381.578906488689,0,0.05,0.0360992319517333,0.821730890197358,0.75
1430.99623676666,544.964142888468,0,0.05,0.0251263574097326,0.998647043832131,1
1415.12593730241,0.799031901830343,0.371804598450694,0.05,0.113309423125801,0.0392548960127256,0
1472.48123013379,16.2867637359966,6.27946828408721e-05,0.05,0.0676204491846518,0.187951969829276,0.25
1385.15424102096,103.86229502153,0,0.05,0.0181078825243007,0.43666906559428,0.5
1490.76153281129,247.759077934338,0,0.05,0.0748027810525851,0.74596795629558,0.75
1470.21917818289,399.949034901421,0,0.05,0.0967664888190989,0.927740905217032,1
1486.86297516691,0.0947797859597233,0.758312073596747,0.05,0.0198767746410517,0.0135937122631075,0
1453.48636169654,17.5029596927234,3.37767838936021e-05,0.05,0.0169420605718951,0.178805449153937,0.25
1460.18371700603,164.499337917873,0,0.05,0.0357459546380477,0.551666687289727,0.5
1498.85855237944,248.048065717278,0,0.05,1e-06,0.70337207217613,0.75
1407.74164985379,626.6857409708,0,0.05,0.0231434082777432,1.02315758207871,1
1482.85677487337,1.96250626262015,0.161853690325465,0.05,0.0804488712091972,0.0635446668948936,0
1387.25425156378,43.4694577344771,1.07762687662216e-10,0.05,0.0412756663045804,0.272162533114691,0.25
1453.6757108132,159.166240308633,0,0.05,0.127455192736325,0.555794439652129,0.5
1395.66342796774,275.478233294997,0,0.05,0.0725346152551417,0.691399766421743,0.75
1439.66238790736,638.242282544599,0,0.05,0.0523268419180181,1.09818810476668,1
1500.48943866687,0.00854072903616235,0.926403766330151,0.05,0.0176659978882412,0.00441390205171771,0
1522.39268523373,25.8389650872985,5.21909582884561e-07,0.05,0.0977593488852452,0.24833357831073,0.25
1449.88637531221,124.25749571976,0,0.05,0.00226277528196068,0.506310420030428,0.5
