"AIC","F","P","lambda.input","lambda.est.y","slope","beta"
2926.35911597337,0.390931561598363,0.531949718854285,0,1e-06,0.0994068804240609,0
2924.87447417112,0.0673807486263949,0.795241571752487,0,1e-06,0.0412400481652095,0.25
2933.76830819829,10.7685611032351,0.00106731600446852,0,1e-06,0.523619839945365,0.5
2947.38984934711,14.233312212646,0.000170764129522771,0,1e-06,0.606008614757253,0.75
2977.83745171223,18.8773158247547,1.53307177837014e-05,0,1e-06,0.708357642835768,1
2929.90879535153,0.6041198718022,0.437190281139205,0,1e-06,0.111821666528588,0
2925.79161573739,4.25679995747957,0.0393456197361126,0,1e-06,0.296232661291637,0.25
2894.19271962975,11.4015578085,0.000761464022714264,0,0.0123321230204208,0.476756241022682,0.5
2897.82744654563,18.0561860558652,2.3407294112987e-05,0,1e-06,0.601830659200103,0.75
2929.35060972214,52.74718298412,7.50954853856456e-13,0,0.0190299233191589,1.04263524291994,1
2910.5181094972,0.108404925721464,0.742034925324552,0,0.0104971878668396,0.0525312412836058,0
2950.64667463496,2.21082547820719,0.13735375517016,0,1e-06,0.241994463174438,0.25
2954.81054849505,19.7553730107125,9.76266425922745e-06,0,1e-06,0.724859438462887,0.5
2907.90387618398,11.3299702088246,0.000791047318068117,0,1e-06,0.536511007734975,0.75
2907.32670313605,33.4447056790619,9.73697122930162e-09,0,0.0298383393655652,0.920605181436906,1
2887.94290751445,2.48355361338174,0.115351540572395,0,1e-06,0.264793380792035,0
2897.78379288508,4.43477104251163,0.0354573694451217,0,1e-06,0.355543540883089,0.25
2889.80006223967,13.9759317441642,0.000195437244651098,0,1e-06,0.628716074880191,0.5
2872.4955660985,19.4822134113873,1.12326908461302e-05,0,0.00725706292641442,0.735723305500159,0.75
2906.84231961561,44.9184204494062,3.38964412094356e-11,0,0.00586957618228649,1.13618385200475,1
2977.73762408634,2.74627135330464,0.0977884316135018,0,1e-06,-0.261406169939661,0
2855.64979258238,0.0923462205261231,0.761277203456967,0,0.0029980104753054,0.0451515134767264,0.25
2917.30485668001,13.1704549118007,0.000298478254514123,0,1e-06,0.555813710704548,0.5
2855.73430693859,10.1973557643088,0.00144939921990228,0,0.0330668514322458,0.473780854312793,0.75
3016.19263893238,29.6894153532257,6.35484487254701e-08,0,1e-06,0.875789272459572,1
2945.29498762799,1.36829352539752,0.242378017425081,0,0.00281330891984239,0.162367152528749,0
2908.36579618909,3.12841943527131,0.0772365416171241,0,1e-06,0.241125272993648,0.25
2891.17758186887,16.3876479770148,5.55181655224057e-05,0,1e-06,0.547259944470305,0.5
2878.47838846181,44.3680238198997,4.43738379374281e-11,0,0.0246157277873764,0.894201117371096,0.75
2941.63789157033,59.6505547832767,2.70894418008538e-14,0,1e-06,1.07014615989404,1
2824.20631143781,0.0703029887462917,0.790949607666252,0,0.00340814705981307,0.0368860161867209,0
2886.9092097764,10.2939812945107,0.00137615559558202,0,0.00557752797731146,0.46007971763701,0.25
2888.68984077222,7.42455626562167,0.00654381109883317,0,0.00161860171920873,0.39129545961495,0.5
2902.24483412916,33.3229639221192,1.03454378397316e-08,0,1e-06,0.834718727020973,0.75
2899.88956986174,73.4680640825263,0,0,1e-06,1.237993006651,1
2970.26853298172,0.636284375525993,0.425244782139437,0,0.0141662508012025,-0.141293017059303,0
2883.72030501485,4.49528783309553,0.0342288265930919,0,1e-06,0.360372135124534,0.25
2903.24454685772,11.0135972511603,0.000936378336389154,0,0.0110782793225738,0.569047223431224,0.5
2898.94992049103,22.7370316975223,2.12694781054346e-06,0,0.0151138758954086,0.815656097264701,0.75
2848.00196131273,29.9126668470893,5.68216209639871e-08,0,1e-06,0.913535991196834,1
2926.51558234216,0.667416577154958,0.414144152267676,0,1e-06,0.121880056202827,0
2851.8767664943,0.240103642778442,0.624236436490481,0,1e-06,0.0704864728017369,0.25
2879.99963278826,13.3182150132955,0.000276133893016617,0,0.00452151203986047,0.532045012482178,0.5
2939.35651767703,28.6126987005683,1.09081816024315e-07,0,1e-06,0.803038899417164,0.75
2917.65667703529,44.6869458446751,3.79609677025883e-11,0,0.0527538423648894,0.989672583153065,1
2928.28578593848,0.516831419509785,0.472360781889101,0,1e-06,0.10430090511297,0
2942.93353012833,6.19156024581168,0.0129944684997887,0,1e-06,0.363596625643554,0.25
2876.11278456075,19.8113874724796,9.48600232497654e-06,0,0.0148741321466084,0.630109000533834,0.5
2924.56645329549,39.1401070265491,5.79137404699281e-10,0,1e-06,0.906016097740376,0.75
2917.86210032888,50.5896697191712,2.1378454562182e-12,0,0.0192479576645372,1.02782423442638,1
2910.48828357642,0.688444079447674,0.406887871761749,0.05,0.0031996377812835,0.119317123831226,0
2811.40022795886,13.670826543105,0.00022939332845584,0.05,1e-06,0.506669138089571,0.25
2857.58518592512,8.26274773195995,0.00413057662088168,0.05,0.0697773823118361,0.401130070150584,0.5
2916.09770030915,31.3178183054514,2.8128659401716e-08,0.05,0.0491746556122442,0.804709255866198,0.75
2887.72060527629,36.4725310914454,2.16489315363333e-09,0.05,0.0463079623791136,0.856627119865927,1
2912.54670593856,2.33622099729767,0.126705277223876,0.05,0.0641019154870758,-0.231976387792656,0
2971.64616790143,6.83442356237113,0.0090732914804903,0.05,0.015453689934348,0.410316988189245,0.25
2968.09708492804,17.7936225873179,2.68056604404432e-05,0.05,0.0628086829746135,0.657883033047489,0.5
2850.39897102251,24.0085592205283,1.11458407348053e-06,0.05,0.0403055703658481,0.722996127185103,0.75
2885.45730833348,35.7744280998635,3.05985348170168e-09,0.05,0.0406612101125835,0.897757375494439,1
2874.30167552045,0.94632612731645,0.330886396982988,0.05,0.0680786045544608,0.130830007728314,0
2979.26216325461,10.2374691328589,0.00141852432715828,0.05,0.0219884093097702,0.454399648640159,0.25
2938.74243494606,12.9847965621711,0.000329162602184629,0.05,0.0591940665765822,0.500414928722148,0.5
2825.70868010176,68.464247486219,4.44089209850063e-16,0.05,0.00434194035887719,1.09186400009198,0.75
2945.16173626346,43.1614196341638,8.0144335612431e-11,0.05,0.0114084311383934,0.918385907181407,1
2916.70885902684,0.993856637573037,0.319037576732277,0.05,0.123287387287696,0.140818419606661,0
2901.0462552481,4.95462898608558,0.0262383757821487,0.05,0.0468955162525327,0.314221558775674,0.25
2865.70023977824,10.500016024711,0.00123225909764901,0.05,1e-06,0.451797108937429,0.5
2844.23555983342,7.57475400253221,0.00602392389946771,0.05,0.0845254707266511,0.376587961268853,0.75
2856.6150591473,48.1991808067102,6.83497702880231e-12,0.05,0.0353756118114778,0.960050779474722,1
2933.65170724238,0.0130606338119817,0.909035802081647,0.05,0.0341876465471792,-0.0162797621988061,0
2891.34159073894,3.95921150991216,0.0468816707716089,0.05,0.0328114257992421,0.277676663298731,0.25
2954.67609547859,15.1233179193849,0.000107216465573323,0.05,0.0806703580717523,0.557971698157337,0.5
2905.45402532206,27.9469758484451,1.52434872280338e-07,0.05,0.0579742943767475,0.741588816145613,0.75
2906.37034065048,45.4475319593393,2.61692889580445e-11,0.05,0.0194186886116559,0.948628615940148,1
2840.92132339586,1.12369124756232,0.289375472726515,0.05,0.0542314997329497,0.164567784396944,0
2931.33457316554,1.65881726635472,0.198054629101316,0.05,0.0678466621793075,0.208737973294041,0.25
2861.68972036064,3.22469807040809,0.0728304768964807,0.05,0.0265782279781993,0.282318623830403,0.5
2919.33415976604,39.0195520232461,6.14625239592215e-10,0.05,0.0529163042870847,1.00771767867553,0.75
2825.18859150985,37.3398770871091,1.40921785352077e-09,0.05,0.0286504136308203,0.943529807813584,1
2901.28723930583,0.0953129527526358,0.75759139383096,0.05,0.0679469048283959,0.0535344083666233,0
2942.92684346535,1.54312784738451,0.214437800707822,0.05,0.0449234242789158,0.220006029576747,0.25
2933.73674491603,9.11319453323823,0.00260068958017889,0.05,0.08755169112082,0.53147992819731,0.5
2962.35333439985,6.61325355316163,0.0102626583719387,0.05,1e-06,0.4606063100328,0.75
2866.06332501768,38.3834930929446,8.41325231704104e-10,0.05,0.0828951307786739,1.05545773580662,1
2946.46262594061,0.0573822311290992,0.810730353010167,0.05,1e-06,0.0353943420540608,0
2857.46529752273,1.7152899365819e-05,0.996696294232341,0.05,0.0735592060025489,-0.000583569982939139,0.25
2832.99091680178,18.8703264745626,1.53859666365275e-05,0.05,1e-06,0.607256634642092,0.5
2916.05565329346,16.8366561407332,4.39818108464163e-05,0.05,0.0436775615862863,0.595983782545908,0.75
2836.14646205844,46.898047430098,1.28874688698488e-11,0.05,0.0480148336415822,0.956378654194027,1
2931.35676566824,0.753397870489601,0.385606336858435,0.05,0.0101773940586375,0.13097990229272,0
2886.74409353811,3.81097937006598,0.0511904375821166,0.05,0.0315853276079237,0.28777700593066,0.25
2899.82616176432,11.5192114737718,0.000715255643009671,0.05,0.0547800891245711,0.502670331423777,0.5
2849.42491165506,45.0531113077241,3.17352810697002e-11,0.05,0.0455026112466281,0.970605957286337,0.75
2915.86501857385,40.0335975648056,3.72820441185695e-10,0.05,0.050718931751546,0.944746603734088,1
2907.86478492259,0.922136580873841,0.33714172734714,0.05,0.0218328945846083,-0.131602369545585,0
2892.7572214634,3.1633830705998,0.07560417900741,0.05,1e-06,0.242641527923291,0.25
2883.48153312562,12.1258029122239,0.000518329132585649,0.05,0.0169959665091385,0.471856026983335,0.5
2974.96247528262,23.9836847866144,1.12874167146337e-06,0.05,0.0458355678812296,0.691614851779401,0.75
2967.45814940449,63.1748288392541,4.88498130835069e-15,0.05,0.082674111157594,1.11413461208926,1
2833.0537583595,1.9295971225841,0.165105122198459,0.1,0.0757381562631915,-0.219614640585718,0
2805.47956691043,13.4663209219429,0.000255431029169584,0.1,0.147289313060529,0.57108032198311,0.25
2902.43443082431,8.65658143271933,0.00333238862327767,0.1,0.0747978998254484,0.481194508434242,0.5
2854.86081958778,20.6664229928798,6.12014472078926e-06,0.1,0.0560618052901446,0.726560922033334,0.75
2894.51624466727,42.6621658990592,1.02384323241722e-10,0.1,0.152102342056941,1.06140398557246,1
2856.65563674639,1.13745735753182,0.286442119157689,0.1,0.103780258620417,0.146785049723683,0
2862.03599314063,6.30192833032686,0.0122142088974635,0.1,0.0857150621289834,0.346812797861214,0.25
2906.97412627927,13.8595135603639,0.000207750453257827,0.1,0.121184221010532,0.524544290795813,0.5
