"Rsq","F","P","lambda.input","lambda.est","slope","beta"
0.000372097427937864,0.380425126563614,0.537513174446221,0,1e-06,0.0869366799929518,0
0.00463472463338381,4.75874404356091,0.0293770998120189,0,0.0107942648539001,0.319912596584972,0.25
0.00695665861802365,7.15951138419185,0.00757598133585446,0,1e-06,0.371208793623296,0.5
0.023509979544422,24.6056780828026,8.23417101170065e-07,0,0.0069140062096246,0.688265373656484,0.75
0.0615757772685563,67.0596973565908,8.88178419700125e-16,0,1e-06,1.2037009918163,1
0.000851590360595318,0.871067140909045,0.350880489798856,0,1e-06,-0.139786650614589,0
0.00401022294057665,4.11494971099971,0.0427646898471064,0,0.0156233850489749,0.292692429781,0.25
0.00163004746083975,1.66862844854385,0.196734386284852,0,0.00428738177367758,0.189716323665372,0.5
0.0149273963378098,15.4869793358635,8.86943239755134e-05,0,1e-06,0.597973517518064,0.75
0.0348173009549617,36.8668870786612,1.78085080015933e-09,0,0.000866173143769606,0.898704947761775,1
0.000321477152678559,0.328655305209218,0.566578085219628,0,1e-06,0.0796401928565043,0
0.00488904709001796,5.02115478820415,0.0252536029281436,0,1e-06,0.327756442846908,0.25
0.00128879054078342,1.31884364589626,0.251068405770048,0,1e-06,0.163977739387607,0.5
0.0304900301360599,32.140784280358,1.86496720289142e-08,0,1e-06,0.810929700095747,0.75
0.0444658883454592,47.5588860039452,9.33741972630742e-12,0,1e-06,0.963632647266949,1
0.000853292681732509,0.872809883016346,0.350399262096301,0,1e-06,-0.153198865318468,0
0.00619339624137934,6.36909730198075,0.0117631062550054,0,0.000447407631297568,0.425203857461063,0.25
0.00993578480680034,10.2562762260511,0.00140427921262321,0,1e-06,0.533228154900823,0.5
0.0271167815659134,28.4857938088087,1.16262999227956e-07,0,1e-06,0.844359573561584,0.75
0.0503744128846603,54.2136297364425,3.69482222595252e-13,0,1e-06,1.19914255796379,1
0.000108358746809856,0.110754640473718,0.73935487146016,0,1e-06,-0.0490354106860957,0
