"AIC","F","P","lambda.input","lambda.est.x","lambda.est.xy","slope","beta"
183.204123504195,0.0623569632058682,0.803634230981798,0,0.197415834251067,1e-06,-0.0292196409767407,0
191.102613852926,9.02557377742908,0.00383730775447688,0,0.197415834251067,1e-06,0.373911478688603,0.25
199.436309028845,7.28025070812959,0.00896991479014098,0,0.197415834251067,1e-06,0.358410036886222,0.5
165.782375557759,85.4598266059913,2.8377300509419e-13,0,0.197415834251067,1e-06,0.944066757211433,0.75
188.204303317335,59.4824868704663,1.2487033629327e-10,0,0.197415834251067,1e-06,0.938409064178262,1
191.431711938621,0.196423383394302,0.659166065749649,0,0.010449128430713,1e-06,0.0535704120254964,0
184.002662298881,4.58359428937889,0.0362188161503956,0,0.010449128430713,1e-06,0.244188532421449,0.25
175.336969582857,23.3784428262377,9.14394355211456e-06,0,0.010449128430713,1e-06,0.515380424909246,0.5
197.989369768893,25.0127521069603,4.96934365878943e-06,0,0.010449128430713,1e-06,0.6362953915302,0.75
195.708227477604,72.7429951806965,4.80504525057768e-12,0,0.010449128430713,1e-06,1.06594275392771,1
186.297660050275,0.33794771618001,0.563123806389958,0,1e-06,1e-06,-0.0725657978441328,0
200.842547492599,12.5390559530319,0.000762895070418379,0,1e-06,1e-06,0.495209945669027,0.25
175.213123903258,9.03840352733785,0.00381391807436926,0,1e-06,1e-06,0.344147067456736,0.5
177.020311462434,32.8372647494193,3.16290024837684e-07,0,1e-06,1e-06,0.665293606679474,0.75
183.975061741856,70.314396260195,8.50741699309765e-12,0,1e-06,1e-06,1.02789543987897,1
179.722654414607,0.434939647948929,0.512017374309537,0,1e-06,1e-06,0.0822656627432736,0
175.334462169014,16.2572332487333,0.000153886764286071,0,1e-06,0.0561256296057896,0.48354011682885,0.25
175.773977118194,21.8227282159714,1.65423557116906e-05,0,1e-06,1e-06,0.565016401688083,0.5
198.435495421563,43.4839782067709,1.07790310011069e-08,0,1e-06,1e-06,0.952050563106289,0.75
173.791988527763,55.3782647437094,3.68757691049382e-10,0,1e-06,1e-06,0.886240238598345,1
183.794721325522,0.28043292420037,0.598308794011825,0,1e-06,1e-06,-0.0775671093587791,0
194.970768878152,4.07282967603803,0.0479103889985459,0,1e-06,1e-06,0.322575017431573,0.25
164.640747355561,37.6162925965994,6.61925967371246e-08,0,1e-06,1e-06,0.773504941420802,0.5
177.466806665033,11.3411042525552,0.00130693392804049,0,1e-06,0.0676269893974513,0.463819917983098,0.75
198.98234530695,47.1335449419311,3.67470187612184e-09,0,1e-06,0.0456628474072236,1.12299485348076,1
202.407732500746,1.28436791151473,0.261451904723481,0,0.183227041515599,1e-06,0.16139081065411,0
170.544489392994,5.11027314298749,0.0273054766617427,0,0.183227041515599,1e-06,0.250984280601354,0.25
197.871424499565,23.6275040883556,8.32546014484237e-06,0,0.183227041515599,0.0315992381677519,0.673888441999661,0.5
197.810402451692,26.3009671861008,3.1004854408323e-06,0,0.183227041515599,1e-06,0.704565770699226,0.75
169.697201548295,60.8640874481032,8.74638139691797e-11,0,0.183227041515599,1e-06,0.860459111976122,1
209.45056438479,0.0435497349602781,0.835377673129017,0,1e-06,1e-06,-0.0346096446543592,0
176.753025643408,8.82305420268973,0.00422709236605368,0,1e-06,1e-06,0.381569399209187,0.25
186.482681575855,8.38564216704843,0.00521738528867655,0,1e-06,1e-06,0.401369370020234,0.5
176.303027912946,35.2264328727497,1.43232197213905e-07,0,1e-06,0.0841380399029141,0.752837946992164,0.75
191.865098794289,44.1101899575724,8.9370963962665e-09,0,1e-06,0.0670747131288168,0.952769392738599,1
198.065925713686,2.0082638805818,0.16144995257698,0,1e-06,1e-06,-0.216769928561447,0
181.077848203054,3.79045191182038,0.0560793829948132,0,1e-06,1e-06,0.260792355932604,0.25
182.870209383309,20.5890810215888,2.67096735400152e-05,0,1e-06,1e-06,0.616380926872201,0.5
168.424017638391,25.320910229217,4.43594721910578e-06,0,1e-06,1e-06,0.610598190074492,0.75
166.730665702679,72.1075656847255,5.57398571743306e-12,0,1e-06,1e-06,1.0168592785469,1
172.842728120494,0.824821516810862,0.367290962363398,0,0.220449877099899,1e-06,-0.092840787001277,0
166.522538551622,0.592682850327807,0.444306950008162,0,0.220449877099899,0.035352410969266,0.0752051270711382,0.25
187.887834526246,25.5205405060362,4.12234184854476e-06,0,0.220449877099899,1e-06,0.580832198848618,0.5
183.73944025801,59.9603107581721,1.10351061621827e-10,0,0.220449877099899,1e-06,0.861911140043695,0.75
199.30611533941,70.080140745579,8.99458285630317e-12,0,0.220449877099899,0.425778779229334,1.05728475731697,1
198.908880912516,1.23347720603613,0.271020593761486,0,1e-06,1e-06,-0.146185966209965,0
173.758763853936,1.36095061295132,0.247840487928931,0,1e-06,0.304537419397112,0.123084490091105,0.25
187.673235797411,32.0513700519201,4.12375643410456e-07,0,1e-06,1e-06,0.68256137579551,0.5
186.358340213118,59.332662499398,1.29818600314024e-10,0,1e-06,1e-06,0.919187237390169,0.75
187.497431693105,57.8848755789999,1.89471105471739e-10,0,1e-06,1e-06,0.91601897870246,1
189.686089707924,0.445743330440286,0.506840956351109,0,1e-06,0.120210781064663,-0.0817148634603653,0
194.649923300123,6.14736102944246,0.0158931757592817,0,1e-06,0.0355649741147049,0.319342705220433,0.25
167.726045840825,22.5059009137217,1.27313093507553e-05,0,1e-06,1e-06,0.497381302338752,0.5
190.107076374107,49.5579483801382,1.83523285457454e-09,0,1e-06,0.0391936468249518,0.874659978665367,0.75
193.789965647952,59.0419374818256,1.4000622883259e-10,0,1e-06,1e-06,0.987539546066151,1
175.726136083833,0.240754355623916,0.625393985260529,0,0.227681528132695,1e-06,0.0558987860989597,0
182.012212931872,2.70384730182523,0.105168068355855,0,0.227681528132695,1e-06,0.19675898447723,0.25
187.135017964976,9.42099776594407,0.00318077610882295,0,0.227681528132695,1e-06,0.382272660062345,0.5
181.650780849948,23.4968919039217,8.744775241043e-06,0,0.227681528132695,1e-06,0.578392148572569,0.75
163.356410974205,95.7882421960479,3.41948691584548e-14,0,0.227681528132695,1e-06,1.01228276970596,1
173.422530386166,0.725337998628891,0.397676192312736,0,1e-06,1e-06,-0.0828686225318676,0
198.321004261974,6.70377815181096,0.0119731488818788,0,1e-06,1e-06,0.306026046950072,0.25
193.56261509418,19.0738885408712,4.86635921497225e-05,0,1e-06,1e-06,0.497362841029019,0.5
175.15026079626,41.650613511328,1.878426969526e-08,0,1e-06,1e-06,0.63649158662878,0.75
181.374823080711,94.3619159976776,4.52970994047064e-14,0,1e-06,0.00318491715708984,1.00543737111518,1
165.772715775684,0.598817742961343,0.441970204361989,0,1e-06,1e-06,0.0883905003191383,0
177.438464463109,4.40676034160124,0.0398748597963667,0,1e-06,1e-06,0.262663058017079,0.25
178.500538796778,29.9041647245071,8.61863912460237e-07,0,1e-06,1e-06,0.689935763130385,0.5
188.390352367489,54.6443260041004,4.49394743640141e-10,0,1e-06,0.129154684420591,0.987806421209815,0.75
198.729128973073,53.3276702826569,6.42860431554482e-10,0,1e-06,1e-06,1.07907896587045,1
182.649247549015,1.15498506526612,0.286672734735187,0,1e-06,1e-06,-0.13456832188543,0
168.285262573391,4.62369021154238,0.0354410107095737,0,1e-06,0.0831711799879377,0.239756177364992,0.25
173.348375612515,17.5026502449098,9.19390732541103e-05,0,1e-06,1e-06,0.487135065634682,0.5
190.159102707155,24.4188107350728,6.19292401937699e-06,0,1e-06,0.212500325570948,0.649464335447904,0.75
166.054435711986,76.7784909959365,1.90270021960259e-12,0,1e-06,1e-06,0.96376128395595,1
193.814778228746,0.0383254153893507,0.845431360650506,0,0.020843626991435,0.0616564439301165,0.02385695765764,0
189.089281584921,6.33713127994441,0.0144222881769616,0,0.020843626991435,1e-06,0.295986948993935,0.25
182.290630952905,9.93846867906364,0.00249419912186521,0,0.020843626991435,0.141993479777194,0.347774209891699,0.5
194.78835300191,46.2155386042601,4.79981898671156e-09,0,0.020843626991435,1e-06,0.835712205289883,0.75
193.468179620517,53.117731910695,6.80893341709066e-10,0,0.020843626991435,1e-06,0.886754185015984,1
179.922715374579,1.33268123460458,0.252759109658917,0,1e-06,0.0186471840102623,-0.146164823975351,0
175.056989081949,10.2016588774365,0.00220627243166271,0,1e-06,1e-06,0.389926658956481,0.25
155.920445515264,18.1381363105857,7.09539975727314e-05,0,1e-06,0.212925677958773,0.438659994765952,0.5
193.232894941171,40.4968546306807,2.67858650815356e-08,0,1e-06,1e-06,0.895421820244726,0.75
188.045131056803,61.1243592171839,8.18274337177627e-11,0,1e-06,0.0678777020138882,1.04975514131988,1
208.551333987396,1.13432064707134,0.290985848982676,0,1e-06,1e-06,-0.146799601647981,0
185.391351772568,0.811633173175341,0.371124130596579,0,1e-06,1e-06,0.10362314177349,0.25
187.439895737847,20.1637019499112,3.15679679925296e-05,0,1e-06,1e-06,0.52482262966,0.5
177.595446879749,24.4716992224661,6.07230320448515e-06,0,1e-06,1e-06,0.535374890377454,0.75
160.992596459338,126.544980127263,0,0,1e-06,0.36293645936883,1.01553198289526,1
173.894012467902,0.0334921641867442,0.855388380189469,0,0.0509603954491924,1e-06,0.0214990628980943,0
171.315485170396,1.65326278465352,0.203297071028427,0,0.0509603954491924,1e-06,0.14803694633707,0.25
190.786924006228,24.34015864912,6.37690721272399e-06,0,0.0509603954491924,1e-06,0.661341870704072,0.5
180.891227332506,21.059533990652,2.22280580972622e-05,0,0.0509603954491924,1e-06,0.569394584979349,0.75
170.938424504586,58.7204888038214,1.5223733385028e-10,0,0.0509603954491924,1e-06,0.879659637926222,1
169.308300197018,2.42454820987141,0.124537955057332,0,1e-06,1e-06,0.184942936642752,0
194.009040172485,2.99128283416264,0.0886899526175058,0,1e-06,1e-06,0.249148829195757,0.25
176.839741803842,11.5736807281311,0.00117612738372874,0,1e-06,1e-06,0.428560073171787,0.5
172.39909993941,24.3343207287635,6.390786838395e-06,0,1e-06,1e-06,0.600231529791731,0.75
185.629359934558,69.5709674798022,1.01549879616414e-11,0,1e-06,1e-06,1.12541448557618,1
203.284468516872,0.0184684167545178,0.892341765695234,0,1e-06,0.19981233580137,-0.0201042268327741,0
186.984557745218,3.06727200872152,0.0848289625951772,0,1e-06,1e-06,0.236222533004227,0.25
201.523826947483,12.2215997523764,0.000878851234585198,0,1e-06,0.00378723794000968,0.527854484213914,0.5
172.457563486105,77.3947275115093,1.65556457432103e-12,0,1e-06,0.118837267739358,1.03636125409218,0.75
187.7306003133,47.7310547810579,3.09217695892983e-09,0,1e-06,1e-06,0.937296422168236,1
139.333251560514,0.0955418629887389,0.75828297670466,0,1e-06,1e-06,-0.0295649871560728,0
178.572964197368,2.07849534383115,0.154419625316965,0,1e-06,0.136432373165719,0.182591978079464,0.25
183.266184589322,6.90576197719073,0.0108153208905191,0,1e-06,1e-06,0.35428096546829,0.5
188.827159402587,13.0133858775821,0.000618442945494957,0,1e-06,1e-06,0.507931497465147,0.75
186.085207535051,51.5235185571315,1.05728004129446e-09,0,1e-06,1e-06,0.989257858305705,1
179.011866101514,0.731752593540222,0.395609453575859,0,1e-06,0.0207021935763234,-0.112208973018949,0
198.962704224035,7.18693575308122,0.00939633299154208,0,1e-06,1e-06,0.41276412491587,0.25
174.080067639844,17.0313385718466,0.000111597285834319,0,1e-06,1e-06,0.52315396140707,0.5
167.121964321737,25.4341432866201,4.25515140012322e-06,0,1e-06,0.124718719793402,0.591706357202588,0.75
185.671831390111,56.9487358006426,2.42556197349586e-10,0,1e-06,1e-06,1.04731461303529,1
184.372220338748,0.0633617791975357,0.80209181602851,0,0.226123075071068,0.0396554615932953,-0.0324226120978317,0
209.115986067418,2.59907761452203,0.112005268514207,0,0.226123075071068,1e-06,0.251812566822222,0.25
180.764181483572,10.8837703157961,0.00161031991557792,0,0.226123075071068,1e-06,0.412916174345584,0.5
182.846557011382,46.7978799160946,4.05060096575482e-09,0,0.226123075071068,1e-06,0.870263252603024,0.75
190.9054914579,59.9348326192195,1.11079367925981e-10,0,0.226123075071068,1e-06,1.04886735818175,1
179.778546177584,7.42285559397014,0.00835717207161091,0,1e-06,1e-06,0.288702430778811,0
170.307734305717,12.6168258695052,0.000736994988581596,0,1e-06,1e-06,0.349547522894762,0.25
186.321434523333,10.8343056810353,0.00164727538786713,0,1e-06,1e-06,0.367083624010873,0.5
196.328003563743,24.6464768106977,5.69069998324068e-06,0,1e-06,1e-06,0.598678188607095,0.75
175.4400929774,140.287617664594,0,0,1e-06,1e-06,1.21326188864704,1
179.991941528179,0.102376934886579,0.750071431191949,0,0.00396391455101103,1e-06,-0.0379890250255822,0
174.759607040988,9.55619078497518,0.00298422431619505,0,0.00396391455101103,0.0596069872737407,0.352015689016868,0.25
194.375161580017,28.8251398062286,1.25718442811618e-06,0,0.00396391455101103,1e-06,0.713253634811753,0.5
170.892509759337,41.0818118650782,2.2363714435869e-08,0,0.00396391455101103,1e-06,0.708774665345098,0.75
190.701711812099,80.6254452931746,8.06910094297564e-13,0,0.00396391455101103,1e-06,1.15912588287638,1
176.017653975664,0.0588481372923156,0.809126570342831,0,1e-06,1e-06,-0.0285696111674301,0
186.38657810786,5.01103028930153,0.0287860188265174,0,1e-06,1e-06,0.285879143162804,0.25
152.229658694048,28.9244774322983,1.2139922316301e-06,0,1e-06,1e-06,0.525968615855135,0.5
181.553122966077,20.1763059191248,3.1411587413599e-05,0,1e-06,1e-06,0.552382906733234,0.75
190.499428869645,66.7785675976425,1.99293914704413e-11,0,1e-06,1e-06,1.07768566046225,1
174.247316706883,0.522169064390336,0.472634928606274,0,1e-06,1e-06,-0.0794073457950676,0
181.632735138067,6.3610888978346,0.0142471009760761,0,1e-06,1e-06,0.293615527229041,0.25
194.312678596809,27.2751077539781,2.18118791694977e-06,0,1e-06,1e-06,0.671303063137177,0.5
162.220269243187,67.9299908896346,1.50652823549535e-11,0,1e-06,0.0722111786907887,0.809268537729219,0.75
176.280429037685,86.623620653396,2.21822560320106e-13,0,1e-06,1e-06,1.039133810061,1
191.244892183071,0.0587427935591887,0.809294114288295,0,1e-06,1e-06,0.0274961688359439,0
192.107258135779,2.99427039599728,0.0885345255583103,0,1e-06,1e-06,0.197636129330108,0.25
180.988526088989,24.077004407,7.03467904550337e-06,0,1e-06,0.0473707161594634,0.510988189921871,0.5
201.232112752407,52.2743081906285,8.58701998396327e-10,0,1e-06,1e-06,0.886798462833211,0.75
169.538797018735,103.92421128634,7.105427357601e-15,0,1e-06,0.00440833622880814,0.975575040765302,1
200.140940698782,1.01374986422561,0.317919604111658,0,0.016602877209695,1e-06,0.131024881413068,0
184.368552584974,11.948124105309,0.000993435098757711,0,0.016602877209695,1e-06,0.397670791088066,0.25
190.262302786302,14.2151642356982,0.000366164982039008,0,0.016602877209695,1e-06,0.454199684040273,0.5
185.978664056861,33.1365985305081,2.86071604183036e-07,0,0.016602877209695,1e-06,0.670642052452288,0.75
181.581659014372,66.1748643601617,2.310240887482e-11,0,0.016602877209695,0.443150015527407,0.88791841422544,1
192.061249998672,0.0623754864100852,0.803605678348027,0,1e-06,1e-06,-0.0339427839289157,0
193.710723298532,0.0392260522250304,0.843649462041209,0,1e-06,1e-06,-0.0272661819345992,0.25
194.333611517664,9.75950025090146,0.00271220746537137,0,1e-06,1e-06,0.432179567275901,0.5
182.093507189215,25.5733820592245,4.04323451763666e-06,0,1e-06,1e-06,0.635791562540613,0.75
190.326205783204,55.7272825473346,3.35809602347581e-10,0,1e-06,1e-06,1.00089275087295,1
169.363067858957,0.872987384965609,0.353754392835533,0,1e-06,1e-06,-0.0954267516097198,0
196.659875863856,2.67285423069835,0.107140520789263,0,1e-06,1e-06,0.206666380451662,0.25
170.393562194932,25.5251366515048,4.115397962412e-06,0,1e-06,1e-06,0.520171537458763,0.5
178.305901894156,35.7909481594456,1.19143269028399e-07,0,1e-06,1e-06,0.655232045171305,0.75
197.144716083293,102.307724890534,9.54791801177635e-15,0,1e-06,1e-06,1.28345733540886,1
177.914438765099,1.35065064209853,0.249618628747248,0,1e-06,0.140909809785249,0.136333249681495,0
196.377472343867,3.99639906398734,0.049985774760291,0,1e-06,1e-06,0.279427223443655,0.25
181.473644480108,34.0913716511621,2.08136878177001e-07,0,1e-06,1e-06,0.726421933909323,0.5
176.560666427058,41.8866671123196,1.74777883277244e-08,0,1e-06,1e-06,0.774881415096946,0.75
203.963934974058,47.8349757522799,3.00103386585704e-09,0,1e-06,1e-06,1.02576381254396,1
190.010005029316,0.334909590908359,0.564878847805472,0,1e-06,0.0400677654024133,0.0727274905449077,0
199.462706049162,2.48459274279588,0.120055376146075,0,1e-06,1e-06,0.214183149267316,0.25
178.861489218255,20.4744461699199,2.79373271603323e-05,0,1e-06,1e-06,0.523438157405185,0.5
180.002223294266,59.5365505453716,1.23133059304337e-10,0,1e-06,1e-06,0.900578463997802,0.75
190.237685282126,61.9747319024462,6.58895160654538e-11,0,1e-06,1e-06,0.995325687782457,1
183.475426765691,0.00210960267772134,0.963513336891989,0,1e-06,1e-06,-0.00594271824228843,0
190.326219726752,3.84427734216757,0.0544125229988528,0,1e-06,1e-06,0.26763098525714,0.25
168.18311251407,10.6152438720391,0.00182189114604014,0,1e-06,1e-06,0.374079672033522,0.5
196.481705397033,27.1295847019809,2.29822613784236e-06,0,1e-06,0.296779058856727,0.715443048179491,0.75
192.678843137538,56.9974966110113,2.39443576077747e-10,0,1e-06,1e-06,1.04963717555417,1
179.623967969837,0.658297602338802,0.42026553265043,0,0.130329680756746,1e-06,0.0945116882553499,0
173.630530014504,2.02125480023655,0.160121934872296,0,0.130329680756746,1e-06,0.158033670510616,0.25
193.065703011537,13.7730534120458,0.000443474531012233,0,0.130329680756746,1e-06,0.480171420620956,0.5
183.289524332337,33.8711316675904,2.23913294128408e-07,0,0.130329680756746,1e-06,0.697631686493492,0.75
198.833045190196,56.9282962585972,2.43873143901396e-10,0,0.130329680756746,1e-06,1.02120621264164,1
187.332714701039,6.10200608643367,0.0162677173503463,0,1e-06,1e-06,0.315929029267395,0
189.302833601787,13.3167782697905,0.000541238236134056,0,1e-06,1e-06,0.473955171148698,0.25
190.720886771915,18.9228579292302,5.16994002599525e-05,0,1e-06,1e-06,0.571271285422675,0.5
179.265235386297,36.38098030578,9.84028623030042e-08,0,1e-06,0.0336748446745881,0.720816953225431,0.75
167.600701300086,92.8934674217284,6.08402217494586e-14,0,1e-06,0.275460545724969,1.02264849191499,1
191.791490166434,1.08700604199194,0.301183918301334,0,1e-06,1e-06,-0.145313204557603,0
178.011428780761,7.62116791755858,0.00757728902342025,0,1e-06,0.0569936923655023,0.344777178056122,0.25
188.6723322686,24.0199533434934,7.18631965046512e-06,0,1e-06,1e-06,0.666641137985066,0.5
179.899404506362,38.9211862968851,4.37879958958831e-08,0,1e-06,0.087924151488248,0.789111288384363,0.75
178.755614469919,41.2895517531533,2.09810624429707e-08,0,1e-06,0.0610938952467031,0.806988239605228,1
192.073039670086,0.0288758798832219,0.865619209489049,0,1e-06,1e-06,-0.0233072027120393,0
190.912608985815,4.54858840230637,0.03691288555168,0,1e-06,1e-06,0.289883572540356,0.25
191.589400560554,6.11021016277994,0.0161992814467937,0,1e-06,1e-06,0.337761125154143,0.5
180.614971329613,33.974768473922,2.16340983572039e-07,0,1e-06,1e-06,0.731011853515946,0.75
192.448001744389,42.8451655969935,1.30654538299524e-08,0,1e-06,1e-06,0.900421116468181,1
186.332390658815,5.38984538506092e-05,0.994165909804007,0,1e-06,1e-06,0.00087588799637861,0
168.168241574395,10.4659904097943,0.00195184138066495,0,1e-06,1e-06,0.334904497886846,0.25
192.228149433315,18.9505880492731,5.11276424819407e-05,0,1e-06,1e-06,0.543845623317086,0.5
189.076955396845,25.0646511505319,4.87506416346761e-06,0,1e-06,1e-06,0.610243774450502,0.75
172.55072648121,46.938154766512,3.88890031288724e-09,0,1e-06,1e-06,0.7339445768292,1
176.497118116546,0.643502825973447,0.425509367835987,0,1e-06,1e-06,-0.0832820361275705,0
189.707803623627,13.2825009827783,0.000549434425747286,0,1e-06,1e-06,0.419506705620093,0.25
175.422363397743,21.6096391084645,1.79591455600203e-05,0,1e-06,1e-06,0.478578627038875,0.5
185.58854789097,22.8233300557057,1.12820315396611e-05,0,1e-06,0.0362838817739245,0.528078115276638,0.75
164.256019892917,103.638769581156,7.54951656745106e-15,0,1e-06,1e-06,0.960514871621526,1
193.422464084095,0.138998495234695,0.710550241246801,0,1e-06,1e-06,-0.0511914557528417,0
195.778621833664,8.94163806817144,0.00399408143933577,0,1e-06,0.0087148050608523,0.417953927308681,0.25
179.296645371918,23.1766281679252,9.8680570772558e-06,0,1e-06,1e-06,0.591956378707977,0.5
204.047041576411,16.3759325815768,0.000146451645665735,0,1e-06,0.111220592975278,0.600002235515362,0.75
180.183819682016,54.7251494748038,4.39685843289794e-10,0,1e-06,1e-06,0.915942419667819,1
177.78998422429,0.0772503756730347,0.781983559619979,0.05,1e-06,1e-06,0.0293481797107862,0
198.280626940685,6.36936250763109,0.0141871252861687,0.05,1e-06,0.500882237923412,0.303683432658771,0.25
170.529638775699,46.5417023658734,4.36407576742681e-09,0.05,1e-06,0.104550959282014,0.678441460887719,0.5
178.462196321108,45.5119021144429,5.89979753939929e-09,0.05,1e-06,1e-06,0.71610075024204,0.75
184.553759292043,76.398074150732,2.07389660999979e-12,0.05,1e-06,1e-06,0.973018418164443,1
188.719878232738,0.00555230355348782,0.940841474056439,0.05,0.0141631694128227,1e-06,-0.0103217713836561,0
169.171022555162,7.82783824428788,0.00684544805424703,0.05,0.0141631694128227,1e-06,0.332667781939905,0.25
181.238318288132,7.2496018361467,0.00910767685480396,0.05,0.0141631694128227,0.676168383395815,0.312399065359757,0.5
171.070623632997,36.8619213990753,8.4274171641141e-08,0.05,0.0141631694128227,0.219504128535418,0.717928627605779,0.75
192.331806778557,51.9800246049343,9.31497989853369e-10,0.05,0.0141631694128227,1e-06,1.02728484248122,1
187.755809257066,0.162511123645823,0.688241854739421,0.05,1e-06,0.624056506310253,-0.0429220532048953,0
173.168146386864,5.96027146529071,0.0174996740319404,0.05,1e-06,0.0305595426003761,0.249610247205237,0.25
186.111102997846,31.3206692755601,5.28864179116795e-07,0.05,1e-06,0.0978658668137264,0.627999023212273,0.5
170.121964439782,70.6229091751105,7.90723042598529e-12,0.05,1e-06,1e-06,0.843257285499445,0.75
163.140066102271,80.8138481420412,7.74047492768659e-13,0.05,1e-06,1e-06,0.854163741411414,1
170.753871726334,0.000788657960033496,0.977686109727466,0.05,1e-06,1e-06,-0.00368512878562488,0
184.629188755479,0.573225792238377,0.451847690530213,0.05,1e-06,1e-06,0.110725870909012,0.25
164.946240942901,14.4614855972394,0.000329302397225728,0.05,1e-06,1e-06,0.476880890372702,0.5
193.419861572921,36.7289761586028,8.79562738198558e-08,0.05,1e-06,1e-06,0.94932901263584,0.75
187.328901900765,32.5672734131713,3.46376467508236e-07,0.05,1e-06,0.106886082686332,0.839274795425844,1
184.434263363838,0.283700198098324,0.596190071007316,0.05,1e-06,0.160988879783402,-0.0730072935549507,0
171.858018528992,0.757286983299034,0.387535730854714,0.05,1e-06,0.346736373285412,0.105161276396259,0.25
187.661881468532,16.2997442378554,0.000151179933655765,0.05,1e-06,0.270483933485247,0.558773321404488,0.5
173.112418958478,36.6212980132043,9.10602553361173e-08,0.05,1e-06,1e-06,0.776720164891815,0.75
187.822756359964,48.5371376200456,2.45364928375125e-09,0.05,1e-06,1e-06,1.00310379864069,1
174.941269025203,0.790312391025503,0.377441956361429,0.05,1e-06,0.158309305890934,-0.111712787482729,0
156.652287283106,3.82808306233823,0.0549082876655462,0.05,1e-06,1e-06,0.21856195276678,0.25
168.880408132487,13.7023799206068,0.000457325530715202,0.05,1e-06,1e-06,0.454957672191059,0.5
