"Rsq","F","P","lambda.input","lambda.est","slope","beta"
0.000302835874078691,0.154493081827607,0.694442305104233,0,0.01,0.0795574082277516,0
0.00796264561767041,4.09354471086461,0.043568381060306,0,0.01,0.436817241179046,0.25
0.0012436885995763,0.635071016366891,0.425872140112745,0,0.01,0.176249173778581,0.5
0.0394664326036777,20.9548956029048,5.91415904804826e-06,0,0.01,0.935943995792768,0.75
0.0433890380688887,23.1320884829321,1.99407497691872e-06,0,0.01,1.04119324175027,1
3.49040039679025e-05,0.0178016633729593,0.893911585655999,0,0.01,0.0301633804921367,0
0.000921930958139489,0.470618666569328,0.493014430083761,0,0.01,-0.151706280801235,0.25
0.00889967845358108,4.5795929157246,0.0328287157517471,0,0.01,0.48631349594608,0.5
0.0231848121925394,12.1049041474627,0.000545951467568528,0,0.01,0.750118636750442,0.75
0.0174271398271571,9.04547812391916,0.00276344178496224,0,0.01,0.694695777137516,1
0.00844839893148309,4.34539508626001,0.0376060941999394,0,0.01,-0.469167411401242,0
0.00533083502645018,2.73329661683228,0.0988916189167117,0,0.01,0.363348870099171,0.25
0.00438800078199781,2.24774349905045,0.134428132620725,0,0.01,0.332403423310782,0.5
0.0304675801467667,16.0267625472526,7.17294346697095e-05,0,0.01,0.905350168434219,0.75
0.0434895390908766,23.1881049322411,1.93928383129816e-06,0,0.01,1.01487011339835,1
0.00146236468057253,0.74689822467574,0.38786633625301,0,0.01,0.175709288101286,0
0.0185715243425388,9.65070573110264,0.00199821162450231,0,0.01,0.599623934516969,0.25
0.00770523887413902,3.96018600496518,0.0471220173505764,0,0.01,0.374931018253302,0.5
0.0086627567998383,4.45661251831481,0.0352523908034135,0,0.01,0.410911056442877,0.75
0.0273922547891342,14.3634985545274,0.000168698014523461,0,0.01,0.727903477024224,1
0.000156012912084044,0.0795790005144733,0.777983186654437,0,0.01,-0.0497610983114796,0
0.00466407724439736,2.38982572643138,0.122747510990751,0,0.01,0.292280768963595,0.25
0.0249381730282477,13.043755680505,0.000334400772714627,0,0.01,0.6379783617328,0.5
0.0395929842921518,21.0248588970532,5.71034671592585e-06,0,0.01,0.861212803887282,0.75
0.0681632976790389,37.3061950980505,2.00404826067313e-09,0,0.01,1.14391221799945,1
0.00181871059519691,0.929232408376941,0.335519307569019,0,0.01,0.185858659051697,0
0.00671579299210077,3.4482119033069,0.0638965743780153,0,0.01,0.325860725728389,0.25
0.0148155134034565,7.66954000855793,0.00582068896010046,0,0.01,0.509656925063377,0.5
0.0321926988901518,16.9644064630939,4.44307133622424e-05,0,0.01,0.744962073194787,0.75
0.0496401472069238,26.638830545216,3.51995269376459e-07,0,0.01,0.995614289759942,1
0.000743185426093393,0.379306462342466,0.538249399236118,0,0.01,0.140950945469137,0
0.00408459679978282,2.09168807028728,0.14871661287767,0,0.01,0.301699689183936,0.25
0.00263366788179814,1.34671742614816,0.246395732415946,0,0.01,0.267475283474135,0.5
0.015082718408723,7.80998214999427,0.005391516126104,0,0.01,0.654061362676635,0.75
0.0598483463535444,32.4656735133348,2.05328918312375e-08,0,0.01,1.24422236487015,1
0.00081704316580206,0.417032748315978,0.518711816416487,0,0.01,0.130941045883316,0
0.00161542748935429,0.82520107206675,0.364092923751717,0,0.01,0.179581686354087,0.25
0.0231480869963569,12.0852753738713,0.00055159359313528,0,0.01,0.689405434752776,0.5
0.0299908306426704,15.7682258177989,8.18879625141822e-05,0,0.01,0.770740646765981,0.75
0.0187400529391622,9.73995425738104,0.00190522546361338,0,0.01,0.617142631753282,1
0.0024609041949051,1.25815734408752,0.262528005634271,0,0.01,-0.286787973788335,0
