"Rsq","F","P","lambda.input","lambda.est","slope","beta"
0.00304519473162034,0.384866529712821,0.536130649618584,0,1e-06,-0.592121354227644,0
0.00879348413737243,1.11780843202456,0.292413666783921,0,1e-06,-1.09611596910761,0.25
0.00136304672844465,0.171978302246266,0.679064793367711,0,1e-06,-0.44475095397284,0.5
0.00237633082868548,0.300130894712116,0.584769583117898,0,1e-06,0.561297488466142,0.75
0.0233789353258916,3.01626286552126,0.0848771943149089,0,1e-06,1.56999832098012,1
0.0014457739141619,0.182431267552154,0.670021099452324,0,1e-06,0.205692491404164,0
0.00414351419417304,0.524255046693143,0.470374445588841,0,1e-06,-0.40487239827358,0.25
0.0493303283824748,6.53815048671554,0.0117445531938454,0,0.282576144128166,1.20030404524373,0.5
0.0010518171491171,0.132668503796195,0.716291656668098,0,1e-06,0.189131046699252,0.75
3.54762216518077e-06,0.000447001978606904,0.983165489726429,0,1e-06,0.0102727409812826,1
0.00501010326954356,0.634451680400832,0.427225350788818,0,0.0624029879957603,-0.34934397977053,0
0.00419468163587585,0.530756239571615,0.467640962605296,0,1e-06,0.294379874052772,0.25
0.0636256915737349,8.56157315098088,0.00407382400978573,0,0.0107778970598373,1.29807238370061,0.5
0.0579548642156088,7.7515530984473,0.00619454622275484,0,1e-06,1.09006871700731,0.75
0.0344573929025813,4.4965716414907,0.0359231345467097,0,1e-06,0.972525094641008,1
0.00158513742978408,0.20004441404111,0.655452921664178,0,1e-06,0.168002496144386,0
0.00235993899289037,0.298055706387745,0.586069208517041,0,1e-06,0.245935546914365,0.25
0.083952526423773,11.5474564741706,0.000908597024881441,0,1e-06,1.33968291781606,0.5
0.0398942579132638,5.23554466630523,0.0237959023651291,0,1e-06,1.09073449929992,0.75
0.0695890210544361,9.42402535145918,0.00262341210678851,0,1e-06,1.14048890811149,1
5.67840981491416e-06,0.000715483699488846,0.97870262635871,0,1e-06,0.0270806105050627,0
0.00116908360685331,0.147476947345047,0.70160552679576,0,1e-06,0.390603436108402,0.25
0.00260890079590184,0.329581345317745,0.566929150038292,0,0.0624597131797669,0.558023012251536,0.5
0.0126803276795963,1.61824111523491,0.205679962117466,0,1e-06,1.22751247802318,0.75
1.44251497266792e-05,0.00181759508464281,0.966061366214602,0,1e-06,0.0435316934473663,1
0.0351373925863611,4.58854082629352,0.0341102516054899,0,1e-06,-0.91051746234258,0
0.00745816020801373,0.94678949393879,0.332402148281659,0,1e-06,-0.472173063327352,0.25
1.49513119809361e-05,0.00188389347627706,0.965448323785744,0,1e-06,-0.0198552139789478,0.5
0.00332117638705577,0.419862662730293,0.518184586766309,0,0.0642596662210624,0.324510457118887,0.75
0.0359192512316484,4.69444666431687,0.0321419402032408,0,1e-06,1.00443742425866,1
0.00153423425510462,0.193610560096633,0.660682265163098,0,1e-06,0.172088477774898,0
3.81452258260608e-05,0.00480648179841729,0.944837812836291,0,1e-06,-0.0279576200798242,0.25
0.0130474410905811,1.66571084149152,0.199197248558007,0,1e-06,0.448535919429115,0.5
0.0605834054791527,8.12579758000415,0.00510036719423468,0,1e-06,0.970021174166538,0.75
0.0626403352818746,8.42012147801304,0.00438131196730618,0,1e-06,1.02177989441046,1
1.07619592363785e-05,0.00135602145723134,0.970683458542016,0,1e-06,-0.0126361267057836,0
0.0723960084375419,9.83382687666678,0.00213268636486985,0,1e-06,0.965960580810257,0.25
4.61949817926641e-06,0.000582059459410181,0.980790344014027,0,0.0129853784737293,-0.00726204108696382,0.5
0.0759914585814132,10.3623758353555,0.00163572226489928,0,1e-06,0.909511776828847,0.75
0.0818796740856184,11.2369137721824,0.00105900341824494,0,1e-06,0.999956173384237,1
0.00605170920500914,0.767157976821177,0.382764396805943,0,1e-06,-0.353136914065544,0
0.000726919393330322,0.0916584718803935,0.762578489417945,0,1e-06,-0.117182792848692,0.25
0.00566605229561159,0.717990762454896,0.398410404292446,0,1e-06,0.319968613171943,0.5
0.00977099197429214,1.24329319660654,0.266959531770299,0,0.00561295672354096,0.435271255303464,0.75
0.0456472620993285,6.02665534042196,0.0154559213625527,0,1e-06,0.908762216684123,1
0.0169157650517976,2.1680608036999,0.143397334877336,0,1e-06,0.446908700212995,0
0.00670238818209788,0.850199276527761,0.358258169537144,0,1e-06,0.275237447907531,0.25
0.0107650115607912,1.37115192296197,0.243823812804897,0,1e-06,0.372264749192566,0.5
0.0586242482901069,7.84665981797016,0.00589529415210399,0,0.31886324431522,0.847435687124672,0.75
0.0811666212273944,11.1304122280724,0.00111628225340721,0,1e-06,1.068005207172,1
0.00213118952723091,0.269103390759224,0.604843741815678,0,1e-06,-0.177487477983797,0
0.00648604348131257,0.822576747194403,0.366159107261318,0,1e-06,0.368894796517467,0.25
0.011640112728605,1.48392728467894,0.225437192798881,0,0.0367939942013992,0.477702227032857,0.5
0.108037147767573,15.261488283558,0.000151846386907684,0,1e-06,1.30673506165377,0.75
0.0557223999801765,7.43533723277439,0.0073076538514889,0,0.179945096221463,0.94287337999888,1
0.00107938443460909,0.136149396299893,0.712758748202603,0,1e-06,0.160787684047957,0
0.00161573630614616,0.20391224298868,0.652357660897377,0,1e-06,-0.173345264831832,0.25
0.00127716255125297,0.161128268448285,0.688799837476666,0,1e-06,0.169629181689935,0.5
0.00398372925486737,0.50395751641464,0.479078099957042,0,1e-06,0.263869607185957,0.75
0.0326864410005073,4.25765929542407,0.0411271661453896,0,1e-06,0.954105937184519,1
0.00625195652698367,0.79270246374209,0.374981071666013,0,1e-06,-0.63601463620927,0
0.000213680175885672,0.026929456452586,0.869913821022916,0,0.180404386076751,-0.13217005169747,0.25
0.000889666337202696,0.11219777707291,0.738212725773233,0,0.127741400474878,-0.252646916771719,0.5
0.000150390282162299,0.0189520257529503,0.890723862641599,0,0.0456917470312473,0.106466754503028,0.75
0.0257660558794773,3.33238547107379,0.0702965072749948,0,1e-06,1.37845615491849,1
0.0214535983062594,2.76241717501578,0.0989882703082858,0,1e-06,-0.542487289273057,0
0.014078758064161,1.79925478895375,0.182215355965015,0,1e-06,0.477688235955072,0.25
0.0656470344884545,8.85267843187795,0.00350910328183263,0,1e-06,1.0000500137793,0.5
0.00523143324185253,0.662627077795148,0.417169739306207,0,1e-06,0.2739016384778,0.75
0.0258688449385518,3.34603245704827,0.0697316655671414,0,1e-06,0.647099281238887,1
0.0576785268724982,7.71233023249958,0.00632249891540582,0,1e-06,0.823311208671602,0
0.020098408298376,2.58434057770822,0.110428373160887,0,1e-06,0.566653907281379,0.25
0.0136404487071693,1.74246453522006,0.189219972161055,0,1e-06,0.433368208223855,0.5
0.117477710849889,16.7725979831522,7.4828407607086e-05,0,0.0243899968535942,1.40544303618977,0.75
0.108983137879,15.4114652107327,0.000141478488191016,0,1e-06,1.16897632539028,1
0.00244805155782196,0.309211461886535,0.579150603077344,0,1e-06,0.205064768448761,0
0.0141172035700857,1.8042384513373,0.181615296934909,0,1e-06,0.603891371384627,0.25
0.0372287408570436,4.87220749834513,0.0291032493990624,0,1e-06,0.976759107090155,0.5
0.0301292658691246,3.91422007687617,0.0500606647636319,0,1e-06,0.900725452094346,0.75
0.044026515737699,5.80281887967929,0.0174476130524042,0,1e-06,1.05115529663026,1
0.0108806193245915,1.38603899760046,0.241294235021791,0,1e-06,-0.545506633038781,0
0.000679880777024342,0.085723259501346,0.770167843023297,0,0.0741189528605157,-0.115894924957196,0.25
0.00786104756829025,0.998339991769196,0.319627512145241,0,1e-06,0.453297282964299,0.5
0.0510308188587811,6.7756501517509,0.010349508910513,0,1e-06,1.01400179370374,0.75
0.0197757977959619,2.54202101589462,0.113358206063087,0,1e-06,0.819559000164759,1
0.000217706894467174,0.0274370419360572,0.868704719589215,0,1e-06,-0.0633231011107222,0
0.000658257863686208,0.0829951230168356,0.773752154411151,0,1e-06,-0.107641893475147,0.25
0.0221353230180573,2.85218473059409,0.0937231547667203,0,1e-06,0.660144758513035,0.5
1.82630932077363e-06,0.000230115394679367,0.987920904254543,0,1e-06,-0.00569134930984394,0.75
0.0899278563835571,12.4505622810313,0.000583934978573453,0,1e-06,1.39884928366492,1
0.00494333998773924,0.625955147566642,0.430329655632364,0,1e-06,0.364241940470088,0
0.0131300213791644,1.67639377994529,0.19777195089554,0,1e-06,0.544789043658934,0.25
0.000183905542705137,0.0231763606420291,0.879242852807764,0,1e-06,0.0594019000547958,0.5
0.0191552111717709,2.46069167633189,0.119235338087532,0,0.0462770582041314,0.686653729307545,0.75
0.0120924309092362,1.54229640731073,0.216582998635423,0,1e-06,0.522680124157915,1
0.000804218808626284,0.101413128232078,0.750667618172268,0,1e-06,-0.113083610360579,0
0.0193043242288827,2.48022389914861,0.117793431463715,0,0.288709572612452,0.554821679319902,0.25
0.0178811614727666,2.29404656258013,0.132375493953113,0,1e-06,0.511650776600881,0.5
0.0693775070185618,9.39324586528465,0.00266467283327465,0,1e-06,1.04603144409261,0.75
0.034510799771722,4.50379017207945,0.0357772173586908,0,0.0508565529427634,0.708152749782925,1
0.0081052730525591,1.0296096721528,0.312194869312707,0,1e-06,-0.344748009113521,0
0.0115736262300556,1.47535207850131,0.226774568065706,0,1e-06,0.432147638887165,0.25
0.0158619380407232,2.03081688472874,0.156610113189855,0,1e-06,0.485951010934132,0.5
0.0831505887609325,11.4271482922354,0.000964079826490494,0,1e-06,1.17857408479527,0.75
0.0633750188407946,8.52555989277293,0.00414993217006487,0,1e-06,1.0198038106325,1
0.000413568032488342,0.0521311318631671,0.819765720095261,0,0.0753043685403422,0.094499733407555,0
0.00176565898994738,0.222866539041587,0.637680953845216,0,0.0306361154003885,0.185621809880932,0.25
8.14220176374041e-06,0.00102592577552595,0.974498748009896,0,1e-06,0.0140831224197698,0.5
0.0138534373310598,1.77005444199833,0.18577825115085,0,1e-06,0.534173024699207,0.75
0.0215917671339458,2.78060074260396,0.0978959607454974,0,0.0667618853431662,0.672923534683506,1
0.00144941849952012,0.182891817723554,0.669629761859929,0,1e-06,0.128512874750073,0
0.0221508867039162,2.85423557350851,0.0936065286976793,0,1e-06,-0.536179827523646,0.25
0.00157387725883599,0.198621139908561,0.656600955673793,0,1e-06,-0.142942908086904,0.5
0.0119950034805241,1.52971942841409,0.218454870719027,0,1e-06,0.376614658305007,0.75
0.0179629864237984,2.30473623510014,0.131485319073919,0,0.0317102211947211,0.500004206111826,1
0.00975674746596013,1.24146281993345,0.267310181752789,0,1e-06,0.388445114761612,0
0.0123100713723059,1.57040073807942,0.212469338494234,0,1e-06,0.444078182106214,0.25
0.0108552802159846,1.38277572518683,0.241845952018981,0,1e-06,0.446495081683317,0.5
0.151687138815383,22.5301069514007,5.52304167844575e-06,0,1e-06,1.62902567737679,0.75
0.0421695398263811,5.54728862680031,0.0200535854143431,0,1e-06,0.96773178389542,1
0.007162613306971,0.909000092839355,0.342205334763997,0,1e-06,-0.35474571046027,0
