"AIC","F","P","lambda.input","lambda.est.y","slope","beta"
92.6216608152389,0.764954964390564,0.388730725628832,0,0.402420303625646,-0.137191171388675,0
92.9264378066963,0.00670903676610774,0.935263359491062,0,1e-06,0.0140115730101118,0.25
100.435985104403,4.34478284835503,0.0457360308302905,0,1e-06,0.400958585308885,0.5
84.9705731491588,26.9640438959944,1.35189358327903e-05,0,1e-06,0.784444110197734,0.75
96.9402698378457,24.8357983373011,2.4404009436152e-05,0,1e-06,0.907680776628497,1
89.2876502463548,3.95021025828292,0.0560610676462727,0,1e-06,0.342361621817557,0
99.881710046215,0.827835256378352,0.370151726245644,0,1e-06,0.184942465195427,0.25
106.034844284013,0.787841723929492,0.381814681479714,0,1e-06,0.198627065076109,0.5
88.4706109277159,32.1467555243867,3.52000792425144e-06,0,0.0245903021088585,0.9655862794253,0.75
74.0496972921731,59.4101223598335,1.34253284045371e-08,0,1e-06,1.04641199580361,1
84.9765445910627,0.221790701099344,0.641085426937165,0,1e-06,-0.0717817273424035,0
94.8473600440834,3.86493702654452,0.0586195490466461,0,1e-06,0.349619248334263,0.25
103.382998757877,19.0031115896147,0.000141105829334798,0,1e-06,0.88584565206423,0.5
91.6697275327401,6.87383841639363,0.0136053751236767,0,1e-06,0.443670794658973,0.75
97.0742139188879,30.0147426029718,6.03224341766406e-06,0,1e-06,1.00879410234804,1
76.8577600205686,14.8655081431522,0.000566985974995493,0,1e-06,-0.451820436818124,0
97.3766368438922,2.11833893944597,0.155929773873904,0,1e-06,0.235023756129108,0.25
93.052755114782,9.82528183836685,0.00383143915309248,0,1e-06,0.47309169937312,0.5
85.9909793948331,36.2328303524554,1.3208037468182e-06,0,1e-06,0.813586605952926,0.75
78.8188705057363,79.4841047343551,6.17817796921827e-10,0,1e-06,1.07726844570004,1
85.2344823388339,3.91716907302213,0.0570372983756924,0,0.16527210751485,-0.307841523685242,0
87.5843871590698,3.7153920539383,0.0634282176943464,0,1e-06,0.322273920361459,0.25
92.7751857449475,4.28767899770489,0.0470898540902025,0,1e-06,0.375455056279823,0.5
