"Rsq","F","P","lambda.input","lambda.est","slope","beta"
0.00452064423655583,4.64107907714154,0.0314485471186683,0,0.01,-0.302505151591333,0
0.00624378477243105,6.42124088347287,0.0114247497414861,0,0.01,0.361144153472308,0.25
0.0159828365067028,16.5997703250037,4.9730422997829e-05,0,0.01,0.573527063838504,0.5
0.0269071294826168,28.2594674818791,1.30268923648202e-07,0,0.01,0.717502315830238,0.75
0.06231168488526,67.9144028204545,4.44089209850063e-16,0,0.01,1.15562003130317,1
3.51319637456017e-05,0.0359061284008061,0.849747103390934,0,0.01,0.0262318819872016,0
0.00507094211638,5.20891695933015,0.0226761142967504,0,0.01,0.313757667011516,0.25
0.0112933669236371,11.6736558750948,0.000658874210637261,0,0.01,0.465118480540498,0.5
0.030451293363495,32.0986677662183,1.90457742910155e-08,0,0.01,0.80598819679769,0.75
0.0665037036854184,72.8088428790009,0,0,0.01,1.22537456057091,1
0.000321286781084631,0.32846062032391,0.566693013334609,0,0.01,0.0800790821831556,0
4.2405831634085e-06,0.00433389437124299,0.947524199447082,0,0.01,0.00985426653442874,0.25
0.0102317327190781,10.564928362095,0.00119016028471641,0,0.01,0.462075850428,0.5
0.046827042411143,50.2083456765786,2.57260879266141e-12,0,0.01,0.988740253308803,0.75
0.0436720185282109,46.6710206127627,1.43971501387341e-11,0,0.01,0.955753104952281,1
0.0065613719091248,6.75001142648556,0.0095095824721616,0,0.01,-0.389974061030203,0
0.00488405114749232,5.01599866678146,0.0253285353943635,0,0.01,0.327987934715657,0.25
0.0147741561320798,15.3256105297719,9.64780451637726e-05,0,0.01,0.584348102989263,0.5
0.0319826216888782,33.766170007258,8.29732726970178e-09,0,0.01,0.862455522323755,0.75
0.0459577826093452,49.2314207595683,4.13580281133363e-12,0,0.01,1.04091143089667,1
6.28384130388209e-05,0.0642248939160862,0.799989769416409,0,0.01,-0.0374613757484201,0
0.00730098966997212,7.51648925310287,0.00622039247226858,0,0.01,0.405967477916895,0.25
0.0213451754095816,22.2905652947884,2.67000757725455e-06,0,0.01,0.700525875801539,0.5
0.0260778068769151,27.3651415034948,2.04298450157125e-07,0,0.01,0.77569843592997,0.75
0.0376165483229831,39.9467720679292,3.89113630205884e-10,0,0.01,0.957280109158967,1
0.000562225504836544,0.574917699336697,0.44848615276129,0,0.01,-0.109371194021002,0
0.00220730996873156,2.26086120952936,0.132989198021104,0,0.01,0.224637201854592,0.25
0.0151456957945689,15.7169451724513,7.8682096857241e-05,0,0.01,0.588598600021214,0.5
0.0195106528502581,20.3366689000024,7.24610492075506e-06,0,0.01,0.690530313097357,0.75
0.0350800738246482,37.1552441567833,1.54400314755776e-09,0,0.01,0.906682692540187,1
6.25585154703616e-05,0.0639388027272891,0.800426298014236,0,0.01,0.0404152332837977,0
0.0066398079553316,6.83124186442509,0.00908935803085908,0,0.01,0.422590266000203,0.25
0.00558585274718744,5.74080882034577,0.0167541469269175,0,0.01,0.377539152617397,0.5
0.0212107250686423,22.1471174392186,2.87254420161531e-06,0,0.01,0.768255830927711,0.75
0.0474620510351643,50.9231324701045,1.81810122512616e-12,0,0.01,1.16187567385985,1
0.00234393319952631,2.40112781311335,0.121557401171395,0,0.01,0.226854651044412,0
0.00610188435196711,6.27441154131213,0.0124041141671838,0,0.01,0.383363190172663,0.25
0.00320359934633128,3.28460107781642,0.0702259704672139,0,0.01,0.273075510208298,0.5
0.0168856757218526,17.5535643836788,3.03460669410782e-05,0,0.01,0.629590621402903,0.75
0.0455085929213172,48.7272924833698,5.28554977563545e-12,0,0.01,1.00320147894262,1
0.000356740649898472,0.364719054308703,0.546031026501873,0,0.01,-0.0881221900856271,0
3.25016806484206e-05,0.0332177972569241,0.855416792266275,0,0.01,-0.025964414744997,0.25
0.00849546579618094,8.75675878846977,0.00315568691912627,0,0.01,0.418557232924827,0.5
0.0240811672004271,25.2182374718974,6.038343145498e-07,0,0.01,0.708372335962036,0.75
0.0442944211197428,47.3669918694165,1.02529096324133e-11,0,0.01,0.989076314780626,1
0.00318414708366012,3.26459326462354,0.0710845890457237,0,0.01,-0.258622608942697,0
0.00490606442889997,5.03871812208177,0.025000085547819,0,0.01,0.326662476682838,0.25
0.00433845519525947,4.45322131068617,0.0350779929211693,0,0.01,0.311290002992383,0.5
