"AIC","F","P","lambda.input","lambda.est.x","lambda.est.xy","slope","beta"
169.659776771424,2.40041942002493,0.126392554577798,0,0.01,0.01,0.184117845576641,0
194.298780154434,2.99840213426503,0.0883200710257119,0,0.01,0.01,0.24945692471058,0.25
177.068027425477,11.5803119792294,0.00117260432272293,0,0.01,0.01,0.428497302244606,0.5
172.616337791546,24.368430015506,6.31013214746901e-06,0,0.01,0.01,0.600340282411867,0.75
185.923070610076,69.6341737759821,1.00031094518727e-11,0,0.01,0.01,1.12601371090436,1
204.712222436291,0.0107753143761262,0.917659780308547,0,0.01,0.01,0.0160490386660059,0
187.317010830495,3.06251347204455,0.0850651961188273,0,0.01,0.01,0.236185043837623,0.25
201.532226352856,12.3948658442687,0.000813452156229744,0,0.01,0.01,0.530964485494478,0.5
172.810976310813,72.8140378233419,4.72599737122437e-12,0,0.01,0.01,1.02826025636696,0.75
188.039598813329,47.68892504669,3.12993675422035e-09,0,0.01,0.01,0.93728969638927,1
139.733800960811,0.0922886880712045,0.762304669862035,0,0.01,0.01,-0.0290844176485233,0
178.894479587563,2.05330874439512,0.156899162809536,0,0.01,0.01,0.186286994163526,0.25
183.568334311942,6.85875454968361,0.0110738013547595,0,0.01,0.01,0.353131190893341,0.5
189.150128950429,12.8993226243051,0.000650357351991149,0,0.01,0.01,0.505866028211736,0.75
186.1886226299,51.8757015048842,9.58809920348358e-10,0,0.01,0.01,0.991256123339404,1
179.029337405328,0.749029098631881,0.390120398630374,0,0.01,0.01,-0.113792760970604,0
199.12489348262,7.246742891828,0.00912064048731298,0,0.01,0.01,0.414113552905649,0.25
174.31153876519,17.1058401824389,0.000108220858883179,0,0.01,0.01,0.524119544796289,0.5
167.633871177474,24.0926415967823,6.99369666090632e-06,0,0.01,0.01,0.590396168736727,0.75
185.944544252661,56.8642659459739,2.48046916340172e-10,0,0.01,0.01,1.04652062353831,1
184.436265954288,0.0363315811310556,0.849455133319591,0,0.01,0.01,-0.0245531841328236,0
209.326042065476,2.62372156241618,0.110353160027695,0,0.01,0.01,0.25343914994718,0.25
180.822046160689,10.8146575716836,0.00166219913553078,0,0.01,0.01,0.411821749154783,0.5
183.033335552788,46.6519963131375,4.22614920836395e-09,0,0.01,0.01,0.870243422114247,0.75
191.04892485579,59.5092037964312,1.24008803226161e-10,0,0.01,0.01,1.04639101355048,1
180.1018393284,7.48142891842232,0.00811840390787388,0,0.01,0.01,0.289777621476358,0
170.379780551063,12.638256235063,0.000730019951128202,0,0.01,0.01,0.349083982530717,0.25
186.372749300706,10.8870127486818,0.00160792786302233,0,0.01,0.01,0.367116296343072,0.5
196.564585741743,24.8039070841828,5.3682162794999e-06,0,0.01,0.01,0.600052830463226,0.75
175.852500055312,140.140867387318,0,0,0.01,0.01,1.21321361316476,1
180.330310763964,0.103836350198882,0.748357608438729,0,0.01,0.01,-0.038359855927563,0
174.894542041835,9.48822009200807,0.00308140570631066,0,0.01,0.01,0.351440231357981,0.25
194.57870083841,28.664475509341,1.33043563299573e-06,0,0.01,0.01,0.712390284499178,0.5
171.046258353906,41.2720624839307,2.10939838929391e-08,0,0.01,0.01,0.711263048529586,0.75
190.884613698191,80.4639287477491,8.36219982147668e-13,0,0.01,0.01,1.15961237679193,1
176.120700824576,0.0611126071650684,0.80556277438182,0,0.01,0.01,-0.0290932956165667,0
186.40281669019,5.07814974676396,0.0277755953130727,0,0.01,0.01,0.287386736176153,0.25
152.446393162641,28.7807318183572,1.27700418151022e-06,0,0.01,0.01,0.524750987827902,0.5
181.688928381315,20.2611831009125,3.03791778946128e-05,0,0.01,0.01,0.553289586767609,0.75
190.62363776645,67.081366195434,1.85109705341802e-11,0,0.01,0.01,1.07953281925353,1
174.587181435163,0.513439555616914,0.476344234348081,0,0.01,0.01,-0.0787167259588519,0
181.826062350448,6.37398546219795,0.0141537296722194,0,0.01,0.01,0.293487007028089,0.25
194.474649326882,27.2360374889071,2.21199187944165e-06,0,0.01,0.01,0.66968569435075,0.5
162.406233891229,64.6624043447714,3.35558247854806e-11,0,0.01,0.01,0.803191743837424,0.75
176.486789395616,86.9459503073482,2.07167616395054e-13,0,0.01,0.01,1.03966223364171,1
191.40072453441,0.0494389068169887,0.824773343574946,0,0.01,0.01,0.0252237986782802,0
192.208395290058,3.05446202652546,0.0854665646816037,0,0.01,0.01,0.199518786108129,0.25
181.138167244834,23.2005796232772,9.77910089305922e-06,0,0.01,0.01,0.504319064262259,0.5
201.425887255548,52.3426243624995,8.42659497735099e-10,0,0.01,0.01,0.887602343713903,0.75
169.542658983983,103.866250039544,7.105427357601e-15,0,0.01,0.01,0.974654061683122,1
200.3756142891,1.00000984939308,0.321195118301365,0,0.01,0.01,0.130400209618064,0
184.657008695633,11.7499043353218,0.00108614107967497,0,0.01,0.01,0.395331350612004,0.25
190.291555919391,14.4945674115752,0.000324653705739752,0,0.01,0.01,0.4588432210082,0.5
186.046962736127,32.9909615961227,3.00382441364988e-07,0,0.01,0.01,0.669664980700914,0.75
184.762566111124,58.1433759651025,1.77041492577246e-10,0,0.01,0.01,0.880141221187527,1
192.225815427469,0.0676642090542735,0.79563047764421,0,0.01,0.01,-0.035352826328087,0
193.971411686417,0.0354886892552392,0.851190569715274,0,0.01,0.01,-0.0259544776551159,0.25
194.568385362039,9.77609152640181,0.00269118434168814,0,0.01,0.01,0.432788218753557,0.5
182.133133466239,25.5479229975266,4.08115048822211e-06,0,0.01,0.01,0.634861096434431,0.75
190.687659288441,55.4778226984737,3.5903235939827e-10,0,0.01,0.01,1.00019686667767,1
169.50500260105,0.879756004828813,0.351908105728429,0,0.01,0.01,-0.0958730011496054,0
196.812221326277,2.6698909041335,0.107331277169219,0,0.01,0.01,0.206734673736006,0.25
170.423862953884,25.6867808921254,3.87872575791093e-06,0,0.01,0.01,0.521780287846234,0.5
178.54384309632,35.8532592885011,1.1675419275825e-07,0,0.01,0.01,0.656821918801096,0.75
197.219836209926,101.958922523067,1.02140518265514e-14,0,0.01,0.01,1.28162860143086,1
178.975296863232,1.53710734915896,0.219721012318747,0,0.01,0.01,0.15084152789287,0
196.657394626571,3.96779709283949,0.0507873057278885,0,0.01,0.01,0.278251550857431,0.25
181.725708438673,34.1470126793156,2.04336024101082e-07,0,0.01,0.01,0.726402153687794,0.5
176.842250112953,41.989115189086,1.69403366889753e-08,0,0.01,0.01,0.775353793079752,0.75
204.193155394327,47.8163699540334,3.017145644435e-09,0,0.01,0.01,1.02451764738481,1
190.071577781668,0.296899631274758,0.587787347015334,0,0.01,0.01,0.0687189680320517,0
199.54515316057,2.44383822378936,0.123077495245376,0,0.01,0.01,0.212300571517531,0.25
179.194216663131,20.4475289829944,2.8233972166003e-05,0,0.01,0.01,0.523824899870486,0.5
180.169672939734,59.3317925125912,1.29847910201875e-10,0,0.01,0.01,0.899123000857599,0.75
190.459508626406,62.0440304117306,6.47408793241766e-11,0,0.01,0.01,0.996409871316314,1
183.688272536547,0.0011114850957177,0.973511398564349,0,0.01,0.01,-0.00431318878497955,0
190.341273368524,3.96468982579868,0.0508752182844494,0,0.01,0.01,0.271346604141094,0.25
168.356566590063,10.6810048109581,0.00176753123758489,0,0.01,0.01,0.375088166242648,0.5
198.670995431804,20.9782038940406,2.29432034966059e-05,0,0.01,0.01,0.666140841452477,0.75
192.757239396096,57.3476238597505,2.18272511176565e-10,0,0.01,0.01,1.05165838721077,1
179.643663894763,0.697104985109758,0.40696396577862,0,0.01,0.01,0.0975203402510888,0
173.732460951083,2.09883383400464,0.152450479203094,0,0.01,0.01,0.161576750574887,0.25
193.348504327993,13.691285648085,0.000459540351438026,0,0.01,0.01,0.48102509481868,0.5
183.64329992905,33.6992688087717,2.37080123088873e-07,0,0.01,0.01,0.69956298182597,0.75
198.895904940405,56.9749042384242,2.40880648760822e-10,0,0.01,0.01,1.02472973354047,1
187.710441636585,6.08478782975376,0.0164123448265026,0,0.01,0.01,0.315937434119874,0
189.457836211486,13.4791189893326,0.000504111819783937,0,0.01,0.01,0.476692040507802,0.25
190.891613461916,18.9919928196312,5.02860995990062e-05,0,0.01,0.01,0.572212202762388,0.5
179.347823199438,35.2482274864702,1.42214530596263e-07,0,0.01,0.01,0.712316928784848,0.75
167.81860409214,87.3861306501068,1.88959958791202e-13,0,0.01,0.01,1.02496278311986,1
191.884152209365,1.12513391190093,0.292930336957625,0,0.01,0.01,-0.147925426329784,0
178.094453747815,7.38977825237265,0.00849526258660949,0,0.01,0.01,0.340383895390304,0.25
188.793068250225,24.0628986071474,7.07186113180214e-06,0,0.01,0.01,0.667769954817996,0.5
180.427967976524,40.094790571202,3.03417562186326e-08,0,0.01,0.01,0.807448283694417,0.75
179.003036229487,42.7218633715923,1.35616224916646e-08,0,0.01,0.01,0.824254158656061,1
192.083218787155,0.0291692510213882,0.864944980323293,0,0.01,0.01,-0.0233685608008727,0
191.258481299104,4.54002607392547,0.037084819681739,0,0.01,0.01,0.289667804688345,0.25
191.788872691082,6.15462251279834,0.0158340636348357,0,0.01,0.01,0.338665801304626,0.5
180.910084378916,33.9111490235751,2.20957434793334e-07,0,0.01,0.01,0.730181736170897,0.75
192.696456306096,42.905556761645,1.28293196066664e-08,0,0.01,0.01,0.900547795974751,1
186.590856230887,1.49626484080327e-08,0.99990279399337,0,0.01,0.01,-1.46197412898008e-05,0
168.353588451404,10.4496055511812,0.00196668498218333,0,0.01,0.01,0.335048585967736,0.25
192.325506424698,18.8552993562384,5.31202742344306e-05,0,0.01,0.01,0.542762072211282,0.5
189.085157255185,24.6993238937888,5.58026900954189e-06,0,0.01,0.01,0.60567694804792,0.75
172.65212047679,46.5825908028154,4.31240887444062e-09,0,0.01,0.01,0.731567257962911,1
176.614748466379,0.653005442709223,0.422129966981436,0,0.01,0.01,-0.0837655938525695,0
189.89519484905,13.3846197997296,0.000525388965505247,0,0.01,0.01,0.420697428946023,0.25
175.692058881893,21.5493774795027,1.83821881378776e-05,0,0.01,0.01,0.477742654635342,0.5
185.729430786622,22.7945706931461,1.14060005100836e-05,0,0.01,0.01,0.531432877878944,0.75
164.56512598173,103.559220461425,7.54951656745106e-15,0,0.01,0.01,0.96010379085715,1
193.780161576228,0.136012785267008,0.713533880974713,0,0.01,0.01,-0.0507448060876947,0
195.778917976226,8.94157864401527,0.00399419477586749,0,0.01,0.01,0.417917408626862,0.25
179.556893296914,23.136225785992,1.00200152208796e-05,0,0.01,0.01,0.592228762171854,0.5
205.225760607232,16.3756450543486,0.000146469198385013,0,0.01,0.01,0.608884620758213,0.75
180.204619788956,55.0558123872111,4.02166966395612e-10,0,0.01,0.01,0.918211048234197,1
178.086568503285,0.0697833352889142,0.792528630882584,0.05,0.01,0.01,0.0279519001942939,0
199.269198367317,6.1158371866278,0.0161525189130964,0.05,0.01,0.01,0.308769590079201,0.25
171.717709922636,41.7312438505629,1.83270207898545e-08,0.05,0.01,0.01,0.650364873555714,0.5
178.497094652736,45.6212106925097,5.71315306174824e-09,0.05,0.01,0.01,0.716987795951956,0.75
184.868114745274,76.2515288289951,2.1440627051561e-12,0.05,0.01,0.01,0.974246906667121,1
188.940927378143,0.0130532465823442,0.909408163165956,0.05,0.01,0.01,-0.0158579375147095,0
169.273678049408,7.89308967566966,0.00663012353953762,0.05,0.01,0.01,0.33441167809996,0.25
181.262029330079,8.57886054348406,0.00475291365907893,0.05,0.01,0.01,0.382867326029646,0.5
172.458586581164,30.7769353318629,6.37298381844786e-07,0.05,0.01,0.01,0.676981437181672,0.75
192.667020932883,51.4026361202758,1.09343911702808e-09,0.05,0.01,0.01,1.02452482339617,1
197.2866204082,0.000179463616413958,0.989354551625454,0.05,0.01,0.01,0.0016589918433324,0
173.196248344014,5.98563109467079,0.0172721845488404,0.05,0.01,0.01,0.251000262479225,0.25
186.614893586265,29.3464868152569,1.04692537394868e-06,0.05,0.01,0.01,0.617199728620427,0.5
170.192185480727,70.4931411780277,8.15414402666192e-12,0.05,0.01,0.01,0.841395280810155,0.75
163.431752279731,80.8034326722339,7.75823849608059e-13,0.05,0.01,0.01,0.85448392798687,1
171.008241056273,0.000279535111810148,0.986714234770637,0.05,0.01,0.01,-0.00219392547131247,0
184.76249045539,0.6036296394727,0.440150763994605,0.05,0.01,0.01,0.113515746821365,0.25
165.160787924183,14.3017908095097,0.000352735354629541,0.05,0.01,0.01,0.474087957874904,0.5
193.677951944668,36.7381443634748,8.76970895902218e-08,0.05,0.01,0.01,0.949464953152425,0.75
188.541623805549,32.4336169236469,3.62350580651594e-07,0.05,0.01,0.01,0.85701977383314,1
185.774228042285,0.51992027049498,0.473585935343949,0.05,0.01,0.01,-0.101998968497965,0
175.699944901728,1.13767677078845,0.290279662737919,0.05,0.01,0.01,0.139461893257157,0.25
192.937683279711,16.4223028252747,0.000143649234633614,0.05,0.01,0.01,0.60624686235715,0.5
173.23581005818,36.5135970972509,9.4278267859238e-08,0.05,0.01,0.01,0.77501979405988,0.75
188.150362008662,48.5808920182902,2.42315856269215e-09,0.05,0.01,0.01,1.00443582255223,1
178.437581731889,0.889261994094237,0.349337588367817,0.05,0.01,0.01,-0.124681552650491,0
156.942480429935,3.89518261674995,0.052885542412223,0.05,0.01,0.01,0.220607344760705,0.25
168.993439162098,13.6272152463059,0.000472551119937492,0.05,0.01,0.01,0.453364615006465,0.5
197.100661374979,18.7218073537498,5.60480918148087e-05,0.05,0.01,0.01,0.661886713952355,0.75
186.468809051613,32.5096894188593,3.53167507016749e-07,0.05,0.01,0.01,0.802681222514578,1
189.957367931383,0.620162784991978,0.433987112684901,0.05,0.01,0.01,-0.113657360750953,0
194.065696933045,0.158784421677044,0.691647139232457,0.05,0.01,0.01,0.0593865255011246,0.25
164.123395794949,14.477881008489,0.000326989915560016,0.05,0.01,0.01,0.448791343415663,0.5
178.498815158191,41.7091099851229,1.84513833101363e-08,0.05,0.01,0.01,0.852279731149105,0.75
169.748322294341,71.7504490106666,6.06092953603365e-12,0.05,0.01,0.01,1.043972932921,1
192.338872453028,0.00285353497898999,0.957570226191345,0.05,0.01,0.01,-0.00746838592414045,0
197.270942563701,3.41961060816973,0.0691946675624595,0.05,0.01,0.01,0.268693788283038,0.25
172.415048898706,4.70082652317152,0.0339946500633603,0.05,0.01,0.01,0.259431204455842,0.5
162.590103268568,46.1976375818357,4.82499773468703e-09,0.05,0.01,0.01,0.753198893805804,0.75
172.020161639843,46.6561739462568,4.22101420483045e-09,0.05,0.01,0.01,0.814797780509948,1
168.201247799677,0.0237677248259955,0.877978136071243,0.05,0.01,0.01,0.0186933419100958,0
184.666261882003,2.34761794918575,0.130561691125638,0.05,0.01,0.01,0.211286341518976,0.25
165.226467729394,20.8234478330822,2.43705594744625e-05,0.05,0.01,0.01,0.540600267407625,0.5
176.357009646159,19.8895070301478,3.51771967137537e-05,0.05,0.01,0.01,0.57633772405999,0.75
178.810511916855,98.0839000124061,2.17603712826531e-14,0.05,0.01,0.01,1.30463327569653,1
179.857480237786,0.0529503085913504,0.818764344903633,0.05,0.01,0.01,-0.0302878233779458,0
178.152082082183,0.720204540626477,0.399341570511061,0.05,0.01,0.01,0.110223819124712,0.25
195.155754774908,5.04362425237104,0.0282905257460049,0.05,0.01,0.01,0.333127960859176,0.5
