"AIC","F","P","lambda.input","lambda.est.y","slope","beta"
2907.2869240568,0.26049364823884,0.609891428504431,0,1e-06,0.0813264953227135,0
2842.145089314,4.18286608232326,0.041090263833532,0,1e-06,0.315686951206398,0.25
2932.11429005157,4.81612434573865,0.0284190842259235,0,0.0102580159290052,0.353997239759551,0.5
2843.78829679741,35.5558025814297,3.41031203276998e-09,0,1e-06,0.921135136624454,0.75
2950.3444446765,43.4830798690055,6.84519108062887e-11,0,1e-06,1.0730607807569,1
2846.33265994202,0.226735695582997,0.634056670983864,0,1e-06,-0.0676450268603892,0
2859.47342901872,0.133166384491033,0.71524685098427,0,0.0140924202609558,0.0521465344281928,0.25
2915.33914128503,9.85749913736857,0.00173993674430228,0,0.00702734290575065,0.461181648582796,0.5
2964.3808743086,34.7802399414302,5.01179053813416e-09,0,0.020988636862986,0.886786123782084,0.75
2839.26840943403,67.9042313756559,4.44089209850063e-16,0,0.0375964400972583,1.16474262903961,1
2958.20028835731,0.530589340900826,0.46652605977238,0,1e-06,-0.112623653941613,0
2935.40298682797,1.22238510208205,0.269153279402943,0,1e-06,0.16905188985698,0.25
2904.81734790334,4.9575633902804,0.0261941065567046,0,0.040639586478579,0.334913780053178,0.5
2911.88039324488,20.6332429586709,6.22498529856408e-06,0,1e-06,0.686612335207197,0.75
2912.55449547815,38.9446465509846,6.37765618094477e-10,0,1e-06,0.943614677176051,1
2883.3219056515,0.049493785324138,0.823990928465846,0,1e-06,0.0318735900379108,0
2841.68994845525,1.3052905501347,0.253516681018312,0,0.0340352863268948,0.160145527924473,0.25
2954.12004524985,17.6161043739412,2.93807096056753e-05,0,0.0325737338534384,0.62156576875051,0.5
2865.74317195898,25.0624753645408,6.53359040203583e-07,0,1e-06,0.711115132110165,0.75
2938.03652001401,87.3303998563604,0,0,1e-06,1.37512138248695,1
2950.83761609518,0.00644417447115385,0.936033767779706,0,1e-06,-0.012916372610055,0
2931.9992261532,1.17257448733739,0.279128295605939,0,1e-06,0.172636376457804,0.25
2966.08030194989,14.5653076677698,0.000143515721089837,0,0.0277585520430172,0.616937744157769,0.5
2911.46043832111,23.2665613378446,1.62470424802663e-06,0,1e-06,0.761329715658246,0.75
2872.89206534843,49.4408898719715,3.73523434404888e-12,0,1e-06,1.08910836417128,1
2834.69586168719,0.84689976409545,0.357648024813522,0,1e-06,0.132595375579977,0
2899.09055524055,8.37709423072184,0.00388057210612525,0,1e-06,0.430342731999115,0.25
2977.68597316672,4.72840922261126,0.0298971218288866,0,1e-06,0.335963483513314,0.5
2897.2856398096,19.5846894522901,1.06567638904487e-05,0,1e-06,0.657420694058919,0.75
2840.97019996546,63.2089852332195,4.88498130835069e-15,0,0.0704199602228749,1.14380312918549,1
2849.01465399254,1.35450760584472,0.244763264661134,0,1e-06,-0.170603265295331,0
2929.90817144205,7.15016004921366,0.00761530224573681,0,1e-06,0.407763738491931,0.25
2869.16761186567,12.7990476432266,0.000363054278861519,0,1e-06,0.529613486720056,0.5
2863.90847406478,27.6407207054907,1.77831326553246e-07,0,1e-06,0.776300110522049,0.75
2905.49624853804,51.3791469697495,1.45750078672791e-12,0,1e-06,1.08010860389525,1
2884.51810599783,0.461475828937868,0.497088867527346,0,0.0151132710577984,-0.0962763068846592,0
2933.95256170558,4.72652806154738,0.0299296847659192,0,1e-06,0.316290613902883,0.25
2935.19242028248,11.5582709008563,0.000700551020916595,0,1e-06,0.494908075338899,0.5
2926.67099071562,20.8047869168248,5.70174731384654e-06,0,0.00742260736730413,0.660469171412098,0.75
2904.52246699234,41.7775096030978,1.58084656476376e-10,0,0.00582456815755903,0.926054543227218,1
2993.19406523721,0.533235871362754,0.465416949374985,0,0.0103641699647094,0.107296152209142,0
2874.32302641596,4.22150636736311,0.0401685327102979,0,0.00622145082662582,0.284963597240869,0.25
2916.54452952183,14.8212644790997,0.000125537113740748,0,0.005956982651452,0.545080304765169,0.5
2918.15399369689,42.7807913265562,9.65951763021167e-11,0,1e-06,0.927221284858433,0.75
2865.34133548888,59.4934123508651,2.90878432451791e-14,0,1e-06,1.06559969263008,1
2943.43653384069,0.125283753909579,0.723446027235018,0,1e-06,-0.0499197015847828,0
2912.09804082889,1.1217751347407,0.28978679638848,0,1e-06,0.147106523692739,0.25
2809.02943207374,11.1305038360719,0.00087976389106692,0,1e-06,0.440635955279297,0.5
2905.74943635701,38.0645696352629,9.84878845144976e-10,0,1e-06,0.854266190706684,0.75
2888.66947788162,50.833959876328,1.89870341671394e-12,0,1e-06,0.979011488615126,1
2872.87516255967,0.287876190474526,0.591701511466038,0.05,0.0415572332120334,-0.0756642938281864,0
2877.19998866002,3.22550383907572,0.0727947628312067,0.05,1e-06,0.254143614936828,0.25
2935.4375893627,5.99869916264027,0.0144834582966094,0.05,0.00987396834098863,0.356507590236099,0.5
2934.286922581,35.5680732828538,3.38961569923413e-09,0.05,1e-06,0.867793362779027,0.75
2918.33476413622,47.594932282617,9.17466103089737e-12,0.05,0.0158490188374139,0.995718863893414,1
2824.42427105626,0.0210969983795097,0.884543663235948,0.05,0.0719905625495458,-0.0201591628585596,0
2861.25411376843,4.68094473717444,0.0307301560324724,0.05,0.049373603403726,0.305949789743108,0.25
2894.66272329362,24.7272996844363,7.74212208121128e-07,0.05,0.037629888949355,0.71502092294468,0.5
2885.58970933004,35.5301837236886,3.45393136313987e-09,0.05,0.0471263116753722,0.853048050403196,0.75
2910.83988623898,47.5486411775354,9.38404909334167e-12,0.05,0.0170066554493614,1.00011206978945,1
2914.22758387899,0.675588035661849,0.411301830454745,0.05,0.00597934707910289,0.12696066815971,0
2869.83127027973,1.31659187190396,0.251473152417684,0.05,0.0514241399320338,0.172704583052217,0.25
2938.63088999804,5.8325595416243,0.0159069034722206,0.05,1e-06,0.377780047342245,0.5
2887.06425279838,37.1514252872275,1.54692347820173e-09,0.05,0.0473598183149969,0.925492828632469,0.75
2881.52946410233,30.5052359696133,4.22317976145337e-08,0.05,0.102078917491283,0.832467319541193,1
2891.05076735584,3.28378220931844,0.0702608923237744,0.05,0.0203813793908984,0.253309485172366,0
2905.35145201803,2.57606067859849,0.108800297682402,0.05,0.00701694817653282,0.226046885070117,0.25
2837.69003431361,8.66329245409054,0.00332024232045902,0.05,0.0448778815806859,0.400423814857017,0.5
2898.03093949464,38.8769694288371,6.59423626814259e-10,0.05,0.0394138442591329,0.873835545385013,0.75
2806.5677338641,33.9484233221821,7.57810392215674e-09,0.05,0.0433540425675875,0.780762894330025,1
2828.24897358467,1.32945325861459,0.249172106244177,0.05,0.0239242362531254,0.178590846452099,0
2891.25262092075,4.57545651657268,0.0326695548958229,0.05,0.00584591321810662,0.342014285691266,0.25
2935.37385010475,16.3327090262522,5.71248254352952e-05,0.05,0.00754610198301566,0.660178277958341,0.5
2919.54854163709,26.8816121650799,2.60660641071553e-07,0.05,0.097612264163711,0.836410455004539,0.75
2878.8768881805,46.6073476409182,1.48516754450156e-11,0.05,1e-06,1.08561826060747,1
2942.0136354304,0.34161479245292,0.559027607978004,0.05,0.0289354649922992,0.0829021876999851,0
2892.49229915014,6.9520353467316,0.00849937693617719,0.05,0.0593625976551849,0.364405472049459,0.25
2873.31643271467,14.6393162311559,0.000138065557715672,0.05,0.0444785067357593,0.524317984295809,0.5
2827.41981703413,43.9037604817411,5.57007773238638e-11,0.05,0.0299934807384713,0.888628923183964,0.75
2955.4834034506,58.1780518183105,5.46229728115577e-14,0.05,1e-06,1.09148894806252,1
2849.18860624177,0.331944161793874,0.5646433831842,0.05,0.0360476099396993,0.0818519537163504,0
2910.48710961369,5.39283580708011,0.0204153102785833,0.05,0.021465259676947,0.340102344862264,0.25
2873.68633806181,3.34805816921881,0.0675755193361378,0.05,0.0245356183158756,0.263178852374505,0.5
2906.10619087075,24.8738082467281,7.18843659708313e-07,0.05,0.0532404288940029,0.728084604156848,0.75
2877.08583952118,79.4269488038898,0,0.05,1e-06,1.2852313087421,1
2909.32521107441,0.607000635225645,0.436099725600262,0.05,0.0660967138368497,-0.122534382437018,0
2843.73887331221,5.60469961779563,0.0180978272962873,0.05,0.0375152426572421,0.361244184852188,0.25
2898.1956719355,14.486979267397,0.000149520667946934,0.05,0.0374690848281363,0.596434473550414,0.5
2895.88788619451,40.3085921401476,3.25596438699449e-10,0.05,0.00513575360607447,0.994778158615562,0.75
2907.37868625666,72.9513548797544,0,0.05,0.0770791220455202,1.341074521488,1
2878.0355902423,0.0547235867206167,0.815085606214771,0.05,1e-06,0.0344262852083543,0
2901.1424426305,0.014290864516758,0.904867557348083,0.05,0.0314015118144205,0.0177650220066317,0.25
2878.4266500084,11.3897165856972,0.000766278919696273,0.05,0.0554846962253248,0.495576401002202,0.5
2911.99376742209,35.1458582380979,4.179696144746e-09,0.05,0.0554002270240864,0.884933666578301,0.75
2899.36163052352,49.256937520788,4.0849545968058e-12,0.05,1e-06,1.04365976959583,1
2906.19193793487,0.347945191343104,0.555409004086178,0.05,0.0228885314323999,0.0887649423190122,0
2862.12817009913,4.14006031132723,0.0421373898049775,0.05,0.000551226452858461,0.300165392398464,0.25
2846.01094999048,9.03267786026704,0.00271669107771721,0.05,0.0412506644451902,0.438700895914385,0.5
2837.6628105081,19.2247928930425,1.28214306722718e-05,0.05,0.0547203693978045,0.636954242471649,0.75
2939.65133518324,33.2324767471454,1.08222879546815e-08,0.05,0.0573703761788033,0.880088400294174,1
2864.40896230499,1.34481742957647,0.246457040551989,0.1,0.0528930930976207,0.174764795880084,0
2845.06804170284,4.1201740392434,0.0426333729983934,0.1,0.0710334414103353,0.302841172127027,0.25
2890.72380937051,18.2556754489198,2.11180812192957e-05,0.1,0.0789035235964011,0.651640787584526,0.5
2798.17496420976,12.4225443578962,0.000442970817624566,0.1,0.0955844818609891,0.513440393743398,0.75
2805.11732745209,43.5246214773995,6.70721256312845e-11,0.1,0.120486867067014,0.963226041848155,1
2848.13415304206,0.684900900737992,0.408097405061671,0.1,0.106666926775001,0.118705699164454,0
2864.65879273344,0.0287063806893644,0.865492291852411,0.1,0.209291448795089,0.0254179797372496,0.25
2898.355426154,27.9944070283473,1.48841236669028e-07,0.1,0.0233498702283423,0.739699553454085,0.5
2902.14802925606,28.3131113967903,1.26803181732527e-07,0.1,0.128115245274133,0.790962679319886,0.75
2905.16199018511,53.1435357335658,6.19948536950687e-13,0.1,0.11975445461671,1.0814391897456,1
2861.90170222197,0.201118341878137,0.65391472469367,0.1,0.0861275233461996,0.0654232079207487,0
2854.59399438586,0.357094049104283,0.550256950425928,0.1,0.0488576360458343,0.0868830928544796,0.25
2803.46202764927,13.9785231548547,0.000195171704069574,0.1,0.0813859298804256,0.530102304628897,0.5
2883.18418506099,21.04236567894,5.04928967481888e-06,0.1,0.146912593689103,0.675647543798146,0.75
2813.09568169163,57.6796054719146,6.94999613415348e-14,0.1,0.121112434674059,1.08143819814354,1
2859.98876172525,2.69102841415353,0.10122237484767,0.1,0.127879135938502,0.267976714069029,0
