"lambda.input","lambda.est","kappa","kappa.z","CI.lower","CI.upper"
0,0.174032484178807,0.167538611502037,-0.358016964102013,0,0.624033458488442
0,1e-06,0.152681145956182,-0.653018453300507,0,0.41689301949454
0,1e-06,0.318224067028635,1.13722934276917,0,0.485159305302638
0,1e-06,0.251044323439558,0.64143570184831,0,0.228760954489374
0,1e-06,0.274835878811072,0.913568544433205,0,0.74722361489087
0,1e-06,0.15989244155061,-0.435443210785257,0,0.253633985572525
0,1e-06,0.172893053990055,-0.220618236937069,0,0.593590255534206
0,1e-06,0.0771398034683961,-2.30808994799676,0,0.16292403002754
0,1e-06,0.171058097862937,-0.39530011613971,0,0.178661616989914
0,1e-06,0.17815214283358,-0.341411998924779,0,0.142209007425536
0,1e-06,0.0684794968308297,-2.66487292281358,0,0.378530198741069
0,1e-06,0.0887126163164088,-2.13635402908718,0,0.402881445052378
0,1e-06,0.253367228149686,0.594603022748795,0,0.265004280995643
0,0.205911601290704,0.349212112724209,1.4231517280576,0.0115886531351253,0.592684738600275
0,1e-06,0.173069168884934,-0.354158450240156,0,0.134732971315095
0,1e-06,0.0944067337218363,-1.89271764825972,0,0.551446411918502
0,1e-06,0.234274209193021,0.46499183546585,0,0.249717983141071
0,1e-06,0.132193718834124,-1.1566313573514,0,0.136337788692886
0,1e-06,0.177769551040267,-0.275726458287027,0,0.339294210950068
0,1e-06,0.26354244126834,0.780204713735052,0,0.394060798423371
0,1e-06,0.0945146266152764,-1.97207090121416,0,0.129871698659103
0,0.0606323264053021,0.288330262482528,1.0031311442194,0,0.39056711332217
0,1e-06,0.275611947987616,0.853979588860809,0,0.650390087588198
0,1e-06,0.0625738121450573,-3.13263409575539,0,0.275405906223711
0,1e-06,0.266620902184085,0.762844073444253,0,0.188961852020394
0,1e-06,0.0889162904275786,-1.999243001352,0,0.117095396496639
0,1e-06,0.326716443809171,1.32952645828616,0,0.299045311894164
0,1e-06,0.247345386017321,0.584789134520155,0,0.321335775614487
0,1e-06,0.162993509086769,-0.539402848290103,0,0.205951987739933
0,1e-06,0.199884173198584,0.0596248115433145,0,0.336687175197809
0,0.459093191894173,0.310558364536432,1.06102875849925,0,0.798986427637407
0,1e-06,0.202443416544846,0.108735796148719,0,0.396775335741709
0,1e-06,0.15570552729532,-0.601767138649945,0,0.235493868981835
0,1e-06,0.17348100816117,-0.335268421467197,0,0.205670793050481
0,1e-06,0.189666967316184,-0.0874841297817131,0,0.162677128053719
0,1e-06,0.247569933649984,0.561596800393728,0,0.591653333291993
0,1e-06,0.205164994292873,0.121263097223639,0,0.249564262216006
0,1e-06,0.260311095937343,0.746355632187674,0,0.229475176554657
0,0.0732789024282509,0.190379593228178,-0.0848891122492817,0,0.392054643971691
0,1e-06,0.177433948108497,-0.209238894651851,0,0.141457382954966
0,1e-06,0.182897006058332,-0.183084550813251,0,0.181626619420244
0,1e-06,0.258504189614894,0.656372539976201,0,0.23983280482547
0,1e-06,0.265066988822762,0.65077797198073,0,0.44317503268833
0,1e-06,0.149166930508019,-0.629120496597892,0,0.436410625856121
0,1e-06,0.437167139340423,1.97224716896067,0,0.959135905955975
0,1e-06,0.156128261123039,-0.574315998303014,0,0.251286903490312
0,1e-06,0.180881285675979,-0.254706250653543,0,0.146345079447833
0,1e-06,0.111381683330776,-1.37940279420544,0,0.224561151650618
0,1e-06,0.136909661970897,-0.903598791615807,0,0.252126915659202
0,1e-06,0.264338719207643,0.794992155047374,0,0.190239172294667
0.05,1e-06,0.218393069040787,0.296495518126459,0,0.242035246658153
0.05,1e-06,0.177773093134104,-0.31486979501028,0,0.375438801534552
0.05,0.169457455210314,0.382678514583839,1.70594917920869,0,0.648102069971608
0.05,1e-06,0.167255862237508,-0.420670515658107,0,0.177745926859356
0.05,1e-06,0.263511165238755,0.770872260897587,0,0.550023912860617
0.05,1e-06,0.267518803790499,0.833261024324337,0,0.524079412502907
0.05,1e-06,0.069382784646428,-2.47316945837142,0,0.141009797041122
0.05,1e-06,0.200346789225182,0.118721161860682,0,0.290463799034235
0.05,1e-06,0.194023035765153,-0.0283167710071857,0,0.327697637045081
0.05,1e-06,0.251369772615043,0.618293359001195,0,0.253149500231685
0.05,1e-06,0.286773905574956,1.03781792831135,0,0.177698977181233
0.05,1e-06,0.148133948192528,-0.686573337304022,0,0.226800469579274
0.05,1e-06,0.310085242654003,1.18406616284235,0,0.398750991195609
0.05,0.332100421638535,0.327495323410276,1.26200212318168,0,0.681950366296445
0.05,0.580934393829787,0.365771859411972,1.61424526229673,0.163717723434898,0.834024999430794
0.05,1e-06,0.213298944739108,0.121778372017183,0,0.147678967465294
0.05,1e-06,0.273208603804994,0.759862034422583,0,0.186358950811865
0.05,1e-06,0.223545141138357,0.297591499273214,0,0.405024455245886
0.05,1e-06,0.247432687243561,0.601529518627853,0,0.382945900918885
0.05,0.179884678338874,0.227774191218654,0.432192515909455,0.000992691249758191,0.501375570808944
0.05,1e-06,0.175974064480749,-0.312753342337709,0,0.296926576770657
0.05,1e-06,0.231295815869642,0.398609322504923,0,0.291546479802363
0.05,1e-06,0.264348528325228,0.653082866791731,0,0.424619559490263
0.05,0.511331956168691,0.16319329404898,-0.419371431161301,0,0.813897388392257
0.05,1e-06,0.196113804709485,-0.00430844669320157,0,0.282534814915631
0.05,1e-06,0.183857530713077,-0.116221891906325,0,0.264646535647075
0.05,0.0602962177264229,0.134485196276792,-0.953362856523379,0,0.316328544363328
0.05,0.299219473257486,0.171108695971577,-0.31484162973344,0.0048815888964013,0.676305540066167
0.05,0.516244888202972,0.238491133739445,0.465070530452603,0,0.822048870830071
0.05,1e-06,0.100978121535195,-1.61880350630102,0,0.252832032503716
0.05,1e-06,0.265812435317261,0.76794740444408,0,0.283446223132539
0.05,1e-06,0.14464596238217,-0.755964692140794,0,0.580932646663225
0.05,1e-06,0.0947464695398677,-1.83729683436222,0,0.0992529246848834
0.05,1e-06,0.18874074712981,-0.0697068448959979,0,0.214722469127772
0.05,1e-06,0.270978292846786,0.775860532345462,0,0.538379060717367
0.05,1e-06,0.323247452604962,1.31611852818023,0,0.47860123183881
0.05,0.0528949698266658,0.260366024575789,0.735693348219395,0,0.383034254727945
0.05,1e-06,0.210885693893607,0.176008895967482,0,0.512515316800962
0.05,0.132178368350507,0.309606892778329,1.19000825888176,0,0.590715648849018
0.05,1e-06,0.206239391017835,0.112077845032988,0,0.230471498420208
0.05,1e-06,0.211230118925065,0.131252928186352,0,0.628121625172398
0.05,1e-06,0.221314365650473,0.269070975925968,0,0.350853898053789
0.05,1e-06,0.33648041725592,1.52398594288734,0,0.36683758726403
0.05,1e-06,0.243429985076668,0.530219372622837,0,0.468062431782028
0.05,1e-06,0.24494520595177,0.569084697807685,0,0.297608640839135
0.05,1e-06,0.123856786936307,-1.20589394370143,0,0.161371659663895
0.05,1e-06,0.234208775923936,0.458092548075168,0,0.511772265588812
0.05,1e-06,0.33272685474999,1.36327134117228,0,0.42819566081871
0.05,1e-06,0.250667528303236,0.685807724406288,0,0.710555151531304
0.05,1e-06,0.249983852579957,0.620453285412107,0,0.220335354911218
0.1,1e-06,0.230355997018611,0.411826201302077,0,0.199936316104258
0.1,1e-06,0.186704997005513,-0.121647703313605,0,0.356305117883904
0.1,1e-06,0.305159923322547,1.03907673801948,0,0.257611707805632
0.1,1e-06,0.234290967047772,0.462738931875372,0,0.343226804068869
0.1,1e-06,0.301814947871104,1.11224366305294,0,0.480359615302605
0.1,1e-06,0.236558478373854,0.532988808283397,0,0.363997846292035
0.1,1e-06,0.282822259648296,0.834834878855094,0,0.421024033796105
0.1,1e-06,0.188676096364332,-0.105618091426331,0,0.186105822987167
0.1,1e-06,0.179443763883351,-0.194878055980766,0,0.43388853482554
0.1,1e-06,0.206421981665357,0.136764605793344,0,0.533371095110929
0.1,1e-06,0.233740447471768,0.43616550934771,0,0.626420720414472
0.1,0.150804871065041,0.31688175783476,1.19376576740018,0,0.650682657594076
0.1,1e-06,0.251533556977947,0.650594903340969,0,0.422692092194991
0.1,1e-06,0.12030469405503,-1.16941302002728,0,0.115772605830603
0.1,1e-06,0.139504020183564,-0.849415455607333,0,0.174915991293415
0.1,1e-06,0.107481074607576,-1.54824421841596,0,0.13717959142382
0.1,1e-06,0.313845992086628,1.12442649082424,0,0.456914361758281
0.1,1e-06,0.327154975275141,1.03339277480464,0,0.682322866372999
0.1,1e-06,0.19581765191954,0.00394876330865224,0,0.511692207676416
0.1,1e-06,0.195004455567497,-0.0172300373333558,0,0.145885199619278
0.1,1e-06,0.0734169614423451,-2.63895458101275,0,0.240351028662972
0.1,0.560498446337527,0.315420707889722,1.24031073449049,0,0.881904666916189
0.1,1e-06,0.294520165456242,1.12864302927938,0,0.319014593270203
0.1,1e-06,0.219066449495443,0.2266769757549,0,0.234555951912285
0.1,0.673797026712899,0.228001134218735,0.40026332738513,0.146920056260322,0.865618892790127
0.1,1e-06,0.163806687189175,-0.503484992701901,0,0.674934302595886
0.1,0.283400762993826,0.343898590725936,1.49606467475658,0.0219468097361367,0.691575568991274
0.1,0.110614939729409,0.304457956922497,1.19913345463602,0,0.438537756097102
0.1,1e-06,0.225097243059536,0.307538429066109,0,0.333931010952888
0.1,0.484410416455518,0.25115906643394,0.655365899221539,0.144533366517226,0.770808297239693
0.1,1e-06,0.391111161512554,1.79432826925582,0,0.55624225677075
0.1,1e-06,0.316553335356447,1.30517563644151,0,0.722455937273961
0.1,1e-06,0.345647370967929,1.46067430659529,0,0.706624061361783
0.1,1e-06,0.315611555615579,1.2496355740467,0,0.616219607378521
0.1,1e-06,0.227712755175102,0.38402769135571,0,0.407876380326854
0.1,1e-06,0.198234858014875,0.0151603342691031,0,0.367621187006136
0.1,1e-06,0.17843051809867,-0.296952533922985,0,0.475576180877631
0.1,1e-06,0.110162324460495,-1.52130563393394,0,0.22293071885974
0.1,1e-06,0.282586843838577,0.872135071878606,0,0.652697111335249
0.1,1e-06,0.263773130138404,0.649107667323622,0,0.324533639394797
0.1,1e-06,0.19617295420167,-0.0458673569536694,0,0.439488022591381
0.1,1e-06,0.227164434666689,0.403192256696561,0,0.412608990265241
0.1,1e-06,0.221558176780883,0.298642068979472,0,0.293824811508107
0.1,0.381268590042806,0.245689039566178,0.626028961595568,0,0.747098162345636
0.1,1e-06,0.081464689723669,-2.25669517423222,0,0.425269054205013
0.1,1e-06,0.200548007212829,0.0278259832816011,0,0.268934342336995
0.1,1e-06,0.278534252210328,0.892536159081468,0,0.506482285305864
0.1,1e-06,0.201805014679019,0.0996877503908501,0,0.373836097233945
0.1,1e-06,0.280731328787605,0.926067057252712,0,0.253083047308183
0.1,0.331401475597265,0.256243097382484,0.602261122200863,0,0.68953378476686
0.15,1e-06,0.192343795779578,-0.0626327509297813,0,0.228289369293989
0.15,1e-06,0.361551153950596,1.57622890259121,0,0.755390799078218
0.15,1e-06,0.252135184997646,0.690157285796717,0,0.242998669992882
0.15,0.238637545825529,0.267222349529559,0.69383096245103,0,0.643835134838009
0.15,1e-06,0.324690972639413,1.29455532783194,0,0.813352770687962
0.15,1e-06,0.249340191553402,0.624667149822546,0,0.37999158021266
0.15,1e-06,0.219211987950321,0.307835667326976,0,0.681157237421073
0.15,1e-06,0.270612749265094,0.850677234001168,0,0.63249380501918
0.15,1e-06,0.240436767239119,0.579250938970272,0,0.15452321070498
0.15,1e-06,0.273443695337464,0.947498781064728,0,0.302847000038065
0.15,1e-06,0.268213616215624,0.78529339602333,0,0.256974834582972
0.15,1e-06,0.208842755500173,0.173761203282253,0,0.447503610383175
0.15,1e-06,0.191226577679019,-0.159213718271275,0,0.787593635815037
0.15,1e-06,0.146973026733889,-0.695899180801933,0,0.273482582584331
0.15,0.688271220257547,0.31721004677416,1.27110799144414,0.236653666203828,0.893169917221056
0.15,1e-06,0.335239455528421,1.37517698029873,0,0.676882268483213
0.15,1e-06,0.220435071256465,0.24096583481946,0,0.392915408275165
0.15,0.370800150234336,0.281321379075599,0.953372073505885,0.0140639773162481,0.718187419261095
0.15,1e-06,0.224539862747491,0.326519759849609,0,0.749298751512653
0.15,1e-06,0.169708827730375,-0.394115334534911,0,0.231072825988554
0.15,1e-06,0.214069763064079,0.206037292658449,0,0.303209367861781
0.15,1e-06,0.159683009739155,-0.522881123997261,0,0.254413423314138
0.15,0.550743342145835,0.338369887931415,1.38994899496124,0,0.839464543321614
0.15,1e-06,0.26804957627217,0.771149987143909,0,0.312931283728219
0.15,0.626456177821699,0.259425535353278,0.727301155911333,0.148488103064162,0.856775919779122
0.15,0.335735000300905,0.223771322694583,0.299353164024509,0.0894683100965854,0.656127890320321
0.15,1e-06,0.232544259009307,0.366959439589019,0,0.462813033572049
0.15,1e-06,0.209104712837068,0.154303028297959,0,0.217989861494239
0.15,0.434460828603439,0.185407797084249,-0.11733196804694,0,0.774033804107007
0.15,1e-06,0.347774955182822,1.41049948937666,0,0.507227561170161
0.15,1e-06,0.264817894852567,0.684858397766581,0,0.283566908645617
0.15,0.143813524028333,0.202406412410939,0.0529155163778447,0,0.466433153661676
0.15,1e-06,0.245025876272506,0.612167360693222,0,0.496076371154561
0.15,0.508153727549002,0.336309802510435,1.29875475362026,0,0.874048136324065
0.15,1e-06,0.220495003850117,0.334544252077936,0,0.354437248596488
0.15,1e-06,0.120741481889878,-1.15858151645925,0,0.437367809251248
0.15,1e-06,0.242000948028305,0.548494335803419,0,0.64634642045447
0.15,1e-06,0.187415800466864,-0.157614995540897,0,0.233229136511004
0.15,1e-06,0.238287116612833,0.515056255425097,0,0.22937732991718
0.15,1e-06,0.243810398424385,0.526960955177656,0,0.362391830665702
0.15,0.134567903946529,0.290772563745234,0.992793050370875,0,0.636762113790347
0.15,0.220384494825719,0.123447479055547,-1.21729747512165,0,0.537477198454783
0.15,1e-06,0.100638166500618,-1.81804942519673,0,0.475358347501465
0.15,1e-06,0.306948482060908,1.04741727265769,0,0.504000595740412
0.15,1e-06,0.338723572687439,1.37812174807011,0,0.593262843505742
