"AIC","F","P","lambda.input","lambda.est.y","slope","beta"
2845.81771342268,0.00938954322653731,0.922825080863277,0,1e-06,-0.0029934362393127,0
2897.59226752114,74.8975408578336,0,0,0.0406702881503877,0.273434754147974,0.25
2891.33168449541,238.649757201898,0,0,1e-06,0.487955112467354,0.5
2878.06407125131,621.482028001066,0,0,1e-06,0.782348329770964,0.75
2974.12302961901,972.397407919472,0,0,1e-06,1.02559955863451,1
2942.99249848361,1.15175111819683,0.283436211167664,0,0.00746800795373133,0.0337964384232988,0
2909.38704357158,45.4937150524972,2.55848675578818e-11,0,1e-06,0.209021623692011,0.25
2921.37544390295,246.242004192627,0,0,1e-06,0.489146351551288,0.5
2879.78619592485,535.97583976647,0,0,0.0145287976347756,0.706614785341,0.75
2917.78601168465,1124.02052043292,0,0,0.0407770171756881,1.0405416770657,1
2891.04389580506,0.0310509912077378,0.860161585315248,0,0.0231237784638956,-0.00533027615094747,0
2843.56872892019,38.0761676874712,9.79250902588547e-10,0,1e-06,0.18296753888882,0.25
2919.30412998114,241.446251848274,0,0,0.00622977537339931,0.477568890598456,0.5
2824.04117657555,737.541678674446,0,0,0.0523914346966935,0.792740264324877,0.75
2913.37921829031,1122.75774386911,0,0,0.0743650925159011,1.01967702514037,1
2881.17896589136,0.140576236256868,0.707786616295712,0,0.00457096364957459,-0.0115352387898857,0
2894.86993944316,82.0172808645041,0,0,1e-06,0.280510600888505,0.25
2814.31028694357,290.835334906422,0,0,0.0028956260767871,0.507837035441491,0.5
2946.58114766121,555.577006627418,0,0,0.0142619226962796,0.748525809526508,0.75
2905.61086378931,1029.93836517987,0,0,0.0174784386561749,0.998858415105896,1
2985.27718294141,0.00882137437592097,0.925189390581839,0,0.00532648990383559,-0.00302228029144858,0
2762.12190021403,113.482423704184,0,0,0.00269190320666254,0.307354066943464,0.25
2893.27295699823,311.952553187264,0,0,1e-06,0.543186399045789,0.5
2896.9184067052,536.108822972095,0,0,0.00363301266593067,0.713529861270625,0.75
2882.77381988383,1168.74273661023,0,0,1e-06,1.0460143745781,1
2974.02643775888,0.296120047355728,0.586443785848005,0,1e-06,-0.0178188561170827,0
2881.71748438591,43.988802711828,5.3428372837061e-11,0,0.0253722402144437,0.207060794880648,0.25
2870.23223716409,248.341614969347,0,0,0.034737581747871,0.48892576895669,0.5
2913.47469301608,581.565028081128,0,0,1e-06,0.76666314141989,0.75
2890.01820451989,1119.64502688914,0,0,0.00252783492114714,1.05119148819349,1
2839.40061284456,0.372780193545734,0.541628459449071,0,1e-06,-0.0184005899606675,0
2898.61405822263,49.5255901126705,3.58468810190971e-12,0,1e-06,0.218311612989591,0.25
2823.20696771119,238.002756230021,0,0,0.00798533400481384,0.460695088133911,0.5
2937.20202218072,498.069694201998,0,0,0.012716870837062,0.704151451368601,0.75
2941.25467279433,857.316412316446,0,0,1e-06,0.927416578368816,1
2958.38378306105,0.273295386484985,0.601243025091737,0,0.00332476084376528,-0.0169416873568324,0
2811.90794378331,87.4743043061981,0,0,1e-06,0.282170707234703,0.25
2873.05999312453,242.491031216452,0,0,0.0114506601042644,0.483960659517888,0.5
2903.81558842627,568.838086695376,0,0,0.023522865594775,0.752043575484347,0.75
2870.53048675347,995.451501198641,0,0,0.014170027298382,0.979242755093787,1
2789.45085092702,0.594397197994604,0.4409019683427,0,1e-06,-0.0225454668816334,0
2878.69261775452,74.5666559692374,0,0,0.000145030215926455,0.263785573379972,0.25
2926.43242398265,283.510933325868,0,0,0.0402912215940762,0.528597444300731,0.5
2887.13556004853,653.567394456016,0,0,0.0165435475258765,0.786355686116186,0.75
2874.95071373712,1074.58516535028,0,0,0.0455776122292613,1.0037175388552,1
2880.86296224639,1.90002019053586,0.168377720768965,0,1e-06,-0.0422921226229402,0
2888.67353114689,72.8636523793482,0,0,0.0508526091256014,0.262125197048921,0.25
2900.37909134887,219.630867075112,0,0,0.00852288036361989,0.458737424387161,0.5
2886.66781604576,502.182802018949,0,0,1e-06,0.689512680302727,0.75
2870.81883774639,1126.35859871961,0,0,0.0364740468355873,1.02242063811015,1
2910.27549326327,0.0662956926789701,0.796860470923084,0.05,0.0596307447596927,-0.007946492738235,0
2828.69380192019,49.0141470357958,4.59698945576292e-12,0.05,1e-06,0.206326014081657,0.25
2913.44625044659,264.595668792565,0,0.05,0.0332259037994048,0.502723667926131,0.5
2850.35818047665,620.703927002617,0,0.05,0.0396464856938447,0.74674150939861,0.75
2889.24444631297,1001.92786590618,0,0.05,1e-06,0.96084145244564,1
2817.04898775736,1.03250355883989,0.30981186632133,0.05,0.0414369454807734,0.0314687687742736,0
2847.04765842876,54.3385591356415,3.47721851312599e-13,0.05,0.0552970085271811,0.231737124401012,0.25
2901.45512231399,243.982039798614,0,0.05,0.0186613079750174,0.503365947070479,0.5
2907.90491576806,526.236524738316,0,0.05,0.0461249311911548,0.742767861057871,0.75
2872.60036255283,946.634276680104,0,0.05,0.0195748207826958,0.977730949746657,1
2874.88592371778,0.0386954417675795,0.844092365657568,0.05,0.0704339510720708,0.00613982038599366,0
2957.61615637966,53.2713657101919,5.82645043323282e-13,0.05,0.0425780541684989,0.237166943723369,0.25
2824.0577990979,313.266252610725,0,0.05,0.0094020126411658,0.53782207488336,0.5
2857.74482900709,559.916995146013,0,0.05,0.039186354379173,0.732249575096336,0.75
2911.68044644501,1138.76584749135,0,0.05,0.0647648725009706,1.07239632762942,1
2892.93650915025,0.0202088062952366,0.886983476420398,0.05,0.019398924258475,-0.00446179748304804,0
2838.90142884639,63.9978757179073,3.33066907387547e-15,0.05,0.0429365498228307,0.244448673074738,0.25
2933.47216678243,219.433223540304,0,0.05,0.0112014392282822,0.47422662481812,0.5
2889.39159389174,483.519512927641,0,0.05,0.00959174857371098,0.688948795972444,0.75
2929.49026497205,1025.16521639536,0,0.05,0.0749515898189834,1.02159122398608,1
2863.22299765286,0.29866442458279,0.584840208000086,0.05,0.0266787909834431,-0.0164587003426102,0
3015.29345753845,67.500584414933,6.66133814775094e-16,0.05,0.0629208203973123,0.266086215627322,0.25
2919.71867080732,226.561168790703,0,0.05,0.0499814156970773,0.465531539988605,0.5
