"treesize","lambda_input","rand.tree","K","mu","sd"
64,0,1,0.999101391997332,-0.000240223027946546,0.00284847786665345
64,0,1,0.997088299629182,-0.000189661106016526,0.00285275668662131
64,0,1,0.997214626091227,-0.000345774977146099,0.00273290109310073
64,0,1,1.0049670548104,-0.000265389725492795,0.00285885982165236
64,0,1,0.998436992772471,-0.000382529170395957,0.00262008705906323
64,0,1,0.998856297223498,-0.000167839447155014,0.0028828203015091
64,0,1,0.999013191487537,-0.000251904087541624,0.00284770718234293
64,0,1,1.0079041479954,-0.000146779737496532,0.00285642155761393
64,0,1,0.997498635532941,-0.00025767494958563,0.00279928873658582
64,0,1,1.00279051763753,-0.000494019615352931,0.00270611440920428
64,0,1,1.00270462078769,-0.00050382086661693,0.00254592041814684
64,0,1,1.00084557237869,-0.000288101678837275,0.00277582993511025
64,0,1,0.998829681493406,-0.000275181756801472,0.00273985821461178
64,0,1,0.99829520160137,-0.00024560643029623,0.00290060830540165
64,0,1,0.996883968253835,-0.000373195993654996,0.0028127090459578
64,0,1,0.999439320992409,-0.000387177708470352,0.00283583757676651
64,0,1,0.998240625851344,-0.000221867748159663,0.00271731606906481
64,0,1,0.999531196337553,-0.000392314837373295,0.00271233720754452
64,0,1,0.996770967753375,-0.000224014130832028,0.00277604681485175
64,0,1,0.999490073884105,-0.00034952380148921,0.00275290629716467
64,0,1,0.997082153801256,-0.000267561017709542,0.00273147662967684
64,0,1,0.999706156342108,-0.00019170491405652,0.00278309238523181
64,0,1,0.998463763454623,-0.000201714588202834,0.00279325691845196
64,0,1,0.997626804683024,-0.000142777725743976,0.00285841214738485
64,0,1,1.00011292819115,-0.000289110957411637,0.00286922067484012
64,0,1,0.999509375556039,-0.000355892703803988,0.00273925492942146
64,0,1,1.00094118871943,-0.000382436281533066,0.00276582196315354
64,0,1,0.994162718861416,-0.000285397534780748,0.00289282862825708
64,0,1,1.00007834011732,-0.000155978689290829,0.00278886470357997
64,0,1,1.00438626057928,-0.000218896278285168,0.00282807112192567
64,0,1,0.995460617830521,-0.000187286741649521,0.00284596955805255
64,0,1,0.998132967982114,-0.000325374541481035,0.00267924043222301
64,0,1,0.998354059256806,-0.000280018683639036,0.00305984660524775
64,0,1,1.001719368371,-0.000327989236457757,0.00280474991045602
64,0,1,0.998025668468599,-0.000325917420341174,0.00277665379408034
64,0,1,0.99914412354355,-0.0003000096321677,0.0027828039612403
64,0,1,1.00277139090748,-0.000378979256278697,0.00263485100181113
64,0,1,0.998097054135746,-0.000300045762614917,0.00268424712921679
64,0,1,0.999671208852736,-0.000398946353797988,0.00273715188537765
64,0,1,1.00404127066762,-0.000306784500356078,0.00267809263379479
64,0,1,0.996182665640338,-0.000430315460199592,0.00263703623831745
