"treesize","lambda_input","rand.tree","K","mu","sd"
256,0,1,1.00412663172176,-0.000525120435151552,0.00196932528933961
256,0,1,1.00073666198776,-0.000496657459797978,0.00201876752175201
256,0,1,0.998096946945785,-0.000495536884439823,0.00188981189263509
256,0,1,1.00075126434828,-0.000486641330524368,0.00190189682914364
256,0,1,0.99915763582853,-0.00055697070086378,0.00181665047806977
256,0,1,0.998854552585084,-0.000548448388207278,0.00180472054663712
256,0,1,0.998815318070918,-0.000518577952457665,0.00193308278560807
256,0,1,1.00091810125982,-0.000553286997333115,0.00183979104791326
256,0,1,0.997570744376957,-0.000544093836075192,0.00195981196098572
256,0,1,0.999928985273211,-0.000612396187278095,0.00187606484636295
256,0,1,1.00102133045143,-0.000460902722405748,0.00206021600203105
256,0,1,0.99869735728134,-0.000518622897013321,0.00188834855084053
256,0,1,0.998735779810121,-0.000530143806890762,0.00196401190541699
256,0,1,0.997645831210285,-0.000599311367800602,0.0018808185835459
256,0,1,1.00256202266122,-0.000582089556907905,0.00194882990924517
256,0,1,0.998830454143581,-0.000565003202671386,0.00186845604818932
256,0,1,0.996867643443543,-0.000421290664847147,0.00201855940621245
256,0,1,1.0056017751673,-0.00044538929230414,0.00187748759744913
256,0,1,0.99918570276959,-0.0006382038710439,0.00178684649763768
256,0,1,0.999303682322609,-0.00044896086847986,0.00197711690260025
256,0,1,0.998894682583307,-0.000599947728002858,0.00183377960226073
256,0,1,0.99948123094341,-0.000490370177883716,0.00183845972753237
256,0,1,1.00104537700237,-0.000432290027305284,0.0019526759674329
256,0,1,0.998320225370787,-0.000587932991891491,0.00179089470911352
256,0,1,1.00087795953233,-0.000461955812494195,0.00197011208973897
256,0,1,0.997674894452114,-0.000450152745172733,0.00197014201983597
256,0,1,1.00080211859847,-0.000634916693567049,0.0018786390824757
256,0,1,1.00024253504526,-0.000479654134006704,0.00192574870683848
256,0,1,0.998928753273273,-0.000476044402225959,0.00188543110351258
256,0,1,0.998104201192316,-0.000504687644876322,0.00187499271949354
256,0,1,1.00189973391492,-0.000431153007124395,0.00185415464216844
256,0,1,1.00728762597444,-0.000517222945781372,0.00193060056765989
256,0,1,1.00345872751597,-0.000403070015695429,0.00186524408188769
256,0,1,1.00012383367496,-0.000366579618284607,0.00205390159255323
256,0,1,0.997818924546884,-0.000567605682048249,0.00198464100311412
256,0,1,0.99801244444531,-0.000533260111667222,0.0018747951777489
256,0,1,1.0008276936883,-0.000449314468889801,0.00197054492829344
256,0,1,0.998288157210543,-0.000607564359500238,0.00180996132667906
256,0,1,1.00072694991771,-0.000533651234228879,0.00180745200976735
256,0,1,1.0014233809232,-0.000550914292282838,0.00187241205986407
256,0,1,0.998732474112785,-0.00049449964384218,0.00187542404037025
256,0,1,0.997738891364315,-0.000551573654159889,0.00187193745986447
256,0,1,0.998893544645552,-0.000521607180761839,0.00192633306785241
256,0,1,0.998625798231861,-0.000459261413565027,0.0019850776193622
256,0,1,0.999459831024463,-0.000486700557813093,0.00188828217904824
256,0,1,0.998307278881502,-0.000526175206208873,0.00185728177304081
256,0,1,0.997694013799438,-0.000598206217670644,0.00185508136565114
256,0,1,0.998639982294637,-0.000621082489699817,0.0018690870130684
256,0,1,0.99839652431214,-0.000440317750879204,0.00200665715619769
256,0,1,0.997946031352256,-0.000554742387256606,0.00184933706927779
256,0,2,1.00073038090223,-0.000580645755719434,0.0018433117825159
256,0,2,1.00244671982738,-0.00045969454069688,0.00193127338044595
256,0,2,0.99870663551803,-0.000458689297118592,0.00186547543340918
256,0,2,0.99867486787926,-0.000428456284134574,0.0019257301631359
256,0,2,0.998360644313366,-0.000444176108265359,0.00190971835045977
256,0,2,0.997888215685658,-0.000504390740601612,0.00187283927034459
256,0,2,1.00308739802592,-0.00060578525275685,0.00189211348699814
256,0,2,0.997494635471075,-0.000516606364049025,0.00186768497170232
256,0,2,1.00566582019264,-0.000505032373441503,0.00190685957922009
256,0,2,1.00313736432966,-0.000466386945304076,0.00185145058114106
256,0,2,0.999644125111221,-0.000460782904097704,0.00195309676696035
256,0,2,1.00109677802838,-0.000344022262318169,0.00197859220338726
256,0,2,1.00087386746908,-0.00044517370299655,0.00187202731772492
256,0,2,1.00062877795903,-0.000582284977941745,0.00192213184479569
256,0,2,0.998873213676897,-0.00051340456149062,0.00195969059977271
256,0,2,1.00101801338083,-0.000621057745348518,0.00180863487392364
256,0,2,1.00154004109333,-0.000452040046484135,0.00184260511274105
256,0,2,0.998757626543767,-0.000493834692007119,0.00202291734269404
256,0,2,1.00060891170467,-0.000544437491527813,0.0017668895073451
256,0,2,0.99936039979612,-0.000480619931602071,0.00189266125647551
256,0,2,1.00182818837672,-0.000472477520393007,0.00191356291818054
256,0,2,1.00259379716865,-0.000487500621310111,0.00186307442892843
256,0,2,1.00257743980752,-0.000468197448962828,0.00193173933051226
256,0,2,0.9996009396563,-0.000465785792783144,0.00191406119881096
256,0,2,0.99889459957953,-0.000439633078957407,0.00195394715623545
256,0,2,1.00297386700433,-0.000477889560959588,0.00189017024289819
256,0,2,1.0003047784611,-0.000459876656560086,0.0018929410642395
256,0,2,0.997088179844061,-0.000496290394112109,0.00186669415672069
256,0,2,0.99727457108267,-0.000553181770891262,0.00182163498988292
256,0,2,0.995740095619859,-0.000494132219253516,0.00187368364767631
256,0,2,0.999586519635031,-0.000611516786131179,0.00180467056404616
256,0,2,1.0031926973694,-0.000471343184701132,0.00188339955461184
256,0,2,0.999039676683073,-0.000468589781289668,0.00197527660719201
256,0,2,0.996870933456611,-0.000553074806805193,0.00191469445556881
256,0,2,0.999341939362775,-0.000542496840393191,0.00188057721348963
256,0,2,0.997146265244624,-0.000489039712723109,0.00190716803635546
256,0,2,0.999868974358488,-0.000444230394601767,0.00191613372077333
256,0,2,0.998700795991068,-0.000588467603153149,0.00177271534838974
256,0,2,0.997884833219499,-0.000499419620210344,0.00184265435927362
256,0,2,0.99822917676784,-0.000423570905458013,0.00179921087256226
256,0,2,1.0065590608418,-0.000481500737169341,0.00184794588278299
256,0,2,1.00196541480232,-0.00051518727097449,0.00198407347071887
256,0,2,0.998218467619275,-0.000522013359849689,0.00180866482161109
256,0,2,1.00063066564408,-0.00056787264410265,0.00172937076229614
256,0,2,1.00164562118488,-0.000535583577760675,0.0018759184902148
256,0,2,0.999851931479071,-0.000488064334907183,0.00202967564866504
256,0,2,1.00260744267651,-0.000507082070455375,0.00189582392546482
256,0,2,0.998896913930239,-0.000476146879240615,0.00190549615665515
256,0,2,1.00414051794311,-0.000445984899878951,0.00190300411380412
256,0,2,0.998940899724696,-0.0004343404302953,0.00193526530505662
256,0.05,1,0.993773696686613,-0.00936571674955098,0.00733026914327062
256,0.05,1,0.989519544670509,-0.00948853240032639,0.00712473100643027
256,0.05,1,1.00275315630697,-0.00983385031023788,0.00706958599008457
256,0.05,1,0.98876413242813,-0.00945581188301487,0.00746789936017503
256,0.05,1,1.01378847907696,-0.00977213845935104,0.00709726134417107
256,0.05,1,1.0214034217523,-0.00958500440902671,0.00704312792148221
256,0.05,1,0.990436985272033,-0.00948583851264012,0.00721213577461307
256,0.05,1,0.99896392341305,-0.00977400244122608,0.00673295065785884
256,0.05,1,1.00048171048908,-0.00958828277146667,0.00718040693614851
256,0.05,1,1.00139826255557,-0.00953789310106957,0.00694081313750084
256,0.05,1,1.02263805072443,-0.00943936635549433,0.00732576671156141
256,0.05,1,0.987814844171505,-0.00914626949242021,0.00734272039123079
256,0.05,1,1.03089034325783,-0.00964540336450977,0.00688857680365147
256,0.05,1,1.02290528481547,-0.00968295429893051,0.0074408088242402
256,0.05,1,0.996686810794668,-0.00936455931503116,0.00691174170101195
256,0.05,1,0.985466454746219,-0.00964631669997499,0.00707152980455221
256,0.05,1,0.986557398032565,-0.00985332515783209,0.00715970332099113
256,0.05,1,1.01014348209735,-0.0094660310615548,0.00752090230102685
256,0.05,1,1.01909273198062,-0.00995435010601622,0.00689084752193997
256,0.05,1,1.00386570803403,-0.00966674317915344,0.00709130471359017
256,0.05,1,1.02242297622066,-0.00967068311217132,0.00706955520515448
256,0.05,1,0.998920391318698,-0.00958079709832973,0.00718853841289207
