"treesize","lambda_input","rand.tree","K","mu","sd"
128,0.1,10,0.029341258199781,-0.000296376345452332,0.0105230245727338
128,0.1,10,0.044123061132744,-0.000445687486189334,0.0135504182684396
128,0.15,1,0.0139194790783401,-0.000140600798771112,0.0247713778764875
128,0.15,1,0.0145543401588531,-0.000147013536958111,0.0224259018829931
128,0.15,1,0.0227971596647907,-0.000230274340048393,0.0218899913409067
128,0.15,1,0.0455489064799811,-0.000460089964444252,0.0216636485014571
128,0.15,1,0.101074168125554,-0.00102095119318742,0.0229463360834236
128,0.15,1,0.083854044680588,-0.000847010552329171,0.0232003818803533
128,0.15,1,0.0889573520173471,-0.000898559111286333,0.0225606838601215
128,0.15,1,0.03822555815492,-0.000386116749039597,0.0242590283816428
128,0.15,1,0.0338740430798741,-0.00034216205131186,0.020348178607462
128,0.15,1,0.0700906731907725,-0.000707986597886594,0.0205895769272361
128,0.15,2,0.010780193586875,-0.00010889084431187,0.020505452457867
128,0.15,2,0.139127410367777,-0.00140532737745229,0.0246360534777655
128,0.15,2,0.0442184016811117,-0.000446650522031431,0.0229102317645144
128,0.15,2,0.0748473547445504,-0.000756033886308587,0.0235792049382079
128,0.15,2,0.0175168783908375,-0.000176938165564015,0.021299717802847
128,0.15,2,0.0686549814827618,-0.000693484661442037,0.0217324713824178
128,0.15,2,0.0869542736429275,-0.00087832599639321,0.0196102882303028
128,0.15,2,0.022926541654056,-0.000231581228828852,0.0217994055953599
128,0.15,2,0.0135840131025505,-0.000137212253561117,0.02221771573729
128,0.15,2,0.0457666978758824,-0.000462289877534165,0.0229178448113832
128,0.15,3,0.000651384463701297,-6.57964104748638e-06,0.0195551314787101
128,0.15,3,0.040139473416631,-0.000405449226430613,0.0228007951213926
128,0.15,3,0.125104551773092,-0.00126368234114234,0.0229836263168491
128,0.15,3,0.129068632574117,-0.00130372356135472,0.0214326407381838
128,0.15,3,0.0569327819565776,-0.000575078605621997,0.0208027542605954
128,0.15,3,-0.0152047919807821,0.000153583757381636,0.0231429857774749
128,0.15,3,0.00485750639903069,-4.90657212023296e-05,0.0192417236556963
128,0.15,3,0.16475646855903,-0.00166420675312152,0.0227344222787862
128,0.15,3,0.0538530600221053,-0.000543970303253587,0.0244160063720836
128,0.15,3,0.0593534730107088,-0.0005995300304112,0.0220844334993731
128,0.15,4,0.0321206145574634,-0.00032445065209559,0.0223134376633936
128,0.15,4,0.0263769685698847,-0.000266434025958434,0.0202973490602849
128,0.15,4,0.0544050507755163,-0.000549545967429459,0.022861378640513
128,0.15,4,0.0315240219762972,-0.00031842446440704,0.020360291126943
128,0.15,4,0.0305749994858309,-0.000308838378644763,0.0209558341671721
128,0.15,4,0.0659189245448289,-0.000665847722675041,0.0219769533370679
128,0.15,4,-0.0115709284582114,0.000116878065234455,0.0217359424192227
128,0.15,4,0.0595640495342852,-0.000601657066002882,0.0205745820179187
128,0.15,4,0.0452956973321533,-0.000457532296284377,0.0226674755577882
128,0.15,4,0.0820728111046591,-0.000829018293986454,0.0219081397553032
128,0.15,5,0.0785055572373435,-0.000792985426639831,0.0289226465075937
128,0.15,5,0.0751696463173105,-0.000759289356740512,0.0220199624771621
128,0.15,5,-0.0100979833477095,0.000101999831795044,0.0246805541458615
128,0.15,5,0.0969494683127581,-0.00097928755871473,0.0223775118889513
128,0.15,5,-0.00116903354507379,1.18084196472132e-05,0.0200835928945787
128,0.15,5,0.00100852925236546,-1.01871641653064e-05,0.0223081198927327
128,0.15,5,0.0700849709432639,-0.000707928999426909,0.0209294081530224
128,0.15,5,0.0681656894084483,-0.000688542317257054,0.0206967836872193
128,0.15,5,0.0886028122206992,-0.000894977901219183,0.0225387608543721
128,0.15,5,0.0265384944091682,-0.000268065600092605,0.0205308200343831
128,0.15,6,0.115212424687201,-0.00116376186552728,0.0192161679037018
128,0.15,6,0.0244882310615343,-0.000247355869308427,0.0196225700643936
128,0.15,6,0.0306255375088172,-0.000309348863725429,0.0236471779235289
128,0.15,6,0.0738854216035198,-0.000746317389934545,0.0236136210597076
128,0.15,6,0.0740527948075174,-0.000748008028358761,0.0222760471558442
128,0.15,6,0.010071844521398,-0.000101735803246443,0.0184769009550548
128,0.15,6,0.0283380540764043,-0.000286242970468731,0.0198358923624909
128,0.15,6,-0.00462941794322644,4.6761797406327e-05,0.0210700079950589
128,0.15,6,0.0757606461047742,-0.000765259051563373,0.020662962956253
128,0.15,6,-0.00995964396274469,0.000100602464270152,0.021115065361936
128,0.15,7,0.00729729427078893,-7.37100431392779e-05,0.0208876844708611
128,0.15,7,0.0186281687824174,-0.000188163321034521,0.022159694951332
128,0.15,7,0.095242325422702,-0.000962043691138403,0.0222153848627678
128,0.15,7,0.0493423267995564,-0.000498407341409659,0.022313864289134
128,0.15,7,0.0330469405729022,-0.000333807480534364,0.0205939257630667
128,0.15,7,0.0783081711590933,-0.000790991627869629,0.0235322380788286
128,0.15,7,0.0115403225344203,-0.000116568914489095,0.0246216649013839
128,0.15,7,0.0391369651212825,-0.000395322880012956,0.0217391896962647
128,0.15,7,0.0154991115444438,-0.00015655668226711,0.0209286924776088
128,0.15,7,0.032414911865306,-0.000327423352174806,0.0216774429707241
128,0.15,8,0.024968506192249,-0.000252207133255043,0.0219317639256343
128,0.15,8,0.0469410817065338,-0.000474152340470039,0.0243483120634034
128,0.15,8,0.0369474453180923,-0.000373206518364566,0.0233850583041795
128,0.15,8,0.16941954986348,-0.00171130858447959,0.0224498864342284
128,0.15,8,0.0122623390269079,-0.000123862010372805,0.0237817391621637
128,0.15,8,0.0339547773661439,-0.00034297754915297,0.0197111542776965
128,0.15,8,0.00444045542186096,-4.48530850693061e-05,0.025234338190038
128,0.15,8,0.128021514885421,-0.00129314661500425,0.0229124919315656
128,0.15,8,0.0932403895953318,-0.000941822117124564,0.0222183850383386
128,0.15,8,0.0417501920776132,-0.000421719111895083,0.0205851371536551
128,0.15,9,0.0685624057436991,-0.000692549552966654,0.0225808366326386
128,0.15,9,0.00596364249821572,-6.02388131132841e-05,0.0227083133225069
128,0.15,9,-0.00360777867376021,3.64422088258541e-05,0.0193113731258542
128,0.15,9,0.0832458055299664,-0.000840866722524919,0.0207109236355865
