"lambda.in","beta.in","coef.(Intercept)","coef.x","aic","log.lik","Pval.(Intercept)","Pval.x","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0,0,1.02550403818145,0.00140175946656085,1460.9542323569,-728.477116178449,0,0.974912948580738,0.0261875845931813,NA,0.144174548471503,0.281553870301398,0.0291215749056574,0.99336133518549
0,0.25,1.11373361495695,0.190309392423277,1469.06375235361,-732.531876176805,0,1.62302433674988e-05,1e-06,NA,0.0312066485688731,1.31800412760594e-05,0.0266446131798854,0.706132225173344
0,0.5,0.960512520461187,0.513497153474547,1490.2895639208,-743.144781960401,0,0,1e-06,NA,0.0561589835880043,8.04993773276049e-06,0.0221288414961844,-0.0151107724202129
0,0.75,0.905128929208048,0.764027081397277,1460.28233744416,-728.141168722079,0,0,0.038256307275525,NA,0.160660760715522,0.337937254524031,0.0217039054725548,-0.0557664579739978
0,1,1.02142208819143,1.00228911596587,1480.11369779062,-738.056848895312,0,0,1e-06,NA,0.0298558040419963,1.27414600523828e-05,0.0283239090752237,0.934481859762818
0.05,0,0.987008529966493,0.00844822097528775,1421.50974298835,-708.754871494176,0,0.842423355754521,1e-06,NA,0.0612399406650883,8.25906184944571e-07,0.0359732037744546,0.58859629264124
0.05,0.25,0.980291009502567,0.249335206861826,1457.24958443987,-726.624792219937,0,6.51380271943225e-08,1e-06,NA,0.0724898306515264,7.9647508089495e-06,0.0364048274214056,0.674620637825988
0.05,0.5,1.08998726666516,0.516033523040025,1427.12055328066,-711.560276640331,0,0,0.0507391942203449,0.00435138976156663,0.14891625846206,0.971794169294822,0.0401272753664238,1.07709314021993
0.05,0.75,0.949322746915669,0.709148180401301,1400.76545902082,-698.382729510412,0,0,0.0218665941015321,NA,0.113307633061566,0.206349924529331,0.0367406097413472,0.643393619797235
0.05,1,0.951092148109554,1.02253756412244,1454.34999091138,-725.174995455688,0,0,0.0161122719195458,NA,0.106883545307954,0.11606776738806,0.0324005299053601,0.0525403735996212
0.1,0,0.992776519343506,0.0408318425705904,1490.99695909446,-743.498479547228,1.52344803439064e-12,0.375272439992087,0.0777315854664084,0.00821280417048967,0.199299400431456,1.42578767727463,0.00536208152528507,-1.04776278020475
0.1,0.25,1.09717987556064,0.236231762573719,1469.54274095915,-732.771370479575,1.25070687140294e-09,2.42750164414218e-07,0.144294673241572,0.0446506943938277,0.314384509264318,3.59145578627465,0.00771600367747803,-0.629026434128017
0.1,0.5,1.04964658487263,0.512156194957797,1410.14932910201,-703.074664551004,6.46682707383661e-12,0,0.111835682560738,0.0207773774643201,0.258314507508599,1.88678825353571,0.00810055758617127,-0.571942078768156
0.1,0.75,0.949963551139181,0.694236968317022,1363.36878661102,-679.684393305509,0,0,0.0459250824936987,NA,0.146056269398179,0.668451977052297,0.0183642891998518,0.272550452910194
0.1,1,0.912370888812742,1.01841101352508,1437.6415653158,-716.820782657899,1.87778237403791e-10,0,0.0893340798312991,0.0275810469637849,0.203449730881036,2.39500099196296,0.0140110065419105,0.0400960113444118
