"lambda.in","beta.in","coef.(Intercept)","coef.x","aic","log.lik","Pval.(Intercept)","Pval.x","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0.45,0.25,0.72363088815537,0.381955952569115,156.642891798071,-76.3214458990357,0.00350201293131303,0.0595896794513511,0.233315577065749,NA,0.576665058373702,1.14096547411971,0.154601364283834,1.26839821112137
0.45,0.5,0.726423561656244,0.62217583106467,176.786821241518,-86.3934106207589,0.0659416622562818,0.00856710277546124,0.504055872513997,0.172052923271482,0.803462858600881,3.07765947106063,0.174229443359833,1.76940411719963
0.45,0.75,1.0291139498271,0.981375590715213,157.850467177462,-76.9252335887311,0.000139258904531481,7.39623853407423e-06,0.27075308185191,0.028280308171207,0.667010546490836,1.90480550897802,0.151549914433763,1.151443463346
0.45,1,1.16003244216532,0.97728424232982,178.144173120906,-87.0720865604531,0.00736438713831733,7.47567555778872e-05,0.562217379709517,0.245777814699733,0.824077888440373,4.54405512639466,0.229811266479785,2.69901139895264
0.5,0,1.11892650383938,-0.132402763828409,162.637702164208,-79.3188510821042,7.15674071956052e-05,0.511984475168006,0.366972690810526,0.0672272548575975,0.730538802856826,2.34633236106855,0.249215750468011,3.66192299566706
0.5,0.25,0.533752408220935,0.27967452507444,159.263419818227,-77.6317099091137,0.106428911644127,0.14336379886597,0.592770046362309,0.245082765206737,0.82419984078555,3.35705864666323,0.172054927086178,1.92124427035959
0.5,0.5,1.14989196964619,0.56112498473597,149.602581920116,-72.801290960058,2.30308329629558e-05,0.0027650219148454,0.418759654460177,0.0597916321811601,0.76736328930111,2.37067883080628,0.168868790777346,1.66664790131753
0.5,0.75,0.913379004228898,0.44587943004683,136.182077466641,-66.0910387333205,0.00346384602473271,0.00540395126776749,0.681854770987012,0.358596046694301,0.862529344299822,3.31735776385741,0.137485251875534,0.952424043251417
0.5,1,0.80370214596609,1.06074027256722,154.488397964274,-75.2441989821371,0.0207681439737857,1.53290598658984e-07,0.661628723775,0.331674885774328,0.860952636647805,3.94716487656539,0.197793109228274,2.54754637107302
0.55,0,1.11421846289213,-0.0880154735931368,148.820886815027,-72.4104434075137,0.000101497381324034,0.633908993811167,0.265225688672631,NA,0.608523299964395,1.10999194339243,0.0291180070717886,0.506544146607415
0.55,0.25,1.43468316462489,0.153689144957197,170.22791487494,-83.1139574374699,0.000676965683820363,0.472067828773067,0.436421923671633,0.00727855515403737,0.7546707772593,1.61806816168057,0.0104385902950398,-0.662055864462929
0.55,0.5,1.12764915817034,0.368706148945833,174.829088745384,-85.4145443726918,0.0101139335122391,0.098132397677309,0.454240694703842,0.0850935596368692,0.78145925123156,2.28177719241979,0.0259911202139734,0.332973938012878
0.55,0.75,0.713800014464372,0.771780500322028,118.787031318566,-57.393515659283,0.00600411261816536,1.16522330650959e-06,0.384606020930391,0.067185929711919,0.730199202051976,2.19189267130677,0.00616733430190497,-1.39293225121387
0.55,1,1.21220236779024,1.27660633887518,158.29377810129,-77.1468890506449,7.48703017903196e-05,1.97403293711318e-08,0.258195402237092,NA,0.60617528475064,1.14162295041307,0.00488724482908252,-1.59353010003587
0.6,0,1.43736156004064,-0.225977116145036,152.891913341701,-74.4459566708504,8.31100817055841e-07,0.241495614955125,0.409148117501582,0.136289097652873,0.721630666298231,2.96229094265379,0.143111161752459,2.31520811032945
0.6,0.25,1.36085153582653,-0.0213220155752037,158.865970375754,-77.4329851878772,0.00290469591932396,0.911973098479325,0.796248721328776,0.458608823641021,0.939756827087792,3.55596145154712,0.193724336478193,3.27443664122478
0.6,0.5,0.421164500830035,0.702930688960612,134.027094193149,-65.0135470965744,0.00196708100111831,9.88022915136e-05,0.0313901720897019,NA,0.497911407081594,0.0564560065608422,0.135500338696107,2.22151086732997
0.6,0.75,0.816408274743699,0.819628241595481,146.133908177622,-71.0669540888111,5.3343467865119e-08,4.44728261776994e-05,1e-06,NA,0.323905261729729,4.40268166366086e-06,0.0628879353208247,-0.193682894091096
0.6,1,0.547890224792418,1.01915018996763,163.085651402101,-79.5428257010505,0.102783236154993,5.77640227406029e-06,0.544591310002744,0.219852811151149,0.807276553793886,3.59246874611512,0.0935576430351797,1.17053642852824
0.65,0,0.684727089428061,0.12546860757863,126.347212426049,-61.1736062130243,0.00405337668993955,0.437506367088427,0.640713688435671,0.393296315969172,0.828190334482149,5.86174296170937,0.0026475273418699,-0.839887695284088
0.65,0.25,0.802448998068188,0.37127215967552,143.460619477612,-69.730309738806,6.56516487840264e-08,0.0466754417361204,0.00691400378921081,NA,0.402156047951157,0.00748586121224295,0.0118801586504575,0.509576802227749
0.65,0.5,1.1929279809995,0.380328265591979,156.264983084074,-76.132491542037,4.91400168318723e-05,0.0678514856830716,0.582358915668516,0.260481957522118,0.794566376123865,3.09457390901918,0.00406552935817953,-0.454981434463551
0.65,0.75,1.2659616161981,0.646895713935037,152.253356483141,-74.1266782415706,0.000211890793019087,0.0011575287113601,0.763639927802832,0.414639468574498,0.925757597779665,4.15399750786967,0.0122253345059774,0.571794380253967
0.65,1,1.26154069853963,0.953405365500046,151.713812630105,-73.8569063150524,4.97103060492776e-06,1.02497079415009e-05,0.536399412819486,0.274036214461596,0.754537593347243,4.42701386771726,0.0124690206532918,0.635502740629442
0.7,0,1.87309514663059,0.0806687624393771,152.710436911975,-74.3552184559877,0.00033612974247621,0.656570140050096,0.771142346734684,0.400463126462826,0.940508940450992,4.54833842988437,0.162476048654316,3.02382460197865
0.7,0.25,0.971551334018384,0.243036435983304,145.062707247719,-70.5313536238594,0.00271017993472977,0.17485797722735,0.4593681451449,0.0657587305502259,0.832382554436743,2.69844370299246,0.0997675693839469,1.90298973738525
0.7,0.5,1.24848863751635,0.657704552491132,170.772330336836,-83.3861651684179,0.00956188252004653,0.0030000243827617,0.62493042491211,0.319455766418325,0.837426010967091,4.8904000582609,0.131595796344976,2.46994832970422
0.7,0.75,0.949084737756885,0.464897786338134,159.934884784509,-77.9674423922543,0.00765964030893862,0.0227890736204042,0.447903911827082,0.169404555888511,0.725786460480069,3.39558368693765,0.0797229081956266,1.06279931566385
0.7,1,0.232370037301573,1.15466426395817,134.408853999595,-65.2044269997973,0.559639454096464,6.44609254862871e-10,0.717006715726527,0.397616008585213,0.895375462432926,4.52718521037822,0.0989641111924284,1.68820843197165
0.75,0,1.63074564639945,-0.163494866565943,150.405705029684,-73.2028525148421,1.06367779111327e-05,0.334953161031471,0.720201287474946,0.484829073811508,0.879108891121992,5.92973990104355,0.288352695749782,3.26015628792628
0.75,0.25,1.02849357633067,0.191863922242901,151.343998798377,-73.6719993991884,0.00159135887733886,0.274165058419112,0.635982735917467,0.357496725284669,0.84313407965188,4.95276448286599,0.193935522870447,2.28451897631396
0.75,0.5,1.62992732793359,0.528147596909246,172.643136240129,-84.3215681200645,0.000233083720873495,0.00985563744247964,0.745034847979779,0.457103663535159,0.913101252611049,5.24624211860247,0.282928808200618,3.27700176195363
0.75,0.75,1.12800394547945,0.343073495321522,159.671022735768,-77.8355113678838,0.000992210223648815,0.0704800062957789,0.619195913397809,0.306219989386898,0.86581469955705,4.29763975817727,0.202543305981724,2.31495534593626
0.75,1,0.596575522555343,1.12344148118417,151.37035290166,-73.6851764508298,0.0188470243115852,5.67834521625343e-08,0.417779133985691,0.16236230482774,0.696118454997058,3.5153282415193,0.131615218597698,1.00777404847504
0.8,0,0.385137060706695,-0.204719603390424,138.689164475885,-67.3445822379423,0.363691120409547,0.20276212329491,0.814832914197043,0.609464834908433,0.929775883854644,8.32918623175994,0.526984201561152,5.50402054876344
0.8,0.25,0.954326670198486,0.0820142284421351,124.974040576702,-60.4870202883509,0.0254202882118175,0.559651522113206,0.877197330779472,0.600570935118715,0.976914909477752,4.71048150857671,0.356206201058332,3.78886120000882
0.8,0.5,0.607087914399759,0.528097551458046,137.92862542798,-66.9643127139899,0.230826995378774,0.000882867575743074,0.922342389988556,0.750322201772452,0.990761339975232,8.87000408691856,1.00952933198576,7.66306495834082
0.8,0.75,1.22500682314687,0.767191619154643,140.549343764179,-68.2746718820895,0.00935898916187927,9.54739779368552e-06,0.859088068510645,0.562160224632435,0.967901850148867,6.46341135941769,0.478374619358417,4.48382475116959
0.8,1,1.76581948192599,0.625396054250287,145.549576183595,-70.7747880917977,0.000150409362004833,0.000436341375317006,0.803906585756585,0.511159489549315,0.937249565631718,4.44253758313344,0.315270358238828,3.75840533221031
0.85,0,1.22554111432735,0.0420105914358632,147.053706891089,-71.5268534455447,0.000971125085857061,0.812669285145779,0.828151525842259,0.665094171669005,0.923793884100332,8.34199870821121,0.288535685193955,2.8180542680298
0.85,0.25,1.0867271033211,0.332365957201101,144.908418263735,-70.4542091318675,0.0162215123907901,0.0401982895512827,0.959815148159329,0.87777868635053,0.987319343214252,8.27089875279076,0.44868230289074,3.73052057977122
0.85,0.5,1.26715899139886,0.409959859123683,144.427356822153,-70.2136784110766,0.000739819380473072,0.0200428049953443,0.848726162265688,0.587650546921218,0.967683996710924,5.65818001509039,0.292811613125327,2.8433493357024
0.85,0.75,0.949958480856641,0.668290839203309,136.67247129951,-66.3362356497552,0.00115426669066165,0.000170409300988883,0.699858362768996,0.261651983507958,0.935647665926639,3.34982411136112,0.115774121084311,1.24435028771013
0.85,1,1.04723575952434,1.16452515168317,135.365426988094,-65.6827134940468,0.00462443089123088,3.87932796996893e-10,0.893112273462035,0.714557200971029,0.968338243531307,5.833659232995,0.195419043618354,2.07665114746658
0.9,0,1.22809901689929,0.0986156316877609,131.058756042403,-63.5293780212016,0.0345752961045753,0.470364314644904,0.964213813220667,0.885640349940072,0.991901249014701,8.59188542192669,0.555546711425907,6.3933738260397
0.9,0.25,0.962414312670601,0.340672919121239,128.989556829135,-62.4947784145676,0.0171444724742695,0.0295725171738417,0.806140172388987,0.529226995353462,0.950719625421008,6.0544676277359,0.247364081000842,4.13561752850349
0.9,0.5,1.11521082277201,0.631471339068891,109.63742011241,-52.8187100562051,0.000213240634621137,1.71815492748806e-05,0.68396465465633,0.321537833819104,0.885197302378167,3.07512208821172,0.0872660218280558,1.38546974064037
0.9,0.75,0.217071912438205,0.801089414890589,122.163333161262,-59.0816665806309,0.531065538340037,9.48370731723713e-07,0.755015941850911,0.445131150529615,0.908992172852083,5.16851812340364,0.14469712493308,2.84146880235928
0.9,1,0.232427168879622,1.11576035449824,103.268893475013,-49.6344467375063,0.596494236959688,2.22044604925031e-14,0.950489283282128,0.83490419826881,0.98735040325433,7.34873940631307,0.130184378139839,2.39000428362158
0.95,0,0.746866150251143,-0.279850076089812,128.032493061702,-62.0162465308512,0.0445130577800363,0.0445899260174945,0.913753923150293,0.737828266196311,0.979635973632614,8.25002316542944,0.732530972118728,5.7921486726558
0.95,0.25,0.661807653045242,0.208271543149126,125.739902828742,-60.869951414371,0.144846439015326,0.0191853495465582,0.99795536246087,0.954792149282289,NA,7.15035599045446,0.687443327676211,5.14006579248862
0.95,0.5,1.35159982184489,0.412541008553543,113.168712732387,-54.5843563661935,7.54016691306703e-08,0.00374040282776256,0.625520721423582,0.106743328630391,0.941810292642614,2.33177476313255,0.165293859388145,1.45744192553671
0.95,0.75,0.873161693442533,0.609718144818478,123.58323077693,-59.7916153884649,0.0117754896195721,3.00056978872476e-05,0.88868712859067,0.713600861821549,0.967515746403805,5.4410512993731,0.221310373820942,2.44048649663086
0.95,1,1.15680417125491,0.923404305658395,121.84137560571,-58.9206878028551,0.0029740920501129,2.31605179479288e-10,0.949968389503968,0.828526642056193,0.990710830388994,5.37807008561304,0.230349052134072,2.50029657715751
1,0,0.725432766920256,-0.0173093219858442,101.355493674841,-48.6777468374207,0.0682885067154861,0.762979867560079,1,0.938803741262643,NA,7.04829367745937,0.722783652437862,3.9857788042967
1,0.25,0.928164907834594,0.233509555174681,83.1136492390029,-39.5568246195015,0.00806654137693164,1.42878922688716e-05,1,0.929672377145069,NA,5.90857336628507,0.473883169005668,3.21803836950726
1,0.5,1.35154787598569,0.42936501759046,102.83474245372,-49.4173712268598,0.000941337606425563,8.22594308225177e-08,0.996553462614162,0.933340921616115,NA,8.36452548091092,0.512358182349899,3.22212139803195
1,0.75,0.301222553616291,0.76200229631761,95.6066868617237,-45.8033434308619,0.423421765599413,0,1,0.925035049285476,NA,6.71560327521206,0.203884535713391,1.44654076598105
1,1,0.474795704322607,0.925682301867059,96.3827404715949,-46.1913702357975,0.211499727459126,0,1,0.933367357153349,NA,7.2710430035534,0.177364823312569,1.13358231786018
0,0,0.71400919619246,0.118287970538042,167.108229866287,-81.5541149331433,2.18277594421501e-05,0.592377896960992,1e-06,NA,0.168328919011251,5.86916619543608e-06,0.123180892555811,0.506582223845049
0,0.25,1.03895024865548,0.404877533895684,175.754414138579,-85.8772070692895,4.21693924224087e-08,0.0900961190379446,1e-06,NA,0.341352868264524,4.08106869903176e-06,0.0824806168101258,-0.747196908757206
0,0.5,1.10546441788844,0.251644196608389,196.813384331939,-96.4066921659697,4.48101189931549e-07,0.367500734129581,1e-06,NA,0.353357064913742,4.79511865642518e-06,0.0579393396878905,-1.59395239168373
0,0.75,0.758816673070879,0.569457155832648,161.651413565703,-78.8257067828516,3.51006409538002e-06,0.00883741007712735,1e-06,NA,0.39867031201763,2.9778470985405e-06,0.147892738709303,1.04172074849034
0,1,0.864051715379955,1.06948851182647,200.619596265349,-98.3097981326743,6.61899265403942e-05,0.00039740738753502,1e-06,NA,0.191015681876634,5.37368186454041e-06,0.106287119061314,0.0288119560537247
0.05,0,0.870491824404076,0.193170426283918,171.911569465047,-83.9557847325234,1.14013418262005e-06,0.400523649444467,1e-06,NA,0.323754305456689,4.41557387768081e-06,0.127133649617409,1.27891544735911
0.05,0.25,0.910058306577346,0.338851192604341,186.484522329493,-91.2422611647466,4.41890550040291e-06,0.189993697048253,1e-06,NA,0.137198454062751,6.19888305664062e-06,0.0379124653561329,-0.966441398504531
0.05,0.5,0.890331238409964,0.713049997826875,173.767097032438,-84.8835485162189,9.66628708187756e-07,0.0030862620607266,1e-06,NA,0.278379078495519,2.73402808694356e-06,0.0336896802067359,-1.21938071409055
0.05,0.75,0.694674925081444,0.838289022571992,163.870726070342,-79.9353630351708,0.108854725335882,4.15560569453355e-05,0.699912629285631,0.186204517511645,0.957558289496016,3.39207084517846,0.0867525096079949,0.533304194862853
0.05,1,0.707263524796615,1.02955671380034,184.680626498044,-90.3403132490219,0.00129395889342909,0.000109324689628654,0.0600110599604416,NA,0.556113498670571,0.228335713164639,0.0244456876345541,-1.69630605453268
0.1,0,1.03535025060687,0.19813370999935,197.637085610408,-96.8185428052039,0.000219709386982458,0.475165863411555,0.204618843396003,NA,0.619012155110501,0.506931293945021,0.0778417638783202,0.241136059690887
0.1,0.25,1.00025954663642,0.42345122829298,186.478228074419,-91.2391140372097,6.76226076912201e-07,0.102766469066397,1e-06,NA,0.161542400631088,4.94107765580719e-06,0.0175857198137526,-2.18921035512441
0.1,0.5,0.81615896177162,0.702859359821655,167.281975850277,-81.6409879251387,0.000120519360396143,0.00201872269966197,0.165111541618967,NA,0.550036597526019,0.824645051418501,0.155897951662659,1.35793586965472
0.1,0.75,1.13527208303287,0.48047856813302,186.005079321116,-91.0025396605579,8.19822396636027e-08,0.0636119657885059,0.0190131558709512,NA,0.280430782229127,0.0424332865245818,0.0594645436988917,-0.222504602608793
0.1,1,0.929561667004452,0.788952938019681,188.17770038837,-92.0888501941851,2.69191181896389e-05,0.00329071833616279,0.0650112488941572,NA,0.505244802108975,0.0885948980278739,0.0222439339348135,-1.77234586857471
0.15,0,1.17529144626596,0.0839199863850009,191.24082506153,-93.6204125307651,1.10698549899979e-05,0.751600807755662,0.14279397134475,NA,0.522288583166955,0.594226605946491,0.0417733029627636,-0.387801193729485
0.15,0.25,0.584460056044401,0.535816539779692,186.48371398198,-91.2418569909899,0.0548854670410917,0.0372542969565255,0.333251327758211,0.080135674310704,0.713255585877456,2.91674752559502,0.0343833803867249,-0.763720268489955
0.15,0.5,1.1521242167425,0.465616424301457,173.079718464365,-84.5398592321824,1.65365189528366e-05,0.0452190613540506,0.255579106089988,0.0745324637806288,0.545892690213758,2.80348120522575,0.0748663746551318,0.656310037216835
0.15,0.75,0.864603989831457,1.01046464787124,195.467003244404,-95.7335016222018,0.000663151076222057,0.000461031411022272,0.108566826465942,NA,0.487345966907468,0.530602035121985,0.0500321167379211,-0.0651498407936214
0.15,1,1.07847675653171,0.872430900156174,169.682252446609,-82.8411262233047,0.00432768100299441,0.000118385619684691,0.656545619981927,0.214445662833408,0.88583320993697,2.6898021294512,0.110942378707311,1.2990656018072
0.2,0,0.902598591056794,-0.0317155305226735,171.352505999989,-83.6762529999947,0.000333762726254072,0.888058698996746,0.137318380094568,NA,0.513998744913054,0.66713631079727,0.0971869427047778,0.549037279342096
0.2,0.25,0.964881628600648,0.165755529373925,154.734485172367,-75.3672425861836,0.00334824674104528,0.39054946363048,0.421620056411342,0.103591295505276,0.745381427334657,2.73266123856785,0.14695769398687,1.86475778499618
0.2,0.5,0.619800463672372,0.823288022074379,185.866683140841,-90.9333415704206,0.00103192787782369,0.00195164226174471,1e-06,NA,0.517315781853644,2.38418579101562e-07,0.0916892519547364,0.322474691771781
0.2,0.75,0.974558469665732,0.61583498379606,187.108504928747,-91.5542524643733,0.00057680999312959,0.0181646266055653,0.136928274111868,NA,0.511552287832222,0.686248468245419,0.0713495302422001,-0.472355056921599
0.2,1,1.14750344548459,0.898862556126614,162.174497750297,-79.0872488751486,1.4591416963583e-10,7.30848396925943e-05,1e-06,NA,0.322425726168456,1.43051147460938e-06,0.0709820966253917,-0.537157102667113
0.25,0,1.27263724038924,-0.140692607827337,165.323522680476,-80.6617613402381,1.17874598970502e-11,0.51866721862187,1e-06,NA,0.801253864954075,1.23885927741686e-06,0.10239609682188,0.608099146093827
0.25,0.25,1.19795739796875,0.0435246409168061,152.841211111667,-74.4206055558335,0.000711037683513549,0.823867346214874,0.513988279632135,0.00768387798318781,0.903525284214267,1.92542427085388,0.212764472590036,2.0224547045198
