"lambda.in","beta.in","coef.(Intercept)","aic","log.lik","Pval.","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0,1,0.987952896548806,334.399642127319,-166.199821063659,0,1e-06,NA,0.188261891157832,6.34390578062538e-06,0.0915166858827743,0.970289715614303
0.05,1,0.908634472227883,360.328769375548,-179.164384687774,1.47193368604803e-12,0.0261014781868264,NA,0.248791059308563,0.187845048310251,0.064449930304931,-0.461890161201264
0.1,1,0.955565598656279,351.349837424466,-174.674918712233,0,1e-06,NA,0.122410969085589,7.07263802251402e-06,0.0682905251636913,-0.149724691154642
0.15,1,1.19122408038412,355.749605201824,-176.874802600912,1.26048549375923e-08,0.247379257500471,0.0395544267942171,0.566581254013193,2.18199564530386,0.0146959873654938,0.33495194036883
0.2,1,0.603858405977506,321.280429189355,-159.640214594678,4.34319247233361e-13,1e-06,NA,0.192579588519116,5.70712528399745e-06,0.085421980312595,-0.705011665582912
0.25,1,0.759391292493511,322.67579571683,-160.337897858415,0,1e-06,NA,0.379298235107375,5.35248382583705e-06,0.0188132598531999,-0.931042360818493
0.3,1,0.918145483576626,350.907510332732,-174.453755166366,0.0809731618525837,0.372213647704189,NA,0.736498465356758,0.237758712138748,0.0739610795407192,0.00881078902751746
0.35,1,1.07782400277509,364.238711628353,-181.119355814176,0.118393120260784,0.506653361361996,0.205864335991896,0.767478957950273,3.68194669221761,0.0598943700774596,0.0263725378004846
0.4,1,0.918530833170532,345.386307101552,-171.693153550776,4.04269136002888e-05,0.320941207750254,NA,0.666069701771371,0.597618454727013,0.0633862302783628,0.708876030764024
0.45,1,1.16422107484472,307.730619439543,-152.865309719772,3.15049231147668e-07,0.310821472725152,0.0862162599376095,0.637500918504553,3.21061845737947,0.12702116005674,1.60253972151582
0.5,1,1.01408647986064,298.507899635877,-148.253949817939,0.00463091865239917,0.741319074156201,0.534871979766789,0.864765232033765,6.85927591228458,0.0907462469039644,1.2211111541797
0.55,1,0.695681013572656,310.097943751264,-154.048971875632,0.0370227038774904,0.529092619228272,0.29213156983064,0.747805318849658,7.21232735875103,0.100125282626974,1.92245198168453
0.6,1,1.09827937001173,296.776367996785,-147.388183998392,0.335058096757864,0.904143742717999,0.76792173106806,0.960041607488861,4.91445449030622,0.16459617314429,2.76427118258563
0.65,1,0.848945560372335,289.347477701768,-143.673738850884,0.00208271247620262,0.570027617650904,0.347499072189673,0.750302940923958,4.60376949892377,0.130751160036175,2.60593829785594
0.7,1,1.1440653877459,289.86857267248,-143.93428633624,0.16263499910023,0.790601884840536,0.601625331594309,0.898079530338545,6.98548183212747,0.0910921406811223,1.52530541097733
0.75,1,1.26559910889865,250.83018085302,-124.41509042651,0.00103690142344881,0.809786539048578,0.572098280180029,0.927728893186981,5.99047992019941,0.259678074433184,3.29547570421749
0.8,1,0.457445582776418,284.912182423173,-141.456091211586,0.635385605382307,0.8785505908593,0.699308136521953,0.954000472928445,7.02693482395829,0.216545670851324,4.09414448257643
0.85,1,1.00005408886042,277.124427884036,-137.562213942018,0.250227024142512,0.86538066112455,0.745541401973922,0.933642202635887,7.53118663482432,0.19738954839567,4.02697604513317
0.9,1,1.22679585749433,218.570512399528,-108.285256199764,5.6732834293749e-05,0.909503576408185,0.796669978904913,0.965538302987135,10.3409019027891,0.333100362248495,5.46123045421547
0.95,1,1.18882246421276,205.37649488284,-101.68824744142,8.55352005879606e-05,0.950360933521932,0.89363053296476,0.97949982837839,10.0257080795868,0.398830893036248,4.46486209732135
1,1,1.18470373671791,147.288096848574,-72.6440484242868,0.262829228402861,1,0.996782926255206,NA,16.0263887767701,1.4836036750243,9.15637967956435
0,1,1.17898178799426,354.298755105315,-176.149377552658,0,1e-06,NA,0.23902433685991,5.99849015493828e-06,0.148235535546792,2.16721331857164
0.05,1,0.918234953020307,339.564203821309,-168.782101910654,0,1e-06,NA,0.133032161856489,5.49915437444248e-06,0.0580530445454218,-0.140361883690791
0.1,1,0.905548027803131,352.84120841883,-175.420604209415,7.62152367439484e-07,0.0910343254418917,NA,0.386207554805359,0.435098209986127,0.0828528522704819,0.42015725454768
0.15,1,0.597853675557205,374.48731197219,-186.243655986095,1.07392562376241e-06,0.0490911810067775,NA,0.290491081912648,0.261653334080432,0.0784049814531479,-0.807870292068156
0.2,1,0.567587705241046,356.382654523524,-177.191327261762,9.04183394823121e-10,1e-06,NA,0.173903422225332,4.56121598952031e-06,0.0551123256917802,0.415854304861778
0.25,1,1.12695060282307,329.287309404654,-163.643654702327,4.44089209850063e-16,0.0603104706709845,NA,0.437040362514569,0.162185088104257,0.080902159262926,1.17794543981958
0.3,1,1.13509545136014,363.643444698474,-180.821722349237,6.0139243074353e-07,0.298744558844562,0.118085676252596,0.533755775447603,4.05024027021244,0.123791218476055,1.4137765305104
0.35,1,0.663530800279973,340.686657936356,-169.343328968178,0.424922951414084,0.715758837272002,0.431011983389669,0.875945493963107,4.59753703616246,0.148302576612675,0.675261496380139
0.4,1,0.966646646179072,331.664166763577,-164.832083381788,0.000996119348903424,0.479114423195456,0.121900566278557,0.768145267975944,3.3045190320269,0.0405584130940261,0.912936525002844
0.45,1,0.689666475413988,328.582432998665,-163.291216499332,0.360342887738553,0.695873838228632,0.39960483696136,0.86590603263724,4.55884167141936,0.154792333263144,2.65051467890181
0.5,1,0.9208984608788,303.303012493357,-150.651506246678,0.00277220039705384,0.593587255089344,0.279556641151332,0.808710389487191,4.36726475205559,0.154908054617591,3.03233861985555
0.55,1,1.07926737385596,303.574594129654,-150.787297064827,0.0398150235353534,0.463669078875909,0.0989257243766059,0.787322526933002,2.37004866187292,0.0960556868836503,1.64583047581247
0.6,1,0.952909578053202,288.001987446882,-143.000993723441,0.00861881691916633,0.708594453807195,0.488799785038046,0.849796791457595,7.55230541797998,0.152545265213379,2.66486219246293
0.65,1,1.050111239769,283.430749583531,-140.715374791765,0.000173017722973512,0.64862185378242,0.415257338614788,0.826396625601913,6.76631873289631,0.00106338712751126,0.460701603032226
0.7,1,1.04292259458475,305.231598007915,-151.615799003958,0.00285286954255026,0.656450790624835,0.376436576772499,0.823298872860105,4.67698145504552,0.146079088567959,2.0445105713754
0.75,1,0.950451562573599,266.997932448154,-132.498966224077,0.0862636013014084,0.875097458241776,0.75363865915847,0.944259297897563,8.72351367532542,0.235671045702995,4.37299424403277
0.8,1,1.10835755983369,301.778296162785,-149.889148081392,0.331545490716683,0.913278080366639,0.819627702694863,0.960900203850189,9.98040016145159,0.152402952763764,3.06160995209519
0.85,1,1.46502982498958,290.621301327246,-144.310650663623,0.000326276407568216,0.832529228631745,0.541086381569992,0.941335760598762,6.2553756416769,0.105129922447035,1.97999403712071
0.9,1,0.929269812248937,240.049392441813,-119.024696220907,0.00888999213582609,0.915461327908201,0.800606979184336,0.972260630097271,9.36156974379091,0.416344178256728,3.92290476363626
0.95,1,0.890583093358178,244.480534315605,-121.240267157802,0.0228723487780953,0.976076357911765,0.934523762456344,0.993709531443719,12.8040656734004,0.758130128409244,5.7758134649427
1,1,1.45307141037934,198.828671483073,-98.4143357415364,5.53339528153174e-06,0.993714525583536,0.959065067460332,NA,13.7647995033596,1.07235264966026,9.36231820596124
0,1,1.00282952980234,363.01188856617,-180.505944283085,0,1e-06,NA,0.201712668184386,8.57975683948831e-06,0.0608954815262899,0.615218161529987
0.05,1,1.06903715719639,364.167004330835,-181.083502165418,8.49120396217984e-09,0.141054797610218,NA,0.504919428651423,0.539750171807358,0.0888151808698274,-0.994435216692535
0.1,1,0.707462675300781,362.563570925913,-180.281785462957,4.9338311214342e-13,1e-06,NA,0.367233512279979,1.23885927741686e-06,0.119282341620424,1.44192628694261
0.15,1,0.764165388138099,360.673134362213,-179.336567181106,0.000369685561904198,0.207938724970279,0.0548915893269486,0.472697872502875,2.95404452390298,0.13183104174166,0.40852340304146
0.2,1,0.987084762811929,354.565096994279,-176.28254849714,4.89612881349188e-08,0.228841230322,0.0210408661174462,0.550855304512672,1.78353581449069,0.0741450239987895,0.880365692329664
0.25,1,0.796271725432811,363.957250026539,-180.978625013269,2.66453525910038e-15,1e-06,NA,0.573994054511291,6.04098294225689e-06,0.228941814913649,1.64547440764966
0.3,1,1.08837612788451,340.509441392376,-169.254720696188,9.86217774112674e-10,0.167315276998562,0.0297047951679251,0.544320988658624,2.40447439772285,0.087323941716152,1.3947853404786
0.35,1,0.277125880022834,345.553813660869,-171.776906830435,0.419283841235732,0.549684386064794,0.266674628727106,0.766825426062105,4.10530175552685,0.105079574019425,2.11735065834062
0.4,1,0.819601462210839,348.382480367295,-173.191240183647,0.276865594451363,0.623198534279785,0.294925909827496,0.832960488195532,3.09193197882775,0.0953728828771961,1.00610980697419
0.45,1,0.910819030366892,330.13920804139,-164.069604020695,0.0428055490674386,0.604713486933608,0.271610861651502,0.879804952207319,5.44209563007291,0.17146901819254,3.64114642661798
0.5,1,1.77774291914274,305.507887267148,-151.753943633574,1.43383523720786e-07,0.534179445065457,0.306339660219892,0.738175175424887,7.31040015832978,0.157811455067929,3.3786981398788
0.55,1,0.694710945870479,309.592626131198,-153.796313065599,0.327372302326937,0.632636112727355,0.386000351956322,0.830771614998803,6.51732875159957,0.154199024676693,3.16280986749498
0.6,1,0.738859462101323,321.754433942871,-159.877216971435,0.0032390303708083,0.389191832008805,NA,0.707136976199929,1.44861163898272,0.0857910436654969,1.38538967818775
0.65,1,1.22862286369594,297.485491958186,-147.742745979093,0.000171402565056544,0.644849847113092,0.429309754848343,0.814767028307984,7.90474581203294,0.142757951944338,2.08652056242647
0.7,1,1.29227004575283,292.306790732663,-145.153395366331,0.236545762346882,0.918410973375178,0.824385016788861,0.966690935106274,10.6323460335253,0.50383683491669,6.4707967122656
0.75,1,1.52651263222054,276.003885503108,-137.001942751554,3.8243880506883e-08,0.680706467106653,0.465480375358076,0.826975460856226,7.27219769675998,0.0656513378488851,1.87493232279053
0.8,1,1.21917059313409,299.912744162636,-148.956372081318,0.000146494318373991,0.728125698548094,0.523840479869338,0.872193235674667,7.5850073997355,0.297088899521023,5.14621938039238
0.85,1,1.04373792668129,270.246117361361,-134.123058680681,0.00504408683799595,0.870657500240821,0.733093494112592,0.948449401082088,9.06717887306858,0.460927064934361,4.33062025846526
0.9,1,0.701955335829441,235.562805084225,-116.781402542113,0.467952846810724,0.950477153108102,0.879259200689063,0.981183550332735,10.4776747366095,0.443071331205189,3.14534472564176
0.95,1,1.65551354137378,214.505739856146,-106.252869928073,0.0981316361409603,0.964445489287966,0.919593844287112,0.98537462850679,12.8951518979162,0.411802877849649,5.08575771167941
1,1,0.826966565703461,191.503211886042,-94.7516059430212,0.00418990688770049,0.986505708502011,0.936691950580854,NA,11.3056533550708,0.87599476426141,8.47728859295692
0,1,1.13409935452138,378.265715293127,-188.132857646564,0,0.0337763022922918,NA,0.227969685792607,0.200585799420334,0.0743903499869422,0.569579090217763
0.05,1,0.942281774482572,350.598186354999,-174.2990931775,0,0.0151238150301521,NA,0.365051097735789,0.0206823525240376,0.07807201044099,0.177148336963843
0.1,1,1.09873220836136,362.207148739606,-180.103574369803,6.05293593025635e-13,0.0704600842920384,NA,0.257065122082857,0.906880017454395,0.161228960125948,0.830763943450039
0.15,1,1.0499157158316,376.313327246966,-187.156663623483,8.17530013152989e-06,0.201814978398406,NA,0.576866901870227,1.08083918618528,0.0950864936713111,0.97090157109156
0.2,1,0.850712814054752,347.26379416482,-172.63189708241,0.0354532827665994,0.262466062328406,NA,0.649604332970106,1.08774282516028,0.0750472244281054,1.17441480879874
0.25,1,0.972219794944394,338.393189273226,-168.196594636613,3.99680288865056e-15,0.0601256150441168,NA,0.33943533582536,0.354228519702029,0.0799047392777378,0.293672809255067
0.3,1,1.31332686015452,348.518646417114,-173.259323208557,6.85749203643837e-07,0.349810472828854,0.0421933717123913,0.663959250603603,1.7893516571627,0.113662772035318,0.670074372111812
0.35,1,1.0425637555411,345.102565047238,-171.551282523619,6.87536472199213e-09,0.238072105032235,0.040668941209764,0.508218570155303,1.92730241934333,0.133130581039623,0.668131320231256
0.4,1,1.81804492363875,327.858332166713,-162.929166083357,0.00103346485590028,0.431978869399095,0.0176890618407578,0.779240984118135,1.77315317302365,0.0724673352056528,1.11757132595839
0.45,1,0.775295627008988,335.036401247667,-166.518200623834,0.500682661717941,0.85899849889632,0.690157880889029,0.944878300162451,6.55842194433456,0.258342899692738,3.94318057070655
0.5,1,1.2107099782573,332.556276255072,-165.278138127536,0.0571481630710418,0.537649351011682,0.293286399181969,0.755129687558352,5.88541085361021,0.169778161453192,2.19331856188024
0.55,1,1.07896408272269,288.973174776687,-143.486587388344,0.00303427688218205,0.32116541386573,0.0648891623793646,0.630751555263899,1.99472984118052,0.135884204551098,1.48801658948407
0.6,1,1.45131903092422,312.128955066746,-155.064477533373,4.26434340172754e-06,0.685269770889187,0.459229041949955,0.854655830421342,7.70769964490373,0.273819324771134,4.57220057806659
0.65,1,1.04735398487071,333.451985773536,-165.725992886768,0.264157138367729,0.785847162213133,0.594225036809774,0.899750301170023,6.15529602114366,0.245782929534389,4.39151653095525
0.7,1,0.549715009706257,253.873058856031,-125.936529428016,0.062089775297304,0.597546009332331,0.370929388646381,0.774563687184889,6.53954254445617,0.0156426704919876,-1.06889313762716
0.75,1,1.16852599996304,284.900765020745,-141.450382510373,0.00364747069549409,0.779897195323454,0.571558033752155,0.902173616928289,6.84464365003007,0.363703769328309,3.91316824653257
0.8,1,1.15839753772639,298.598520862221,-148.29926043111,0.00181293508826741,0.788908039065652,0.619543299962743,0.894264066264536,8.40168508285004,0.0196107946205237,-0.525765038203645
0.85,1,0.602072515296701,248.061476856619,-123.03073842831,0.0791868068076269,0.820156759716887,0.656770219303184,0.913717974781306,10.3101131210137,0.126359020064815,1.86248877225012
0.9,1,1.51192543010001,230.564486393956,-114.282243196978,4.31649582637306e-05,0.970219025583644,0.893678529752889,0.995133986437809,8.45075917174665,0.481721798963488,4.64266942235309
0.95,1,0.845345935556817,218.845695885659,-108.42284794283,0.00816134221724329,0.960735726773119,0.914314232799705,0.982197090860998,10.351810745953,0.265114999229589,3.78487917968227
