treesize,lambda_input,rand.tree,K,mu,sd
128,0,11,0.997397487300829,4.06947715085468E-21,0.00217176086738073
128,0,11,1.00770508971794,1.00831860832336E-20,0.00220380061874098
128,0,11,1.00180929884101,6.33834754430393E-20,0.00228477931023674
128,0,11,1.00201285960724,5.88336379668628E-20,0.002169403815581
128,0,11,0.998799952930704,-9.68171364205874E-20,0.00227342405894365
128,0,11,0.99796466883475,-3.91333456796223E-20,0.00230972078062787
128,0,11,1.00021107732005,2.13839820281453E-20,0.00226286007181173
128,0,11,0.998967197189372,-2.02206352146507E-20,0.00234676266416307
128,0,11,0.999803855627098,-4.40154318293593E-20,0.00213059393152333
128,0,11,0.998104709397479,-5.97397779319677E-21,0.00234526864374633
128,0,11,1.00079396139384,-3.96093781959792E-20,0.00213066625982985
128,0,11,1.00213365341559,-5.99529920066594E-20,0.00224014131258569
128,0,11,1.00175537543492,-1.09072432617936E-20,0.00235802409233774
128,0,11,1.00286082070036,2.0831279795172E-20,0.0022909214585692
128,0,11,1.0015841051513,2.48364883211538E-20,0.00212961586248204
128,0,11,0.998086253421631,-7.99302640676521E-21,0.0021630949836655
128,0,11,1.00026209887217,-6.20972559126336E-20,0.00216788145792963
128,0,11,1.00413767046079,-5.58715637503145E-20,0.00226239252112127
128,0,11,1.00068246386086,-6.0099422827416E-20,0.00236747577493939
128,0,11,1.00190855527425,5.8555175885453E-20,0.00232542827714105
128,0,11,1.00149369109801,5.95975558061678E-20,0.00219922063266523
128,0,11,1.00092607868447,3.69878112242272E-21,0.00225804665050994
128,0,11,0.996829455724712,-4.92973175302003E-21,0.00219980564462773
128,0,11,1.00264295197017,-6.03197572728205E-20,0.00226524133487076
128,0,11,1.00085524958271,-2.47666081030053E-20,0.00222465877923669
128,0,11,0.996616132989066,-2.30786302578051E-20,0.00223541727940189
128,0,11,1.00121285814597,-4.27942220776554E-21,0.00230594322984288
128,0,11,0.997764475558154,0,0.00210756757014995
128,0,11,0.999956746550134,3.87587453586991E-20,0.00225568219190718
128,0,11,0.998655887440485,-1.21587344413619E-20,0.00228844273439233
128,0,11,0.997472634856527,1.8928433514055E-20,0.00214900130060037
128,0,11,1.00877285127936,6.59972073600293E-20,0.00216838329508232
128,0,11,0.99802068700157,2.58322284902104E-20,0.00221178227948466
128,0,11,1.00675210102313,2.13215133482852E-20,0.00219782198217134
128,0,11,1.00237114135177,2.00522344768247E-20,0.00218418258466671
128,0,11,1.0004450530277,2.53385671006388E-20,0.00225280960531313
128,0,11,0.996956890151049,-6.39117063647708E-20,0.00224116983145815
128,0,11,1.00285697007072,2.58120585181539E-20,0.00221878502162452
128,0,11,1.00001780141902,1.97828779995978E-20,0.00229543717297158
128,0,11,0.998861173774377,5.6474227692286E-20,0.00229953078822989
128,0,11,0.998427197533032,2.34945763744662E-21,0.00223226003382642
128,0,11,0.999606487035666,4.5985418706436E-21,0.00217438275297154
128,0,11,0.998450423505328,8.17556200689851E-21,0.00232336736993331
128,0,11,0.998447945951868,4.48453123594317E-20,0.0022177387164017
128,0,11,0.998846724843099,5.80891092411161E-20,0.00224691498072341
128,0,11,1.00034875473845,-6.31890813816444E-20,0.00229228594389055
128,0,11,1.0032098713213,-2.50310941407855E-20,0.00219742036654915
128,0,11,0.99949976150903,-2.98473234788734E-21,0.00223837340169387
128,0,11,0.999698962260926,2.21041717915482E-20,0.00221640480159199
128,0,11,0.996475847973051,-5.51672558546726E-21,0.00222013861653976
128,0,12,0.99765533233612,1.77256467289539E-20,0.00236079979185437
128,0,12,0.99959145854183,0,0.00252658846315518
128,0,12,0.999858439393333,1.58683152338621E-20,0.00251849041811668
128,0,12,1.00500467864738,6.95142999152659E-20,0.00237380772828263
128,0,12,1.00050308899725,2.86042099845491E-20,0.00231718278501154
128,0,12,1.00258344280563,-5.59922659452983E-20,0.00248401420319027
128,0,12,1.00372818061373,-4.1789429243975E-20,0.00253655953845829
128,0,12,0.997846053369987,4.82257149728052E-20,0.00262057109688248
128,0,12,1.00124969458085,-9.71351972922814E-20,0.0025038005743977
128,0,12,1.0082836481798,1.06362985977907E-19,0.00238121966529625
