"lambda.in","beta.in","coef.(Intercept)","aic","log.lik","Pval.","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0,1,0.858604103028911,729.429836500157,-363.714918250078,0,0.0042565731792566,NA,0.0965448895150468,0.0334414074515794,0.0117235305868936,1.54111324174867
0.05,1,1.08829228766595,694.444517386673,-346.222258693337,0,1e-06,NA,0.232215537779474,4.69630136575513e-06,0.00995684050549383,-0.747800542927172
0.1,1,1.0902356032614,657.31007520537,-327.655037602685,0,1e-06,NA,0.0495833559307732,1.21476547268457e-05,0.00966491202347561,-1.20781465272757
0.15,1,1.08994159223908,684.95084622179,-341.475423110895,0,1e-06,NA,0.416913177601818,4.9783260864785e-06,0.0120376557281761,1.99327932419096
0.2,1,0.93354896631371,652.462858023406,-325.231429011703,2.96549033929061e-06,0.129919574496974,0.0369558788710114,0.357420050064231,3.90247578472278,0.013332417905142,3.20051931904295
0.25,1,0.996286227502745,664.222696792127,-331.111348396063,0.0332255967614077,0.48616538471772,0.281262089625166,0.695570050035854,12.2406174808785,0.020397075644444,8.90470504133311
0.3,1,1.18705121476244,663.614452575413,-330.807226287706,0.000139344058796009,0.277062673521995,0.115814247039916,0.520010084787838,7.86724873274869,0.014221195894603,4.3289737487062
0.35,1,1.06308626650095,652.642133231866,-325.321066615933,0,0.0327170304581634,0.000464409345441846,0.204351044050007,0.786936660932967,0.0114131568921763,1.23348228746224
0.4,1,0.617432147244834,641.580422888649,-319.790211444324,0.0201004767772939,0.232718683485152,0.0349752474183738,0.550828195205974,2.17697888900332,0.0111761528112334,0.829746646154507
0.45,1,1.3361178351299,543.763363245182,-270.881681622591,2.25054681557424e-08,0.256625736259255,0.0597587099112927,0.533957389813518,2.21787930055242,0.0126815431295327,2.50810256375202
0.5,1,1.44161850727872,599.51415813618,-298.75707906809,0.000113165565924334,0.426892914495672,0.235083415346366,0.65072608843649,10.6443531833937,0.0176489800722379,7.04590222904318
0.55,1,0.522542733643631,565.52460706172,-281.76230353086,0.217134569560074,0.538787453291828,0.295158700603376,0.747159190215846,5.03571266768177,0.0135490296991476,3.51652805326576
0.6,1,1.52818040056442,567.750374060602,-282.875187030301,0.000536671238151598,0.553627953265413,0.301732979107942,0.78489719127027,11.233166563013,0.0221762968127823,9.94968106603322
0.65,1,0.369168545617139,494.204121942328,-246.102060971164,0.394047986533445,0.62653967897786,0.350784367333386,0.814046337986206,8.527243540487,0.0170818963950523,6.56177846537988
0.7,1,0.809935511850617,480.339890267421,-239.169945133711,0.122616132757483,0.732901973156097,0.52774127902592,0.862722911356227,8.66523156958744,0.0186191580789679,7.95878242929446
0.75,1,0.836927930946732,457.118879652269,-227.559439826134,0.0866562392280237,0.720820132598451,0.548047430005662,0.84908623811706,14.3250919796701,0.0296710063865775,13.1665147496527
0.8,1,0.696493331979371,343.921655324082,-170.960827662041,0.0484838206974916,0.670479061640074,0.485876848608126,0.815476016458606,12.1910685511998,0.0232205674787135,10.7639396722841
0.85,1,1.32993512098081,330.46389860976,-164.23194930488,0.0441210945200641,0.906310469316984,0.811941116390129,0.952798111510156,10.9159487107952,0.0261052402719051,11.8647368331632
