treesize,lambda_input,rand.tree,K,mu,sd
64,0,11,1.00219690911825,-1.24949218181271E-19,0.00279188380962909
64,0,11,1.0031619825908,-6.19706244870191E-20,0.00287905499444651
64,0,11,1.00111579715735,5.89310467557971E-20,0.0029488159900375
64,0,11,1.0024764900917,-9.26315231117303E-21,0.00280274001533631
64,0,11,0.997264866911222,-1.09783066790903E-19,0.00292360638066647
64,0,11,0.999199989834872,3.50341297313851E-20,0.00296828576210846
64,0,11,1.00549977969264,8.77102616881828E-21,0.00273346115956277
64,0,11,0.999600077034045,1.86334542901737E-20,0.00306703680529166
64,0,11,1.00084695865897,2.72856840881396E-20,0.00272611219582666
64,0,11,0.998467418076517,-1.56629097441529E-20,0.00286477343711711
64,0,11,0.999812518676219,-3.25175948450926E-21,0.00290636233868158
64,0,11,0.997421859043065,7.68208590578407E-20,0.00289158968301633
64,0,11,1.00189658956812,1.25818273985154E-20,0.00306858591220359
64,0,11,1.00133252705836,1.9373761086074E-20,0.00282699101077072
64,0,11,1.00045348773001,-5.68549690020768E-20,0.00284195077297365
64,0,11,0.997736016622187,-4.51824380898838E-20,0.00282043073558267
64,0,11,1.00396525043611,3.3320158562616E-20,0.00282166331011396
64,0,11,1.00236678825701,-2.92882817336856E-20,0.00290548650968493
64,0,11,0.999143505681155,6.41574517985929E-20,0.00308054621278963
64,0,11,1.00153262088197,1.25749452558189E-19,0.00284053355889342
64,0,11,1.00224689810093,1.13456886911161E-20,0.00291203502135572
64,0,11,1.01062527600345,-6.12701282396398E-21,0.00272087278568843
64,0,11,1.00135288833392,6.60628921181109E-20,0.00282034416872426
64,0,11,0.999756465207825,9.62896466526848E-20,0.00281169238336581
64,0,11,0.997007524716363,-1.25750934865847E-19,0.00288845627077382
64,0,11,0.995864790868474,-6.28176574342734E-20,0.00284902940524912
64,0,11,0.998757390082352,1.10575916099313E-20,0.00279760586455229
64,0,11,0.99993084517995,-1.18770959863998E-20,0.00291168295998529
64,0,11,0.996807148356114,3.95966727017704E-20,0.00280359133840813
64,0,11,0.997846094727345,6.24561861240326E-20,0.00272173264130112
64,0,11,0.996127506390826,-9.21487143317953E-21,0.00282165841610133
64,0,11,1.00308319377864,-8.94822546138388E-20,0.00300657935327049
64,0,11,0.998019071474747,8.58036434634726E-21,0.00275830136398014
64,0,11,0.997140580418946,2.92035784389601E-21,0.00294123513027506
64,0,11,1.00328422833227,1.05640784511254E-19,0.00276571204471632
64,0,11,0.998137382056116,-6.26435921636127E-20,0.00275392404887412
64,0,11,1.0057563644365,2.72130510129125E-20,0.00271286822089628
64,0,11,0.99683757295676,0,0.00272767142821314
64,0,11,0.999465866139517,1.14160983048566E-20,0.00276388017413981
64,0,11,0.999691771176066,-1.85915261592846E-20,0.0028823976009317
64,0,11,1.00118511780435,5.69600010875363E-20,0.00258176215546322
64,0,11,0.998436619134934,8.51473517480281E-20,0.00261122400098809
64,0,11,1.0012331155135,-1.01357444776107E-19,0.00307908989814283
64,0,11,0.999243648085277,4.04754693845467E-21,0.00290630986351254
64,0,11,0.997418366242072,3.88822004107614E-20,0.00270245371354797
64,0,11,1.00172303761185,0,0.00284051775264613
64,0,11,1.00110476795831,5.34672607295332E-20,0.00293452430941588
64,0,11,0.997266845305946,-4.55911248694891E-20,0.00269397724102451
64,0,11,0.997705941156239,7.14674784822955E-20,0.00292569624880962
64,0,11,1.00265082804713,4.63555721043861E-20,0.00286470198477423
64,0,12,1.0001614753947,0,0.00191387764365447
64,0,12,0.998005119406738,-5.88942008225915E-20,0.00194757091128529
64,0,12,0.997540538931267,-3.13349250924888E-20,0.00174433960133141
64,0,12,0.997725924647702,0,0.00199358065028552
64,0,12,1.00002911003824,-1.65118485155385E-20,0.0019191342532252
64,0,12,0.998254637634488,-3.12595391601831E-20,0.00181995522904216
64,0,12,0.999616658658511,-4.92091731641266E-20,0.00184666151132473
64,0,12,0.997911641284299,-3.12469395450927E-20,0.00195318504921256
64,0,12,1.00111720943219,-1.39592617894285E-20,0.00198285213112974
64,0,12,0.997853895724541,-1.66825256544103E-20,0.00194044351120643
64,0,12,0.999733433060695,3.16506566235778E-20,0.00185663029074984
64,0,12,0.999652888111111,-4.45180400044363E-20,0.00189981884039416
64,0,12,1.00083485727899,-3.78877175562359E-21,0.00186627166414329
64,0,12,0.998602516891794,2.79127002273446E-20,0.00197741161882873
64,0,12,1.00084222227355,-2.29342640798574E-20,0.00196338735862343
64,0,12,1.00070126827813,7.05345097412031E-21,0.00185934271085816
64,0,12,0.998079762088624,6.30480503959266E-20,0.00193243511987409
64,0,12,1.00103607168955,6.39018596067589E-20,0.00182225572152799
64,0,12,1.00174536144195,5.97382426847508E-20,0.00184218148056489
64,0,12,0.99862622906937,-2.43764170818967E-20,0.00201207476241332
64,0,12,0.998350457561596,-1.16971147199981E-20,0.00177425779346054
64,0,12,0.999308490355895,6.03095928774534E-20,0.00184645028676424
64,0,12,1.00438755911654,3.64444395885635E-20,0.00186379720673558
64,0,12,0.998793134433706,-5.99715737919398E-20,0.00191325897869206
64,0,12,1.00125606530407,-6.20308697053926E-20,0.00183722813108959
64,0,12,0.999361899818846,-5.8087190182095E-20,0.00183828863068101
64,0,12,0.999060394553389,-6.62760929579127E-20,0.00190330070970729
64,0,12,0.999836786502215,-2.52752513878315E-20,0.00187472169974737
64,0,12,0.99895354500235,6.04150484793866E-20,0.00181857463490978
64,0,12,0.998035473750522,7.9149934964994E-21,0.00195769224489845
64,0,12,1.00032395107948,-2.48561818371774E-20,0.00188678719745947
64,0,12,0.999315611992349,6.01932317263244E-20,0.00183552639278395
64,0,12,1.0019019056917,0,0.0017985562217274
64,0,12,0.998066690853728,-1.92578234514186E-20,0.00193162594049322
64,0,12,0.99866928301563,-2.60720446934018E-20,0.00186797827364118
64,0,12,1.00121216090741,-3.73236597878135E-20,0.00183270290786308
64,0,12,0.998333559303083,-2.16067516932731E-20,0.00196734171614895
64,0,12,1.00014169571372,-2.61048672201079E-20,0.00186299359830366
64,0,12,0.996884890285911,-2.77555756156289E-20,0.00191271434092539
64,0,12,1.00292756544091,-2.36186137616797E-20,0.00196941808040182
64,0,12,1.00084851151109,9.07849912867159E-21,0.00184253367305868
64,0,12,0.999498265168246,1.07060729368207E-20,0.00183048084680518
64,0,12,1.00072092689672,2.23572228845404E-20,0.00189169431494146
64,0,12,0.999611237201203,2.59147612630085E-20,0.00175878804797433
64,0,12,1.00073832893409,6.10907160734995E-20,0.0018576159341788
64,0,12,0.997987569555221,-2.49667725763533E-20,0.00190429259147489
64,0,12,1.00331012538402,2.6739983111871E-20,0.00195833249164088
64,0,12,0.999535542899547,-6.12855865909272E-20,0.00187081699157835
64,0,12,1.00047339489056,0,0.00188100293212183
64,0,12,0.997029355928,-2.52760984207788E-20,0.00176170838125953
64,0,13,0.9975490709612,-3.74409738510082E-20,0.00289045326197211
64,0,13,0.999442113376765,2.32677833028388E-20,0.00279901922718235
64,0,13,0.997474470987703,-1.18474498332459E-20,0.00293063653117246
64,0,13,1.00167546972495,1.43402677970153E-21,0.00277867785067741
64,0,13,1.00386055335876,-2.44186893199206E-20,0.00289822307805881
64,0,13,1.00080977875763,-7.1096557460737E-20,0.00284493833241758
64,0,13,0.99948607488162,3.77336237342846E-20,0.00281037311931006
64,0,13,0.997614172635417,9.12614473195465E-21,0.00287594773022862
64,0,13,0.999211963416299,-1.05246067157833E-19,0.0029183934177723
64,0,13,1.0011404649863,-1.07329662328961E-20,0.00315180989337769
64,0,13,0.999642287515996,9.80419460623171E-21,0.00273312517475224
64,0,13,1.00057409428503,2.2363363873408E-20,0.0027824938497781
64,0,13,0.999922741420406,-4.62530811177683E-20,0.00287951090207719
64,0,13,0.99745579663719,-5.75480007716084E-20,0.0028548271118447
64,0,13,0.997387973057349,1.81400575983981E-20,0.00281230811672229
64,0,13,1.00091263197944,4.9782667408977E-20,0.00262036138544217
64,0,13,0.998543196795011,3.73092602277102E-20,0.00281704271441992
64,0,13,0.999577847766802,-4.99749438880037E-21,0.00282534624140768
64,0,13,1.00000763035603,-1.75640751942652E-20,0.00308677638790904
64,0,13,0.99759909967325,6.01849731550887E-20,0.0029047920654165
64,0,13,0.997468416356924,-4.70526802199764E-21,0.00296412928481678
64,0,13,1.00214085796866,1.14302861067232E-20,0.00272786871744319
64,0,13,0.998097402683424,-7.36725964115741E-20,0.00302348035191548
64,0,13,1.00485314326609,6.18966149832528E-20,0.00273098431266149
64,0,13,0.997707819915224,-2.53744601217787E-21,0.00281065389442601
