"lambda.in","beta.in","coef..Intercept.","coef.x","aic","log.lik","Pval..Intercept.","Pval.x","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0.3,1,1.07419775726095,1.01059385874375,2714.85317387173,-1355.42658693586,3.41372449419453e-07,0,0.359808079009225,0.266190762583251,0.461330707703559,15.3450307460511,0.0076260147693421,-0.649207262502698
0.35,0,1.21637766883473,-0.01986414635476,2742.81324937499,-1369.40662468749,1.89182454146675e-08,0.564394552807619,0.305643932192507,0.194015553042357,0.426368198661545,7.78003084184171,0.00474766629177245,-1.55976942284736
0.35,0.25,0.961631716462011,0.222984463695027,2592.27300087292,-1294.13650043646,0.000169693448047514,2.1138646388863e-13,0.44392425923727,0.335871635265269,0.548661665670955,15.932740272672,0.0222262692305074,0.869673099045683
0.35,0.5,1.06131699748017,0.51457471875899,2689.3484965702,-1342.6742482851,5.13132924240267e-06,0,0.359368775080785,0.245555680960391,0.47680172709709,14.3757607264016,0.013152713457971,0.109042304834142
0.35,0.75,0.466753246550276,0.73999257230289,2658.51721278574,-1327.25860639287,0.0547727017814998,0,0.393315472459207,0.276571700778952,0.507570122820615,10.4648482446143,0.0077815870518461,-0.685017796603625
0.35,1,0.679268492297635,1.00498225315395,2674.86959219721,-1335.4347960986,0.000392537339967802,0,0.266119389171001,0.160814049008225,0.384771769623393,6.23139215800494,0.0103725064178416,-0.295496812400857
0.4,0,1.33158502509239,-0.0245432213499379,2620.52264086356,-1308.26132043178,7.99804666939963e-13,0.428832503273711,0.331451884637578,0.229513738258085,0.441217910342726,9.26623660985991,0.0455598632590726,1.9181453439736
0.4,0.25,1.09502818035861,0.251931506297696,2670.9859292728,-1333.4929646364,2.86131118798494e-11,1.11022302462516e-15,0.264083260173062,0.167395563766216,0.374924373891459,10.5378515004758,0.0452206453325658,1.98508927009276
0.4,0.5,0.708438808525184,0.448485044214343,2598.04792500872,-1297.02396250436,0.000288664352247725,0,0.376058040357951,0.273659504087869,0.480799387368731,10.3815537991479,0.0518621893735418,2.3333126178621
0.4,0.75,0.780841878190397,0.769674249690409,2558.13291024679,-1277.06645512339,5.30676038255073e-05,0,0.382163284144577,0.291272062931186,0.477790762199558,13.6217347895536,0.0421742456090012,1.6564104632193
0.4,1,0.830160451527063,0.967788370890866,2646.5809381507,-1321.29046907535,9.43945703824056e-08,0,0.242005095243646,0.156544438195128,0.34834589903357,11.1815790447458,0.0181204127203032,-1.28010243489516
0.45,0,1.08491783835045,-0.0231487773504455,2541.17240729498,-1268.58620364749,9.47131262307721e-11,0.45981180801361,0.402933969805459,0.30809386551621,0.500818203751608,12.7142046454935,0.0450181103516006,2.22869327652092
0.45,0.25,0.986098244037053,0.321663244636451,2573.25336357033,-1284.62668178517,2.90180208750712e-08,0,0.431754401049891,0.332658429625584,0.531833239546372,16.2829660254067,0.0425436048404649,1.9478603258049
0.45,0.5,0.973939167961753,0.535186020160827,2536.19841683017,-1266.09920841509,2.7111406453173e-09,0,0.393163128592606,0.294061134769996,0.495296479119435,11.7299648829022,0.0384634208356033,1.84528484595053
0.45,0.75,1.0954305127995,0.7150938340095,2571.05532383595,-1283.52766191797,2.01686856104999e-08,0,0.492709788353752,0.392373153962587,0.587314763962941,15.8889110262935,0.0298338474789425,0.981301501800566
0.45,1,1.09721696143723,1.00306048788052,2589.37341280332,-1292.68670640166,6.8958276866482e-09,0,0.458157996227281,0.358351124036786,0.556332730473578,15.5057824896685,0.0575808910970339,2.87154312573911
0.5,0,1.27132394609871,-0.00266834886577112,2447.24673703629,-1221.62336851815,7.43264974900626e-07,0.928939511290738,0.481779063838167,0.382221010111417,0.578188385214438,20.352412734247,0.00303004538003135,-1.00126144452844
0.5,0.25,0.977461863292439,0.280743987647554,2434.83009350301,-1215.4150467515,0.000389115079248104,0,0.529485775531139,0.41830504106863,0.631043517944317,16.6716147870212,0.0142291330886608,1.38890081151552
0.5,0.5,0.976309193591436,0.499069777054284,2513.06083419358,-1254.53041709679,0.000182200677739441,0,0.473282338458305,0.357612767459325,0.584340935869103,16.8291491981602,0.00293197737349669,-0.989552129434538
0.5,0.75,0.622604384411365,0.767987152803526,2463.58251144145,-1229.79125572072,0.0212648988836102,0,0.510392763314918,0.40912640097174,0.605533488403278,17.7090452455168,0.00789316475539154,0.436993917663129
0.5,1,1.2456608332146,0.989501335098993,2598.41578078785,-1297.20789039393,9.1418444001512e-06,0,0.49205873450148,0.375916047767939,0.600698328693003,17.2248239129269,0.0409859839725101,2.70668587564841
0.55,0,0.988670142780907,-0.0114070369413927,2474.36270004768,-1235.18135002384,4.14954170309123e-05,0.726576526612407,0.451881061438707,0.346791443162111,0.555316016044605,16.0082621401001,0.0472027000798777,2.72035959733103
0.55,0.25,1.12842811285038,0.234906841368748,2385.02730852182,-1190.51365426091,7.24440648673941e-05,3.25295346215171e-13,0.586974327737515,0.491058562368171,0.673207148351881,17.0712340316957,0.0542389767666936,3.00508357160661
0.55,0.5,1.20812320420449,0.493874548997172,2427.07678192538,-1211.53839096269,2.01940822908142e-06,0,0.500155350905003,0.381241576476538,0.613377944550232,13.3494633854078,0.0570944765010895,3.49540801603137
0.55,0.75,1.17354193602065,0.786449827533244,2417.79293902016,-1206.89646951008,0.000174708151672753,0,0.63986024602802,0.54445565879769,0.721827145479245,20.2186317183185,0.076606532572081,4.24371789697916
0.55,1,0.934708275213889,0.995935893571159,2400.58766596263,-1198.29383298132,0.000154245879662174,0,0.493112655020664,0.39215123183041,0.589540567442095,19.2016475016767,0.0224357688673565,0.512775934380776
0.6,0,0.46580783970736,0.00905902575510466,2461.73601910262,-1228.86800955131,0.072523515789785,0.773659511384519,0.635374487934882,0.536977312218642,0.719612172659949,17.5449275990142,0.0347285162062695,0.386575520567313
0.6,0.25,1.0235053698939,0.264126071352836,2416.85217503333,-1206.42608751667,2.21880254862583e-05,2.22044604925031e-16,0.598903786718319,0.515307282417404,0.675235953202369,19.2693968665483,0.04936524400253,1.39843839532538
0.6,0.5,1.53892417502884,0.506404596853655,2383.8843824515,-1189.94219122575,1.42189904295265e-09,0,0.63483190867952,0.544377650924464,0.71427331358847,19.3728886549098,0.0705661152660232,2.35134051473355
0.6,0.75,1.20306943401964,0.781340054184715,2464.07068171139,-1230.0353408557,1.56303192166973e-07,0,0.547021481255027,0.459492479241727,0.629027871478082,18.2012611382641,0.0622918301987982,1.88295657217567
0.6,1,1.29395123580481,0.986284693528337,2382.43063659798,-1189.21531829899,9.59904111752508e-09,0,0.560443111889059,0.47106718656491,0.643540748083146,20.9086494143309,0.0545836525879486,1.75118413735534
0.65,0,0.638003278136717,0.0373336396066914,2274.50690066062,-1135.25345033031,0.0255164035041759,0.21449418547849,0.625957516757873,0.536022565867724,0.706870103030935,20.4656089202083,0.0406230125171179,2.03112568225261
0.65,0.25,0.913311203051015,0.256906628222399,2313.76377098918,-1154.88188549459,0.00154502821348279,5.37347943918576e-14,0.614999285321987,0.521310383451601,0.69784315249153,16.3855097485264,0.00621646080781563,-1.27246624648993
0.65,0.5,0.943334352123701,0.486522036667185,2211.27721835065,-1103.63860917533,0.000721429480265101,0,0.629867092495482,0.538841421670083,0.709521847900839,17.9021514167664,0.0369450838306413,2.06457069011398
0.65,0.75,0.978270183561162,0.778984788790492,2239.93821912196,-1117.96910956098,0.000595217935114967,0,0.636426434728881,0.552671751519853,0.711421334566412,27.6824764139576,0.0323324623629529,1.83806499180685
0.65,1,0.563378551297343,1.02899878274067,2285.79647531803,-1140.89823765901,0.043237808615084,0,0.608238646365957,0.504383083807439,0.699168084648432,16.0464836716158,0.0238092032647106,1.18434150624467
0.7,0,1.03042020701208,0.0233689489761144,2220.38946021585,-1108.19473010792,4.57757182026342e-06,0.437518147704291,0.641805553853842,0.561098462222889,0.714332510857402,21.5805925831374,0.0496324902825159,2.23329442320454
0.7,0.25,0.993328644103214,0.246718943769805,2235.48041343456,-1115.74020671728,8.76108957554855e-05,6.88338275267597e-15,0.71539389968714,0.639856706172466,0.780753507985243,23.9998105202394,0.095580062149469,3.92941583926987
0.7,0.5,0.101496433652076,0.519151616221804,2201.09294382254,-1098.54647191127,0.657602567028962,0,0.662948430202344,0.58397171488669,0.732798009670623,24.5843118943903,0.0589390938839804,2.75095940927383
0.7,0.75,1.18450930789329,0.72862332724865,2327.94531884002,-1161.97265942001,4.24339928102313e-05,0,0.768754785862561,0.706111700951147,0.820662401473017,28.1199949597284,0.0483755698616483,2.11145206652278
0.7,1,0.905507418507586,0.936691941936365,2325.9921271637,-1160.99606358185,0.000540457920545023,0,0.707321273530947,0.636514803853371,0.76817694096756,25.2039325289071,0.0460609947010904,1.93383273658786
0.75,0,0.431050557687067,0.00490867559679559,2191.74864496642,-1093.87432248321,0.103937188850077,0.881249904469812,0.724498343486048,0.661834711988835,0.778661538535743,30.4215134145678,0.0806206388359266,4.3830337379013
0.75,0.25,0.741245445611034,0.277631164605786,2145.0435425234,-1070.5217712617,0.00352428028710605,0,0.707948022943263,0.639533759551668,0.768155969111838,32.7232390813949,0.10994826878465,5.49970799281995
0.75,0.5,0.828985617932401,0.504819123373371,2252.49226583443,-1124.24613291721,0.00243553740178992,0,0.724098478196589,0.650191371506229,0.78569013297596,20.8603304167559,0.070145043802525,4.1626048971538
0.75,0.75,0.788495462031881,0.796567146461508,2141.86437883995,-1068.93218941998,0.00255729778245328,0,0.72957334011056,0.659732550415754,0.787590021072984,22.4117066452386,0.0616954510205388,3.5524289208495
0.75,1,0.615460164015912,0.981345513730987,2117.23073356614,-1056.61536678307,0.0257741166865646,0,0.76682165839473,0.706996377637027,0.817031839433616,24.567308399557,0.0460795476650965,2.77551506017853
0.8,0,0.969133901462084,0.0123504746938647,1912.27560628192,-954.137803140962,0.00139539213478979,0.693263819859743,0.795249595611138,0.742091177982557,0.839162757172222,25.3802347112186,0.0559177811631362,3.5700995963739
0.8,0.25,1.20613974460623,0.235241143967696,1989.84099141423,-992.920495707113,0.000239487827621065,8.02247157594138e-13,0.818829958478202,0.766082376469454,0.861575443442859,29.5079131586147,0.129873273285458,6.81227405604606
0.8,0.5,1.72267353563907,0.508700881209706,1904.20157381695,-950.100786908475,2.3513269109543e-09,0,0.764874276138303,0.700038015894064,0.818430017279434,26.3026460338131,0.114992295638054,6.38327345388865
0.8,0.75,1.05551558960223,0.71052512626489,1986.09039002696,-991.045195013478,0.00074035895577973,0,0.795670518731921,0.740317871667572,0.841376471680747,26.7998507872331,0.0917152721318377,5.45804514464337
0.8,1,1.16003839545948,1.01980415157167,2030.35455411509,-1013.17727705754,0.00051810544446429,0,0.816672126114592,0.763274713711917,0.860190643525824,32.0235151554417,0.126192542165719,6.85817293317687
0.85,0,0.963478271254358,0.0371791457430708,1784.16489372582,-890.082446862908,0.00605614021405687,0.210452754045251,0.898807720045779,0.865834433589087,0.924592137434651,26.8540068634697,0.0234088728749236,1.6789331059251
0.85,0.25,1.11234742471313,0.243530337305137,1914.2137967309,-955.106898365449,0.000897765552494878,3.530509218308e-13,0.850749432223651,0.80818952017464,0.885554244766242,29.6996515973719,0.0631620452767674,2.81030339710746
0.85,0.5,0.853042591479175,0.486063329741579,1839.43375243265,-917.716876216327,0.00744870068109749,0,0.846828233876053,0.80162707737674,0.883223508925902,33.4348889115839,0.0270374396640943,1.96611858006896
0.85,0.75,1.3271796071398,0.705026635008201,1800.42208028139,-898.211040140697,2.69526868028613e-05,0,0.851383064267343,0.807707637863415,0.886452575850209,31.7509476976481,0.147649315764281,3.78230251151774
0.85,1,1.53552585894324,1.0004198245096,1892.12602180898,-944.06301090449,1.16906560765351e-06,0,0.827272640608053,0.778028140131033,0.867406687931768,26.8896284635268,0.0404232671926669,2.36816522341235
0.9,0,1.48217308369812,-0.0145526167929094,1633.16474129977,-814.582370649886,2.51002451889804e-06,0.63515571388029,0.903027661552472,0.871000679633652,0.9278407825333,33.3667877246394,0.151294580362423,6.43985683802786
0.9,0.25,1.52365011717905,0.182909727272313,1644.57988998861,-820.289944994306,1.00636826161349e-06,4.46884551585924e-09,0.894782141026311,0.861686808080552,0.92055926236599,29.2335320831344,0.143356946207171,5.83609392254736
0.9,0.5,0.859577119401696,0.472867173158555,1569.8822467547,-782.94112337735,0.00675271424986734,0,0.918850736470182,0.890881216784531,0.94026437819967,30.722558843283,0.135655319021827,6.00216707073043
0.9,0.75,0.983173244344292,0.79724960044784,1660.62349368114,-828.311746840572,0.0019081408890429,0,0.899770486326461,0.870023470144964,0.923500689464408,36.6761354240297,0.12997688070746,5.54528607289981
0.9,1,1.13331935710731,1.01304122180433,1662.27846890332,-829.139234451661,0.000353517885588905,0,0.90128585760537,0.868476965711741,0.926637478947535,26.6152787196941,0.0892568804279071,4.77264722039975
0.95,0,1.13302726305277,8.14481379091012e-06,1467.20192994102,-731.600964970511,0.0002976626369251,0.999788195185696,0.951681760437906,0.933511306578082,0.96539747619384,35.9152719701249,0.310908950091499,7.82566284747923
0.95,0.25,1.53195097067836,0.189886673858674,1432.75536360595,-714.377681802977,5.26054315219682e-07,4.09664124845222e-09,0.945106350918871,0.9247839520701,0.960524480469141,35.1105131847286,0.304628018779607,7.82525229608089
0.95,0.5,1.54189729392563,0.459161152737907,1394.77903149501,-695.389515747507,1.00478288578287e-07,0,0.934721839866523,0.91009922564816,0.953280692853645,30.3048024898242,0.319767138039614,7.81498165842594
0.95,0.75,1.26410630005024,0.733751056428363,1375.43479436322,-685.717397181609,9.88673020696496e-06,0,0.937117888800979,0.916448217489738,0.953137305413224,33.714675101272,0.198205467413358,6.36292069588923
0.95,1,1.03956706805278,0.9736390894584,1397.72107260072,-696.860536300358,0.000854227244087014,0,0.957028462105002,0.942130692091618,0.968498191633381,35.3361010373765,0.27342117157774,7.37078557635229
1,0,1.71126369248879,-0.0138334860001969,907.862825603798,-451.931412801899,1.74712884404293e-05,0.682469058201041,1,0.999555248622305,NA,42.5931305899051,1.79328638920197,15.4393959493115
1,0.25,1.45214528479044,0.209066515919642,856.504447486199,-426.252223743099,0.000175839717801551,4.92972329624308e-11,1,0.998722472592494,NA,49.0746304685639,2.16579950379756,18.0024388045686
1,0.5,0.919274309630103,0.519607034479929,802.599122627702,-399.299561313851,0.0149015987566705,0,1,0.999536054593027,NA,44.4932538792325,1.11576354557026,15.7112130061755
1,0.75,1.22147081257389,0.78540042549336,820.705235798735,-408.352617899368,0.0013238917348195,0,1,0.997899786289983,NA,45.9549349989255,1.091890393166,15.5535384319007
1,1,1.77473405294609,0.969809334679818,817.934169177435,-406.967084588717,3.13508350302527e-06,0,1,0.998781503511099,NA,39.241689776231,0.965503628584075,15.5204516698857
0,0,0.968277383349076,-0.00493529454725761,2896.59547712769,-1446.29773856384,0,0.872815254950276,1e-06,NA,0.0320795655975029,1.23610319107206e-05,0.0370110274471265,0.324152576917521
0,0.25,1.00473926345564,0.273940209533528,2967.62617051747,-1481.81308525873,0,4.44089209850063e-16,1e-06,NA,0.0202107577384527,1.53331138523231e-05,0.0327944975563548,-0.414938688941038
0,0.5,1.06067493159921,0.479983988656104,2913.35553609711,-1454.67776804856,0,0,0.0218144640477316,NA,0.0970050986437753,0.217522422372372,0.0372316139116165,0.314898454525876
0,0.75,1.06287579662132,0.729282451664175,2857.13273832683,-1426.56636916342,0,0,1e-06,NA,0.0263066359006553,1.31800412760594e-05,0.0445872130046868,1.39059760478504
0,1,1.01566797972471,1.00054771309364,2965.78592219632,-1480.89296109816,0,0,0.0112523466023781,NA,0.0678882496584843,0.0913411714140769,0.0424439372265868,1.08632423434514
0.05,0,0.912277118945126,0.00917793065109807,2896.9564359657,-1446.47821798285,0,0.772355402242658,0.0186829940562919,0.000120229278159299,0.065073008072601,0.51101545936822,0.0280599022195463,-0.300582515920023
0.05,0.25,1.07864630038855,0.210940657833856,2833.52189579256,-1414.76094789628,0,1.3144596522352e-11,0.0396044247499889,0.0115500272707935,0.0953203458358318,1.47039062015271,0.0353873556304128,0.585426855069603
0.05,0.5,1.02768445999928,0.470616291226296,2880.82370510504,-1438.41185255252,0,0,0.0373327116860801,0.00864735708846434,0.103659953864712,1.43449837697184,0.0179315617902706,-1.88583285722537
0.05,0.75,1.03832733942441,0.743214863239507,2986.21323989149,-1491.10661994574,0,0,0.0630572530810707,0.0213235168169694,0.134481289993995,2.13803545133402,0.0173375185136923,-2.12711746825343
0.05,1,0.892932835076404,1.0260795035457,2900.16359964534,-1448.08179982267,0,0,1e-06,NA,0.0240137108580699,1.41934166585323e-05,0.0432390599794677,1.23207984555224
0.1,0,1.02027772802287,0.0182653086074485,2916.54021943233,-1456.27010971617,0,0.580830689057833,0.0250492478751631,NA,0.0905597067215793,0.534835417657685,0.0169170089438009,0.325084298061737
0.1,0.25,0.874258659810353,0.238612023752149,2830.76128383184,-1413.38064191592,5.68689539903744e-11,1.28341781646668e-13,0.110392643906746,0.0489871894246954,0.202985301688448,4.27586343596466,0.00562294585121276,-1.10852037952855
0.1,0.5,0.990143124824391,0.504998409520522,2842.22180032477,-1419.11090016238,8.39328606616618e-14,0,0.105206628251938,0.0427157431184294,0.205362956680221,3.96739015035867,0.0139082837717203,-0.00919246676430152
0.1,0.75,0.949620180509204,0.752738673547078,2889.31308459686,-1442.65654229843,1.07025499573865e-13,0,0.0922772408382287,0.0299510470997678,0.191102203642078,2.23843207995475,0.0155590686477924,0.210287089426302
0.1,1,1.13872972742331,0.956991007593994,2850.86257673417,-1423.43128836709,0,0,0.0733876098634738,0.0306527758226196,0.148170129964141,3.4969954217096,0.0152936111430251,0.188603940435504
0.15,0,0.861087577534329,-0.00175695016434399,2828.60668581946,-1412.30334290973,3.16733306249262e-11,0.955853397743753,0.161742185195827,0.0926532339780605,0.255167395939931,7.0224037134671,0.0367271215009084,1.08777691540255
0.15,0.25,1.24375639610522,0.231326748923086,2739.14820753489,-1367.57410376745,0,6.28386231937839e-14,0.165295678430021,0.0910469702370275,0.267199573082085,6.53757552390903,0.0274279194690492,0.501962157442452
0.15,0.5,1.16018480224477,0.533277260579137,2879.46572114688,-1437.73286057344,0,0,0.0863281979202822,0.0371547557005547,0.164463833388139,3.34913821437662,0.0264500354582784,0.434153590061412
0.15,0.75,1.03332969885079,0.778199988990753,2859.78046252725,-1427.89023126362,0,0,0.0730486612686074,0.0211042782110341,0.161338069056133,2.22086666897651,0.020437406297298,-0.152946597412093
0.15,1,1.23445348301883,0.965154137420181,2856.07306684322,-1426.03653342161,0,0,0.100187241181477,0.0461515693299682,0.177660962877917,2.98299864937624,0.0490944835922507,1.67613962848718
0.2,0,1.03099669209382,-0.0137716474084843,2801.78329098171,-1398.89164549085,2.61696886383334e-10,0.673753572710946,0.295690678445491,0.195530646683482,0.407432475949224,9.44901459936338,0.0445929850175394,1.31765843451016
0.2,0.25,0.975801764055168,0.225369222568769,2821.01166666411,-1408.50583333205,1.92626581352329e-10,2.85327317328665e-13,0.261590050538039,0.177292285125251,0.360405525369833,11.1753667887549,0.0509392994670963,1.87189571585556
0.2,0.5,0.936664791683053,0.500024969033084,2788.68255693473,-1392.34127846737,3.10862446895044e-15,0,0.159790630259176,0.0857410497213534,0.260570140960514,6.77283287258628,0.0326390981472735,0.147920962793843
0.2,0.75,1.0952382938071,0.69619791708656,2830.9098836181,-1413.45494180905,2.17603712826531e-14,0,0.230306852596964,0.141115393585397,0.338291723391013,8.8457965130424,0.0390311984414604,0.815498399103182
0.2,1,1.17293958014647,0.974966733834638,2803.86528233497,-1399.93264116748,0,0,0.119239361122556,0.0496441008474621,0.218973095932272,3.53223111293904,0.0309085946881268,-0.091132727967565
0.25,0,1.08346211910094,0.0178026182043833,2713.60300609892,-1354.80150304946,9.68114477473137e-14,0.562843538580279,0.235538716680836,0.143413579332637,0.345405757163902,7.83161164664382,0.00715903273422231,-2.03206736150694
0.25,0.25,1.00891995364298,0.256296984324339,2770.42552449765,-1383.21276224883,3.99680288865056e-15,0,0.165886296186132,0.0965515223399547,0.255858107877603,6.24961577513684,0.0118583598896214,-0.992223602009615
0.25,0.5,0.887672190046969,0.528875668625959,2783.4869678739,-1389.74348393695,1.86552744363411e-08,0,0.259812081180835,0.168436383886029,0.364167269526296,7.94854863905215,0.0335072421682542,0.849108113785774
0.25,0.75,0.927391231890069,0.78640482884406,2769.64991472497,-1382.82495736248,1.79532835264951e-08,0,0.2806945338464,0.187500086509913,0.386682502471801,10.6317206792198,0.0531211290133337,1.61936103533661
0.25,1,0.816854544977818,1.00079324843169,2715.60805982595,-1355.80402991298,1.32219668103062e-07,0,0.262363763720319,0.169099993147142,0.37260383870233,12.17469022649,0.0413692621239701,1.19414633677111
0.3,0,0.837906633069132,-0.0360830255349125,2673.52232225803,-1334.76116112901,0.000212157018716352,0.240341671415767,0.338749124399683,0.24012990997465,0.446882078071266,12.3501916016047,0.039255625961341,1.44539887516734
0.3,0.25,0.754818141129987,0.273299011864751,2758.74538197033,-1377.37269098516,0.000442091719099702,0,0.285773277689418,0.192824923262345,0.39535495990296,11.8578161614802,0.046096457206659,2.27830358616268
0.3,0.5,0.708198856333304,0.492699661378814,2710.52948616204,-1353.26474308102,9.75926047919184e-05,0,0.224403768168736,0.142050803867695,0.324398550416055,8.01195918767648,0.0295369962505974,0.102092786171217
0.3,0.75,0.922831177294112,0.705837960264042,2753.64778993921,-1374.82389496961,6.80438605238365e-07,0,0.223047888637079,0.12460444394931,0.344293495304683,6.86226474892789,0.0361558882644248,1.09539414638078
0.3,1,0.940247476550381,1.00597546874574,2647.6861690803,-1321.84308454015,5.9009213259964e-05,0,0.362530045070018,0.259607797759032,0.472580908103578,12.1923617046635,0.0526902617582949,2.88864730178226
0.35,0,1.12912310744534,-0.0027982190706904,2716.39300134316,-1356.19650067158,2.06145323033979e-10,0.927628998395989,0.374316178874836,0.284191637251196,0.470645597452799,14.855069217665,0.00593673242405172,-1.24217324663829
0.35,0.25,1.0731958605918,0.280745577082145,2687.70089902565,-1341.85044951283,1.58196455934956e-09,0,0.378508134427486,0.289166569198917,0.474120609986608,17.3372920108546,0.0181903823256273,0.650525499809757
0.35,0.5,1.34138520595613,0.540113323971548,2703.04807241609,-1349.52403620805,2.90633739297164e-10,0,0.493044086118876,0.391945739064997,0.590441395445664,12.7356173941629,0.0220908805006501,0.920747961495671
0.35,0.75,1.18782696760917,0.702031228085311,2760.49404675111,-1378.24702337555,4.05964151184435e-12,0,0.338807434050929,0.244541001196436,0.439529432554973,11.0158799603659,0.0309809123020468,1.42284848551644
0.35,1,0.66927653091686,1.05664535872867,2683.53603048139,-1339.76801524069,0.000103051403542498,0,0.367917442501739,0.279968983890345,0.463413211874716,20.9121964970236,0.0240262917385462,1.06761357560159
0.4,0,0.784194016032823,-0.013932799449804,2626.99093228155,-1311.49546614078,0.000135935842992208,0.66212235576748,0.423283511758135,0.31556474919245,0.531073716742172,12.0064381133703,0.0311179550516647,1.07028285688037
0.4,0.25,0.942815253622603,0.259975027598063,2629.21680783821,-1312.6084039191,1.98037776422133e-06,0,0.403831822893797,0.29169314451607,0.516838292296966,10.873202512853,0.0166487183486722,-0.637666564268112
0.4,0.5,1.29014758094765,0.524064939936787,2649.17154174384,-1322.58577087192,5.70647973319183e-10,0,0.42429520991616,0.319635033299784,0.531139161846495,14.5894211977912,0.0252146364924251,0.419748778780934
0.4,0.75,1.21969974900431,0.740965962179589,2508.14208854522,-1252.07104427261,1.67843516862831e-10,0,0.405899049482282,0.292936397784848,0.520288532964553,10.5560238130601,0.0607094257340472,2.85842023518392
0.4,1,1.03901160246858,0.982187404021624,2676.20210042733,-1336.10105021367,4.15623042444579e-05,0,0.545057762209353,0.448451031678712,0.634732047470276,16.9641941120739,0.0486855194812477,2.18497950723725
0.45,0,1.18116728055295,-0.0233398839999125,2539.88313034174,-1267.94156517087,8.27413138004829e-08,0.450707414092389,0.472020309234728,0.371715706552634,0.569613231927538,13.5924217833913,0.0508546739854861,3.06808758619278
0.45,0.25,1.06767862198904,0.226999118700585,2595.321655969,-1295.6608279845,2.33204304089796e-06,2.50288678671495e-12,0.471539757454425,0.364192814022639,0.574181947898398,14.6074646331996,0.057790597293301,3.42643961602727
0.45,0.5,1.31256427208505,0.526825049508242,2623.67904431146,-1309.83952215573,1.26566539471185e-08,0,0.47726893960322,0.382061147854889,0.571831342862227,16.9702763541922,0.0626586802158771,4.07502182086061
0.45,0.75,0.821064396750761,0.748285200831057,2612.07549194684,-1304.03774597342,8.96904737464066e-05,0,0.41702542903325,0.307508150224353,0.5249173876352,13.414508551309,0.0545435427365906,3.35100468486817
0.45,1,1.07780436037121,0.974153887743723,2542.42459327661,-1269.21229663831,4.88678797427866e-08,0,0.402552868484487,0.29767455012891,0.510994214596356,19.0730212612561,0.0463869565879614,2.57282903152265
0.5,0,0.697907852643466,-0.0182925542647656,2497.16054161729,-1246.58027080865,0.000573037595609005,0.567291409873645,0.464449362439893,0.357197911849655,0.568484562143008,13.5113686965533,0.0287459389645684,1.20818333649516
0.5,0.25,1.76597333535947,0.212867137734461,2423.88805098101,-1209.9440254905,6.16395823271887e-13,3.3681946121078e-12,0.601181145755419,0.509533874108891,0.683175952799339,19.9367468694181,0.0566408731386915,3.35402399488627
0.5,0.5,1.01858952152015,0.541002254247994,2509.34606038483,-1252.67303019242,1.04826392499646e-06,0,0.476846150787742,0.376016041120912,0.576417903224875,16.683252483125,0.0324339788111126,1.55672853105586
0.5,0.75,1.387583050446,0.748358740161214,2546.77643455081,-1271.3882172754,2.7481993791767e-08,0,0.579647406690244,0.470699291203281,0.676143390054706,19.7180487186788,0.0404665117349988,2.32646282671704
0.5,1,0.740193262626996,1.02235355738076,2482.7420873564,-1239.3710436782,0.000392704758817697,0,0.488452102469125,0.387912396926167,0.584510709990046,16.7445010756047,0.0495473301369602,3.02562211456926
0.55,0,0.891361753130516,0.00111217490462988,2505.85705700363,-1250.92852850182,0.000488413904377705,0.97241849327151,0.540924126931169,0.429745814543457,0.641402816065284,18.1828741626283,0.0303489611310306,1.32465331525841
0.55,0.25,0.732652516042944,0.231740406904816,2467.08957053047,-1231.54478526524,0.00152884899562888,4.64517313503165e-13,0.480737460360556,0.386640180309305,0.573406060819234,18.3818656857834,0.0382382082349792,1.89073535934934
0.55,0.5,0.699501772032688,0.485490588780699,2477.79671090245,-1236.89835545122,0.00542639683134083,0,0.538883924828581,0.445298026318323,0.627168757534099,17.2275432555744,0.0299432670061205,1.36043066049257
0.55,0.75,1.27400000912031,0.734068977408678,2522.64588489354,-1259.32294244677,5.14513294191943e-07,0,0.527124122433051,0.431087074893354,0.618416001147855,16.8868913550118,0.0367410822943928,1.68020760997103
0.55,1,0.940181800666313,0.957493514553808,2447.37450902973,-1221.68725451486,0.00046878291321728,0,0.591716156207537,0.497471531369855,0.676732017452605,17.9880327701807,0.0600018441076318,2.95680095480582
0.6,0,0.499335698764115,0.021550355438534,2483.52233364611,-1239.76116682305,0.0484111131262961,0.498344783711339,0.597532923310481,0.510950740374358,0.676955447913775,20.8694237808414,0.0858232999163035,4.94033152423281
0.6,0.25,0.969358641755857,0.262761852537123,2495.04777000215,-1245.52388500108,0.000531344888774488,1.84297022087776e-14,0.656542724437221,0.582791049121487,0.721862365658099,27.6331626962197,0.0524326168480827,2.89257805919807
0.6,0.5,1.18226802064685,0.534825575311946,2371.59324787354,-1183.79662393677,1.01112348804833e-06,0,0.601311025357965,0.519993665876623,0.677457173456299,24.4354942795291,0.0565147904174711,3.36711356073866
0.6,0.75,1.22500400480144,0.738343642588397,2403.54768049391,-1199.77384024695,8.68947007681697e-08,0,0.554802349695091,0.452063913610713,0.648449213501376,15.9918727513322,0.0549993572864988,3.25028115043327
0.6,1,0.476694604107156,0.987522216342058,2399.82743887478,-1197.91371943739,0.0456442790961273,0,0.580080706778806,0.479115962403674,0.671473866479901,22.5707530818764,0.056245438619301,3.25901127852565
