"lambda.in","beta.in","coef.(Intercept)","aic","log.lik","Pval.","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0,1,1.22257477235705,85.0149610761278,-41.5074805380639,0.00140008951682935,0.620126269114739,0.00254370517607641,NA,1.86627395347392,0.539359237504711,1.75558657045948
0.05,1,1.05502518891812,99.7330057223728,-48.8665028611864,0.00140692010295185,0.241232538042471,NA,0.791214513351925,0.63440969497455,0.253651388177553,1.85192282488782
0.1,1,0.756519972630872,85.4425743391882,-41.7212871695941,4.70210495397971e-05,1e-06,NA,0.35680930417986,5.18114896109122e-06,0.050827512857125,0.904271346678549
0.15,1,1.24316438152115,99.7838155891268,-48.8919077945634,6.81309637373673e-07,1e-06,NA,0.78975932512853,2.60083964219945e-06,0.390823370396592,1.65057081210485
0.2,1,1.04123371444911,84.161936494095,-41.0809682470475,2.03549348487542e-07,1e-06,NA,0.428755946243469,3.94112473841108e-06,0.22091236611892,1.12503342337222
0.25,1,1.00414157519778,102.755683862639,-50.3778419313194,0.0198421190228244,0.423003807691617,NA,0.900603236761552,1.37664511610847,0.251170911265622,1.84476097399642
0.3,1,1.46247492069434,79.4495518541188,-38.7247759270594,2.96043189962347e-11,1e-06,NA,0.819603074699169,4.0284979936399e-06,0.223324352037146,1.20264234422317
0.35,1,1.06744187352785,83.5008041635049,-40.7504020817525,0.000524939232558808,0.403724240592373,NA,0.873860505842551,0.786665441426289,0.2320025164862,1.03767446387113
0.4,1,0.401110920758303,100.585126285032,-49.2925631425162,0.0568929426758213,1e-06,NA,0.346198825873634,4.93963941457287e-06,0.0768311234697674,-0.382061988619656
0.45,1,0.599682449478854,67.8638359675944,-32.9319179837972,0.0604726984388395,0.5227847564743,0.149762776495142,0.866893758103193,3.08389463847726,0.260790144910489,2.86071438738953
0.5,1,0.791631142691501,68.3998200375903,-33.1999100187952,0.0790721013746163,0.645121828409539,NA,0.961312832146957,0.816139686272575,0.430478649490701,1.70583604527879
0.55,1,0.638480572684152,68.0095997727445,-33.0047998863722,1.08672811731658e-05,1e-06,NA,0.525538490857006,4.69781410580588e-06,0.232742695041479,0.864695770350637
0.6,1,0.663611551374585,81.2620685557524,-39.6310342778762,0.159070508568668,0.674656990282169,0.308571290495426,0.89508332191348,3.76949747228692,0.34152368750929,2.33433916482296
0.65,1,1.67401931129949,71.258117013655,-34.6290585068275,1.87897168899553e-05,0.797459877555137,0.240905339860896,0.982518027201278,2.43192659820766,0.560342419538965,2.64533456016996
0.7,1,0.945500959015649,80.2318341276945,-39.1159170638473,0.164080888119107,0.631732373964266,NA,0.880967588457771,1.65539308347198,0.0639073582918565,1.16015395951513
0.75,1,0.568206385898201,64.4061921537614,-31.2030960768807,2.61653782787086e-05,1e-06,NA,0.701844810500408,3.07412075000468e-06,0.0551415327095933,-0.569182363946344
0.8,1,1.80005270588825,81.1866022178659,-39.5933011089329,0.000361960067588818,0.859637642294917,0.545139355546229,0.978004164730026,4.26444607100113,0.762346509265691,3.61583770650577
0.85,1,1.50524288644297,87.3327916434143,-42.6663958217071,0.00297216714333715,0.992178020656533,0.719869322098975,NA,4.75264266794175,1.03933776330333,4.65579443072157
0.9,1,1.00726720486059,46.8984224296977,-22.4492112148488,0.0602262264150943,0.795869507045905,NA,0.971406913577845,1.13258299673394,0.146113215244864,1.6402358590426
0.95,1,1.48116957574603,62.9629193423786,-30.4814596711893,8.85091751752221e-05,0.908226519842254,0.714484824061113,0.977860292202591,5.25333371591724,0.585828513115053,3.59212821624576
1,1,0.983995284601751,58.2354187207625,-28.1177093603813,0.0822876237386854,1,0.89854427826119,NA,3.75624686064246,0.734426088582665,2.73472341173666
0,1,0.782095850543296,78.4125181720725,-38.2062590860362,5.85558042254242e-06,1e-06,NA,0.495464396738701,4.35399588769667e-06,0.242633646517549,-0.455412991115782
0.05,1,0.632382529726325,79.7395029702497,-38.8697514851249,0.000149502557902803,1e-06,NA,0.658183440675756,1.61703347757465e-06,0.26632592681936,1.26187405906299
0.1,1,1.07513820090602,82.4529411676518,-40.2264705838259,5.18905341451159e-06,0.0615956673981082,NA,0.663428997513897,0.116289447224892,0.143144112076211,0.353110961032115
0.15,1,0.729219165301816,75.6702240180075,-36.8351120090037,8.90239830964035e-06,1e-06,NA,0.775197337373118,3.82956943612314e-06,0.116153594720789,-0.276353957086284
0.2,1,0.81161001562913,87.8498151339645,-42.9249075669822,3.00154516961193e-05,1e-06,NA,0.506063291699707,3.64320440052417e-06,0.159900878840464,-0.45349574955976
0.25,1,0.620229471366404,76.599145057716,-37.299572528858,0.000103497892859128,1e-06,NA,0.86603888802353,3.95731751267858e-06,0.356002919833945,1.98662216993399
0.3,1,0.964951766663811,93.8152936374715,-45.9076468187358,0.148371697167166,0.477204855882066,NA,0.947250512242969,0.724640123459426,0.116304622980906,0.650984525567687
0.35,1,0.526366078995229,84.8026608197788,-41.4013304098894,0.00230369620849036,1e-06,NA,0.784762293187251,4.76837158203125e-07,0.284976940116111,0.135012483549759
0.4,1,0.953474379251842,89.3153068629995,-43.6576534314998,0.0180970572090717,0.555529883071889,0.198551217969993,0.832044085613726,3.42470461370565,0.13685014052396,0.00972315010478561
0.45,1,0.830724386369553,100.016235795129,-49.0081178975647,0.160961962537483,0.529391642395281,NA,0.909382093329718,1.42390901883306,0.0431984972240785,-0.0479741041266532
0.5,1,0.780618895969135,84.4556883420396,-41.2278441710198,2.460998109588e-05,1e-06,NA,0.287738862042005,4.36377649729803e-06,0.213210450236747,0.593809082567188
0.55,1,0.843258360004046,65.8643560356797,-31.9321780178399,0.00133981445443876,0.369604063871619,NA,0.749684798473116,1.57022649005537,0.0815809131154442,-0.257806716594311
0.6,1,1.22083576922151,75.9357326143613,-36.9678663071806,5.47193179656347e-10,1e-06,NA,0.542316267328935,2.10227871996741e-06,0.202613409389222,0.271297593283167
0.65,1,0.462222301150456,71.5943747438369,-34.7971873719185,0.716441618995419,0.974083051764685,0.850790947401408,0.997094766775077,5.37228443512903,0.565895622279098,3.8582030902981
0.7,1,0.298648756113549,94.7344036354492,-46.3672018177246,0.116749557222922,1e-06,NA,0.719776346934216,1.72338870701801e-06,0.380906192397437,0.720820742583591
0.75,1,0.410325523037722,90.4401151517595,-44.2200575758798,0.681532868364614,0.782349195367948,0.24939656306937,0.942915545673845,2.0250680066135,0.270960817670049,1.60178921162158
0.8,1,0.193175838132477,79.1082279121029,-38.5541139560514,0.742790695244211,0.923863364405544,0.631902758029377,NA,5.27031567422211,0.996060374305702,5.87855064247016
0.85,1,1.28953805884432,57.1993241276187,-27.5996620638093,0.00199755081178621,0.860782158545451,0.377062110206992,0.990374108588484,4.24742866798615,0.520442151857068,3.30850003114081
0.9,1,0.21994184293965,59.6176953419244,-28.8088476709622,0.555934953261486,0.768853592832025,0.429535262691049,0.949476867532915,4.37135079566243,0.318703471566436,2.61531427350999
0.95,1,0.970524169580663,65.2374000181269,-31.6187000090634,0.00767595132559062,0.974314519873507,0.823501474333277,NA,5.75590295346421,1.0875750794945,3.60043383245169
1,1,0.616307271138278,49.2216465256781,-23.610823262839,0.364361134613359,0.915750772545985,0.653355571090563,0.999062374298439,5.33685973191171,0.981071055879771,3.95046346348691
0,1,1.01154881156991,102.145152556381,-50.0725762781906,3.13642858187357e-05,1e-06,NA,0.25142273534614,5.09959450631319e-06,0.0433770278065493,-1.56362029571525
0.05,1,0.802217774733338,83.9069340371853,-40.9534670185926,1.46552917064113e-05,1e-06,NA,0.669880163131924,3.35272815476065e-06,0.20892956317051,0.921761290658437
0.1,1,1.36102776447255,90.1361791881173,-44.0680895940586,6.41861763739371e-09,1e-06,NA,0.339839819699074,4.78027764696203e-06,0.0818461301730186,0.754286126084215
0.15,1,1.03514976949195,92.7554407118828,-45.3777203559414,2.37434766603428e-06,1e-06,NA,0.422786434503894,4.368658590748e-06,0.0512331566786894,-0.109714084642598
0.2,1,0.721060516054784,95.9144270949511,-46.9572135474755,0.000593151576969264,1e-06,NA,0.823173574174185,2.6307197202103e-06,0.236840958652183,0.187886081247024
0.25,1,0.844520692828097,81.0562701428767,-39.5281350714383,0.00180330604279666,0.329247714605669,NA,0.741065696627691,0.899162165953735,0.136898485014031,1.3218659115174
0.3,1,0.414334833280236,95.0818907165873,-46.5409453582936,0.0333816879027111,1e-06,NA,0.884811515282152,4.16380147852253e-06,0.195744364519626,1.88957321286525
