"lambda.in","beta.in","coef.(Intercept)","aic","log.lik","Pval.","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0,1,0.995560966477792,2997.89699629244,-1497.94849814622,0,1e-06,NA,0.02932933145713,2.37845686213301e-05,0.0182982096536778,-1.84833851834878
0.05,1,1.13545970726458,2906.04324373717,-1452.02162186859,0,0.0338907399863011,0.00183314107900654,0.101847081196288,0.755449893698432,0.00608362901907553,-1.25808887925272
0.1,1,0.966587897631686,2784.53624721422,-1391.26812360711,0,0.0941436446847057,0.0380245977141636,0.1870995314855,5.05894735313539,0.041451394598012,1.50615922144673
0.15,1,1.14099284484257,2763.13222321707,-1380.56611160854,0,0.150002565057176,0.0758765351849159,0.254914236870891,5.13094867857921,0.0211855751257067,0.253823055028588
0.2,1,1.04683353770212,2737.25111913059,-1367.6255595653,0.00905595116089986,0.274721415674951,0.168854873510988,0.404892967738212,8.33870458771418,0.0252055119315272,0.0652712523749483
0.25,1,0.942513927876183,2773.37535288312,-1385.68767644156,2.5139890169612e-12,0.196714367951924,0.118193761412792,0.294133363495166,7.6442882233869,0.0181127977610987,0.246164688881668
0.3,1,1.17391373275723,2682.03449490938,-1340.01724745469,0,0.267449702004599,0.179796121162816,0.375044728492473,10.453620479167,0.0456019360108277,2.25407458863236
0.35,1,1.39610783472128,2683.26466244374,-1340.63233122187,1.77635683940025e-15,0.369166002700077,0.273372327611549,0.469941955549085,13.3188292943896,0.0479484758543506,0.701476384734038
0.4,1,1.01436143751351,2592.11741568849,-1295.05870784424,4.6296300126869e-12,0.298659699449275,0.209622630356656,0.398426565982018,12.3481683803308,0.0559238409573797,2.22409439191401
0.45,1,1.59552675641882,2492.32065037997,-1245.16032518998,0.0276931658787609,0.646153135958356,0.544086429050168,0.732373221289946,14.4750229347438,0.0224464447408408,0.819362475360571
0.5,1,1.08049141336026,2456.9988058592,-1227.4994029296,1.39789735342788e-10,0.349371830019457,0.235989995243832,0.47015421811203,11.5835451310525,0.0530844470666003,2.30601619892594
0.55,1,0.945998943272125,2414.77223897909,-1206.38611948955,0.256977899353195,0.760068059581917,0.69133876705287,0.816123401282338,29.7227822193076,0.064558964788964,3.13272116138709
0.6,1,1.14571409152859,2399.68271083788,-1198.84135541894,0.167577327312857,0.763264759386507,0.672803015114142,0.832862489406541,18.5074874157736,0.0853846470544459,3.26232978860985
0.65,1,0.769197758185454,2215.07188026987,-1106.53594013494,0.000500704761038584,0.616433960078649,0.525938257714492,0.696151032995772,21.3731539663662,0.0544641657479117,3.26158372256533
0.7,1,1.04129503703244,2145.03746451857,-1071.51873225928,0.000498614293481969,0.745862481306837,0.681775161272036,0.799541879348016,23.4438757280669,0.0337227554882095,0.884241214264244
0.75,1,0.775865948099402,2243.7483255104,-1120.8741627552,0.00164576208671141,0.699252537989059,0.620562730465879,0.766052948532063,20.3037192897995,0.082087733407748,4.61006058496062
0.8,1,1.06843109862515,2170.78799807525,-1084.39399903763,4.11858047044689e-06,0.812477672845723,0.760012428231509,0.855171410774641,29.3677738731792,0.0826225760968368,3.47170828505792
0.85,1,1.09715712541156,1914.47333121152,-956.23666560576,0.2175850999222,0.905227773540394,0.873746541167528,0.929382859819379,29.662832941334,0.246340493718294,9.71576636355706
0.9,1,1.32922554379066,1712.85639187578,-855.42819593789,6.49749438959013e-05,0.879055023336324,0.838477926610875,0.910786182303292,33.9730879641514,0.313556249172756,12.7563101098205
0.95,1,0.845354504440065,1389.95936805478,-693.979684027391,0.0339023863139589,0.949665560342141,0.929652716428187,0.96470952120089,37.3148675461588,0.450594520330029,6.77423613042663
1,1,0.889615734840316,1059.5991786089,-528.799589304449,0.401538001818658,1,0.999000950883885,NA,39.1802085200807,0.76266472912601,11.4453430455508
0,1,0.991778883878763,2932.08595752097,-1465.04297876048,0,1e-06,NA,0.19119737793886,1.83442917458261e-05,0.0203355542340497,-1.14324989019379
0.05,1,1.04710095088301,2869.0621008443,-1433.53105042215,0,1e-06,NA,0.22228354940968,1.88335587102237e-05,0.0486381129106922,-0.00843692327371197
0.1,1,0.826105787589756,2907.31771077126,-1452.65885538563,0.0617024160477451,0.283661829275003,0.155179445516717,0.428147895334186,5.9461623186366,0.0346281677828372,0.726358688303563
0.15,1,1.08908389360379,2818.29010011489,-1408.14505005745,0,0.104134752719832,0.0454503218337997,0.191777841647757,3.78697217729071,0.0229667620930407,0.618107563153628
0.2,1,0.622087467989884,2857.87420466089,-1427.93710233045,0.000241404869753881,0.227962921414539,0.148900233201221,0.32238522024319,8.8383817003526,0.0169103058702488,-0.859454292013483
0.25,1,1.16151970826924,2772.56879212649,-1385.28439606324,0.00746073725458496,0.309813456469589,0.186286050332859,0.446716575888513,7.67921340859204,0.0515078556666004,1.32266617359364
0.3,1,1.43202184687763,2752.99956916593,-1375.49978458297,2.73190359223463e-11,0.392643342188342,0.28867947351281,0.502787433353535,16.4844717012981,0.0366430455482803,1.06304555397435
0.35,1,1.15387468086135,2577.1254510251,-1287.56272551255,0.0276440127563156,0.433814224223252,0.28063889865809,0.574308511997189,7.4763330882299,0.00962048812863163,-1.62058858453004
0.4,1,1.47942138122619,2526.95609660354,-1262.47804830177,5.25357535252624e-13,0.37336459796698,0.264380730052404,0.488960451325721,13.2684149984664,0.0335323027731055,1.45483655764265
0.45,1,1.01911137541068,2472.34110279929,-1235.17055139965,0.000304012845060209,0.428545450575171,0.315894928518102,0.539448886690753,11.9999748348876,0.02042668071939,0.649153547347594
0.5,1,0.839842756707882,2569.35470860833,-1283.67735430417,0.227056800627929,0.636428634454808,0.5363115702392,0.7212775469189,12.5977104518234,0.0616885358928278,1.50238701475825
0.55,1,1.33282455080279,2477.74251683112,-1237.87125841556,0.0896845970912272,0.710864373841765,0.627207004377972,0.779644290916026,19.017760623183,0.0832437328271125,4.11995089890358
0.6,1,1.31295065452264,2346.00537615818,-1172.00268807909,0.140958785785426,0.789801320072197,0.721831728242922,0.843644486796685,20.6608481961447,0.0687940418129069,3.85939101477601
0.65,1,1.40391584215894,2372.65866726014,-1185.32933363007,0.104628543528521,0.779680425356958,0.707576899793486,0.836415443503927,21.8479138390922,0.0521037500501025,1.92615223369229
0.7,1,0.676564230703777,2209.24526793833,-1103.62263396916,0.0154692165379986,0.741719017495996,0.676363977905207,0.796860342443308,21.6139670756496,0.116023715214735,4.79422675080145
0.75,1,1.26611022597556,2067.71415636245,-1032.85707818122,1.27407961825199e-06,0.735443135239026,0.65687230878249,0.799970402795978,26.275434433077,0.128895686999701,5.43306003660957
0.8,1,0.821736549572829,2118.12720018937,-1058.06360009469,0.00184919880127454,0.813219999631451,0.764492777916125,0.853606923651744,31.6162416272414,0.249688871193863,8.83210982702785
0.85,1,0.719618224284282,1873.36041111034,-935.680205555169,0.481246651461407,0.928261736245355,0.906085419650787,0.945572226510649,31.1636928629019,0.150239487962858,8.21799769764446
