"","lambda_input","K","mu","sd"
"279",0.25,1.00252639793955,1.29915270707069e-17,0.0337551705888538
"280",0.25,1.02315722085236,4.83378155482096e-18,0.0358648073107421
"281",0.25,1.01120674970015,-8.50473976250874e-18,0.0374509726125194
"282",0.25,1.12012856638621,1.22565972399558e-17,0.037303338771041
"283",0.25,1.11185875979356,1.27765704374845e-17,0.0361598456914459
"284",0.25,1.17405578471879,-2.18742510507631e-18,0.0357996803518495
"285",0.25,0.957751877429193,-3.10800782896484e-18,0.037146270464787
"286",0.25,0.910871715716194,6.13635602088867e-18,0.0355084459271073
"287",0.25,1.04520891030733,9.18508975475407e-19,0.0348321145048923
"288",0.25,0.941133069987073,-6.69126890397512e-18,0.0353906697492982
"289",0.25,0.9248078422498,3.50323340215369e-18,0.0356374920043342
"290",0.25,1.00148876838783,-7.24536397675099e-18,0.0368657010328094
"291",0.25,1.03911939923661,6.09318232805065e-18,0.0367564500261545
"292",0.25,1.23138348276049,1.17814761310502e-17,0.0361091713298374
"293",0.25,0.943968668550256,1.364089640939e-17,0.0356234058668534
"294",0.25,0.977051649218878,1.16398962679825e-17,0.0351792743896407
"295",0.25,1.02939301103345,5.24017006934256e-18,0.035092012989309
"296",0.25,0.918852955844425,5.97006100696955e-18,0.0361981803479869
"297",0.25,0.880380573126633,-9.89593674474883e-18,0.036157386076946
"298",0.25,0.966812439966243,-4.96993532482851e-18,0.0370071265316843
"299",0.25,1.08856779305938,-9.24802769086686e-18,0.0351615823621462
"300",0.25,1.0086977177372,6.96732710588066e-18,0.0362501382000232
"301",0.3,0.949334986496714,-1.59573553372774e-18,0.0452728062473948
"302",0.3,0.887869482454061,-7.85220548521828e-18,0.0433666093715455
"303",0.3,0.953156876774915,3.96891607586767e-18,0.0446274918318161
"304",0.3,0.981208264515151,-7.20986990812925e-18,0.0441424978291108
"305",0.3,1.08908590750617,5.78194197740618e-18,0.0460293268070968
"306",0.3,0.994081980994045,-3.78457031338653e-18,0.0456121725652108
"307",0.3,0.909268930949898,6.03415595038361e-18,0.0445756373711468
"308",0.3,0.928882799631598,-1.9603595005982e-18,0.0442564787876396
"309",0.3,1.01020212140274,-2.07497322275707e-18,0.0442051950878623
"310",0.3,0.975873067177023,-1.00692210510322e-17,0.0443193496586518
"311",0.3,0.88862419574245,1.22193074614859e-17,0.0453114055086457
"312",0.3,1.02038375526245,1.3076918579702e-17,0.0442309825159514
"313",0.3,0.995637426798718,1.39648627947922e-18,0.0444153078492833
"314",0.3,0.997423015202211,1.89340324018364e-18,0.0434652402719076
"315",0.3,0.932130180008482,1.84476999648409e-19,0.045003519082895
"316",0.3,0.915359053056334,-4.31818751762958e-18,0.0453428154863249
"317",0.3,0.988007804892171,8.412533873453e-18,0.0419519480550054
"318",0.3,0.922271671055566,-1.03877816721651e-17,0.0439520933016102
"319",0.3,1.05044265882761,3.11738956588863e-18,0.0473377276927125
"320",0.3,0.960447781351679,3.60894311397103e-18,0.0460758834505092
"321",0.3,0.942371625948645,-2.86519397617313e-18,0.0438937335558409
"322",0.3,0.985217591468119,1.81986722783481e-19,0.0454230036089303
"323",0.3,1.15278849438777,-1.40404181336873e-19,0.0423484794061946
"324",0.3,0.907474343955738,-1.2210217103896e-18,0.0444208808387115
"325",0.3,1.14570412638717,-7.05208461071471e-18,0.0452586080105165
"326",0.3,0.88944506643221,-2.29936295751058e-18,0.0443849551708867
"327",0.3,1.07222618734393,1.65844307687887e-18,0.0445754420238164
"328",0.3,0.94818847830945,-9.01897642940214e-18,0.0452572489458964
"329",0.3,0.886363381221317,-8.54841913401627e-18,0.0460480892436637
"330",0.3,0.914962991914095,3.80931045170993e-18,0.0442067994337584
"331",0.3,1.03950884088537,1.36741898864147e-17,0.0447325817139998
"332",0.3,0.932018142552847,-3.1877644512783e-18,0.0446968402800455
"333",0.3,0.994660729657561,-2.33179361236457e-18,0.0437936301029046
"334",0.3,0.995985681830492,7.19327272104427e-19,0.0462269942510817
"335",0.3,0.964194852858408,5.36297894114524e-18,0.0440134538885546
"336",0.3,0.895843551431474,3.44959249966997e-18,0.0447895721978084
"337",0.3,0.924991591297023,8.2686068820885e-18,0.0439080899156807
"338",0.3,0.973556810865866,1.15841581119214e-18,0.0441958249332006
"339",0.3,0.906170520173778,-9.95698410332334e-18,0.0433484805306465
"340",0.3,0.949241370257051,-2.56960658263569e-18,0.0440813564143557
"341",0.3,0.976588712899885,1.27156857092359e-17,0.0428157631876134
"342",0.3,0.934279924341291,1.38408368425234e-17,0.0441557830027982
"343",0.3,0.906776042233776,2.8259771977482e-19,0.0433577948347633
"344",0.3,0.998878787936693,-1.13554825095688e-19,0.0455644231197922
"345",0.3,1.03232454275031,8.31560365813396e-18,0.0449432757062025
"346",0.3,0.950445286317717,1.22214758658309e-17,0.0448442432489021
"347",0.3,0.891789902998166,1.98438643718001e-18,0.0444602904268131
"348",0.3,1.03470058242144,-3.0162540437447e-18,0.0458612348877807
"349",0.3,0.904153665353794,-6.53068500970286e-18,0.0425307425549952
"350",0.3,1.10389071203372,1.31586432830684e-17,0.0441451415314358
"351",0.35,1.13251327131385,-1.24410098651002e-17,0.0585922993903021
"352",0.35,1.21545683358561,8.92366150591351e-20,0.0551849759463458
"353",0.35,1.14989937289737,4.50041479777008e-18,0.0551902353950688
"354",0.35,0.87059100800048,-3.22702485190001e-18,0.0563086842235499
"355",0.35,1.004347060263,-1.43911575364863e-18,0.0565516389390932
"356",0.35,1.0047644555178,2.18523319556706e-18,0.0550982588893505
"357",0.35,0.908340441441824,-2.87817772070512e-18,0.0565706554603541
"358",0.35,1.01845759270418,-3.04158689337294e-18,0.0564964948757961
"359",0.35,1.00873065042912,-1.38138622312852e-17,0.0581942697867813
"360",0.35,0.973605901471949,2.64820340508613e-18,0.0535049026004366
"361",0.35,1.15888810988206,-3.40127943442448e-18,0.0577661563389221
"362",0.35,1.0579984873834,7.01289070217936e-18,0.0553298351878715
"363",0.35,0.927725078057415,-8.36617830134861e-19,0.0560206335780976
"364",0.35,0.940165878827626,6.16304899367197e-18,0.0563164222383968
"365",0.35,0.913211117648971,-4.26096874797666e-18,0.0577204990925253
"366",0.35,0.917909063695181,-4.58305937891721e-18,0.0556415597659743
"367",0.35,0.987702610860895,-7.21943121603785e-20,0.0542654156872022
"368",0.35,0.867065130834622,-1.21097793251423e-17,0.0552871439857832
"369",0.35,0.898510417161799,-3.54289995507361e-18,0.0567503263905871
"370",0.35,0.911269048513093,8.45569274321445e-19,0.0527137641695729
"371",0.35,1.03209723155946,7.81811373258028e-18,0.054745497886388
"372",0.35,0.907558585774887,2.10035880018628e-18,0.0564994936120305
"373",0.35,0.887371189366055,-3.52255761181235e-18,0.0556894120956872
"374",0.35,1.17108513340678,-1.34996875467532e-17,0.0568112619285347
"375",0.35,1.04924121952905,-7.79469533623151e-18,0.059174053075654
"376",0.35,0.884771296792636,-1.65560382243968e-18,0.0543300359712867
"377",0.35,0.898766827072481,1.00189496456127e-17,0.0568497354426312
"378",0.35,0.922187681823109,2.63230734952324e-18,0.055589458942155
"379",0.35,0.895736091308792,-4.47894081849129e-18,0.0560870851981705
"380",0.35,0.991837774472588,-5.69996591701268e-18,0.0549429724757586
"381",0.35,0.981224193084536,3.43304486401241e-18,0.0569353579178193
"382",0.35,0.997249907402903,7.52387518607178e-18,0.0567348462101816
"383",0.35,1.08395747041017,8.09701155950193e-18,0.0539787754688638
"384",0.35,1.09866808164919,-3.82833819983705e-18,0.0569660350915152
"385",0.35,0.842213270493292,8.58307718111908e-18,0.0558222337519176
"386",0.35,0.971318659760409,-6.70032199211537e-18,0.0574653928963569
"387",0.35,0.897181420724541,9.45736002531949e-19,0.0561231438799098
"388",0.35,1.00590061769969,-7.78409725999546e-19,0.0555819620966736
"389",0.35,0.927043206285507,-8.85673912681684e-18,0.0577131371958422
"390",0.35,0.905677190164154,5.05680702389891e-18,0.054840731691227
"391",0.35,0.858155038722011,1.21071230298198e-17,0.0548303963749544
"392",0.35,1.13876953202835,1.11319373857777e-17,0.0563536920604821
"393",0.35,1.01962959770369,-5.29357136738132e-18,0.0563497148107508
"394",0.35,0.874094662497156,-5.07079323192397e-18,0.0578907897313161
"395",0.35,0.98831029313311,-5.46509723326621e-18,0.054909090119737
"396",0.35,0.893700890905435,-8.56018780978542e-18,0.0557584304535747
"397",0.35,1.03252713884221,-1.10213081066027e-17,0.0568406325900719
