"lambda.in","beta.in","coef.(Intercept)","aic","log.lik","Pval.","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0,1,1.04154659036112,710.750372095269,-354.375186047635,0,1e-06,NA,0.0473504347095277,1.34532317921313e-05,0.0293559265250089,-2.32791937924043
0.05,1,0.985068543556583,697.708447843589,-347.854223921795,0,1e-06,NA,0.0653749691820734,1.01039982320867e-05,0.0706398043582246,1.2277237375178
0.1,1,0.953070889181382,726.581381822646,-362.290690911323,3.60703467094936e-10,0.132437936955515,0.00874629275737387,0.387905708189453,1.28107560290684,0.0912725027309881,1.58055229230264
0.15,1,1.20954958741457,740.329955134692,-369.164977567346,0,1e-06,NA,0.102372105047668,1.18395891360618e-05,0.0154761664223702,-1.79816994938175
0.2,1,0.947073977337658,681.931055965356,-339.965527982678,0,0.0805044004209508,0.00821639741993601,0.247174590186103,1.26077433870311,0.0342156705396369,0.527434622921164
0.25,1,0.873190674835101,716.7688824261,-357.38444121305,2.35390468805718e-05,0.315088120975539,0.133630481908668,0.527372852360397,4.41573550452566,0.0101839126525003,-0.00554946422665972
0.3,1,0.839277478405149,647.59293039588,-322.79646519794,0,1e-06,NA,0.372428718170156,5.51978917254936e-06,0.0318347557018258,-0.0408161255864445
0.35,1,1.07608653906247,714.228651656408,-356.114325828204,1.50299102323892e-05,0.371656276546632,0.175058015929999,0.595937376972803,5.5370322349403,0.0859825805561426,1.45759684078917
0.4,1,1.28942800208525,691.682248658597,-344.841124329299,0.0772337538678132,0.596237625644641,0.345300805280748,0.775446033447966,4.10714877155487,0.164960181421419,2.12395704615338
0.45,1,0.792536740881041,610.781762694159,-304.390881347079,0.0108877922906443,0.393085706669212,0.215589500097875,0.585034878652565,7.0993654574792,0.0662888665180615,1.26423042613942
0.5,1,0.948008285947308,651.541209858599,-324.770604929299,0.116692435688781,0.537004185790664,0.309107993985044,0.724794083350104,5.17278216442106,0.10033473302653,2.58082801845121
