"lambda.in","beta.in","coef.(Intercept)","aic","log.lik","Pval.","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0,1,0.918319262346205,194.175591681254,-96.0877958406272,6.32909369358003e-09,1e-06,NA,0.714260690473561,4.55185963917656e-06,0.2377054818319,-0.595456966307149
0.05,1,1.19412101767974,181.821058550631,-89.9105292753157,5.72875080706581e-14,1e-06,NA,0.674478852143149,4.51424031943357e-06,0.348031964898897,0.612265835359256
0.1,1,0.976290929671549,156.269007922101,-77.1345039610507,6.12843109593086e-14,1e-06,NA,0.335725007881468,4.96689478301994e-06,0.307327483112157,0.208702904621369
0.15,1,1.39697834674366,165.595152082712,-81.797576041356,0,1e-06,NA,0.532312094708899,4.08802704798752e-06,0.175149322411649,-1.57027819750493
0.2,1,1.10310357350069,191.998838283534,-94.999419141767,1.58877355715958e-11,1e-06,NA,0.395810640589979,4.46040318819754e-06,0.205957458902507,-1.10296934008622
0.25,1,1.13860765460651,169.273197008905,-83.6365985044524,8.21565038222616e-15,1e-06,NA,0.535743544453489,4.89484433356471e-06,0.154128349524231,-2.03220302498989
0.3,1,1.00631832721206,168.023708432079,-83.0118542160397,5.91748872125208e-13,1e-06,NA,0.612971331170306,3.9393214325567e-06,0.1660663443059,-1.58821904008974
0.35,1,1.52011094560212,164.715694221845,-81.3578471109227,5.71293017337382e-08,0.353275209150265,0.0334933535726051,0.723769481439618,1.91847093252559,0.371211594687079,1.01005206183584
0.4,1,1.14751752408908,191.650367112828,-94.8251835564139,3.84248188822767e-12,1e-06,NA,0.515069099673828,4.92090402616269e-06,0.340302788096732,0.506518754567393
0.45,1,1.06653440983477,182.355528755869,-90.1777643779344,0.00220248493280617,0.554532872626322,0.204660348439609,0.832663962436746,3.42592807337864,0.430216026357614,1.22473794114719
0.5,1,1.06299624917599,166.389263569687,-82.1946317848437,0.00496935328851578,0.832876861818833,0.487091448949684,0.972735167784619,5.02946311536334,1.13079137298469,4.10583831926982
0.55,1,1.35605198755738,167.710085403863,-82.8550427019316,7.16118414878508e-06,0.460627678542304,NA,0.854318132701639,1.60070645117762,0.455650867719834,1.26332204157847
0.6,1,1.17919157312735,148.883296672609,-73.4416483363043,1.14127597590219e-05,0.503320269275566,0.107616869072071,0.849391973872096,2.5567578424716,0.682123432750054,2.1216445821923
0.65,1,0.561627942331027,154.409361918465,-76.2046809592323,0.0379872116668183,0.536784959087831,0.0509909912548583,0.880016690364258,2.12392091404404,0.372613278456,0.879764488844771
0.7,1,0.917250358372137,163.780337587491,-80.8901687937453,0.00922994242849073,0.775755784765603,0.326459010246394,0.946010264620754,3.00167730213433,0.77348082506786,2.92043509492055
0.75,1,0.754895621655167,156.898224455057,-77.4491122275286,4.28538982077953e-10,1e-06,NA,0.604044545872758,4.76539041788737e-06,0.317525219784964,0.367171589748278
0.8,1,0.311121195916419,154.976186467014,-76.4880932335068,0.231395576931877,0.493715458946665,NA,0.887737950578963,1.68755414109926,0.409206023536877,1.12777249295896
0.85,1,0.538453388028675,137.173281048175,-67.5866405240873,0.0662479552898181,0.822443504056231,0.497899873947166,0.94532192923722,3.43395543397757,0.579810373672668,2.27647404329716
0.9,1,1.29755048096821,167.4299041534,-82.7149520766999,0.00285186246679148,0.962365929156627,0.773102409416406,NA,4.5821109894647,1.0677534984353,3.20658949383549
0.95,1,1.44385809255453,115.929344304308,-56.9646721521538,4.31725397653793e-07,0.877804139871873,0.559492205439982,0.98445635969238,3.62715557881627,0.757066809428786,2.43665838029465
1,1,1.12446629194364,138.948140387569,-68.4740701937847,0.00226132082979413,1,0.901978876132024,NA,4.20164462679745,0.800374187788645,2.72997290172793
0,1,0.958093026270802,173.102520909498,-85.5512604547488,1.2732925824821e-11,1e-06,NA,0.196059374730697,5.8764255256015e-06,0.194927090940045,-1.23627185831107
0.05,1,1.25611308332288,176.477949942499,-87.2389749712493,1.55431223447522e-15,1e-06,NA,0.581029440152548,2.35419483877796e-06,0.329397712028595,0.466307759263002
0.1,1,0.717142943610093,190.550611999486,-94.275305999743,0.0542380646764133,0.589322342483156,NA,0.963038322238619,1.07510369303784,0.462611603906982,1.42269291676653
0.15,1,1.36842900932782,191.609238382926,-94.8046191914631,5.77315972805081e-15,1e-06,NA,0.170793906715302,6.04803604791919e-06,0.185238177507269,-1.357910375561
0.2,1,0.753098898996901,188.427529591736,-93.2137647958679,0.0820660324254723,0.811877203332806,NA,NA,1.33842958229101,0.493337124761187,1.69317865578736
0.25,1,0.765439921978602,189.44775860084,-93.7238793004202,2.26961688776228e-07,1e-06,NA,0.285529113470707,5.16053696201166e-06,0.177434331268818,-1.55119182048533
0.3,1,1.10812342377976,172.6933286173,-85.3466643086498,7.44540893027335e-06,0.217451332564845,NA,0.722530286035889,0.56871834705009,0.341091007268912,0.672712374596593
0.35,1,0.900532963985972,175.556195951285,-86.7780979756427,1.69858571652526e-10,1e-06,NA,0.83430418942731,2.61174467804511e-06,0.4010791472526,1.00105125502727
0.4,1,1.50274852168781,181.389753584132,-89.6948767920661,4.91376736848625e-05,0.606389612366481,0.226600887008884,0.854296995297005,3.45332892920678,0.501907589373764,1.64572861122258
0.45,1,0.456407406557853,156.739032937872,-77.3695164689358,3.33597774524463e-05,1e-06,NA,0.811882112861921,5.05199911604335e-06,0.429410085243235,1.31007764441071
0.5,1,0.80865418240968,158.616460962876,-78.308230481438,7.88062948231527e-11,1e-06,NA,0.716007783131622,3.89579168280797e-06,0.248639630723705,-0.452851150154882
0.55,1,1.70150079690139,164.764777965053,-81.3823889825267,4.56691306993662e-09,0.368679018490009,NA,0.884858123369506,0.68734088130824,0.581152419204152,2.30530681013167
0.6,1,1.18506208964758,157.190238085287,-77.5951190426435,0.00017823636675085,0.662210582690363,0.217650211668796,0.914477694329911,2.74962140359278,0.486858755455733,1.66773023013388
0.65,1,0.73067220282,186.589106647518,-92.2945533237592,0.0701104837944442,0.73900865205228,0.267426896094326,0.928492091371925,3.310935225302,0.516312608812637,1.77665533847782
0.7,1,1.23339412259514,161.67079250482,-79.8353962524102,1.33267546575944e-06,0.308088023514833,NA,0.757488815617149,1.04211068172676,0.358376591347421,0.804778906802607
0.75,1,1.37175557570809,144.210014774731,-71.1050073873655,5.45665140339047e-06,0.698161250540871,0.169893399618606,0.93594076931071,2.66886747814255,0.486963330083344,1.81809351999258
0.8,1,0.768607491894432,149.902604656788,-73.951302328394,0.0500877967579125,1,0.877115980207031,NA,4.63832195620283,0.880425237319442,3.0954192421479
0.85,1,1.5543349383756,134.272384985628,-66.1361924928139,3.56703752624199e-06,0.913718417364505,0.641905640361166,0.99462673534545,5.71017995478969,1.47944397716388,4.09844417475165
0.9,1,0.494649402410958,147.161614286256,-72.5808071431282,0.172912412874462,0.96711025054226,0.762192931827639,NA,3.55831542104324,0.630980175953032,1.95384721508412
0.95,1,1.01252789028179,128.487279047215,-63.2436395236074,0.000227627029179667,0.774291502929422,0.0331904532468969,NA,1.9161421275924,0.616013711508567,2.16031855959752
1,1,0.848408511448358,131.009528621249,-64.5047643106245,0.0127521280367331,0.998235307062117,0.828110259391427,NA,5.66454375909806,0.927324873884971,3.47635932100416
0,1,0.655427460607007,165.968854074149,-81.9844270370745,1.18612298649623e-07,1e-06,NA,0.739813428314106,2.6868409322702e-06,0.302630629110602,0.176132686569243
0.05,1,1.17056165339363,173.717536272428,-85.8587681362141,1.06581410364015e-14,1e-06,NA,0.426947339259021,4.83936861281024e-06,0.227283070689488,-0.729313691532021
0.1,1,1.0834479423064,163.732361040263,-80.8661805201317,1.06581410364015e-14,1e-06,NA,0.728572915376051,2.87588550610896e-06,0.269516133525767,-0.172105144136181
0.15,1,0.753383110593175,192.662347329555,-95.3311736647774,5.58836183772726e-07,1e-06,NA,0.688248394929766,3.49996525189953e-06,0.332369278317334,0.394396170052035
0.2,1,0.237741308377233,185.046797978354,-91.5233989891771,0.521552907524566,0.65891723223124,NA,0.968359509021456,1.32058646349904,0.575154830468701,1.9726946728787
0.25,1,1.21247697158175,179.276890829117,-88.6384454145586,2.75754228340475e-07,0.136755178154793,NA,0.615604580148078,0.434770527106501,0.481314852749714,1.66352278589164
0.3,1,0.435964344883086,168.885882244767,-83.4429411223835,0.0426694780406536,0.185641874868567,NA,0.674651082211334,0.412773477222554,0.246744448437343,-0.463786719423053
0.35,1,1.00881997769347,171.406705506596,-84.7033527532982,0.00101020196531865,0.492918960766952,0.128029819113125,0.838404624596308,2.965917676001,0.704391144382652,2.90364946133084
0.4,1,0.72051478099199,190.445634601098,-94.2228173005491,9.92313559322611e-07,1e-06,NA,0.593572425055489,4.59845102357528e-06,0.229149406871122,-0.705820035198047
0.45,1,1.08402774493786,167.147660020254,-82.5738300101268,2.88657986402541e-14,1e-06,NA,0.84709074856501,4.815819234067e-06,0.400037368767443,0.964280353439704
0.5,1,0.831939155307484,174.941815246325,-86.4709076231626,0.0341695144068361,0.813974249845758,NA,0.972060591639205,1.48232096760641,0.478366842421463,1.46714858347576
