"lambda.in","beta.in","coef.(Intercept)","coef.x","aic","log.lik","Pval.(Intercept)","Pval.x","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0,0,0.669785308218557,0.200422523725633,45.1896925742861,-20.5948462871431,0.0453787613406633,0.338207835965674,1e-06,NA,0.560654100085632,2.88451996625968e-06,0.11440932944734,-0.38638818864843
0,0.25,0.826146383137159,0.360957132528049,38.2243943050375,-17.1121971525188,0.0117902569935868,0.0533153656478982,1e-06,NA,0.541669712118688,3.12228223173828e-06,0.0408605592141177,-1.97149079884187
0,0.5,0.92422721555037,0.44932127630916,45.4740238064546,-20.7370119032273,0.132898654677951,0.0715150362527033,0.535047133719794,NA,0.93564817226619,1.0914992774764,0.286563622942958,1.25785200033272
0,0.75,0.790085005569638,0.813168282166885,50.3942634342381,-23.1971317171191,0.0716516995254217,0.00763792685784304,1e-06,NA,0.852045633448164,2.77913647338742e-06,0.137087772480716,-0.0455947122765377
0,1,0.554067423082415,1.08607204583841,42.5026851569455,-19.2513425784727,0.0830489387120212,0.00219050481462935,1e-06,NA,0.446481889084721,3.01460471544308e-06,0.0894055301079431,-0.743565696965621
0.1,0,1.36439500875558,-0.258240004188918,39.0804565246881,-17.5402282623441,0.000101945944421367,0.253659423905104,1e-06,NA,0.939069379827767,2.64687577619249e-06,0.197216640427839,1.30273988091904
0.1,0.25,0.342162659578735,0.425102267173598,48.2365746349923,-22.1182873174961,0.447740644461252,0.229032414999934,1e-06,NA,0.921324508557159,9.46194402360174e-07,0.182886412978289,1.06394093713963
0.1,0.5,0.894823300096523,0.206936944251794,41.6333762877392,-18.8166881438696,0.0535094672419554,0.429000226161047,0.0912251853080216,NA,0.862757887251834,0.106425024835507,0.120486586299032,0.347179271161843
0.1,0.75,1.03164993986556,0.811643395404043,46.4611540831068,-21.2305770415534,0.0253361338942173,0.00692423923643792,1e-06,NA,0.568196856147736,2.06476546236143e-06,0.0652476125842356,-0.949885506534135
0.1,1,0.502914346688663,1.1797160405777,47.3854517274508,-21.6927258637254,0.259990637360374,0.000222988463790319,1e-06,NA,0.425082467527766,3.16859098911333e-06,0.220305743628152,1.28928327682128
0.2,0,1.17460274284772,-0.374311928513124,44.7002108254617,-20.3501054127309,0.00986761178071571,0.286021619793501,1e-06,NA,0.622862567447764,8.59630411973951e-07,0.126438188354465,0.0748039423906851
0.2,0.25,0.859082197284979,0.266667078286686,40.5363188302223,-18.2681594151111,0.0102183662813791,0.196113399748584,1e-06,NA,0.463354374168078,2.95509225278867e-06,0.0969053028542613,-0.41529392886413
0.2,0.5,0.161298792908251,0.768968715713983,40.1480869915535,-18.0740434957767,0.705897333455031,0.0017993611422531,0.532871307270837,0.00312183582421015,0.867691208493062,1.72965663509051,0.0797817029731879,-0.781075749018646
0.2,0.75,0.721824677527717,0.228670356169106,53.286785552633,-24.6433927763165,0.216382010119507,0.573680940129913,0.181015647929188,NA,0.832700098463661,0.411897274705544,0.214160621313536,1.02527831698168
0.2,1,1.55732807494389,0.374378979942266,48.024124759018,-22.012062379509,0.0101418335900365,0.304622093838297,0.487973496993853,NA,0.917798082433014,1.18257419595749,0.230251380284785,1.20903578098306
0.3,0,0.992275904599237,0.245410422769505,38.9483655826167,-17.4741827913084,0.0226212098662459,0.253815085925171,0.720974893342228,NA,0.990145023766121,1.15678500019463,0.130589832786657,0.0743228716211592
0.3,0.25,1.50953682660522,0.546610287714789,42.3628095326406,-19.1814047663203,0.00234963369290919,0.0376186242876331,0.67452398520779,NA,0.996837416684852,1.45240505814269,0.159796508668566,0.315203766274096
0.3,0.5,0.545490318939638,1.00249203087706,36.1710154182754,-16.0855077091377,0.230039799537635,2.41524933386472e-09,1,NA,NA,1.4930236686185,0.0721158604747583,-0.585485254438083
0.3,0.75,0.982327948978551,0.50613403795888,50.6834301313634,-23.3417150656817,0.0334741986060676,0.170402669030483,1e-06,NA,0.631876168985488,2.3617282815169e-06,0.0692942570858094,-0.543200197187155
0.3,1,1.01846226166997,0.878315307549623,49.2138944202692,-22.6069472101346,0.00451737837030031,0.00259829800758493,1e-06,NA,0.825168208062205,1.93508661755895e-06,0.0662570580719247,-0.589286906430436
0.4,0,0.871741802969496,0.149865869923802,43.1053963949518,-19.5526981974759,0.00617015995795933,0.586284947189912,1e-06,NA,0.732324045272318,2.44597012146511e-06,0.295228941740496,0.395712347510627
0.4,0.25,1.3421375212471,0.399353211347188,52.0133844521246,-24.0066922260623,0.021763653005894,0.115056017167296,0.440371159682607,NA,NA,0.459686203504961,0.366464946469527,1.02257949051061
0.4,0.5,-0.15742266741458,1.23522255456972,25.4947805662457,-10.7473902831228,0.544819260111882,1.89819442764083e-06,1e-06,NA,NA,1.00093219421784e-06,0.203378249302134,-0.532907766996641
0.4,0.75,0.871275388100137,0.889805709828196,39.9262757968451,-17.9631378984226,0.182759195314314,0.00261648666856051,0.891920371712335,0.00715946124615249,NA,1.93654586681569,0.742747304955873,2.35422864958967
0.4,1,0.521622252483506,1.30060334850639,47.0137755528776,-21.5068877764388,0.492492903489893,1.07915173872541e-05,0.902660659257074,NA,NA,1.62076114244398,0.278282173949594,0.285137398140179
0.5,0,0.666679231811931,-0.0613539024976278,44.3473341452455,-20.1736670726227,0.0198674972100623,0.823940161305702,1e-06,NA,0.450340666774125,3.60792778740443e-06,0.0445928919102728,-0.42303406728105
0.5,0.25,0.411257557351835,0.356901703652605,47.8879608831308,-21.9439804415654,0.397609960033959,0.268688454584721,0.207354634617515,NA,0.77504727189587,0.313427829447466,0.0163468047225566,-1.47551501680703
0.5,0.5,1.17210317143661,0.506649978967843,39.6201931827237,-17.8100965913618,0.0397069560266481,0.0101112939801205,0.575969072592891,NA,0.935588677542874,0.577645981537725,0.214277120900506,1.44805177577418
0.5,0.75,1.90486478705311,0.740926859939225,40.9595040418184,-18.4797520209092,0.00765916789035748,0.00731785738999102,0.696042133589073,NA,0.939454603048267,1.69269451576594,0.378887782001947,1.65237785623404
0.5,1,0.346638646427774,1.27549873535634,40.32852672489,-18.164263362445,0.331668091652019,0.000189601026581165,1e-06,NA,0.735791169295236,2.78552089823435e-06,0.123388410503375,0.676942049801732
0.6,0,0.628274603007967,0.117869684933262,48.116752272828,-22.058376136414,0.154496293080192,0.554297829457798,0.20929284690995,NA,0.848851787952036,0.321004676325763,0.13338064844277,-0.436560566126672
0.6,0.25,0.370480869056261,0.866625793343473,34.8382182829034,-15.4191091414517,0.28155209071199,0.00939703776047196,0.374369042125229,NA,0.895564389369532,0.766445393824854,0.244951605865654,0.580873591108264
0.6,0.5,0.767747830216332,0.679621772530331,42.6876874169521,-19.3438437084761,0.0062282298486771,0.0203844154421495,1e-06,NA,0.806774816308539,2.50481383674749e-06,0.418330105205914,1.33649839207945
0.6,0.75,0.640220819455998,1.22625901365448,46.2457489454817,-21.1228744727408,0.313612194509474,0.00388316350546791,0.889660187340602,NA,0.995707961057787,1.37443665660421,0.413529078781255,1.38843138379423
0.6,1,1.10817308091735,0.816859557007022,30.229580048438,-13.114790024219,6.17346858640122e-05,4.77583401896631e-05,0.0884373763418447,NA,0.845936384836493,0.100881852635136,0.283785476467109,0.82186193162306
0.7,0,1.00071999025514,-0.24762456283964,34.0120207534515,-15.0060103767257,0.145235885201099,0.254052034684151,0.917128725057735,0.231425429986503,0.992273333171814,2.23016348154912,0.240257346160274,1.67674103434697
0.7,0.25,0.404971521033221,0.389476752029577,35.8758637386388,-15.9379318693194,0.53886953752082,0.0342180213732879,0.90023491910942,0.405739803496952,0.985757500811893,2.2789325691436,0.0271562895111804,-0.498817198871224
0.7,0.5,1.17525488680924,0.396617179964368,19.8561372940679,-7.92806864703397,2.26666083706917e-05,0.00682232312053754,1e-06,NA,0.439261168113902,3.45912411893532e-06,0.149869448632363,0.985290774409294
0.7,0.75,-0.00306053023605868,0.952447409681551,45.3731065901683,-20.6865532950841,0.996260596593197,0.00151494379820383,0.675316272756017,0.119225042481836,0.949340244670977,2.13204120704326,0.319475913163704,1.97372306425465
0.7,1,0.845301756427412,1.11834050147494,42.5600743961379,-19.2800371980689,0.091101353083457,0.00102535569869344,1e-06,NA,0.724874593289635,2.61446382992998e-06,0.0951144976848112,0.661412592697842
0.8,0,0.744677084991156,-0.14207334000739,36.4596440183753,-16.2298220091877,0.146406915462421,0.622395484493441,0.808093704893161,0.13428149259693,0.981255210399422,2.04565154148524,0.499762049485461,1.54307594093654
0.8,0.25,0.788558590564227,0.601061083840094,44.8508695654925,-20.4254347827463,0.349841639128604,0.0712819734867263,1,NA,NA,1.09917755558531,0.473867807095288,1.93425670333168
0.8,0.5,1.67212970674186,0.339160483813922,43.5753895886888,-19.7876947943444,0.000224404508319731,0.21242586191051,1e-06,NA,0.846248814817276,2.1655442863208e-06,0.287950659058049,0.601324393149024
0.8,0.75,1.15893342983943,0.405321677846995,32.0895634805745,-14.0447817402872,2.13222120093448e-05,0.192098850529114,1e-06,NA,0.898337148140534,1.98135020000871e-06,0.199328597643084,0.111818093772719
0.8,1,0.169430905110478,0.759140999243487,17.9330943506081,-6.96654717530406,0.441817457178326,0.00024869605412392,0.671010882165825,NA,NA,0.658473690223093,0.439088174384817,1.48100452067234
0.9,0,0.978936141559901,-0.334963501962665,32.2967361418819,-14.1483680709409,0.114415833601849,0.143714775550802,0.945692899190774,0.251029752505964,NA,2.5077135141292,0.764432378220393,3.09080139640602
0.9,0.25,0.0582398781640538,0.718527332357578,32.7513835149886,-14.3756917574943,0.923923106219437,0.01316766308743,0.970155770707233,0.550277006100824,NA,2.82508320004361,0.337039648439175,1.65622982174547
0.9,0.5,0.938351965950857,0.359453203624641,41.568315078363,-18.7841575391815,0.18274940675651,0.212242774905242,0.873540933405228,0.400816542304782,0.995991768046618,3.52660832023105,0.688759113278022,2.95653622091791
0.9,0.75,0.473721452902366,0.864982251150409,35.1574889578161,-15.578744478908,0.352545334681384,0.00296358026519505,0.857863709488559,NA,NA,0.46293568397953,0.533716678599767,2.37700080048658
0.9,1,0.594754904637766,1.3201418054768,33.0048194816504,-14.5024097408252,0.267694940666924,0.0018168675580903,0.625398569835493,NA,0.924347372065532,1.67674770401341,0.223841529335796,0.93169327328089
1,0,0.897916811903948,-0.214270122926532,39.6735712038707,-17.8367856019353,0.197582071348031,0.548710280092118,1,0.786162468212439,NA,4.14168878541895,1.69999053362492,4.81284360989457
1,0.25,1.15433949201353,-0.216356595916722,23.5702765767606,-9.78513828838028,0.000253519493325749,0.248239482465828,0.516025011894483,NA,NA,1.37202793573836,0.449440148377702,0.88665082884219
1,0.5,0.498037898090337,0.469728990085121,27.5405944179368,-11.7702972089684,0.228307550665414,0.118668032979629,0.687764692024813,NA,0.990504375675109,1.35581801963163,0.485123966008121,1.11032261262745
1,0.75,0.907370359016098,0.820597817699987,40.2457729004542,-18.1228864502271,0.146237754057324,0.0422566725647746,1,NA,NA,1.53700225548084,0.661733687980421,2.02033756166781
1,1,1.86990885099911,0.803538257564211,28.3618657238607,-12.1809328619303,2.06767077925996e-05,0.00314915929328441,0.472919639439205,NA,NA,0.931136477542562,0.581655920661158,1.75984730294965
0,0,1.09485661296919,-0.101067221007628,41.0375333565304,-18.5187666782652,0.00169082689995959,0.538315491982703,1e-06,NA,0.671299124758937,1.48414368605479e-06,0.118085393453578,-0.0467775013882364
0,0.25,1.47824992657988,0.225747600883357,36.1743427415262,-16.0871713707631,2.51973978215858e-06,0.274719644009872,1e-06,NA,0.594479747204542,2.94063005055046e-06,0.107835941048509,-0.309190751399632
0,0.5,1.05727833522657,0.497784771517201,47.4161463789205,-21.7080731894603,0.00856126801015344,0.0131137666440102,1e-06,NA,NA,3.15285471807437e-06,0.117781112871377,-0.0111199826565763
0,0.75,0.209886661888245,1.01497014982899,23.2563884437496,-9.62819422187481,0.359011631757994,5.36722133936962e-06,1e-06,NA,0.606638828801423,2.86102294921875e-06,0.121572074770032,0.0872878570640749
0,1,0.881546330486697,1.24851619441087,24.2797494508543,-10.1398747254272,0.00671128648527985,4.47781240309197e-07,0.517385083242828,NA,0.903576076155943,1.19689262082433,0.611833280566578,3.47999567434463
0.1,0,0.439161126556867,0.328730055512778,43.4025290813802,-19.7012645406901,0.0827966300135003,0.17836443984083,1e-06,NA,0.54368356677838,2.88082265224327e-06,0.26732224094249,0.222205459985404
0.1,0.25,0.54374693131342,0.601982950178116,48.6392585270546,-22.3196292635273,0.229988890519495,0.0379548298227781,0.135286687252057,NA,0.790472424433118,0.301919531895086,0.196232617984887,-0.609156018247458
0.1,0.5,0.440428244120799,0.60007844572462,47.6689211675434,-21.8344605837717,0.264881489086329,0.030069372655428,0.00357892434277463,NA,0.721388192414266,0.00112286684933024,0.223684757803392,-0.323996105119446
