"lambda.in","beta.in","coef.(Intercept)","aic","log.lik","Pval.","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0,1,1.09047478009492,355.779019383332,-176.889509691666,0,1e-06,NA,0.118493868005955,8.77302622460084e-06,0.0229783915271817,0.866182448970632
0.05,1,0.980948740840951,358.733785930451,-178.366892965226,0,0.00274344917713488,NA,0.127607301072799,0.0104042589203052,0.0223558324692986,0.570395650407286
0.1,1,1.32280619567262,354.393460381645,-176.196730190823,6.26122938385265e-07,0.165427983877544,NA,0.494485892353374,1.32249224199871,0.0257568096494775,1.96494469854603
0.15,1,1.02917195354081,350.438076341756,-174.219038170878,0,1e-06,NA,0.108560952083426,8.43274077597971e-06,0.0210200497657073,-0.0384373611088611
0.2,1,0.934494161145978,359.081929969661,-178.54096498483,4.26735627114816e-05,0.120723109010843,0.0220715520268568,0.411002820314988,2.35546922895328,0.0254145092373622,1.87640855047691
0.25,1,1.45862339773318,344.389546772053,-171.194773386027,3.26550897433719e-09,0.147841238913072,NA,0.575074571622354,0.79754803735356,0.0232443558016751,0.987315698910774
0.3,1,1.0380391608475,347.026684642209,-172.513342321104,0.000445766947827497,0.224272513067542,0.0516316274819027,0.506586546478734,2.51111503951202,0.02474541820753,1.52277660548229
0.35,1,1.14225941561501,296.380618319859,-147.19030915993,9.52571355128384e-14,0.0700926577008102,0.000673263309086479,0.359748132425862,1.08127938919595,0.0231048732342377,0.997057729987052
0.4,1,1.15528033307725,325.550885281609,-161.775442640804,0.00326544157652675,0.405447147094863,0.151848187758429,0.705509754763658,5.05405147144623,0.0337375284362037,4.52201509584302
0.45,1,0.521310778842915,286.890666696905,-142.445333348452,0.109002764126214,0.391577360299449,0.196763767366116,0.655786741136873,9.02687259324362,0.0484180845811034,7.59310258796925
0.5,1,0.416646699010674,293.556438192529,-145.778219096264,0.193790391568282,0.370794723534544,0.112314020764334,0.677445673427086,3.26027016267632,0.0276668300600968,2.72885769138813
0.55,1,1.43172884235998,299.568459447195,-148.784229723598,0.0015715676806658,0.542751284189694,0.295756778918317,0.778304480263985,7.9260586112873,0.0451792399526347,7.50913332477352
0.6,1,1.80592836115615,270.103381069323,-134.051690534661,1.18298247904214e-05,0.544187769989223,0.22751417061091,0.767634976840696,3.00494042488825,0.0241121114073192,1.35294321399356
0.65,1,1.03870316740115,285.169616773251,-141.584808386626,0.00149956465976508,0.390273481087012,0.0879405243713057,0.731239938626531,2.93301001770991,0.03102585212395,3.79175017640033
0.7,1,1.67118772687908,258.401504656081,-128.20075232804,0.000500319935839322,0.662784922974222,0.371441394051747,0.842552715233845,6.12737501336275,0.0339475509088651,4.69188854809565
0.75,1,-0.578997888563699,241.740229645407,-119.870114822704,0.264470186372343,0.745108413064383,0.554081506136372,0.871243753754482,8.97066348144473,0.049825543695475,7.99968880550454
0.8,1,0.748295632655965,205.973461185637,-101.986730592818,0.0864507024188133,0.727753091976275,0.477429014469467,0.899982217685274,8.75554711637679,0.0631903480819168,10.593379586812
0.85,1,0.0791701760672596,185.89949275592,-91.9497463779601,0.906469966923804,0.912375882721308,0.815858018217867,0.961256346074875,14.1329411962249,0.172967244822153,17.6877335958462
0.9,1,0.607283276488921,159.872447356241,-78.9362236781203,0.221441222158662,0.854903401193734,0.737038669984558,0.927377119019225,12.7272446060673,0.109827355189641,14.4286829085094
0.95,1,0.783474654291735,74.3659235604534,-36.1829617802267,0.21355035022617,0.971785481649006,0.937971417519184,0.988544368137611,13.4641072992295,0.182741011475141,18.1510607237314
1,1,1.31688312068559,-65.8563149882241,33.928157494112,0.0107110967056192,0.995535342335593,0.98539496787541,NA,19.6282714738135,1.04874201012329,24.5814105491432
0,1,0.984848564638803,372.355427099979,-185.17771354999,0,1e-06,NA,0.113678030795736,7.07263802251402e-06,0.0241295750453538,1.42484659038313
0.05,1,0.890645955348652,332.898518869597,-165.449259434799,8.07179945105929e-09,0.0554107143389548,NA,0.472712549189903,0.697917284171563,0.0260965129840184,2.15810255341492
0.1,1,0.924414181875067,334.538841341214,-166.269420670607,0,1e-06,NA,0.146472558470791,8.57644355230567e-06,0.0231745712925567,0.950638112291624
0.15,1,0.839614122082073,343.059606935108,-170.529803467554,0.0667962320441737,0.459225496944931,0.129774604407414,0.76128016166665,3.83791208211241,0.0303704362313171,3.7574490327742
0.2,1,1.06189483346708,353.050813070197,-175.525406535099,3.81573328489537e-09,0.0671753016964467,NA,0.392402640128462,0.907293599298353,0.0207919324389498,-0.15508259947226
0.25,1,0.930746532680712,357.321157369579,-177.66057868479,0,1e-06,NA,0.308118106355094,5.92219464701377e-06,0.0237784867143309,1.22410757832204
0.3,1,0.589866944792847,303.594056666335,-150.797028333168,0.0681074691802381,0.352879221532394,0.075693619395214,0.70095106061119,2.69174680065491,0.0270677470046446,2.48415719312082
0.35,1,1.02917707365396,314.617131532728,-156.308565766364,0.00323105745762398,0.365494532268074,0.146916360290378,0.649746999323663,4.38143312275337,0.0276682019322687,2.7483907824516
0.4,1,1.30208099191781,324.384462027036,-161.192231013518,9.04056329797953e-08,0.173278809139313,0.0281987939956754,0.500905462404388,2.49056294039735,0.0269757964135876,2.37362704358052
0.45,1,1.25057137337869,337.438231237735,-167.719115618868,0.000676452400009797,0.342841345710476,0.0532576222806834,0.685746700435303,2.67932323694668,0.0272980293178744,2.52449644318822
0.5,1,0.968284407723103,299.662612905748,-148.831306452874,0.0142612702015981,0.468623214390119,0.273167706549313,0.684255705991136,9.76026610992844,0.0428729289362019,6.80376033903517
0.55,1,0.95570473370813,288.404082397842,-143.202041198921,0.0158979838746161,0.495846032605695,0.283451368573199,0.71664888751655,6.75597670508406,0.0343302203426552,4.69229738976826
0.6,1,1.41481592728128,257.582731096022,-127.791365548011,0,0.0142518842083632,NA,0.33549104352683,0.09234668147883,0.0227365442672233,0.777404207460033
0.65,1,1.0494958547365,215.967269055418,-106.983634527709,0.00588571047308895,0.632341586416211,0.367824951556534,0.831335216538705,4.89964658455871,0.037974509297596,5.67048687670431
0.7,1,1.18747878504001,247.763385707364,-122.881692853682,1.20259358027397e-12,0.135182224365025,0.0102185013922071,0.620378555914026,1.92948751192211,0.0292550067898883,3.29839456092246
0.75,1,0.798805039814547,222.607587530148,-110.303793765074,0.0434765291022376,0.642463676614162,0.295331369810376,0.853641845482509,4.8929648348096,0.0361937271304232,5.3649199505879
0.8,1,1.31022365623773,192.152721090813,-95.0763605454065,0.0214122791312363,0.855955362035421,0.671881820887151,0.945127525426381,9.4597085556027,0.0722772039789585,12.0360789249068
0.85,1,0.857048776182247,191.043186445093,-94.5215932225465,0.088488519444041,0.815053384990874,0.497297031589649,0.935559420948104,6.6644397358542,0.0499183509190883,8.59401705948236
0.9,1,0.969749880952719,138.329623144243,-68.1648115721216,0.20196579169084,0.964718620898526,0.928113196000383,0.984363237905446,14.6731487134092,0.22761760369762,19.2401559123888
0.95,1,0.908134497333155,103.355872720179,-50.6779363600897,0.145563102835429,0.95664187570114,0.911331921063884,0.980571667699846,11.1283939885006,0.107696970855672,14.537494019927
1,1,1.56287029346426,-62.8930808191716,32.4465404095858,0.00785446864784989,0.999704706959667,0.992937807740256,NA,16.7416611592851,0.466068829926185,21.4190535916549
0,1,1.15168660326474,379.210679760353,-188.605339880176,0,1e-06,NA,0.114593106896759,7.35242078071083e-06,0.0199491559544199,-0.519508772405152
