"lambda.in","beta.in","coef.(Intercept)","coef.x","aic","log.lik","Pval.(Intercept)","Pval.x","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0,0,0.798424703349369,0.0711987027066701,77.399850534746,-36.699925267373,0.00289367395286177,0.594637203105603,1e-06,NA,0.532581626279803,3.41363455373677e-06,0.278854718914382,1.75948971995863
0,0.25,1.4547443469519,-0.0934491229155646,98.6072722057359,-47.3036361028679,0.00116271180822847,0.648284363983616,0.274693112979643,NA,NA,0.602544699892144,0.236859918231958,1.38656889022506
0,0.5,0.965208800020923,0.613535549581117,84.1743500831096,-40.0871750415548,0.000223901208642907,0.000361207682218811,1e-06,NA,0.49008530150209,2.94183794957472e-06,0.111034292328258,-0.284176402472523
0,0.75,0.67355230374669,0.937188676152391,74.9417188483866,-35.4708594241933,0.393455642089975,2.44249065417534e-14,1,0.272926347936319,NA,2.44149894599243,0.184866012749518,0.841720675718456
0,1,0.964194008131914,0.95482961428187,88.864272225001,-42.4321361125005,0.000424763651159843,7.0079809668e-05,1e-06,NA,0.720776869736237,2.34512276326489e-06,0.102568345729666,-0.456028397161364
0.05,0,1.66511217437271,-0.483886683851772,99.3363159294525,-47.6681579647263,2.79168546506448e-05,0.0408854543558717,1e-06,NA,0.293282753529623,4.01082130462187e-06,0.146516272239796,-0.381111622767051
0.05,0.25,1.09539048195649,0.337178087213867,103.75482534944,-49.87741267472,0.00501725136842479,0.163220031635285,0.0120559357518756,NA,0.508267094191319,0.00965538803558496,0.0890475756968378,-1.79634122622194
0.05,0.5,1.31758944592606,0.351027857284037,91.213236254915,-43.6066181274575,2.53560197296387e-05,0.0393642904006946,1e-06,NA,0.30733525944866,3.58025012437849e-06,0.119848801014178,-0.976921986262055
0.05,0.75,1.04795368911852,0.707384698645623,77.9930775510009,-36.9965387755005,3.29158454817069e-05,0.000184041430431936,1e-06,NA,0.401218019261164,3.33146777450612e-06,0.14959614353434,-0.355878830132489
0.05,1,0.821081332789597,1.29381914206067,88.732321962511,-42.3661609812555,0.00243338773671642,1.28886390449168e-09,1e-06,NA,0.314436452379246,3.64125355465442e-06,0.184309744470883,0.298496097332134
0.1,0,1.6452212333149,-0.40664211590744,79.5604592648494,-37.7802296324247,3.23690430015233e-08,0.0262941554498091,1e-06,NA,0.761651196941988,1.43051147460938e-06,0.0658166862801849,-0.375074786990582
0.1,0.25,1.12017060815737,0.539964026603809,99.8254505228049,-47.9127252614025,0.00119039219285932,0.0287725642026051,0.095906156201787,NA,0.550551802204714,0.45075872857979,0.0716491909142496,-0.164778137775442
0.1,0.5,0.920760875062918,0.504715782113463,84.9653813432734,-40.4826906716367,0.000127406535940899,0.00392178933606546,1e-06,NA,0.388087309602752,4.13812517111535e-06,0.0903616123435514,0.387736441210685
0.1,0.75,1.23621879309474,0.70443762378911,97.8055122424383,-46.9027561212192,4.41806305935266e-05,0.00075113077027722,1e-06,NA,0.50944620592058,3.04858967126475e-06,0.0965393421721849,0.609974115168963
0.1,1,1.11364348115832,1.14601515347384,91.8348770577842,-43.9174385288921,1.5420976384739e-05,4.82721718331192e-06,1e-06,NA,0.551971681456059,3.31436128007361e-06,0.102403368129487,0.615006375350914
0.15,0,1.20635313205608,-0.103023693969276,100.588795909548,-48.294397954774,0.00727741969257512,0.619968335361039,0.217261203701018,NA,0.677130815892491,0.850629485872511,0.11937194548301,0.10396573969931
0.15,0.25,0.372991787918926,0.677231057502669,98.518345385596,-47.259172692798,0.126435731331326,0.00258467040905686,1e-06,NA,0.725347503640003,1.2559477988306e-06,0.138172741643103,0.625763255120832
0.15,0.5,0.727915444855392,0.390293750807636,83.6102992729496,-39.8051496364748,0.00167352754010763,0.00919229415402123,1e-06,NA,0.286110544594367,4.0001777972132e-06,0.196843046087926,1.58655190676129
0.15,0.75,1.19063586710487,0.627873087159513,99.6172144032763,-47.8086072016381,4.13761458351036e-05,0.00800147228322379,1e-06,NA,0.540786082361872,1.52662378249952e-06,0.126972455815769,0.303616304712593
0.15,1,1.00372214063055,0.875896645855904,89.012517106475,-42.5062585532375,0.00701790096038057,3.98469496198928e-06,0.299492434192849,NA,0.797725745687478,1.2381333012157,0.147045235872292,0.851200637265542
0.2,0,0.756617311474003,-0.0443441326254322,84.8022030258958,-40.4011015129479,0.00137177962439949,0.713176878270542,1e-06,NA,0.727840894281414,2.48916304323925e-06,0.0591528026797619,-0.090055099383868
0.2,0.25,1.350176426998,0.189888161583151,88.5055056058278,-42.2527528029139,0.000335081371502177,0.421446184341447,1e-06,NA,0.375643871019453,1.89238880472035e-06,0.0494881857020404,-0.402316503052073
0.2,0.5,1.14276164641543,0.635567930936157,99.3387746887716,-47.6693873443858,0.00054523952922203,0.0103201277816178,1e-06,NA,0.616213118724529,1.95880850853383e-06,0.0502964980316093,-0.383118463199496
0.2,0.75,0.836563470485866,0.705300178620658,87.6695448924537,-41.8347724462269,0.00354716221523477,0.00110511937697888,0.155326498475912,NA,0.774316092483596,0.233643791536935,0.137151740008783,1.30426044839657
0.2,1,1.32815725196055,0.935707388029209,95.2856083777478,-45.6428041888739,0.000148825502898298,0.000208042861937319,0.117809677714758,NA,0.792967733841797,0.290512890888191,0.0463188714372468,-0.540901666662301
0.25,0,1.05930306362998,0.172475719668583,84.1698543438266,-40.0849271719133,0.00473569573316079,0.40472117786617,1e-06,NA,0.495478069487174,1.67742339127902e-06,0.116933260821822,-0.300564871619678
0.25,0.25,1.36641110895986,0.323186456698879,75.6030739012454,-35.8015369506227,2.2139875266447e-07,0.0385361026880906,0.0797368234670007,NA,0.647860201164582,0.114955728060244,0.160475133847531,0.424776823850204
0.25,0.5,0.93191941456264,0.486443152010369,98.0646973215521,-47.0323486607761,0.000590491115954883,0.0484089338900024,1e-06,NA,0.562776304151845,3.45295628499037e-06,0.223742761591888,1.37273323201062
0.25,0.75,1.32874791172141,0.900278239365907,68.7933438841312,-32.3966719420656,1.50363276940624e-07,1.90061211213788e-09,1e-06,NA,0.372006920741309,3.814697265625e-06,0.218125090515158,1.23809683049121
0.25,1,0.613557302246994,1.20373415625865,89.8907533429098,-42.9453766714549,0.0461705882970782,6.98580837621421e-09,1e-06,NA,0.577188963585131,2.78552089823435e-06,0.178646281906488,0.75449355321064
0.3,0,0.823119396070043,-0.0800331312854778,69.3943639501058,-32.6971819750529,0.000956004309895953,0.612439199332013,0.120169968123142,NA,0.589899503884435,0.51450320397856,0.050110186956949,0.466898423910942
0.3,0.25,1.52089592652073,-0.00611598821527393,76.7062768275954,-36.3531384137977,2.11655433624003e-07,0.969292434954944,0.0762952009960557,NA,0.556460711970434,0.234094176642949,0.0724850690646792,0.971647577550964
0.3,0.5,1.24919910455584,0.123431556279795,82.1701630575111,-39.0850815287555,2.52956103237167e-05,0.436034523135288,0.136850065499066,NA,0.653700314859683,0.356592615887921,0.0254917354672152,-0.299284330155454
0.3,0.75,1.05851792267708,0.786984519424203,78.6324989914846,-37.3162494957423,0.000460926750645241,8.00692926476998e-05,0.258722385159485,0.014449964894031,0.635893945610249,1.63029241080596,0.0125145066440826,-1.07364241472758
0.3,1,0.4845938767727,1.45153586025645,102.965443275531,-49.4827216377656,0.470157864923292,4.30014350039087e-06,0.595813071065125,NA,0.928177544513993,0.510146378003516,0.0351477001993271,-0.00403662998714386
0.35,0,0.598195914112337,0.258352202307952,74.1884262448065,-35.0942131224032,0.142580572022275,0.006726855061993,1,NA,NA,1.82581482608926,0.530107758512853,1.92306358329552
0.35,0.25,0.769414476520079,0.0528139602309453,105.536881386726,-50.7684406933631,0.0186804462817554,0.842079242677788,0.186890222889384,NA,0.79727409837988,0.326301490555518,0.323778199941432,0.4347161218307
0.35,0.5,1.42658901757348,0.579267723969227,81.0094424204186,-38.5047212102093,5.95564461303155e-07,0.000345414525518617,1e-06,NA,0.939503387313818,2.12580615283573e-06,0.33816690509116,0.678734177471684
