"lambda.in","beta.in","coef.(Intercept)","aic","log.lik","Pval.","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0,1,1.05182425216444,2922.39434740375,-1460.19717370187,0,1e-06,NA,0.253795207984155,1.04469787121804e-05,0.208690350023895,1.41465610358068
0.05,1,0.912166250293142,2855.64150414971,-1426.82075207486,0,1e-06,NA,0.0855864497138149,2.03872283233947e-05,0.101651957833511,-1.95978131751968
0.1,1,0.890401205696212,2889.38432860348,-1443.69216430174,0,1e-06,NA,0.0431370529051031,1.98332160406927e-05,0.151160720118802,-0.0942370035140675
0.15,1,0.964344151885114,2886.72115833552,-1442.36057916776,0,0.0782540264539796,NA,0.274461106190183,0.753446508463001,0.200499165734682,1.19065577555229
0.2,1,1.07622955052588,2875.62832145647,-1436.81416072823,2.33146835171283e-14,0.306435940816954,0.1325144831736,0.475787252862381,6.15080242999963,0.16204239268599,0.260464416475553
0.25,1,0.991022935927563,2762.5566821072,-1380.2783410536,1.11022302462516e-14,0.271740164845844,0.0985515403047044,0.433970180543106,2.86130732488219,0.191989999489773,0.991712694261062
0.3,1,1.0213495650699,2768.78494736118,-1383.39247368059,1.10578213252666e-13,0.332114412106323,0.182097432687116,0.480059390884291,8.39411539562329,0.326571803026756,3.32197997122127
0.35,1,0.887528121399089,2739.88067048893,-1368.94033524446,5.88997739470187e-11,0.334984890067257,0.174366778347773,0.489456156555539,5.12535768630813,0.232714392268888,1.84622801900122
0.4,1,0.86044605854208,2739.13090414549,-1368.56545207275,5.49483809564322e-08,0.505632388189375,0.316471344575514,0.639247526997769,2.46096958176032,0.145115668523,-0.293019989790158
0.45,1,1.172380436351,2640.24903678251,-1319.12451839125,3.04201108747293e-14,0.524140971607583,0.346700377525806,0.651953655919332,3.58323421427323,0.230251502420449,1.82656719735141
0.5,1,1.1606503136241,2590.69117988511,-1294.34558994255,1.11022302462516e-15,0.476132718769433,0.295528137183371,0.613459582577833,3.75279803285216,0.19141078647567,0.992767844031266
0.55,1,0.617865326111972,2546.01100490409,-1272.00550245205,9.01184800912169e-05,0.618297004264014,0.473076681840325,0.725128342444081,5.95076484825018,0.247162205123497,2.06880102261392
0.6,1,0.744503914712274,2551.51726207429,-1274.75863103715,1.41058896874213e-06,0.586108640512324,0.44234550668163,0.69803968964961,9.21867172017891,0.292985652260801,2.79248233983017
0.65,1,1.08566140883058,2492.67636814657,-1245.33818407328,5.77666803280863e-11,0.700669007080153,0.585408477980377,0.7880832177244,15.1880217898398,0.467688765688211,4.9960484546441
0.7,1,1.3884327099004,2487.46657906015,-1242.73328953008,0,0.703336827896332,0.576925503009649,0.796349288615945,7.44253159543512,0.285447361852195,2.66811678485684
0.75,1,0.899910777284416,2437.20727757074,-1217.60363878537,3.11488348891942e-07,0.804317379448683,0.724882860702839,0.862541332207261,16.5369488861927,0.514790424286041,4.7684158491182
0.8,1,0.975650294923578,2411.56315855789,-1204.78157927895,2.52045277981949e-08,0.811759592702681,0.722382530328422,0.876298150369504,15.6045319099586,0.435840503433965,4.51056163769395
0.85,1,1.28863882801104,2275.2502766676,-1136.6251383338,6.66133814775094e-14,0.855895307905637,0.794842954865789,0.901128183575961,22.5627590028341,0.481983221125269,4.96126988627019
0.9,1,1.18175675009988,2218.29687405749,-1108.14843702874,5.50270939925213e-12,0.882541982254085,0.83168079525353,0.919483469199027,16.2203292305272,0.490926826188566,4.930322761798
0.95,1,0.753437776975963,2172.03365009233,-1085.01682504616,2.91858045917692e-05,0.950954981167433,0.917393303881788,0.974069129269264,14.397728653489,0.475397624793762,4.23069852846137
1,1,0.909495050084057,1939.87233201976,-968.936166009882,2.18786907479895e-07,1,0.996711023319493,NA,18.8363769194742,0.571849476915975,5.02888742691792
0,1,0.920998779360485,2962.2128175215,-1480.10640876075,0,1e-06,NA,0.203375821772965,1.83318927638446e-05,0.19332247679234,1.0068685873765
0.05,1,1.06026039651856,2812.59781138335,-1405.29890569167,0,1e-06,NA,0.062938618590921,1.4494594720431e-05,0.166226295416921,0.297182023829132
0.1,1,0.898819453555167,2949.52538127338,-1473.76269063669,0,1e-06,NA,0.242628537142792,1.80443648609395e-05,0.186125026131018,0.868771804497087
0.15,1,1.14809698119384,2809.27663107754,-1403.63831553877,0,0.0658415049915306,0.00535226742011836,0.209078490340469,1.49125784435184,0.154038876510165,0.00820961595467666
0.2,1,1.04497438320513,2798.3858005875,-1398.19290029375,4.32942570682826e-12,0.413661898121958,0.223504409479567,0.570291277127038,4.57473985414414,0.222615522760335,1.7056965055331
0.25,1,1.03247121813129,2740.85889974921,-1369.4294498746,0,0.24422947879157,0.104347249092503,0.405847372173873,6.27635198691852,0.144378073533253,-0.312121744205384
0.3,1,0.979659882359586,2648.80322815612,-1323.40161407806,2.22044604925031e-15,0.285809535214458,0.120833012513791,0.449105087313304,3.81856867470926,0.178085777656345,0.674619947956707
0.35,1,1.19267879450533,2713.72591567318,-1355.86295783659,0,0.147205558385531,0.0531091111299333,0.294295120333764,3.95660834996246,0.228075642146688,1.75515605419499
0.4,1,1.04500028416397,2659.50473540379,-1328.7523677019,1.55431223447522e-15,0.335062120155703,0.146365541787193,0.500177049042636,3.41357977347024,0.177135224938495,0.64999533291441
0.45,1,1.03118137580961,2632.48145347141,-1315.24072673571,3.29958282918597e-13,0.431514007673623,0.246534491112318,0.587388323927405,7.06508135709823,0.291710885880346,2.85376168830637
0.5,1,1.01808045908057,2627.9995320635,-1312.99976603175,2.54507526165071e-11,0.521867920322409,0.36561010168349,0.643266710089766,11.198093831112,0.233625627610072,1.96462913115155
0.55,1,0.938348980164016,2642.80082368262,-1320.40041184131,2.51008946960951e-09,0.552658442278601,0.407093965235683,0.66848605497921,16.689471787965,0.586759105674985,5.76542044075171
0.6,1,1.09578759545539,2565.83117480535,-1281.91558740267,7.7715611723761e-15,0.461088835822135,0.295733311589892,0.603678678362781,11.4497050850674,0.273510095131812,2.61876735353987
0.65,1,1.00622443364867,2517.63301534882,-1257.81650767441,7.72795161196882e-10,0.671941784006459,0.545265184202402,0.766392248394943,6.47363732279538,0.262882437908733,2.43192200755634
0.7,1,0.829083843031082,2359.3731650004,-1178.6865825002,3.08604475307561e-09,0.577083708843487,0.422380048930833,0.696502394037544,16.185858600905,0.397756261556437,4.33499890811632
0.75,1,0.891677310637745,2362.46807196503,-1180.23403598252,9.95056452790521e-08,0.78922702127516,0.700965387137736,0.854024683878806,14.7136346823951,0.548326733948233,5.66087988245097
0.8,1,1.09495722309036,2331.04785152599,-1164.52392576299,7.69588837101765e-11,0.80833657561997,0.732444079127069,0.865802428786,19.2602554705629,0.445770405099353,4.80633670145035
