"lambda.in","beta.in","coef.(Intercept)","coef.x","aic","log.lik","Pval.(Intercept)","Pval.x","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0.3,0,1.05539467055926,0.0913125935640491,340.040302305806,-168.020151152903,1.20574410764629e-05,0.562528462813725,0.285646710197066,0.0965678155628209,0.560479484379387,3.16636171756077,0.0818785878922961,2.32048608400439
0.3,0.25,0.73517364394589,0.376971933428345,353.016396112704,-174.508198056352,0.00215019256144133,0.0246936783767411,0.261654422300883,0.0870326883140016,0.511643175217446,2.86871617970549,0.0741100463621065,1.9217786788192
0.3,0.5,0.869613288645461,0.154366917212308,325.354827957801,-160.6774139789,2.23534555576776e-06,0.305775452149955,0.158750535476546,0.0439478199104704,0.381822964024763,2.68003696948609,0.054468101661304,0.650374048480054
0.3,0.75,0.868953260901738,0.688353806130196,330.33992174004,-163.16996087002,0.00220199850058322,9.05524585048667e-06,0.442809029076892,0.191325217704793,0.688615284444143,5.06314007375923,0.0601360671317172,1.13631105407594
0.3,1,0.882764088262019,1.19726046256139,350.994479490577,-173.497239745289,0.000694266637898178,2.60178545374856e-11,0.318384554057123,0.0628125366806014,0.612859140488422,2.52770011389535,0.0612365447020431,1.18024195065192
0.35,0,1.67580981761534,-0.217573048325341,333.237606066158,-164.618803033079,1.04964925640161e-09,0.158778938902806,0.201399795241079,NA,0.598090826665852,0.845886662484647,0.105925115741593,0.670239087348998
0.35,0.25,0.897831951641008,0.313263089347576,354.620099737872,-175.310049868936,0.0197369773201848,0.0593357249046504,0.390164281075606,0.104078670942519,0.699421068394207,2.74776896618747,0.131577481527633,1.83246989826431
0.35,0.5,0.696501833550896,0.276643398418063,338.897240758941,-167.44862037947,0.0146544987090922,0.0795433581218807,0.242451164718645,0.0114522533152335,0.58886559435656,1.51708502865974,0.129787025785239,1.81469787194371
0.35,0.75,0.509636793337107,0.67588764975831,309.970854088374,-152.985427044187,1.45085112968069e-06,5.56943797080933e-06,1e-06,NA,0.301334191649391,5.67716641416104e-06,0.0984918836543415,0.278065762932476
0.35,1,1.50057106491082,0.930624831613094,345.226761115901,-170.61338055795,2.60898032038437e-05,4.09726146344269e-08,0.347168005570274,NA,0.69433451956733,1.33830033871069,0.0988647600378885,0.335370804956449
0.4,0,1.39285022692981,-0.403751123769581,359.518095343953,-177.759047671976,2.77320502117817e-07,0.0186573115972681,0.300989235441548,0.0979525467833873,0.542766246978085,3.31471452428395,0.0225426875103509,-0.664698064797445
0.4,0.25,0.844025887869093,0.478355990935998,341.724103279771,-168.862051639885,0.0078510983250859,0.00241385410151596,0.492501600591711,0.257247195585658,0.7234472320753,5.74609123644073,0.0768941601571165,2.12441628848741
0.4,0.5,0.961416540683231,0.32989842732633,328.266830722045,-162.133415361022,9.8688533388902e-05,0.0290721555861402,0.335527930934031,0.0777703982497549,0.654758068014725,2.94027686746729,0.0172284870249389,-1.27087066426374
0.4,0.75,0.765179660880793,0.595278870933979,321.413954315782,-158.706977157891,0.00431499209335962,6.48676503876011e-05,0.42339221920873,0.1116840652277,0.709008083049851,2.47676587244858,0.0653466121508297,1.70353200879157
0.4,1,1.07597038412401,1.02355470683688,346.003661447273,-171.001830723637,1.20868347526226e-05,3.43622263976329e-09,0.281746639446204,0.0669475319727113,0.596167499926976,2.98228631447783,0.0539349532236357,1.28407405957155
0.45,0,0.63972881636234,0.14487209807154,340.887889561474,-168.443944780737,0.00993746322433653,0.347911665728326,0.340306524767424,0.0551462843755879,0.675184860664617,2.41582570524339,0.0261110256839182,-0.446904440013935
0.45,0.25,1.16428089793332,0.465458507165686,359.009857197542,-177.504928598771,8.78760651996657e-05,0.00509177790169657,0.408548777447579,0.114495429541455,0.707685978516198,3.21200344943732,0.0215943164807006,-0.646487124119237
0.45,0.5,0.534198882824313,0.435641635627134,298.847413515289,-147.423706757644,0.0143901432502052,0.00105575662177415,0.367793213961287,0.0593762523150184,0.671482056214839,1.87353412561533,0.0679304237737356,0.850093451577227
0.45,0.75,1.23217307765052,0.657421700120594,332.827197768511,-164.413598884256,9.65081536907775e-06,1.66492567661436e-05,0.431687955532708,0.188906887572552,0.662512754370757,3.71758084388322,0.0145708324067342,-1.29543105718388
0.45,1,1.34473640406782,0.981975086804669,335.664803930605,-165.832401965302,1.09792168689893e-08,2.06217110054752e-09,0.280145985524496,0.0692205669959249,0.539556035707562,2.30640948730019,0.0327149142588186,-0.0705839723402981
0.5,0,1.33361165730895,0.0682262733967779,322.656680173268,-159.328340086634,2.85570180391659e-07,0.641127443727854,0.326610730374484,0.0836636579063817,0.607615184711225,3.0181896921665,0.0465318382427496,-0.182496614097725
0.5,0.25,0.959193510203242,0.183653960246083,349.880562636506,-172.940281318253,0.00176456537933123,0.256473469704492,0.38913711968106,0.160665824831734,0.663805458002313,5.36098001036888,0.130531873247367,3.15999579327261
0.5,0.5,1.20498915492773,0.425097350800195,309.978660662965,-152.989330331483,2.39351223285666e-08,0.00296349843457833,0.239036943430232,0.0709351070948534,0.509950366552842,3.13124549515018,0.0521652077485124,0.0628368290529263
0.5,0.75,1.23927463416803,0.714172171405054,309.302310943575,-152.651155471788,0.00018141253494397,4.19830827214085e-07,0.553295764401101,0.274428249548448,0.769684071183571,3.95485317089128,0.0804816970705182,1.60320440655745
0.5,1,1.12091716763302,0.955044982234036,302.319667406036,-149.159833703018,0.00040707821195185,2.52571297210125e-11,0.543780152116019,0.307397871291511,0.744844259856347,6.52920167305309,0.085484037496864,1.89936452699335
0.55,0,1.35669878744267,0.340039047326884,307.150776074544,-151.575388037272,1.7031676906587e-06,0.0107609771325106,0.521028663505357,0.297455931491245,0.7270847676284,5.42675138843674,0.0496908868083017,1.07711862964494
0.55,0.25,0.914527204660947,0.270549274951778,307.832810516925,-151.916405258462,2.30046746096946e-08,0.0529596404302615,0.142942866034379,NA,0.543909613586509,0.779731492402433,0.0443512326334568,0.695157803301368
0.55,0.5,1.07481831752315,0.495216424230389,334.323948945888,-165.161974472944,0.000110380094587192,0.00107945192515713,0.436929492650071,0.192652932227915,0.687834338659157,4.82849954522843,0.0358824653470083,0.179256242123024
0.55,0.75,0.996072153888156,1.04439310117039,300.75326563441,-148.376632817205,5.82935238828686e-05,5.07371922253697e-13,0.447396813380863,0.179704021660278,0.721074751262485,5.08923333589986,0.0613933377302596,1.62471860792541
0.55,1,0.812922274260438,1.23708098970424,310.794297766812,-153.397148883406,0.00628672153233922,4.44089209850063e-16,0.571445422403814,0.120048145606323,0.824425258981669,2.58136851987219,0.0825313700673126,2.47962050697899
0.6,0,0.953930155158644,-0.102937486122742,297.281110817091,-146.640555408546,0.00413599451461177,0.427403222644303,0.479974599250037,0.179190825774513,0.744985915709464,4.93352880583052,0.049614600681044,1.90707653582741
0.6,0.25,1.5798883911547,0.154745363522691,305.550325733735,-150.775162866868,0.00134866867018557,0.226930583768473,0.722806176888815,0.495578521610872,0.866568073655746,6.8832769683717,0.0259764568480774,0.575759450594317
0.6,0.5,0.359779591093958,0.550522148524364,299.40213964023,-147.701069820115,0.345183601680592,3.57877954604291e-05,0.579129632536293,0.259603182197133,0.831441302901648,4.6457700856971,0.048558744950301,1.86651395023171
0.6,0.75,1.23482743188169,0.473505396153374,306.047156726471,-151.023578363236,4.12517582537575e-05,0.00064886205660275,0.378970565875994,0.138742895364117,0.660009234161663,4.16575329067596,0.0178926209161789,-0.175217362421246
0.6,1,1.17906012162781,0.995027435525017,304.698178023932,-150.349089011966,0.00135115484755177,8.73834338221968e-12,0.526887565131127,0.278564641999879,0.754748034278597,6.4089548667778,0.0335037258598893,1.04141339942872
0.65,0,1.21741068330871,-0.0760746398090603,295.771553082807,-145.885776541403,2.49072508275994e-05,0.551768307188335,0.45873370574281,0.176829193250248,0.71801405664865,4.45124812223397,0.0436157515226335,1.64212882596754
0.65,0.25,0.704138548780729,0.554472649434176,286.807788176016,-141.403894088008,0.0347514424796003,9.63830812095168e-06,0.610243704394683,0.343803108447676,0.806249591579068,5.42568637810743,0.105693165746943,3.29841062064609
0.65,0.5,1.31326146639125,0.628311531631183,290.805875577108,-143.402937788554,1.50834002354827e-06,1.8552856007048e-06,0.424667292903266,0.143924335169271,0.716440747901338,4.32504511857424,0.0162266256153291,0.10716488039315
0.65,0.75,1.37706776328467,0.759174911147731,266.099633626657,-131.049816813328,5.2112444905994e-06,3.71648267716296e-10,0.572959782117128,0.3070966476573,0.790390157239967,6.44977923273928,0.0316074568373163,1.28209429285916
0.65,1,0.377195389148818,1.12067523665871,300.933698394777,-148.466849197389,0.145755109873294,3.68594044175552e-14,0.39083643893348,0.123835283004674,0.675381838510061,3.38355290380694,0.0223810741040202,0.71166453460305
0.7,0,0.852033365519658,-0.223039113854791,269.103472702068,-132.551736351034,0.000113772185312833,0.0508444393970113,0.542470064378751,0.271904334875236,0.777453890351521,4.18554065192202,0.16284756465225,2.87396993518768
0.7,0.25,1.0677290950844,0.450723128091804,260.878893103411,-128.439446551705,1.40927070013674e-08,0.000100195479884491,0.405298619098735,0.153056568267508,0.649045728529544,3.24528654983358,0.0647539112738868,0.158199191632043
0.7,0.5,0.97991575898438,0.475879445693121,284.44087078455,-140.220435392275,0.000904214823429728,5.63406019868928e-05,0.736314814476915,0.542899707097117,0.866441716922338,9.42592337232068,0.171117208330737,3.28605142382321
0.7,0.75,0.807606542118348,0.748449604186493,299.04765351444,-147.52382675722,0.00624492627560835,1.12053075707053e-08,0.698264553745769,0.421141199934668,0.864556419368039,4.94761564461886,0.106804666563026,1.73972877704649
0.7,1,0.631442331513073,1.08502772087005,278.150207517479,-137.075103758739,0.00857831447995427,4.44089209850063e-16,0.597613886750372,0.354001733040454,0.7892865765588,5.16897051516414,0.0960758574166943,1.38291312049712
0.75,0,1.59128691989821,-0.0874496352606249,261.922587900531,-128.961293950265,5.04913244547822e-09,0.407120894026215,0.750970715893729,0.593122062484744,0.859949793658215,8.27401324648291,0.187163199651498,2.99481962207936
0.75,0.25,1.19762711075643,0.22352724399101,259.170702633429,-127.585351316714,1.55435187831898e-07,0.0393286015768788,0.623546113810321,0.344341420411373,0.81955866986307,4.24981133301025,0.12549806752135,2.08818032280505
0.75,0.5,0.982027955339387,0.501215414094776,321.577022595907,-158.788511297954,0.00240455044740706,0.000251486979713,0.743762865654378,0.529529682022963,0.874713833138588,5.77986899710749,0.156854842115332,2.5914379543872
0.75,0.75,0.897416697262946,0.762081704340706,314.20628416917,-155.103142084585,0.00105926465296724,7.05234288744805e-08,0.625402260320852,0.393381462316507,0.809768475207548,6.26572313271647,0.165186355885058,2.74564984278117
0.75,1,0.776942342814625,1.11781008602424,314.057524775698,-155.028762387849,0.0128436321859922,1.97619698383278e-14,0.743707712137898,0.510531382017149,0.895251094977643,6.75789421860007,0.220178419052258,3.59226486419151
0.8,0,0.341995330659798,-0.0588721119015961,243.779808296253,-119.889904148127,0.48007128305826,0.535400470760832,0.837324303623415,0.667900353488942,0.930277506630046,6.68013138093911,0.119234299228744,2.73271578105182
0.8,0.25,1.85552813938249,0.27139291863419,265.775362675736,-130.887681337868,0.0026756024662391,0.00676485092793078,0.900327632151211,0.776801433933429,0.963274421368368,8.27258811597405,0.155463622800527,3.45493158193211
0.8,0.5,0.923247513785937,0.574888033051705,205.646865232992,-100.823432616496,0.0104760161210609,4.0975334236748e-10,0.747585255255929,0.517034915829494,0.890606742501856,7.33950562550722,0.132087257049776,2.73436035893125
0.8,0.75,0.796143961525109,0.731388015813948,238.068317251794,-117.034158625897,0.0107649417925433,3.07265324295258e-11,0.558968277832334,0.237658488729853,0.787160263124223,3.80281989413966,0.0578792519752208,0.784863750084773
0.8,1,0.988496492498437,0.975116619859945,235.860911531625,-115.930455765812,0.017377004299362,0,0.76331384856784,0.54295879761823,0.885681871736327,6.40038995740375,0.109369178858224,2.57635207154183
0.85,0,0.936418967476702,0.0907538160340991,270.027201740284,-133.013600870142,0.0538118416786766,0.363262948687519,0.872422059754678,0.709571127767611,0.947483052222795,8.15621075201807,0.16061731492803,2.38972418232173
0.85,0.25,0.553183737608121,0.255398288280116,231.460382308186,-113.730191154093,0.247217956741088,0.00158786644665732,0.934278595180003,0.858316647357229,0.97134288466231,12.8288079291655,0.241628520398458,2.91757375519682
0.85,0.5,0.733602170115938,0.594809653048531,213.164892471633,-104.582446235816,0.00445830498760014,7.59247775761196e-10,0.602930805186385,0.238015777554979,0.857999550264476,3.95646649132324,0.138788198275753,2.168539450331
0.85,0.75,0.602584723942507,0.745093576565913,238.151852086823,-117.075926043411,0.115116208965155,3.33066907387547e-13,0.811081095716816,0.592367021669627,0.921692517988184,7.40960295859636,0.116485992043737,1.77273809420197
0.85,1,0.513835859767423,1.05066283550242,255.264306554152,-125.632153277076,0.292267269730789,0,0.904491339111952,0.793540215907009,0.964080978130286,11.3495007411645,0.144856878766613,2.16001218649031
0.9,0,1.25385672316188,0.0334339740847775,244.369224573723,-120.184612286861,8.08236991862721e-05,0.716439905518632,0.872872205380388,0.69556093766163,0.953116220883567,10.2267028811787,0.300939515825218,5.71344691782367
0.9,0.25,1.36569561563489,0.185484147527264,205.851700652518,-100.925850326259,5.5652501207426e-07,0.0217388779609986,0.860196399446029,0.719746874985475,0.938325874433863,8.48926814834499,0.20958065489394,4.79837737500614
0.9,0.5,0.901063787479993,0.612313117947288,235.949064144108,-115.974532072054,0.00793230846672066,2.14579465307452e-11,0.928567969402247,0.853217663811718,0.966718526612695,12.0442479137909,0.264015986520117,4.97471179207484
0.9,0.75,1.80443315601924,0.632633142757826,237.849639212634,-116.924819606317,7.52093458622483e-08,3.65794061707447e-11,0.899678724896901,0.809427668417873,0.950716456913359,10.9129751571693,0.106895347335544,2.33109097506695
0.9,1,0.638354428072867,1.0283857707911,252.113024776938,-124.056512388469,0.0800331477230554,0,0.935367584188329,0.857663746321526,0.97205858618435,11.0793317353195,0.110906870378956,2.36133826380578
0.95,0,0.873077897773147,-0.0726580991639985,191.41973219638,-93.7098660981899,0.0382936182756735,0.263550289683717,0.970095693392551,0.930132409821601,0.988643279308462,13.5564324783268,0.741713654951252,8.02253150858051
0.95,0.25,1.58160276395254,0.389285141679884,211.038366731684,-103.519183365842,5.42287365075111e-05,4.25688696670257e-06,0.909759893653898,0.80880804221802,0.962498344920919,12.3336094313203,0.247739553052397,4.89757834257328
0.95,0.5,1.58585927319592,0.612322197173476,207.098231650031,-101.549115825015,0.00140754460279124,0,0.989843706726503,0.965660065766253,0.997752202031628,11.2437777911908,0.173596670084685,4.04699107711786
0.95,0.75,0.870931964009714,0.784089652972978,236.169132390492,-116.084566195246,0.0609072323083955,4.44089209850063e-16,0.947462548825689,0.867907934736755,0.982582111592385,7.49898903246426,0.0966246120497091,2.25607957277179
0.95,1,0.382144643428889,1.07045455055374,188.071639370462,-92.0358196852309,0.326223250971381,0,0.952655006190951,0.874291689221336,0.983075671848833,9.00663391082813,0.0670040548646507,1.39744507076557
1,0,0.632108304283593,-0.0301563270423967,164.382810118887,-80.1914050594433,0.156527224542345,0.0531621339671062,1,0.996924512822565,NA,10.1180586424473,0.480811825589716,4.62772598241149
1,0.25,0.14939789141026,0.261334667855015,159.704584463745,-77.8522922318724,0.732099958725628,0,1,0.996639828475211,NA,13.4332677971039,0.285093231269254,3.78337344372499
1,0.5,0.458335869334904,0.493829783843031,161.716598588713,-78.8582992943563,0.298331434742534,0,1,0.997954034402968,NA,14.9005024500335,0.134558022324701,2.75249871910571
1,0.75,0.883573328464759,0.710654140468217,144.047585172571,-70.0237925862855,0.0258225484846089,0,0.996973241068437,0.980176675766765,NA,11.6546566576494,0.0379894806756126,1.00698200888562
1,1,1.1252927197061,1.0290062435002,148.322964694607,-72.1614823473035,0.00784828705683704,0,1,0.993480092179572,NA,10.9458828760599,0.0202767886335439,0.169007795341627
0,0,1.10254038272072,-0.135028936460605,379.148388977212,-187.574194488606,4.53859172466764e-13,0.47028373714388,0.00571477514607135,NA,0.213269247298381,0.0135898457075355,0.0436646333877644,0.569055832411152
0,0.25,1.12056313868662,0.101189808971444,377.155973042204,-186.577986521102,3.37507799486048e-14,0.58578019943066,1e-06,NA,0.103278511500951,6.33493912486383e-06,0.0323273304819951,-0.161167618796704
0,0.5,1.13519967878192,0.50570447650679,349.627525295496,-172.813762647748,0,0.00287348767128703,1e-06,NA,0.161248842365958,6.11579672736199e-06,0.025028633726234,-0.822196095308175
0,0.75,0.976063233941601,0.84363753936126,382.827219896248,-189.413609948124,7.68207719659131e-11,1.80106942595515e-05,0.00422167504604599,NA,0.346401511328229,0.00610712977223939,0.0382418448708133,0.209304278492599
0,1,0.979638270113932,0.926744670741834,341.609910034835,-168.804955017418,2.75335310107039e-14,6.39796948753713e-08,1e-06,NA,0.09218180235368,7.27860332606971e-06,0.0188730180770425,-1.59396281832308
0.05,0,1.10646316130788,0.0747195694224057,360.116649169227,-178.058324584613,2.44249065417534e-15,0.667052971917582,1e-06,NA,0.0835963173329443,8.16561879613099e-06,0.0811791701080157,0.662685371334123
0.05,0.25,1.09036611559149,0.140261390436194,398.733283127076,-197.366641563538,4.45421477479613e-12,0.487639576692639,1e-06,NA,0.222651304283217,5.52493583023857e-06,0.0560413412775768,-0.978556143886305
0.05,0.5,0.984209691132856,0.621226643317821,365.512427239939,-180.75621361997,1.4370726830748e-12,0.000621517718371933,1e-06,NA,0.0891047986088155,7.79887544336134e-06,0.0627634287052644,-0.484605545048148
0.05,0.75,0.912398090658561,0.700880258402478,344.512573973362,-170.256286986681,1.10222941884786e-12,3.40336180157941e-05,1e-06,NA,0.214923513047564,6.77293429915514e-06,0.0749147751124667,0.286150870426583
0.05,1,1.00733232149183,0.892575204602331,364.623175257897,-180.311587628949,4.57411886145564e-13,1.43918918671382e-06,1e-06,NA,0.302482981733216,4.82760828287997e-06,0.0945847315821266,1.32559482936476
0.1,0,0.887142800261295,0.0774419605576928,359.770680865824,-177.885340432912,3.70616870526419e-11,0.655264575128234,1e-06,NA,0.104722577134113,5.06884852062924e-06,0.0435582621931928,0.0688392859929009
0.1,0.25,0.985016586606164,0.374193531066521,355.836310259101,-175.91815512955,2.70894418008538e-13,0.0299302173924956,1e-06,NA,0.190372636263452,6.93056194961006e-06,0.0272345604579593,-1.23256029588706
0.1,0.5,1.12156954140877,0.438090351086761,351.130835590652,-173.565417795326,1.34114941374719e-13,0.00962569830346682,0.0206926593400773,NA,0.247655835643778,0.111522538468543,0.0450178029725335,0.216475229892273
0.1,0.75,0.965748925724974,1.16833538956649,353.787345830616,-174.893672915308,4.54081217071689e-13,2.12990958203818e-10,1e-06,NA,0.315155813388678,4.39622137894291e-06,0.0570672404372745,0.845759773459741
0.1,1,1.1044541462854,1.05902737076355,355.782169377629,-175.891084688815,3.30908700441057e-08,4.34270308602436e-09,0.10679463965631,NA,0.401101423458289,0.57118859031027,0.0403017307445554,-0.0937232423232867
0.15,0,0.906894214988347,-0.0182528313649381,364.154163604731,-180.077081802366,0.00133457732253595,0.915876340361796,0.295407885756795,0.0125589515907757,0.64792641055771,1.50707781032667,0.111176608625675,2.88782218752889
0.15,0.25,0.813158274767127,0.306089017786826,330.929474923636,-163.464737461818,5.03944345235929e-05,0.0472722718128382,0.167632726476074,0.0196989712336407,0.447720459377754,1.78247537984759,0.0566995626809924,1.05739260711787
0.15,0.5,0.737504302754944,0.65322940044677,357.893663483369,-176.946831741684,0.000248769233021529,0.00019453955805071,0.125112693466474,NA,0.440886011375909,0.509216897467959,0.0451478991263117,0.467958123068594
0.15,0.75,0.924636150443424,0.959130808056381,383.939998611894,-189.969999305947,0.000107498432028397,1.21731314006723e-06,0.153524652744329,0.0212292494178153,0.410911513580837,1.83531398228359,0.0379095062864344,-0.0261995067713179
0.15,1,0.905197710172333,1.23384653451691,334.511828984363,-165.255914492181,2.80502536087468e-07,9.96536186903541e-13,0.0989049929767507,NA,0.365470946809533,0.807795702408401,0.0253454673092563,-1.05582526962721
0.2,0,0.808170384744162,-0.130931370703713,343.335967299859,-169.66798364993,4.9954498204885e-05,0.407717799622147,0.266478107440015,0.0548537866155537,0.552339196534077,2.23226489093466,0.088391765642689,1.20511836146032
0.2,0.25,1.08392203023815,0.288996624646727,336.409747028222,-166.204873514111,1.5232570760304e-09,0.0642898300403156,0.183801175137225,NA,0.508580144740544,1.12812382928475,0.0630427201252955,0.367148984154719
0.2,0.5,0.892853098134121,0.585152183375816,375.189279783117,-185.594639891558,1.8464714868216e-07,0.00166730131268311,0.0830248274996311,NA,0.318354870773602,0.867516849906142,0.0834285284967547,0.980250005805526
0.2,0.75,0.829126209693225,0.56922899828094,368.130240210184,-182.065120105092,0.00141947694774913,0.0011104391771275,0.411154836874511,0.196173237180169,0.660271163553192,4.82062049849459,0.0608129656966086,0.333535046484745
0.2,1,1.42376465696097,0.65395991056259,339.168469092394,-167.584234546197,4.22994972382185e-13,5.15594586822932e-05,0.21441862764761,0.0498652289492003,0.482748061329414,2.60964410594802,0.0566530449125178,0.103497514712389
0.25,0,1.12975263740661,-0.0264969448331512,341.336113543311,-168.668056771656,6.21765392927465e-05,0.865712681477226,0.345049168447725,0.135833833312167,0.578231709199054,3.83817780929129,0.0319745067220005,-0.455809571839851
0.25,0.25,1.19882275469698,0.370804939650123,329.531759878158,-162.765879939079,7.1332717510586e-10,0.0164317606317113,0.140286575853678,NA,0.467233983159835,0.48862303574278,0.0466079745434271,0.667648951064361
