"lambda.in","beta.in","coef.(Intercept)","aic","log.lik","Pval.","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0,1,0.98957901397108,378.385207179033,-188.192603589516,0,1e-06,NA,0.215111649475145,6.80224543461185e-06,0.269299761117305,0.358195060843743
0.05,1,0.904563152946546,381.579964717052,-189.789982358526,0,1e-06,NA,0.616667789918412,6.28087037673926e-06,0.353683819681487,1.33852632241614
0.1,1,1.0761645895969,363.711958157775,-180.855979078887,0,1e-06,NA,0.459876234504441,3.62364868010775e-06,0.168279331008766,-1.1592112112746
0.15,1,0.912232513843219,359.195064519851,-178.597532259925,0,1e-06,NA,0.257116009618957,6.54240738583195e-06,0.204004047492682,-0.52885337001237
0.2,1,0.540105740025187,367.563903114308,-182.781951557154,0.0315601490733382,0.364865944295211,0.0303830330822406,0.75674465823901,2.15382377467055,0.349039642557744,1.35919639871224
0.25,1,1.07793768038248,345.458601684389,-171.729300842194,0,1e-06,NA,0.158139982053044,7.62194030911721e-06,0.222300056053205,-0.2131988667603
0.3,1,0.875745677184506,345.436910116452,-171.718455058226,0,1e-06,NA,0.70523377329541,6.43730163574219e-06,0.314855137959024,1.09452998147992
0.35,1,0.883214000303669,322.953416776569,-160.476708388285,1.15489717802397e-05,0.28931840886809,0.0392901581725194,0.652972852443637,2.22889127774394,0.343976019948623,1.39327316420687
0.4,1,0.935960621017622,303.629464715352,-150.814732357676,0.000366227274287922,0.705425649445141,0.195453260951978,0.923532168959506,2.34621119115251,0.418585247090611,1.80582947460976
0.45,1,1.40160088190969,328.161883436369,-163.080941718185,1.48810657130127e-08,0.459485350570356,0.0908455803192642,0.785704122295133,2.79880062206552,0.429476836765333,2.01287441229243
0.5,1,1.20598802748658,333.232546964396,-165.616273482198,4.7192245888894e-08,0.318103426355822,0.0388811396801052,0.692996938508339,2.27766803387986,0.385289287815229,1.61633032772711
0.55,1,1.52319484963486,325.22770546199,-161.613852730995,5.73541214521356e-12,0.314716437698162,0.0120531498662151,0.694774347785338,1.72061200908699,0.310427525801422,0.939277805370371
0.6,1,1.01161675708102,308.318326988134,-153.159163494067,0.000427263487176033,0.793352751501022,0.503733985273334,0.925099822409745,6.83581572149638,0.641276321207362,3.6350148562984
0.65,1,0.766644613259406,302.175785372984,-150.087892686492,0.0027982306317047,0.691959322847515,0.352790645899754,0.87400476535027,4.83993631400972,0.464249830726119,2.20585959338703
0.7,1,1.70025621677093,292.857224756463,-145.428612378231,3.69611008466109e-11,0.650045893560386,0.35956805625683,0.835383037765388,5.2105585468945,0.508837295599502,2.56802780540283
0.75,1,1.05110234792592,309.081049719073,-153.540524859536,1.10638893846549e-06,0.406349596014591,NA,0.790285574480743,1.0537131856187,0.392819346763017,1.55093487735414
0.8,1,0.704954645142193,301.987676109592,-149.993838054796,0.00271343664064183,0.581092875837693,0.130000908454935,0.828293818786172,1.79749564124014,0.381146106526551,1.51314235890026
0.85,1,0.377787768816605,302.331279517617,-150.165639758808,0.22315142938982,0.923338979803675,0.752516435744999,0.98171803816302,4.26317153129572,0.492313952950635,2.39338943519978
0.9,1,1.16218046008531,318.466376818638,-158.233188409319,0.000221439369300303,0.849790052826233,0.660272588942094,0.945181501074499,8.79840664095372,1.50550447026786,5.79136798365385
0.95,1,1.79789460429767,324.239028873343,-161.119514436672,3.45997313733193e-06,0.995398361960074,0.919048184205374,NA,5.64081951087506,0.650914226744806,3.68184840595368
1,1,1.26550696281726,231.418409348144,-114.709204674072,2.1083520638232e-06,0.988583129719845,0.920026614079659,NA,6.98852912668745,0.846624110350852,4.13403202852437
0,1,1.04096723827536,360.241611954958,-179.120805977479,0,1e-06,NA,0.51537951907526,4.02496886638025e-06,0.273324106787002,0.496291724918855
0.05,1,1.15187026361078,354.261081949783,-176.130540974892,0,1e-06,NA,0.422017650208826,7.01210077755582e-06,0.312194208253615,0.989967242353833
0.1,1,1.37087868246194,356.390791321858,-177.195395660929,0,1e-06,NA,0.265744930347839,7.3871294902943e-06,0.217912347949195,-0.30717428066224
0.15,1,0.994758323733832,381.097050632063,-189.548525316032,0,1e-06,NA,0.563287425335567,4.647633716969e-06,0.37827503026769,1.55356334738351
0.2,1,1.29853587372243,330.078544326574,-164.039272163287,1.65675868357695e-06,0.58654935422271,0.123628858376552,0.812024135929887,2.36096958201265,0.216945655764339,-0.31204017587905
0.25,1,0.913304491911657,325.348726771148,-161.674363385574,0,1e-06,NA,0.777459698417163,5.06323828258402e-06,0.322425813193377,1.01778120484132
0.3,1,0.763085142965942,350.47429507933,-174.237147539665,0.00331857742010611,0.470391236432314,0.150035938043941,0.745229390857621,3.85572654852149,0.423925679890745,1.99002537345874
0.35,1,1.04552033189337,342.954853748889,-170.477426874445,5.44448279926613e-06,0.339260891789948,NA,0.73663961224173,1.22483379911618,0.36408525209611,1.452318957228
0.4,1,0.972387285633291,339.04470196966,-168.52235098483,0,1e-06,NA,0.191411344174089,6.97552625576391e-06,0.180813289684945,-0.885230864197798
0.45,1,1.0767369289577,332.572828546377,-165.286414273189,0,1e-06,NA,0.316654155171503,6.76033348024265e-06,0.255156187333043,0.153080134004911
0.5,1,1.11023438564869,325.737578436664,-161.868789218332,0,1e-06,NA,0.312796732835181,7.04041626941366e-06,0.216256759001247,-0.288106160033233
0.55,1,1.0754761070182,358.396180766003,-178.198090383001,0.000102817130924748,0.494352797929947,0.0959917416730963,0.794265987699143,2.63585064701602,0.413130681048711,2.06337445767466
0.6,1,0.815301236247229,325.909132290146,-161.954566145073,0.000836609653698694,0.50492466039264,0.0495452356366385,0.82516293776186,2.17713112981183,0.524904380609483,2.67475081097902
0.65,1,1.27481251556362,324.250370338179,-161.125185169089,1.99815433128414e-05,0.752376311599785,0.468005225267471,0.896824395945751,4.55320435403926,0.472628299525435,2.19116840694336
0.7,1,1.26328023078531,316.197754496859,-157.09887724843,0.000114626663025863,0.898181871917582,0.682026159632812,0.977487174480654,4.59337319990165,0.519063822360321,2.3343700223362
0.75,1,0.878711595713207,339.511409453252,-168.755704726626,0.0105821055980182,0.871712094696078,0.652963048865062,0.965023763311955,6.5483265024465,0.79699218090394,3.53844642700729
0.8,1,0.937951448441609,297.605150697019,-147.80257534851,0.00144590446030568,0.873492009886387,0.623336553772266,0.978872470795212,5.10505019140016,0.553297327232476,2.76746147591542
0.85,1,1.1464111168609,284.296849357442,-141.148424678721,3.5737490158283e-06,0.702518480714646,0.277772418133895,0.879669199130893,2.4560971206266,0.34915181425781,0.993975570394287
0.9,1,0.888167976751653,265.199242666917,-131.599621333459,0.00332163993363843,1,0.943273991581558,NA,7.35141713908224,0.941266667836008,4.51920499722463
0.95,1,0.97871505124522,276.634423937365,-137.317211968682,0.00109201009319815,0.963609472693006,0.864890558320753,0.996337523634158,7.8303210687248,0.795935716501238,4.37820931251832
1,1,0.945187173229228,249.98455298967,-123.992276494835,0.000963131352006652,1,0.979822654321912,NA,6.51937862735367,0.6708266496424,3.15617569736968
0,1,1.23389202751063,389.456259246618,-193.728129623309,0,1e-06,NA,0.571251687510729,9.5367431640625e-07,0.15504840337054,-1.43389033902908
0.05,1,1.03493420546529,361.880103910793,-179.940051955396,0,1e-06,NA,0.135046819099466,7.93256986599642e-06,0.309659774868392,1.04853497433343
0.1,1,1.00013416261297,344.917292769963,-171.458646384981,0,1e-06,NA,0.590302379996297,2.82100667147618e-06,0.306289714685617,0.883787915982406
