"lambda.in","beta.in","coef.(Intercept)","aic","log.lik","Pval.","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0,1,0.974927337720597,2903.09472698287,-1450.54736349143,0,1e-06,NA,0.0240088111155758,1.31800412760594e-05,0.0240915038825638,-0.462879518315595
0.05,1,1.02769385647452,2926.1720150709,-1462.08600753545,0,0.0312009715058864,0.0016207901023379,0.0920011044966168,0.72470164552296,0.0315280570796037,0.623588259356914
0.1,1,0.940010293922782,2898.77913663076,-1448.38956831538,0,0.0761576931099536,0.0280673031691982,0.155740175922184,3.13555630337258,0.0129799084093785,-1.30913539587056
0.15,1,1.17104936702275,2847.81044964711,-1422.90522482356,6.66133814775094e-16,0.133704419146524,0.0617573179564644,0.237700572109039,4.10758165765433,0.0268777977306747,0.200503023435359
0.2,1,0.94601408423334,2752.86024146996,-1375.43012073498,1.18313980834728e-09,0.17142611451036,0.0818833255849814,0.291407370576744,5.08286886969665,0.027692166119156,1.62029500776136
0.25,1,1.07086011847852,2698.7061746066,-1348.3530873033,1.58414037023658e-05,0.260534585561053,0.157762687327395,0.379351920262514,7.23790122444151,0.0370694604926759,1.3355721433316
0.3,1,0.950238451343506,2730.567141753,-1364.2835708765,3.35760752534497e-10,0.262567852980643,0.179506147312996,0.358959122626149,9.71296831580077,0.0386761474516777,0.539592978105144
0.35,1,1.00348045220465,2676.57168490213,-1337.28584245106,4.10850924392747e-07,0.26240884467922,0.17027804782662,0.370332918403331,10.1266095144044,0.0382508986254143,1.411617461432
0.4,1,0.757577128462416,2607.21066114845,-1302.60533057423,0.00193783852733298,0.39828444131643,0.287066095409057,0.509525688346689,10.3095746143507,0.0468596725376771,1.67416881647358
0.45,1,0.936240439055193,2516.96121876659,-1257.4806093833,0.000102100693510909,0.457985245187549,0.355073539864053,0.561242997478992,16.5023040075598,0.0439547513717987,2.61160382319794
0.5,1,1.40710748090522,2459.43884175734,-1228.71942087867,5.09488192523833e-07,0.501495774805316,0.400090055909128,0.598204886023342,15.9524503107029,0.0520947112429563,2.78857209390429
0.55,1,0.876014169434293,2419.31737970395,-1208.65868985197,0.000988215089783528,0.449822069205632,0.340181781044083,0.557428034274272,23.2346507960257,0.0351548821424737,2.73255019453031
