"","lambda_input","K","mu","sd"
"81",0.05,1.01109166778195,-5.57778819063482e-19,0.0131926157029157
"82",0.05,0.977309233446375,7.0507022529448e-20,0.0136896352626021
"83",0.05,0.984064706918471,1.99342957268314e-19,0.0133953278275436
"84",0.05,0.988292234646655,-1.41078419562887e-19,0.0131711936082174
"85",0.05,0.99375169664836,3.7206133966382e-19,0.0134331579935868
"86",0.05,0.992547687945096,2.8918890665388e-19,0.0138852397859034
"87",0.05,0.990610505174887,3.82495515024572e-19,0.0128907892880537
"88",0.05,0.9879086670727,4.62000568552702e-19,0.014375852814399
"89",0.05,0.98853125118907,3.42354200137717e-19,0.0132172949254417
"90",0.05,0.985335667299457,-5.32817605140845e-19,0.0133388039955899
"91",0.05,0.985001109984781,3.68531329856137e-19,0.0136376163022682
"92",0.05,0.998044085802145,-1.24045592845228e-19,0.0136412054450068
"93",0.05,1.0017536173816,-2.28055150718748e-20,0.0125620598338329
"94",0.05,1.00249400219244,-5.09078659761096e-19,0.013179697501583
"95",0.05,1.00306644879702,-6.36562200520552e-19,0.0137393819162845
"96",0.05,0.995799515559047,3.28344698706604e-19,0.013440073439428
"97",0.05,0.995505333466957,1.0406138570198e-19,0.0129011366342887
"98",0.05,0.99330395781916,5.35233343106414e-19,0.0127962167682538
"99",0.05,0.99227506376815,-4.14891560641733e-19,0.0132623235311389
"100",0.05,1.01951801948148,3.63663007991793e-20,0.0138054353863124
"101",0.1,0.99059109932328,3.71873721866003e-19,0.0241756338732593
"102",0.1,1.00675002507178,9.94613191720312e-19,0.0239249233876162
"103",0.1,0.997534542017678,1.52065961548081e-18,0.0245427191784709
"104",0.1,0.959618792152946,6.41768170893495e-19,0.0240716818061885
"105",0.1,0.963836525603208,-1.59880814574391e-18,0.0247733466141666
"106",0.1,0.976557608783929,-8.5279277129563e-21,0.0246693291178423
"107",0.1,0.987751789001977,-1.27093805018556e-18,0.0243341952734948
"108",0.1,0.9986284197537,-4.61621944825279e-19,0.0243532295587688
"109",0.1,0.994646291530857,4.56159429348436e-19,0.0237725662193727
"110",0.1,1.00119438593426,1.25041375365932e-18,0.0238661920666925
"111",0.1,0.989835235868156,-1.2100695743816e-18,0.0246161565000829
"112",0.1,0.978419956459412,3.16112695915305e-21,0.024593613665957
"113",0.1,1.02423353608902,3.50332826984379e-20,0.0259327129396177
"114",0.1,0.995590433899048,7.65326455096256e-19,0.024317752083578
"115",0.1,1.01744824465787,3.83099449515964e-19,0.0242045367533037
"116",0.1,0.98965592385446,-4.52795014481942e-19,0.0236333575892283
"117",0.1,0.993486526694666,4.45186964549704e-19,0.0254434903635597
"118",0.1,0.958366129400708,1.10859672136643e-20,0.0249370046660208
"119",0.1,0.972045739336504,-7.97286702262055e-19,0.0240974976386479
"120",0.1,0.98767756568856,1.68839490304761e-18,0.02484017664628
"121",0.1,1.0212846455392,5.79939742062496e-19,0.0244997592537967
"122",0.1,0.987792010742596,-4.15262984589104e-19,0.023381859575477
"123",0.1,0.955546113742804,7.39668556574502e-19,0.0245546404470479
"124",0.1,1.03540823377177,7.71332765725236e-19,0.0247963638822617
"125",0.1,1.0287782325531,-2.0901723819626e-19,0.02372920007169
"126",0.1,1.01436034953775,6.11439203304989e-20,0.0256656676662622
"127",0.1,1.00564672707445,3.68998045010074e-19,0.0248614193509842
"128",0.1,1.03675869010692,-8.2917749272618e-19,0.0248874286600597
"129",0.1,1.02385196223246,1.03085942559922e-18,0.0250695412823961
"130",0.1,1.01678250778609,-5.86939622338606e-19,0.0235773229421926
"131",0.1,0.984021189203378,-3.94920641327845e-20,0.0248754371911974
"132",0.1,0.998992075133657,3.36851450595879e-19,0.025708934354499
"133",0.1,0.997239849972764,-6.35699920980247e-19,0.0250967387416652
"134",0.1,1.04821621332879,-4.60077803762435e-19,0.0239202278335527
"135",0.1,0.967193408181872,-9.39728844870022e-19,0.0239825243042608
"136",0.1,0.981260712545284,-1.30358370582437e-19,0.024254770226532
"137",0.1,1.04230321019552,7.95618047355964e-19,0.0257708782022144
"138",0.1,0.972461876159159,-8.55567651230835e-19,0.0243262331515459
"139",0.1,1.0465334192577,4.00033332197472e-19,0.02358305314708
"140",0.1,1.00970744905409,-4.94699851964981e-19,0.0245719440385232
"141",0.1,0.96633496107506,-4.70433628575566e-19,0.024232468656113
"142",0.1,0.986004035972403,-4.99753674044773e-20,0.0256275905724069
"143",0.1,0.964852766994426,-4.90455793382763e-19,0.024445990561524
"144",0.1,0.980807836360857,6.40316250542783e-19,0.0242440868074691
"145",0.1,0.988739936596451,4.0273028510153e-19,0.0250152507404661
"146",0.1,0.984207782360467,9.3535815486219e-19,0.0242253611759103
"147",0.1,0.9885229241896,1.07064988355745e-18,0.0245310948187966
"148",0.1,0.980402490062611,-8.02350265220742e-19,0.0263600908743756
"149",0.1,1.00265615215053,2.91155717157404e-19,0.0243955527761039
"150",0.1,0.975644167136648,-2.88899221385919e-19,0.0249942310793841
"151",0.15,0.957688935449315,1.7727942188241e-18,0.036242262678149
"152",0.15,1.00409138032346,-6.98453203910529e-19,0.0353642715996451
"153",0.15,0.983962485235283,1.31880997008421e-18,0.0373020277968816
"154",0.15,0.944271297035464,1.2390059139257e-18,0.0333383194552308
"155",0.15,0.934102320030389,1.26986501826007e-18,0.034618293868201
"156",0.15,0.998556077062566,-1.62138962060123e-18,0.0347994306422974
"157",0.15,0.951800763900093,6.58817144176711e-19,0.0347727803958062
"158",0.15,1.03239409612146,-1.64487699719565e-18,0.0352430425142653
"159",0.15,0.999302199574264,-2.08585759612929e-18,0.0362231001745466
"160",0.15,0.95503164362478,5.36680075380325e-20,0.036432436269773
"161",0.15,0.955987943053585,1.5831253307255e-18,0.036658189476288
"162",0.15,0.940262992218824,2.03274354813876e-19,0.0339353632220951
"163",0.15,1.22868138800369,1.21078192909024e-18,0.037363575778174
"164",0.15,0.935824153862205,-7.81104984837709e-19,0.0358350403454478
"165",0.15,0.9735808846314,5.72567167289595e-19,0.0363971013699474
"166",0.15,0.969297705342342,-6.06895718575917e-19,0.0343303314626187
"167",0.15,0.970897086533649,-2.55641319744926e-19,0.0344271497359098
"168",0.15,0.950650994608797,-2.09232384564863e-18,0.0345191895318224
"169",0.15,1.0218317428322,-3.72694496791892e-19,0.0346892170779029
"170",0.15,1.04166859376664,7.14224957388404e-19,0.0349911582219633
"171",0.15,0.949768344623584,2.23361804685483e-18,0.0362688428680619
"172",0.15,0.964339193431631,3.93999069481232e-19,0.0367165671818653
"173",0.15,0.953428971660877,-7.12734179401236e-19,0.034775549540376
"174",0.15,1.00035842931722,7.52842883519622e-20,0.0355793649903078
"175",0.15,1.01245693735509,1.25949733498568e-18,0.034729529834697
"176",0.15,0.952533026380945,2.82705716475595e-20,0.036269711194645
"177",0.15,1.01074002324401,-9.79986626787124e-19,0.03590089621712
"178",0.15,0.939575716544463,-1.31324665768665e-18,0.0357936394784964
"179",0.15,0.999946154456954,-3.71579801433306e-19,0.0375820132890763
"180",0.15,0.974703532472128,-9.80030672500382e-19,0.0349542384371652
"181",0.15,0.989910176202506,4.61290119668192e-19,0.0366448840302684
"182",0.15,0.978657944830215,2.03290617846463e-18,0.03453610024217
"183",0.15,1.04601649180302,1.55351263537301e-18,0.0366992582337755
"184",0.15,0.984507491813934,1.3877313469364e-18,0.0350814982920716
"185",0.15,0.938040460036235,-1.20593774766489e-19,0.0356805775435187
"186",0.15,1.05109751736192,1.4302261428672e-18,0.0360424159890348
"187",0.15,0.970057164709259,4.14544700649833e-19,0.0360981184431505
"188",0.15,1.01656735662603,-1.16961655137015e-18,0.0354597037107098
"189",0.15,0.951460106475246,-2.62190578493096e-19,0.03469281826897
"190",0.15,1.04762789637095,6.90806190462717e-19,0.034950897579213
"191",0.15,0.939196746543498,1.25552051529832e-18,0.0356957895347973
"192",0.15,0.966531416670825,-2.98372437868011e-19,0.0345539165115537
"193",0.15,0.936334023738313,-1.79148145970642e-18,0.0352740027302414
"194",0.15,0.966027527029565,-1.49087624298945e-18,0.0359707382590902
"195",0.15,0.998439394215314,7.18039993782837e-19,0.0347595545530733
"196",0.15,0.94431234293122,-7.7251945888434e-19,0.0354096989926285
"197",0.15,0.99738300635069,-1.77470343108721e-19,0.035026715225364
"198",0.15,0.990687657986064,-2.02611975049123e-18,0.0360995424131655
"199",0.15,1.08134717426975,-1.59511889374214e-18,0.036535300803323
"200",0.15,1.11400960579952,1.06340243143273e-18,0.0345476263311228
"201",0.2,1.05126814971692,1.44603431876181e-18,0.046824076808915
"202",0.2,0.94723614256821,-2.19934476446831e-18,0.0470246739866493
"203",0.2,0.917338698710835,-6.53580786496785e-19,0.04627117318609
"204",0.2,1.1394651259411,3.06144812192016e-18,0.044502786658578
"205",0.2,0.909139710677849,1.56570313354989e-18,0.0477371887023497
"206",0.2,0.94883946485108,4.60033758049178e-19,0.046971591517231
"207",0.2,1.03788735758961,-2.62254952997087e-18,0.0462721413950712
"208",0.2,0.959708198241558,2.13489572157763e-19,0.0449846537802556
"209",0.2,1.08706346474689,-2.99532195379391e-18,0.0471984393233023
"210",0.2,1.02678001193504,-2.74184226213038e-18,0.0453821610074068
"211",0.2,0.951035735240607,-1.55540490697718e-18,0.0453473344073267
"212",0.2,0.941796404260228,4.05806708765957e-19,0.0459623461065852
"213",0.2,0.976652514691683,-1.60350790805175e-18,0.0477292832468062
"214",0.2,1.0025050938334,-2.16238702291371e-18,0.0469981264469852
"215",0.2,0.925624889045516,-1.55822552669153e-18,0.0481435013042735
"216",0.2,0.979515372635452,3.16344444129674e-18,0.0457395844690655
"217",0.2,1.00170820864224,1.05245537762241e-18,0.0463236714783958
"218",0.2,1.01969753899884,-1.68911413989895e-18,0.0483201555668668
"219",0.2,0.989422513157604,-2.13802974348247e-18,0.0469327660893133
"220",0.2,0.985264506488555,-3.13067612469926e-18,0.0461468657969864
"221",0.2,0.967440142825361,2.63666448700392e-18,0.0443970512729968
"222",0.2,1.0064233960495,-3.41272284954189e-18,0.0458730679306525
"223",0.2,0.988842326654504,2.72939765406932e-18,0.0464447708799322
"224",0.2,0.95798226431253,1.79920301205359e-18,0.0458487664125705
"225",0.2,0.983147658008435,-1.55422499008165e-18,0.0469797564609881
"226",0.2,0.963784509896538,-4.58339692154669e-19,0.0469080153730982
"227",0.2,1.03249739428827,-2.17416416901234e-18,0.0472724402825402
"228",0.2,1.0435790992733,0,0.0460310852563228
"229",0.2,1.09759735727082,8.36827894305781e-19,0.0459801582382477
"230",0.2,0.98951321490969,2.9551285463808e-19,0.0460138348671285
"231",0.2,1.04203089730332,2.56881545386296e-18,0.0453510307306705
"232",0.2,0.934704139111689,2.45274314096891e-18,0.0482953066472135
"233",0.2,0.983290985429218,-3.09878872236692e-18,0.0457275972232229
"234",0.2,0.917599367848012,-2.05011047641455e-18,0.046321667396882
"235",0.2,0.947702704489932,8.06632863802059e-19,0.0458048511098753
"236",0.2,1.22195207601491,1.54427997624794e-18,0.0462710554838612
"237",0.2,0.920556703383516,-2.459133157523e-18,0.0466548264272119
"238",0.2,0.891067757349878,-1.43781471104165e-18,0.045884801738451
"239",0.2,0.997226954301015,-2.82709443420563e-18,0.0446921599306556
"240",0.2,1.0120875764445,1.02274146183273e-18,0.0449558614332654
"241",0.2,0.979072087348348,2.25064912656703e-19,0.0485245378268397
"242",0.2,0.971203886106012,7.43200260448079e-19,0.0455322110416258
"243",0.2,0.957922777008714,-1.01648019428663e-18,0.0456343770603432
"244",0.2,1.17181263517928,4.19474432402853e-19,0.0459008410812759
"245",0.2,0.940481357193242,1.54873875768229e-18,0.0481976225342514
"246",0.2,1.03870310878071,2.46112876714673e-18,0.0478862393696423
"247",0.2,1.00257383531631,-5.87643930234248e-19,0.0458986765962575
"248",0.2,0.970977245585009,-2.90211783640984e-18,0.0462017691558884
"249",0.2,0.932543985249376,-1.40773148888697e-18,0.0465781452051978
"250",0.2,0.94270783714299,2.72277046829e-18,0.0462749174372315
"251",0.25,1.07178025109841,-4.15238844150108e-20,0.0569554031892827
"252",0.25,0.907585920258176,-2.44082708146694e-18,0.0582636204883118
"253",0.25,1.00558699792881,-1.8632149859435e-18,0.0579035875218784
"254",0.25,0.858894041257556,4.58853671747063e-18,0.0620176563084002
"255",0.25,1.0031086977427,2.26053738919328e-18,0.059253532570542
"256",0.25,0.956820729936965,-1.384863293377e-18,0.0585465360789864
"257",0.25,1.12116872173719,-6.83318419208989e-20,0.0612597517898802
"258",0.25,0.919900635997818,-2.07243212391531e-18,0.0598073294333693
"259",0.25,0.98775874519812,-6.04447454545173e-18,0.0630789861519544
"260",0.25,0.934005877621604,1.4923737972402e-18,0.0597603208716869
"261",0.25,0.933266051737547,6.47270052226562e-18,0.0575026540141721
"262",0.25,1.03022866701706,4.97834975012653e-18,0.0587236509356533
"263",0.25,0.970177959503968,-2.25766128882088e-18,0.057677162668866
"264",0.25,0.978847940420922,-9.58427944213608e-19,0.0562015074494787
"265",0.25,0.950718628607968,-1.82395119719e-18,0.0578374990801828
"266",0.25,1.0066825779467,-1.98219008074778e-18,0.0586484540024735
"267",0.25,1.16986888891642,-4.77596139177548e-18,0.0577360381029662
"268",0.25,0.931764945401943,2.5692338881389e-18,0.0572381409379036
"269",0.25,0.948232965452309,-3.15389753294823e-18,0.0586757510467658
"270",0.25,0.973909873108029,-2.85665588406481e-18,0.0599901562553246
"271",0.25,1.00278668861327,2.02291796595061e-18,0.058505349211199
"272",0.25,1.16701981328041,6.10718208860286e-18,0.0575616316013044
"273",0.25,0.987845773627749,-1.84789046586177e-18,0.0573348852946756
"274",0.25,1.05451713169638,-1.27269072017211e-18,0.0578008857743136
"275",0.25,1.01233576149061,1.33563797364731e-18,0.0600433207247354
"276",0.25,0.90030500943931,-4.97815493254866e-18,0.0591002285932926
"277",0.25,1.12747143042346,-4.50485325041369e-18,0.0595341887150184
"278",0.25,1.0030364801444,-5.2980464541999e-18,0.0604091408739992
"279",0.25,1.16510955385562,2.81551718788256e-18,0.0578527369301718
"280",0.25,0.984431664578923,1.58598449043895e-19,0.0574676264073473
"281",0.25,0.900864314469224,4.48556800427061e-18,0.0565450456984615
"282",0.25,1.0331491894344,-3.76406533979939e-18,0.0569608905596903
"283",0.25,0.896466074801524,-6.10387527197678e-18,0.0593266979867472
"284",0.25,1.13177986237247,6.67923425986053e-18,0.0567369672914399
"285",0.25,0.902570139566838,3.50086170990138e-18,0.0578000992417942
"286",0.25,0.991984122065965,1.41871920027875e-18,0.0600432347519996
"287",0.25,1.06330648342986,-4.38432385015119e-18,0.0592940562079889
"288",0.25,1.01274964303794,6.21423688874044e-18,0.057287469117702
"289",0.25,1.10896857066421,5.54352570791838e-18,0.0591162623259031
"290",0.25,1.00707772890108,4.15010568770822e-18,0.0590811635282024
"291",0.25,0.970509099104888,6.32632158227705e-18,0.0555184240901602
"292",0.25,1.19315210880016,6.35833074559555e-18,0.0586874377481049
"293",0.25,1.00310685455093,1.91671697502387e-18,0.060216114075544
"294",0.25,1.02636666114202,-2.51398023492361e-18,0.0585765968195891
"295",0.25,1.17566009526643,5.22570539358141e-18,0.0607617830482235
"296",0.25,0.987782114957265,-1.10404984850557e-18,0.0567300993905946
"297",0.25,0.962720626650872,-5.57608226627905e-18,0.0615443433759636
"298",0.25,1.12235660960549,4.43733625418805e-18,0.0573969501130494
"299",0.25,1.1668054158838,1.05308557013517e-18,0.0578319095383133
"300",0.25,1.19369882114227,6.18474828371473e-18,0.0592509647743678
"301",0.3,1.15917690366336,1.05110690117038e-18,0.0741906280420342
"302",0.3,0.894770983915372,1.01509783651671e-18,0.0757733607815124
"303",0.3,1.07515927420085,2.74680587520129e-18,0.0736296035147118
"304",0.3,0.964169044151322,3.65386635336161e-18,0.0713812456293826
"305",0.3,0.897507515772828,1.49380189478927e-18,0.0727112887844021
"306",0.3,0.876444209967121,6.17258319652626e-18,0.0760783725910693
"307",0.3,1.02916371695669,3.49259466833618e-18,0.0708257678116402
"308",0.3,1.20839047864583,3.0636571838466e-18,0.0725597916185832
"309",0.3,1.03126998859384,4.69369585787225e-18,0.0716258979831226
"310",0.3,0.992782893758534,-4.70220176272858e-18,0.0700363170506591
"311",0.3,1.22121204366953,-6.29867252105454e-19,0.0726950914042453
"312",0.3,0.915821078084484,-6.60154609200426e-18,0.0738881835789563
"313",0.3,1.09078716816231,-3.71858475272952e-18,0.0719204019794752
"314",0.3,0.948441897547394,-1.23049831500348e-18,0.0740777581135375
"315",0.3,1.11329853542641,-9.0877826097735e-19,0.0715453127142339
"316",0.3,1.14796743737282,-5.94697766509097e-18,0.0727681205255386
"317",0.3,0.983467450209748,5.82474064640681e-19,0.0727539017190774
"318",0.3,0.888338702249865,-3.54067374072999e-18,0.072458853609322
"319",0.3,0.925304153105661,3.44601463250077e-18,0.0719081940884389
"320",0.3,1.07802432879837,2.68475054741955e-18,0.072249319109933
"321",0.3,0.930686529588721,1.08078524157628e-18,0.07159281107434
"322",0.3,0.904177150272896,3.58292903809496e-18,0.0705453435066017
"323",0.3,1.0710330506154,-6.00090486471087e-18,0.0726154786875668
"324",0.3,0.895290883722984,-3.10554126902243e-18,0.0746374590363899
"325",0.3,1.23511994548849,4.06049976628409e-18,0.0700961532736827
"326",0.3,1.01587996345484,-4.94280994172563e-18,0.0728034458604634
"327",0.3,0.897217399421121,1.62136336257987e-18,0.0698538587665777
"328",0.3,0.96961070284894,-1.84819200959099e-18,0.0759934645092776
"329",0.3,1.1047294601254,-5.55095249279991e-18,0.0725944126527252
"330",0.3,1.07736819876388,-9.49752632767829e-19,0.0721926729533426
"331",0.3,1.01069531970868,3.88711212198113e-18,0.0730935368570118
"332",0.3,1.02024252423006,2.11270007022778e-18,0.0720621328298342
"333",0.3,1.15071708263187,3.16812721000607e-18,0.0720292161177933
"334",0.3,1.07052678679265,-3.82352705269665e-18,0.070076682764005
"335",0.3,0.957615827272409,-1.69643843379386e-18,0.0744362026086431
"336",0.3,1.10121794851182,-4.47504446693392e-19,0.0724984778039542
"337",0.3,0.88040544435699,-6.28490484752987e-18,0.0706937053280324
"338",0.3,1.03902386512977,6.53990750443256e-19,0.0738967690425535
"339",0.3,1.07380650459143,4.83276680935014e-18,0.0716791854765937
"340",0.3,0.885433641366233,4.27124156356096e-18,0.0697987412178911
"341",0.3,1.22716013595797,1.4200609004672e-18,0.0713805657758256
"342",0.3,1.19613733510007,2.53775814381893e-18,0.0742147656620826
"343",0.3,0.976594465505315,-3.67469997573228e-19,0.0697536992627234
"344",0.3,0.896972591033169,6.49100998645347e-18,0.0734538652355938
"345",0.3,1.01196350075659,-5.77931257537967e-18,0.0716455725624848
"346",0.3,0.869467511513462,-2.78192894339214e-18,0.0717840687146481
"347",0.3,1.03381060721816,2.29037708937563e-18,0.0701473366389306
"348",0.3,0.886908178187302,1.98391548686134e-18,0.0729523945819374
"349",0.3,1.09876020371907,-6.01133861655514e-18,0.0722969955614526
"350",0.3,0.856814419326251,-1.08085469827796e-18,0.0721830098410448
"351",0.35,1.22934946261033,-7.98108324220892e-19,0.0891567560340032
"352",0.35,0.895952929427671,-2.33604910589158e-18,0.0881161486262075
"353",0.35,1.01822970681253,-1.24303643550192e-17,0.0899986654778801
"354",0.35,0.97109153856506,-1.0457157058677e-17,0.0910950812703001
"355",0.35,1.00534745201416,3.40931438896214e-18,0.0889553371766576
"356",0.35,1.09072456297937,-6.46121899066559e-18,0.0912151545323743
"357",0.35,0.847748902072191,-2.31971831066852e-18,0.0892245772715644
"358",0.35,1.13803790348342,3.63750802956776e-18,0.0899675044406354
"359",0.35,0.866008328757002,-1.201066969405e-17,0.0885581835468374
"360",0.35,0.830181446035575,2.99201556068431e-18,0.0820698898317172
"361",0.35,1.0371989435554,9.38355296242754e-18,0.0896130228670569
"362",0.35,1.17990318498512,4.71359604993504e-18,0.0938687163377674
"363",0.35,1.05313852604192,1.32238038336348e-17,0.0848804680926123
"364",0.35,0.936114615737998,-2.95390881893676e-19,0.0901944940877967
"365",0.35,1.01111703048641,1.34915407838665e-17,0.0874372633228092
"366",0.35,0.939767334243494,9.25859866204859e-18,0.089355269836517
"367",0.35,1.01572115062181,-3.55972033534019e-18,0.0853946694573315
"368",0.35,0.87823496780801,-8.41304124618841e-18,0.0872048446085295
"369",0.35,1.12798156215134,-8.39675957887628e-18,0.0866799489478422
"370",0.35,0.89270884248033,1.04594609882935e-17,0.0871462516995572
"371",0.35,0.985361882748382,1.19649129742393e-17,0.0849264528346077
"372",0.35,0.924127641856606,-1.09897036132747e-17,0.0863983404143165
"373",0.35,0.952920117035012,-1.27595552396401e-17,0.086446456133728
"374",0.35,1.13318347808265,-1.02269030104272e-17,0.0880994282668867
"375",0.35,1.00091857635972,6.68710658407231e-18,0.0840814829486985
"376",0.35,0.942608312894426,-5.26512969507842e-18,0.0874371880775629
"377",0.35,1.00958269615704,9.78033029997577e-18,0.0878940107975419
"378",0.35,0.91442018247647,1.12870867166603e-18,0.0896283129124532
"379",0.35,1.0702609375558,1.34775173063918e-17,0.090467991406522
"380",0.35,0.824221995413541,-1.08736567113691e-17,0.0866310778560804
"381",0.35,1.02557220948587,1.31746860870894e-17,0.0885745396937419
"382",0.35,1.0856770199132,-9.41477798499513e-18,0.0906859055082628
"383",0.35,1.09794321159868,-5.72293406241042e-18,0.0891874506884849
"384",0.35,1.07956941526603,1.26357529040694e-17,0.090579353113369
"385",0.35,0.889321205394271,1.34729128352905e-17,0.0834502315478382
"386",0.35,0.937871875928003,-1.02546789148335e-17,0.0843655614167021
"387",0.35,1.03761754406072,7.00245525626919e-19,0.0876603763990685
"388",0.35,1.04182144487962,-2.25430026208617e-18,0.0901527929068388
"389",0.35,0.996265378459574,7.46121380621628e-18,0.0910685271556805
"390",0.35,0.923551184348729,1.07653821837875e-17,0.0900458094930997
"391",0.35,0.936452150794188,-8.87609552372749e-18,0.0885621778329595
"392",0.35,1.11015303369251,1.12357158624753e-17,0.0890374060225299
"393",0.35,0.922647326108942,-1.15703302990574e-18,0.0873516803840972
"394",0.35,0.822309232657351,1.23058369592456e-17,0.0887861319617095
"395",0.35,1.10854140699858,-4.88571992108069e-19,0.0884102858716391
"396",0.35,1.15722941944327,-6.52418657293152e-20,0.0888565395693641
"397",0.35,1.32362628806485,-4.04967129708639e-18,0.0904861096260966
"398",0.35,0.877963016544435,3.4426129481846e-19,0.0875248591349387
